ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,United States,USD,1010343012998.0,9.620093000000004,6.525137999999998,1.5188,26.885392799999998,13.9841795,14.511,12.3595,0.910897504,0.13877501,0.2268775045,0.3045825100000001,0.34635251499999997,0.47200000000000003,1.586,1.681,81.63575,-0.6117499999999998,0.721,8052263744.0,5281999872.0,43370000384.0,1048431034368.0,112476000000.0,,65179000000.0,,,29696000000.0,,20640000000.0,16813000000.0,0.61,0.22129999,6.92,0.89,1.73,1778803200.0,0.517,1182.72998046875,619.3984502312096,1133.0,1215.7931,1.74194,29.0,2.75,0.011,0.00155,0.85333,False,False,,0.574,3225958.0,3215750.0,1.37,7.82,21.37,,,-5.37,0.3876,48.6,8.74,,True,0.7240169913604475,,1.0,US,True,54.00426264779115,94.36127152961213,48.029197080291965,93.44127413718684,41.44052714794903,19.143239625167336,67.4025974025974,60.0326264274062,50.0,90.6344410876133,57.4,66.12564377765268,standard,11,3643444750,False,42.6,False,64.9458784346378,16.902581182348044,8.409658617818485,50.041631973355535,50.041631973355535,50.041631973355535,7,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,OK,12.4,True,0.875,,2026-06-19,0
2881.TW,"Fubon Financial Holding Co., Ltd.",Financial Services,Insurance - Life,Taiwan,TWD,1667218072410.0,3.768209999999998,2.456000874999999,1.36,0.28039860000000005,1.5924668,1.185,-5.601000000000001,0.07110124399999994,0.012469999800000003,-0.08659249899999998,0.11781004250000005,0.123915,1.695,,,57.698499999999996,-0.5340000000000001,1.007,1155170764800.0,1336526110720.0,836762796032.0,1240718770176.0,12875478154000.0,,379304535000.0,,,,,120943979000.0,14407546000.0,3.4,0.4954,4.15,3.8,4.146341,1751328000.0,0.68,129.0,77.5903690252046,122.0,105.975,2.0,10.0,,,0.40671003,0.23971,False,False,,0.5,38544528.0,73621962.0,0.77,43.6,56.46,,,0.0,0.2752,81.1,35.93,,True,0.7971096369576658,,1.0,Asia,True,,60.31870466565242,95.54744525547446,97.2073400137467,48.9327118826462,16.867469879518072,67.4025974025974,99.02120717781403,50.0,,50.0,66.02001684204636,standard,12,284020974,False,59.5,False,97.50208159866777,14.82098251457119,69.52539550374688,50.041631973355535,50.041631973355535,50.041631973355535,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,9.0,True,0.875,EXTREME_EARNINGS_GROWTH;,2026-06-19,0
APP,AppLovin Corporation,Communication Services,Advertising Agencies,United States,USD,151878482281.12793,18.254276749999995,3.6621669999999984,1.3657,64.78740805,27.073242,27.25,20.40925,2.4556475065,0.378755001,0.5179574995,0.5984925099999999,0.401702515,0.5289999999999999,1.0305,1.092,87.46200000000002,2.0032500000000004,3.156,2075761216.0,2758671104.0,3849840128.0,167976075264.0,7259610000.0,,5480717000.0,,,4151914000.0,,3333764000.0,3971094000.0,,0.0,,,,,2.455,745.6099853515625,320.0,496.7699890136719,648.1,1.46875,30.0,2.49,0.043899998,0.18383,0.75047994,False,False,,0.462,4592820.0,4445900.0,1.63,,,,,,0.8209,21.3,,,False,0.31456242491239206,,0.953,US,True,54.763912949055296,97.85012751776787,,88.96263111857391,31.65648362308759,36.813922356091034,12.207792207792208,66.557911908646,50.0,45.770392749244714,46.2,65.84432831055894,standard,13,2208589694,False,45.7,False,72.18984179850125,31.557035803497087,2.5811823480432974,50.041631973355535,50.041631973355535,50.041631973355535,9,STARK,8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,9.0,True,0.875,,2026-06-19,0
CME,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,United States,USD,97386474850.82602,2.028139750000003,5.0655705,4.7254,-1.10273106,14.441444,14.665,9.099750000000004,-0.015704996,-0.011620000000000002,0.3777624995000001,0.329022525,0.518032515,0.08299999999999999,0.08549999999999999,0.207,-51.070499999999996,-0.7997500000000001,0.021,1925901376.0,2515399936.0,3742200064.0,98893512704.0,198424200000.0,,6520600000.0,,,4229500000.0,,4072200000.0,4277100000.0,1.93,0.95559996,5.2,3.49,1.3,1780963200.0,0.244,319.81669858888057,243.29852476822896,269.5299987792969,305.93332,2.5,15.0,1.86,0.014099999,0.00414,0.92651004,False,False,,0.841,2680738.0,4406820.0,1.45,,,,,,0.2501,36.8,,,True,0.4621313493922665,,0.677,US,True,66.94614619265754,73.3120730389347,,58.5660909278843,58.292626765473734,45.91700133868809,67.4025974025974,75.20391517128874,50.0,84.89425981873111,94.1,65.56141893569055,standard,15,1187770189,False,48.9,False,77.01915070774355,39.30058284762698,8.243130724396336,50.041631973355535,50.041631973355535,50.041631973355535,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,3.3,True,0.875,,2026-06-19,0
ABBN.SW,ABB Ltd,Industrials,Electrical Equipment & Parts,Switzerland,CHF,148144250577.59915,10.325911749999994,10.855231499999997,3.1513,8.655933209999999,4.285093,4.396,5.820999999999995,0.17257499,0.039914998,0.0584275055,0.07354,0.021059989999999973,0.12,0.14,0.201,-8.783499999999993,0.09499999999999986,0.793,-123043392.0,5926000128.0,9176999936.0,151991304192.0,44885000000.0,,33220000000.0,,,5729000000.0,,4734000000.0,5469000000.0,1.15,0.44169998,0.94,2.2,0.94,1774224000.0,1.023,86.4800033569336,44.62955205058097,81.62000274658203,73.2576,2.78571,28.0,,,0.00028,0.58896,False,False,,0.5,2524208.0,2137750.0,2.31,5.94,30.95,,,0.0,0.3101,61.0,8.88,,False,0.3512879958064877,,0.722,Europe,True,50.977580694851994,72.67860417381674,90.65693430656935,63.44504289020975,50.779640970541855,37.21552878179384,67.4025974025974,46.8189233278956,50.0,,50.0,65.12520115764958,standard,17,216190662,False,39.5,False,28.059950041631975,31.973355537052456,34.721065778517904,50.041631973355535,50.041631973355535,50.041631973355535,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,0.6,True,0.875,,2026-06-19,0
AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,United States,USD,450373486667.5,16.553813250000005,11.252036500000003,1.8864,10.870666449999998,15.517279,15.484,27.699250000000006,0.2139850365,0.07748,0.1819325015,0.18188750500000006,0.007592515000000032,-0.018500000000000003,0.14300000000000002,0.313,-17.723499999999987,0.7352500000000001,1.624,1936038976.0,8240999936.0,7267999744.0,449400471552.0,36299000000.0,,28368000000.0,,,8470000000.0,,6998000000.0,7958000000.0,0.37,0.1731,2.12,0.79,0.53,1787184000.0,1.672,569.9500122070312,153.7846009301305,567.25,517.2778,1.5,36.0,2.66,0.0252,0.0030500002,0.85137004,False,False,,0.483,7228646.0,9799360.0,1.45,44.75,73.05,,,0.0,0.556,77.5,38.56,,True,1.0698804856896316,,0.906,US,True,44.27795089874191,81.47750590336207,96.35036496350367,60.66534722389871,33.233420397106094,24.230254350736278,67.4025974025974,53.833605220228385,50.0,66.61631419939576,48.3,64.76453438450153,standard,18,5558686960,False,42.3,False,62.28143213988343,20.73272273105745,7.410491257285595,50.041631973355535,50.041631973355535,50.041631973355535,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,5.0,True,0.875,,2026-06-19,0
CABK.MC,"CaixaBank, S.A.",Financial Services,Banks - Regional,Spain,EUR,82781269486.12215,-0.03752150000000043,-0.7799140000000007,0.94,0.0,5.355584,5.79,,0.013349997499999981,-0.00452,0.1550225005,0.20137004499999997,-0.38268003,-0.034,-0.04150000000000001,0.069,,,,,47705001984.0,54319001600.0,89501794304.0,664040000000.0,,16762000000.0,,,,,5891000000.0,4410000000.0,4.21,0.96769994,0.5,4.99,0.3321,1775520000.0,0.132,11.890000343322754,6.8459702418680735,11.890000343322754,11.92714,2.28571,21.0,,,0.49707,0.24576999,False,False,,0.5,9135318.0,4876337.0,2.51,10.63,31.34,,,0.0,0.2736,77.1,13.06,,False,1.0257609006631239,,0.974,Europe,True,,55.83201960126796,90.80291970802921,48.69371949469892,81.54750000450433,48.86211512717537,67.4025974025974,,50.0,,50.0,64.66212655361906,standard,20,66520936,False,39.8,False,28.059950041631975,41.54870940882598,26.644462947543712,50.041631973355535,50.041631973355535,50.041631973355535,2,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-6.3,True,0.75,SUSPICIOUS_FWD_PE;,2026-06-19,0
NVDA,NVIDIA Corporation,Technology,Semiconductors,United States,USD,4969907049133.301,-5.487236749999999,-7.511466500000001,0.6315,17.46018345,19.60585,19.43,9.003250000000003,0.9599450064999999,0.45617,0.5184525014999999,0.518887505,0.25948246500000005,0.7195,1.953,2.106,-41.56749999999999,1.66825,2.139,45231536960.0,53171998720.0,12814000128.0,4925240115200.0,206803000000.0,,215938000000.0,,,130387000000.0,,120067000000.0,102718000000.0,0.49,0.0061000003,1.0,0.05,0.25,1780531200.0,2.202,236.26463268418732,140.6626531024409,205.19000244140625,298.9322,1.29032,59.0,1.71,0.012200001,0.039839998,0.7086,False,False,,0.761,165364671.0,170752520.0,1.49,-5.61,22.14,,,-10.52,0.377,49.9,0.75,,False,0.1860350711250424,,0.889,US,True,58.36039575957454,95.62492644538182,44.087591240875916,90.01955734483701,43.24993268522973,11.646586345381527,67.4025974025974,62.80587275693311,50.0,88.67069486404834,76.1,64.60290194700237,standard,21,35036709996,False,40.8,False,65.69525395503747,9.492089925062448,2.5811823480432974,50.041631973355535,50.041631973355535,50.041631973355535,7,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,14.4,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-19,0
EXEL,"Exelixis, Inc.",Healthcare,Biotechnology,United States,USD,13354495828.266193,-13.107477,-5.815864000000001,2.56,1.4003153999999993,5.6217833,5.366,-3.660499999999999,0.24617750400000005,0.151695,0.22785750449999997,0.22221251000000003,0.482472515,0.017,0.323,0.319,-48.62124999999999,1.1492499999999999,3.01,-475216704.0,777206976.0,169540992.0,12746829824.0,2844423000.0,,2320126000.0,,,892701000.0,,782570000.0,884267000.0,,0.0,,,,,0.435,53.93000030517578,33.7599983215332,53.130001068115234,49.0,2.15789,16.0,10.39,0.1607,0.01821,1.07361,False,False,,0.212,2552974.0,2324140.0,2.66,4.03,25.78,,,-2.97,0.3635,56.0,6.97,,True,0.8530457738758191,,1.0,US,True,,93.37685509888074,53.43065693430657,70.296434246915,67.88208814521333,82.73092369477911,12.207792207792208,24.63295269168026,50.0,9.365558912386707,21.2,64.4358344222472,standard,22,123481561,False,44.8,False,28.059950041631975,76.93588676103246,24.56286427976686,50.041631973355535,50.041631973355535,50.041631973355535,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-1.0,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-19,0
005930.KS,"Samsung Electronics Co., Ltd.",Technology,Consumer Electronics,South Korea,KRW,1858951888717500.0,,-11.827246425,0.3772,,5.45327,5.203,-3.4695,0.06426124649999998,0.0507799998,0.09667750300000001,0.2926350025,0.10591503000000002,0.5594999999999999,4.729,4.867,-0.3825000000000003,0.7690000000000002,1.959,67558971344896.0,147378078220288.0,28138794909696.0,2020417711636480.0,566942110000000.0,,333605938000000.0,,,43601051000000.0,,44260956000000.0,85315148000000.0,0.46,0.1344,1488.0,2.24,372.0,1774828800.0,1.487,370000.0,55913.820633468094,322500.0,426451.88,1.37838,37.0,,,0.0967,0.48624,False,False,,0.5,28992712.0,32699193.0,1.64,,,,,,0.7385,60.3,,,False,0.6495976163930925,,0.838,Asia,True,,78.53869663951006,,89.74975444148116,31.605059187950648,0.13386880856760375,67.4025974025974,86.2969004893964,50.0,,50.0,64.12595036057112,standard,23,7698207512,False,47.9,False,84.34637801831806,2.5811823480432974,25.81182348043297,50.041631973355535,50.041631973355535,50.041631973355535,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,10.7,True,0.625,SUSPICIOUS_FWD_PE;,2026-06-19,0
