ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,dividend_yield,payout_ratio,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,earnings_surprise_pct,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,volatility,bb_position,sentiment_raw,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_sentiment,score_total,company_type,rank,data_quality,sector_signal,sector_adjustment,piotroski_f,piotroski_label,piotroski_boost,insider_signal,earnings_signal,analyst_signal,extra_composite,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_sector_pct,score_global_pct,score_total_sector,sector_rank,sector_return_3m,relative_strength,rs_label,prev_score,prev_rank,prev_price,prev_rsi,prev_ma200,prev_trend_capped,prev_short,score_delta,rank_delta,is_new,short_delta,price_change_1w,delta_flag,predicted_return,ml_rank,score_fcf_yield
MYCR.ST,Mycronic AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,58815369154.068726,35.602837,18.399511,0.42,8.273362,7.0870433,6.807,23.163,0.22172001,0.12514,0.19941999,0.37435,0.53126997,0.169,0.152,0.153,5.097,2.349,1.592,1486125056.0,2721999872.0,401000000.0,1.08,0.3247,0.723,303.6000061035156,172.10615932907666,303.3999938964844,260.25,,4.0,,,0.002,0.82117,,283795.0,249233.0,1.72,21.72,60.41,,,0.0,68.6,24.43,,False,0.3848,0.8070114538437351,0.5,43.42723004694836,79.59203418527775,99.0506329113924,69.27298768231502,69.88262784439061,45.56962025316456,63.29113924050633,62.65822784810126,68.71345635191902,standard,1,0.875,UPPTREND,5,7,STARK,8,0.5,0.267,0.5,0.407,UPPTREND,False,6,0.8571428571428571,HÖG,VÄNTA,97.67441860465117,98.1012658227848,97.887842213718,1,-0.0004549946411839,0.599,🟢 STARK,77.98710490549593,4,301.20001220703125,68.47963909871004,0.3866918135066171,False,,0.0,0,False,,0.0,,1.3412967,50.3,52.38095238095239
INVE-A.ST,Investor AB (publ),Financial Services,Asset Management,Sweden,SEK,450954328318.4795,5.814178,,4.91,1.1617823,4.3317423,4.701,5.973,0.21205,0.119049996,0.7452,0.69545,0.86774004,3.573,,,12.396,3.514,2.737,126124376064.0,28041000960.0,122116997120.0,1.55,0.0836,0.783,379.8385128444261,267.6073830755457,362.0,380.0,,1.0,,,0.49436,0.28337,,404380.0,382609.0,0.96,-1.86,2.83,,,-4.45,39.2,1.64,,False,0.1966,0.2844234568212894,0.5,96.88128772635815,92.11803595904217,60.91772151898735,99.0506329113924,86.42718272161176,22.151898734177212,63.29113924050633,62.65822784810126,68.04532459489229,holding,2,0.875,NEUTRAL,0,8,STARK,8,0.5,0.5,0.5,0.5,UPPTREND,False,7,1.0,HÖG,OK,94.73684210526316,94.9367088607595,94.83677548301132,4,-0.012382164864004,0.024,⚪ NORMAL,73.93129485058087,10,361.7000122070313,37.42049347406167,0.1213134453129136,False,,0.0,1,False,,-1.1102230246251563e-16,,1.3412967,50.3,97.95918367346938
CLAS-B.ST,Clas Ohlson AB (publ),Consumer Cyclical,Specialty Retail,Sweden,SEK,23526224337.0,23.458212,31.896551,3.14,8.644492,2.1125193,2.098,16.159,0.41338003,0.12434,0.09064999,0.16165,0.40995,0.057,0.204,0.206,62.599,1.434,0.684,1701762560.0,2056999936.0,1873400064.0,1.72,0.4032,0.948,445.0,253.74374511423105,415.0,390.0,3.0,3.0,,,0.36146,0.33835,,85039.0,65285.0,1.01,3.39,20.57,,,-0.72,59.4,6.67,,False,0.3925,0.5296577177738323,0.5,71.40509725016767,68.15447875513988,82.59493670886076,67.17639082693778,43.89662013940358,56.32911392405063,63.29113924050633,62.65822784810126,67.7744782416432,standard,3,0.875,UPPTREND,5,7,STARK,8,0.5,0.753,0.5,0.601,UPPTREND,False,4,0.5714285714285714,MEDEL,STARK,86.95652173913044,94.30379746835445,90.63015960374244,7,0.0247189178438278,0.186,🟢 STARK,73.61871523866436,11,407.0,48.47561060708547,0.1632657099148491,False,,0.0,1,False,,0.0,,1.3412967,50.3,82.99319727891157
INVE-B.ST,Investor AB (publ),Financial Services,Asset Management,Sweden,SEK,664103396118.0,5.8752613,23.206348,5.08,1.1739879,4.3772783,4.746,6.03,0.21205,0.119049996,0.7452,0.69545,0.86774004,3.573,,,12.396,3.514,2.737,126124376064.0,28041000960.0,122116997120.0,1.53,0.0836,0.783,382.9175915228024,267.7573998140343,364.5,375.6,2.66667,5.0,,,0.00254,0.45060003,,3456933.0,2950427.0,1.21,-1.99,2.06,,,-4.45,38.2,1.32,,False,0.2006,0.2508597215562382,0.5,95.24144869215291,92.11803595904217,59.651898734177216,99.0506329113924,86.1107270254092,18.9873417721519,63.29113924050633,62.65822784810126,67.3863012777744,holding,4,0.875,NEUTRAL,0,7,STARK,8,0.5,0.5,0.583,0.525,UPPTREND,False,7,1.0,HÖG,OK,89.47368421052632,90.50632911392404,89.99000666222518,11,-0.012382164864004,0.026,⚪ NORMAL,71.68423254609817,17,365.5,37.19031926896945,0.1266740726676782,False,,0.0,1,False,,0.0,,1.3412967,50.3,95.91836734693877
INDU-A.ST,AB Industrivärden (publ),Financial Services,Asset Management,Sweden,SEK,102158412470.0,5.22742,17.909897,4.62,1.0296191,5.179671,5.351,5.367,0.21636999,0.1302,0.99083,0.99728996,1.0,0.593,0.602,0.602,3.576,1.82,0.125,24360249344.0,337000000.0,7276000256.0,1.8,0.0889,0.932,509.0,329.0638928186325,482.0,512.0,,3.0,,,0.50771,0.18264,,217208.0,153042.0,0.82,-2.63,1.17,,,-4.84,44.3,0.92,,False,0.2302,0.3228794347482842,0.5,96.61636485580146,95.16407320809483,57.91139240506329,91.46881696651052,75.67195930864249,36.075949367088604,63.29113924050633,62.65822784810126,66.93306626167,holding,5,0.875,NEUTRAL,0,9,STARK,8,0.5,0.5,0.5,0.5,UPPTREND,False,7,1.0,HÖG,OK,78.94736842105263,88.60759493670885,83.77748167888075,20,-0.012382164864004,0.025,⚪ NORMAL,70.81662075846864,19,485.0,43.3649187993425,0.1626168168058477,False,,0.0,0,False,,0.0,,1.3412967,50.3,97.27891156462584
LOOMIS.ST,Loomis AB (publ),Industrials,Security & Protection Services,Sweden,SEK,30355931647.66098,17.760376,13.43602,1.58,2.340654,1.0034024,1.191,6.589,0.13317001,0.061669998,0.05718,0.121750005,0.29204,-0.023,0.417,0.387,104.264,1.166,0.983,3010625024.0,7856000000.0,13521999872.0,3.31,0.5484,0.483,467.3999938964844,336.4557089595699,457.3999938964844,507.5,2.5,4.0,,,0.00217,0.71454,,135315.0,130541.0,0.9,3.73,12.93,,,-1.97,70.9,9.17,,True,0.2934,0.811976814987851,0.5,88.89336016096578,43.69184874627106,77.21518987341773,66.70957195421775,51.98628730635815,51.26582278481012,63.29113924050633,62.65822784810126,66.66448728465294,standard,6,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.277,0.625,0.448,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,95.34883720930232,84.17721518987342,89.76302619958787,12,-0.0004549946411839,0.113,🟢 STARK,68.37678064910956,25,453.6000061035156,70.24693129030145,0.1711335787191839,False,,0.0,-1,False,,0.0,,1.3412967,50.3,87.75510204081633
TELIA.ST,Telia Company AB (publ),Communication Services,Telecom Services,Sweden,SEK,194088916756.92905,41.83051,25.31282,2.5747,3.8004313,2.398647,3.427,10.535,0.09139,0.03244,0.05783,0.15554,0.50043,-0.003,2.263,2.263,153.159,0.739,0.572,21657374720.0,10220000256.0,89617997824.0,4.21,1.6949,0.235,49.52000045776367,31.40352059246304,49.369998931884766,44.84632,3.05,19.0,,,0.42,0.30295,,6944181.0,6432162.0,1.04,4.38,12.35,,,-0.04,62.5,4.49,,True,0.1771,0.8808498404631333,0.5,81.86787391012743,44.906071111827785,90.82278481012659,78.61829400478422,54.300597940877495,30.37974683544304,21.518987341772153,62.65822784810126,66.41031785515162,standard,7,0.875,UPPTREND,5,5,NEUTRAL,0,0.5,0.802,0.488,0.617,UPPTREND,False,3,0.4285714285714285,LÅG,OK,62.5,81.0126582278481,71.75632911392405,40,0.0269555525716669,0.13,🟢 STARK,67.06991340203574,30,49.36000061035156,67.23716130572699,0.2502038748498947,False,,0.0,-1,False,,0.0,,1.3412967,50.3,87.07482993197279
INDU-C.ST,AB Industrivärden (publ),Financial Services,Asset Management,Sweden,SEK,105962948002.91656,5.1627855,,5.47,1.0166692,5.1263766,5.286,5.301,0.21636999,0.1302,0.99083,0.99728996,1.0,0.593,0.602,0.602,3.576,1.82,0.125,24360249344.0,337000000.0,7276000256.0,1.83,0.0889,0.932,504.2000122070313,328.9330467320045,473.8999938964844,475.0,3.0,1.0,,,0.2718,0.31315002,,572079.0,471392.0,1.02,-3.82,-0.56,,,-5.73,41.7,-0.0,,False,0.2284,0.29990716047778,0.5,96.35144198524479,95.16407320809483,43.98734177215189,91.46881696651052,75.83018715674375,35.44303797468354,63.29113924050633,62.65822784810126,64.738351634243,holding,8,0.875,NEUTRAL,0,9,STARK,8,0.5,0.5,0.5,0.5,UPPTREND,False,7,1.0,HÖG,STARK,84.21052631578947,91.77215189873418,87.99133910726182,13,-0.012382164864004,0.01,⚪ NORMAL,72.31173402870368,15,478.8999938964844,41.76470588235294,0.1507005590880845,False,,0.0,1,False,,0.0,,1.3412967,50.3,96.5986394557823
MTG-B.ST,Modern Times Group MTG AB,Communication Services,Electronic Gaming & Multimedia,Sweden,SEK,16542849215.723114,1735.0001,14.781682,0.52,1.5140111,1.3625132,1.616,9.728,0.00093999994,0.0307,0.00090000004,0.11776,0.66185,0.235,1.105,1.123,38.502,0.851,0.851,1209374976.0,1380999936.0,4380000256.0,,0.0,0.802,139.1999969482422,82.9000015258789,136.6999969482422,161.25,1.0,4.0,,,0.14987999,0.56157,,336406.0,233217.0,0.97,37.39,55.52,,,-1.51,90.6,34.83,,True,0.3538,0.9057484286215208,0.5,78.7424547283702,34.364266709667014,83.54430379746836,92.0779915860992,47.53541522431093,61.39240506329114,8.544303797468354,62.65822784810126,64.55786723575477,standard,9,0.875,UPPTREND,5,8,STARK,8,0.5,0.227,1.0,0.541,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,75.0,99.36708860759494,87.18354430379748,16,0.0269555525716669,0.44,🟢 STARK,79.51026469114925,2,138.8000030517578,91.03774535524552,0.3093413447372226,False,,0.0,0,False,,0.0,,1.3412967,50.3,79.59183673469387
INSTAL.ST,Instalco AB (publ),Industrials,Engineering & Construction,Sweden,SEK,10276043916.269318,27.539568,15.883817,0.3793,3.183368,0.7477294,1.006,14.534,0.11755,0.04571,0.0278,0.05032,0.53051996,0.044,0.687,0.776,96.04,0.983,0.838,1008000000.0,102000000.0,3444000000.0,1.31,0.4892,1.172,39.900001525878906,21.36397926357217,38.400001525878906,43.625,1.6,4.0,,,0.2001,0.58533,,553360.0,365756.0,0.9,9.32,22.47,,,-3.47,58.7,12.44,,False,0.5495,0.6484247697698049,0.5,74.20523138832998,42.34902846085624,78.16455696202532,81.74952344762285,24.44560473724144,72.78481012658227,63.29113924050633,62.65822784810126,63.91475900925852,standard,10,0.875,UPPTREND,5,7,STARK,8,0.5,0.333,0.85,0.538,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,93.02325581395348,98.73417721518987,95.87871651457168,2,-0.0004549946411839,0.456,🟢 STARK,78.79710519666067,3,38.27999877929688,53.96679981387592,0.3750705906407654,False,,0.0,0,False,,-2.220446049250313e-16,,1.3412967,50.3,83.6734693877551
ERIC-B.ST,Telefonaktiebolaget LM Ericsson (publ),Technology,Communication Equipment,Sweden,SEK,361414194880.0,15.649867,18.55346,1.93,3.839896,1.6983626,1.603,10.322,0.27007,0.06922,0.108950004,0.107659996,0.48048002,-0.103,-0.785,-0.786,38.097,1.121,0.908,29486125056.0,63089999872.0,39289999360.0,2.54,0.38729998,0.49,118.0,67.64900615351834,118.05000305175781,98.61905,3.28571,21.0,,,0.00098,0.66222,,8099512.0,8372953.0,1.34,9.05,23.19,,,0.0,81.5,9.64,,True,0.2747,1.1294569155206753,0.5,83.93024815560027,61.97532854954445,96.36075949367088,4.737750838898301,63.69692415707022,22.78481012658228,63.29113924050633,62.65822784810126,63.88340147836846,standard,11,0.875,STARK UPPTREND,10,4,NEUTRAL,0,0.5,0.838,0.429,0.614,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,81.81818181818183,77.84810126582279,79.83314154200231,27,0.288522948954008,-0.099,🔴 SVAG,65.87908234159751,35,118.0,75.82938936997468,0.3073101628442727,False,,0.0,-1,False,,0.0,,1.3412967,50.3,89.1156462585034
TEL2-B.ST,Tele2 AB (publ),Communication Services,Telecom Services,Sweden,SEK,124242592064.07294,12.565699,27.488653,4.077,5.6593785,4.20288,5.034,12.491,0.39046,0.06877,0.33675,0.24979,0.43673,0.013,6.27,6.297,105.427,1.032,0.966,6574374912.0,5438000128.0,30345000960.0,5.78,0.4388,0.337,198.3000030517578,130.22960288211394,183.9499969482422,181.87222,2.68421,18.0,,,0.19760999,0.43537,,1878701.0,3423130.0,0.82,-3.97,-2.08,,,-6.93,40.2,-3.03,,False,0.1989,-0.00679058929113,0.5,67.53521126760563,74.76497621543174,39.55696202531646,83.34696023954284,60.703322561031385,33.54430379746836,63.29113924050633,62.65822784810126,62.841694160550155,standard,12,0.875,UPPTREND,5,6,NEUTRAL,0,0.5,0.052,0.579,0.345,VARNING,False,5,0.7142857142857143,HÖG,VÄNTA,87.5,75.31645569620254,81.40822784810126,25,0.0269555525716669,-0.029,⚪ NORMAL,64.67372327314159,43,181.6999969482422,32.773073685384816,0.0926508270382202,False,,0.0,3,False,,0.0,,1.3412967,50.3,71.42857142857143
MCAP.ST,MedCap AB (publ),Healthcare,Medical Devices,Sweden,SEK,8200450986.0,36.351532,107.69231,,5.375232,3.768936,3.808,20.439,0.1591,0.080620006,0.1035,0.14721,0.59192,0.133,0.097,0.107,31.304,2.102,1.533,317100000.0,394400000.0,478100000.0,,0.0,0.47,677.0,403.0,540.5,617.5,1.0,2.0,,,0.21125999,0.58116,,17023.0,37215.0,0.95,6.19,15.0,,,-3.31,64.8,10.87,,True,0.3563,1.0017595281955989,0.5,55.804828973843044,62.84286059824235,75.9493670886076,64.97080467789628,68.57722948323222,77.21518987341773,8.544303797468354,62.65822784810126,62.43161608785029,standard,13,0.875,NEDTREND,-10,8,STARK,8,0.5,0.5,1.0,0.65,UPPTREND,False,3,0.4285714285714285,LÅG,EJ AKTUELL,50.0,43.03797468354431,46.51898734177215,86,-0.064416382311042,0.158,🟢 STARK,50.24662440522644,92,546.0,62.09430586427171,0.0001758552072266,False,,0.0,1,False,,0.0,,1.3412967,50.3,67.3469387755102
EVO.ST,Evolution AB (publ),Consumer Cyclical,Gambling,Sweden,SEK,127544880074.56548,11.172775,8.927626,,31.288794,61.956043,61.466,100.603,0.24971001,0.12939,0.51459,0.57035,1.0,-0.015,0.017,-0.011,2.056,1.767,1.746,851060352.0,1097950976.0,88399000.0,5.05,0.53330004,0.697,887.5999755859375,515.4000244140625,650.2000122070312,660.4286,3.3125,16.0,,,0.40673,0.32721,,590360.0,410504.0,1.66,3.9,21.17,,,-0.49,62.2,7.29,,False,0.2725,0.6135102035744092,0.5,23.59490274983233,93.33427396597597,85.44303797468355,40.31565625103824,76.69696030750943,32.91139240506329,63.29113924050633,62.65822784810126,60.59050586168124,standard,14,0.875,UPPTREND,5,6,NEUTRAL,0,0.5,0.36,0.596,0.473,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,73.91304347826086,62.65822784810127,68.28563566318107,46,0.0247189178438278,0.087,🟢 STARK,57.01251384582069,62,640.2000122070312,55.042721934174985,-0.0456384965813476,True,,0.0,2,False,,0.0,,1.3412967,50.3,31.292517006802722
OEM-B.ST,OEM International AB (publ),Industrials,Industrial Distribution,Sweden,SEK,16476154661.532593,33.022224,25.016836,,6.813076,3.8063607,3.729,23.714,0.22674,0.12753001,0.11552,0.15353,0.36201,0.072,0.218,0.216,6.213,3.278,2.026,337187488.0,607000000.0,188000000.0,1.18,0.38889998,0.984,160.09985718546034,113.05817461569151,151.1999969482422,141.5,,2.0,,,0.18971,0.56165004,,82675.0,69815.0,0.64,12.66,18.05,,,-5.44,53.6,12.94,,False,0.3614,0.6473297204056123,0.5,38.93024815560027,64.65935660727243,71.36075949367088,68.91110896541413,65.68719899724337,62.65822784810127,63.29113924050633,62.65822784810126,60.481858706898095,standard,15,0.875,UPPTREND,5,8,STARK,8,0.5,0.364,0.5,0.446,UPPTREND,False,5,0.7142857142857143,HÖG,OK,88.37209302325581,86.07594936708861,87.22402119517221,15,-0.0004549946411839,0.121,🟢 STARK,68.89331320739038,22,148.60000610351562,42.36112656415735,0.0815865441968903,False,,0.0,-1,False,,0.0,,1.3412967,50.3,46.25850340136054
RVRC.ST,RVRC Holding AB (publ),Consumer Cyclical,Apparel Retail,Sweden,SEK,5833543803.901291,18.022877,17.619808,,4.8010793,2.9022605,2.728,13.054,0.26406,0.16073,0.16468,0.21355,0.63433,0.002,0.351,0.317,1.322,2.554,1.257,408124992.0,368000000.0,17000000.0,2.45,0.4412,1.512,71.80000305175781,39.24782570718144,56.04999923706055,76.25,1.0,4.0,,,0.14534001,0.48812,,356026.0,311375.0,0.97,-18.71,-13.44,,,-21.0,20.4,-13.12,,False,0.4954,0.2654371300143795,0.5,76.95506371562709,79.16149318713215,10.443037974683545,66.97105281736934,52.427018427325294,82.91139240506328,63.29113924050633,62.65822784810126,60.059547518370664,standard,16,0.875,UPPTREND,5,8,STARK,8,0.5,0.459,1.0,0.634,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,69.56521739130434,82.91139240506328,76.23830489818381,37,0.0247189178438278,-0.197,🔴 SVAG,68.08940112446072,27,55.150001525878906,15.193371446588117,-0.0568714385051088,True,,0.0,-1,False,,0.0,,1.3412967,50.3,86.39455782312925
BTS-B.ST,BTS Group AB (publ),Industrials,Consulting Services,Sweden,SEK,2792578774.577606,21.857767,11.54023,1.88,2.0209613,1.0806708,1.064,9.483,0.085209996,0.04092,0.049439996,0.09505,0.13213,-0.109,-0.343,-0.343,40.112,1.704,1.406,293183872.0,625939008.0,579796992.0,2.92,0.8853,0.576,254.00553736831205,106.0,154.39999389648438,153.5,,1.0,,,0.28406,0.57278,,33900.0,10762.0,0.89,0.26,42.44,,,-3.62,55.4,6.08,,False,0.5528,0.3799421435453449,0.5,87.04896042924211,32.326453277432876,79.27215189873418,10.273960513638327,54.626836633540904,90.50632911392405,63.29113924050633,62.65822784810126,59.44624659246663,standard,17,0.875,UPPTREND,5,6,NEUTRAL,0,0.5,0.0,0.5,0.3,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,34.88372093023256,34.810126582278485,34.84692375625552,108,-0.0004549946411839,0.288,🟢 STARK,48.41839406422967,104,150.60000610351562,39.130428601621226,-0.0356253833188677,True,,0.0,0,False,,0.0,,1.3412967,50.3,91.15646258503402
VIT-B.ST,Vitec Software Group AB (publ),Technology,Software - Application,Sweden,SEK,9094286193.612564,21.603523,19.037266,,2.059189,2.632752,3.593,12.479,0.09285,0.04093,0.122329995,0.18146,0.47789,0.058,0.192,0.188,71.569,0.802,0.669,750401472.0,759020992.0,3611723008.0,1.5,0.3169,0.816,490.4718576697998,214.7360760754562,254.39999389648438,444.57144,,7.0,,,0.11216,0.5757,,121821.0,78895.0,1.09,1.84,7.32,,,-18.47,38.4,3.52,,False,0.4154,0.0284726765272424,0.5,74.4131455399061,53.0258808352818,45.25316455696202,66.08322743280507,37.51536678475675,74.68354430379746,63.29113924050633,62.65822784810126,59.19287972830129,standard,18,0.875,STARK UPPTREND,10,8,STARK,8,0.5,0.836,0.5,0.634,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,27.27272727272727,79.74683544303798,53.50978135788262,69,0.288522948954008,-0.343,🔴 SVAG,66.47902611017875,32,245.1999969482422,29.166654367294967,-0.1805239744840815,True,,0.0,-1,False,,0.0,,1.3412967,50.3,80.95238095238095
CAST.ST,Castellum AB (publ),Real Estate,Real Estate - Development,Sweden,SEK,57178897032.44229,26.93654,13.483023,0.92,0.8621776,5.786166,12.036,18.15,0.02851,0.02605,0.22617,0.65592,0.69065005,0.0,653.833,648.5,77.867,0.326,0.171,2778625024.0,104000000.0,60651999232.0,2.01,0.407,1.46,127.5999984741211,100.25,121.94999694824219,127.75,2.45455,12.0,,,0.30322,0.49148998,,1997060.0,1521909.0,0.87,-0.81,11.47,,,-4.13,51.6,5.14,,False,0.2774,0.6020759614756339,0.5,46.435278336686785,60.57163589454164,70.25316455696202,82.17753808266055,29.826065223448364,46.835443037974684,63.29113924050633,62.65822784810126,58.903803034932146,standard,19,0.875,UPPTREND,5,6,NEUTRAL,0,0.5,0.531,0.636,0.553,UPPTREND,False,5,0.7142857142857143,HÖG,OK,93.33333333333331,87.34177215189874,90.33755274261604,9,0.0060340667818419,0.101,🟢 STARK,70.55491267888462,21,123.0999984741211,45.36081541735947,0.1212637278696935,False,,0.0,0,False,,0.0,,1.3412967,50.3,50.34013605442177
EPI-B.ST,Epiroc AB (publ),Industrials,Farm & Heavy Construction Machinery,Sweden,SEK,91565626135.30267,33.352272,42.078854,2.8013,6.1883926,5.1281013,4.846,20.797,0.19252001,0.0932,0.13987,0.19830999,0.36068,-0.076,-0.044,-0.044,43.22,2.432,1.31,7602999808.0,9214000128.0,19843999744.0,1.62,0.5398,1.213,241.1999969482422,165.52722703296195,234.6000061035156,,,,,,0.00017999999,0.80019,,358010.0,333218.0,1.36,9.01,3.84,,,-1.84,63.2,9.85,,True,0.3144,0.8112426096179802,0.5,67.81690140845069,64.69765379343707,67.40506329113924,28.81663686916509,55.617599382582235,37.9746835443038,63.29113924050633,62.65822784810126,58.77906804655738,standard,20,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.5,0.5,0.5,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,62.7906976744186,60.12658227848101,61.4586399764498,56,-0.0004549946411839,0.03,⚪ NORMAL,55.87379483257347,66,234.8000030517578,63.97072030404974,0.2087062147867355,False,,0.0,2,False,,0.0,,1.3412967,50.3,85.71428571428571
ENEA.ST,Enea AB (publ),Technology,Software - Infrastructure,Sweden,SEK,1493467522.5,17.86517,15.288462,,0.8972811,1.6640475,1.988,6.554,0.0519,0.05242,0.09672,0.115109995,0.77546996,0.04,,,22.424,1.424,1.424,-15120875.0,89800000.0,374700000.0,,0.0,0.888,82.80000305175781,54.0,82.5,92.5,1.0,2.0,,,0.37124002,0.19463,,51588.0,37919.0,2.49,34.36,41.27,,,0.0,63.8,28.16,,True,0.4689,0.719108261273533,0.5,34.07780013413816,52.25993711198903,97.31012658227849,62.65822784810127,51.39083342447231,95.56962025316456,8.544303797468354,62.65822784810126,58.66199111027598,standard,21,0.875,STARK UPPTREND,10,5,NEUTRAL,0,0.5,0.672,1.0,0.719,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,63.63636363636363,96.20253164556962,79.91944764096662,26,0.288522948954008,-0.004,⚪ NORMAL,74.39954854156274,8,79.5,76.23763024423383,0.1427093006954909,False,,0.0,1,False,,0.0,,1.3412967,50.3,8.843537414965986
PRU.L,Prudential plc,Financial Services,Insurance - Life,Hong Kong,GBp,36531364347484.336,10.238937,11.829177,5.2226,1.9678901,2.0110207,2.262,5.04,0.20577998,0.01894,0.27573,0.45484,0.41388,0.188,0.308,0.244,28.254,2.392,1.012,2782500096.0,3851000064.0,6034999808.0,1.71,0.1538,0.907,15152.425788331884,10484.114977013069,1135.0,1411.87,1.5,14.0,,,0.00271,0.63523,,6947479.0,6138192.0,0.75,1.34,6.19,,,-6.96,51.7,3.01,,True,0.2692,0.8567612695647409,0.5,44.6579476861167,63.41852777553818,59.17721518987342,78.2781923818067,71.32319243328382,12.658227848101266,63.29113924050633,62.65822784810126,58.550525692590675,standard,22,0.875,NEUTRAL,0,7,STARK,8,0.5,0.5,0.028,0.358,UPPTREND,False,7,1.0,HÖG,OK,73.68421052631578,89.87341772151899,81.77881412391739,24,-0.012382164864004,0.048,⚪ NORMAL,71.44582459612246,18,14568.226798057556,60.41445978528804,0.0804343423090667,False,,0.0,1,False,,0.0,,1.3412967,50.3,22.448979591836736
AAK.ST,AAK AB (publ.),Consumer Defensive,Packaged Foods,Sweden,SEK,68709714518.13629,19.879337,18.524246,2.31,3.450533,,1.557,13.021,0.16882,0.0887,0.07572,0.112840004,0.26233998,-0.03,0.031,0.031,18.171,2.047,0.998,837249984.0,1598000000.0,3911000064.0,2.09,0.3768,0.461,274.0397644042969,210.35446291462367,264.0,305.0,1.8,10.0,,,0.30754,0.46401,,505679.0,487855.0,0.89,13.62,8.31,,,0.0,77.5,11.48,,True,0.2357,0.851997758269537,0.5,40.97585513078471,51.333548335080216,88.4493670886076,41.49965270856175,82.08668350459325,41.77215189873418,63.29113924050633,62.65822784810126,58.477356614335,standard,23,0.875,NEUTRAL,0,6,NEUTRAL,0,0.5,0.748,0.8,0.689,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,57.14285714285714,57.59493670886076,57.36889692585895,63,-0.0310846277215163,0.1,🟢 STARK,55.12008137355305,69,263.6000061035156,76.10407718140685,0.0738206599331472,False,,0.0,1,False,,0.0,,1.3412967,50.3,34.69387755102041
MILDEF.ST,MilDef Group AB (publ),Industrials,Aerospace & Defense,Sweden,SEK,7337384784.722214,33.43348,53.53952,,4.5438643,3.040143,3.233,19.876,0.1449,0.06657,0.0907,0.1451,0.44362998,1.085,,,43.807,2.091,1.274,159450000.0,241400000.0,707400000.0,0.48,0.1073,1.093,294.3999938964844,110.1999969482422,158.1999969482422,220.4,,5.0,,,0.13206,0.47605,,349137.0,235870.0,0.69,-9.86,12.76,,,-16.03,34.1,6.94,,False,0.7837,-0.0704508898121164,0.5,39.82562038900067,54.460211239216314,53.79746835443038,99.0506329113924,43.552061494562096,79.11392405063292,63.29113924050633,62.65822784810126,58.43036257479523,standard,24,0.875,UPPTREND,5,7,STARK,8,0.5,0.325,0.5,0.43,UPPTREND,False,3,0.4285714285714285,LÅG,OK,83.72093023255815,87.9746835443038,85.84780688843097,18,-0.0004549946411839,0.088,🟢 STARK,70.57867461078355,20,155.8000030517578,36.53845521825009,0.0224757836536388,False,,0.0,0,False,,0.0,,1.3412967,50.3,44.21768707482993
