ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank
KNIN.SW,Kuehne + Nagel International AG,Industrials,Integrated Freight & Logistics,Switzerland,CHF,22053745379.373016,1.0871069999999996,3.5211655000000004,2.3368,5.9020577,0.92861784,1.06,3.4765000000000033,0.17909000999999997,0.019625003,-0.028960004000000004,-0.045300005000000004,-0.010429999999999995,-0.176,-0.23099999999999998,-0.158,76.435,-0.22950000000000004,0.991,-183351456.0,749000000.0,3622000128.0,25180971008.0,3.2,1.1735,6.0,4.13,6.0,1778198400.0,0.66,193.8966077793094,142.4033839338917,185.6999969482422,183.61111,3.22222,18.0,,,0.60231996,0.18454,False,False,,0.5,221021.0,181207.0,0.12111558444089754,5.21,7.17,23.57,,-0.04227310072591095,0.279820036083232,75.1091435364105,0.05837434290209109,0.12888619351672026,True,0.9885743190784457,,0.239,Europe,True,True,49.690193925268545,55.63481849640682,72.64631043256998,13.193718797527385,48.14946639786197,68.50594227504244,28.95174708818636,41.64164164164164,50.0,,50.0,42.203393281129394,standard,726,37688156,False,3,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-1.1,0.003343987977132201,29.5
TRENT.NS,Trent Limited,Consumer Cyclical,Apparel Retail,India,INR,1513523448669.1724,58.540285,37.73004625,,17.20428185,7.5396414,7.544,36.7115,0.10074501,0.06227999999999999,-0.0034449905000000364,-0.009957492500000012,0.019970010000000038,0.124,0.14300000000000002,0.258,0.5444999999999993,-0.12750000000000017,0.498,-1585118720.0,9288899584.0,25612500992.0,1514300768256.0,0.14,0.1034,6.0,0.09,6.0,1780963200.0,0.379,6261.0,3275.5,4257.60009765625,4769.0933,1.92,25.0,,,0.43422002,0.30488002,False,False,,0.5,1106690.0,702285.0,0.7630296473122421,2.38,10.41,-0.2,,-0.3199808181350823,0.3265176497595013,62.79001386842459,0.05903337794240082,-0.018148861920389003,False,0.7073975832283037,,0.602,India,True,True,36.738044014163414,63.51439999681668,42.60672886627085,65.42869509823176,66.93782494971404,15.534804753820033,34.19301164725457,46.246246246246244,50.0,,50.0,50.15875563309136,standard,424,35880584,False,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,-5.0,-0.001387762720696628,24.0
WM,"Waste Management, Inc.",Industrials,Waste Management,United States,USD,85105946180.13135,-0.5161910000000027,3.1066365000000022,2.1633,4.12116795,3.3489137,4.243,-2.4855,0.14647499500000002,0.010865004000000001,0.00533001000000001,0.038934989999999975,-0.046009999999999995,-0.025999999999999995,0.06100000000000001,0.135,153.54199999999997,-0.4514999999999999,0.801,1316492000.0,158000000.0,22890999808.0,107839946752.0,1.67,0.49490002,3.54,1.49,0.945,1780617600.0,0.495,247.1473104534502,192.5965454317451,211.92999267578125,256.04,1.75,25.0,3.21,0.0168,0.0024899999,0.8621,False,False,,0.732,2101023.0,2165610.0,0.6985612480607579,-7.36,-12.6,-1.96,,-0.1424952499505434,0.1841813680964372,36.328837864056425,-0.054258876412144,-0.04011757355192502,False,0.12453949519734683,,0.511,US,True,True,,62.19242314674399,34.39355385920272,47.923291750233126,51.60016994762408,42.27504244482173,67.22129783693843,63.96396396396396,50.0,83.01707779886148,73.2,50.145250325976434,standard,425,458957711,False,4,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.0,0.005945164710283279,34.6
NWG.L,NatWest Group plc,Financial Services,Banks - Regional,United Kingdom,GBp,59667028541238.89,-1.2390095000000017,-0.4741250000000017,2.3958,-0.6193154500000002,2.915038,-3.876,,0.005080005000000026,-0.009960000500000003,0.13522749750000002,0.09323752000000002,-0.37966999,0.013999999999999999,0.01899999999999999,0.121,,,,,248496996352.0,137801007104.0,-62997479424.0,5.43,0.4656,0.33,4.68,0.23,1773878400.0,0.828,8586.764615449572,6128.174155265879,7492.84716129303,737.58795,1.88235,17.0,,,0.00065,0.62043,False,False,,0.5,29842247.0,25548235.0,0.032975701051710965,5.47,2.66,-5.45,8.79,-0.1273957658264362,0.3024320686586109,66.54911241514284,0.03423856421913385,0.02220801081725776,True,0.8434493444731086,,1.0,UK,True,True,,50.86841216171056,47.86117530795029,63.70747025560014,51.53834981772762,1.9524617996604414,67.22129783693843,,50.0,,50.0,42.08968565059848,standard,729,191429020096,False,1,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.7,0.010023025795817375,47.3
6506.T,YASKAWA Electric Corporation,Industrials,Electrical Equipment & Parts,Japan,JPY,1854999642768.0,27.435531999999995,10.666243000000003,2.211,1.1363238,3.4217384,3.304,13.4035,-0.032940004999999994,-0.0041650019999999975,0.010410000000000003,0.026349994999999987,0.056400019999999995,-0.040999999999999995,-0.22899999999999998,-0.157,-12.552500000000002,0.7185000000000001,1.178,-45603250176.0,61222998016.0,124851003392.0,1791235588096.0,1.09,0.5011,72.0,1.28,36.0,1787875200.0,1.225,7700.0,2757.8599477351195,7152.0,6409.4116,1.9375,17.0,,,0.02932,0.6173,False,False,,0.5,4536505.0,5195260.0,0.9404522111608253,29.57,29.68,89.6,,-0.07116883116883121,0.5606494386904673,51.85939887926643,0.2699404804181995,0.5734201666469809,False,0.6887003957732689,,0.389,Japan,True,True,31.432327850238295,50.60366830489659,84.28046366977664,22.06681799522524,36.208298114031535,14.68590831918506,67.22129783693843,30.83083083083083,50.0,,50.0,42.06342478791329,standard,730,241517247,False,1,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,2.3,-0.08456709235906601,0.3
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,United States,USD,22708855534.156326,-6.354859000000005,0.9955377499999987,1.7345,7.286442150000001,1.779161,2.399,0.21850000000000058,0.36903005,0.008190000000000003,0.0070899955000000014,0.0199275025,-0.23699,-0.009000000000000008,-0.14800000000000002,-0.051,308.197,-0.9495,0.133,-142107936.0,240400000.0,8156800000.0,30625255424.0,3.03,0.6217,6.0,3.0,1.5,1775779200.0,0.594,221.4913959981594,166.46657282886,198.27000427246094,225.2,1.89655,25.0,5.29,0.0641,0.00298,0.99571997,False,False,,0.73,1316204.0,1009490.0,0.9839159936021618,1.8,-5.13,12.09,,-0.10484105543265176,0.24779964978796495,48.663955803691564,0.00606935049580648,0.023312361091394118,True,0.5057233704134861,,0.493,US,True,True,59.780209313791396,56.963969221330856,51.49844500989539,30.96073946608621,37.92970327799368,67.91171477079796,67.22129783693843,42.94294294294294,50.0,32.63757115749525,73.0,41.99576140496468,standard,732,200151587,False,1,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.9,0.007791796233505011,40.8
SHW,The Sherwin-Williams Company,Basic Materials,Specialty Chemicals,United States,USD,72264236953.0,1.1061634999999992,5.37856525,2.2784,13.146776000000003,3.0191238,3.603,4.808,0.4900599970000001,0.0470999995,-0.0009449999999999945,-0.012277504500000001,0.0383,-0.01999999999999999,-0.34199999999999997,0.061,272.409,-0.9679999999999999,0.468,1319767008.0,216900000.0,14601400320.0,86230663168.0,1.09,0.3045,3.2,0.87,0.8,1779408000.0,1.155,376.951782499269,289.8599853515625,293.0,382.3158,1.95652,19.0,2.92,0.0235,0.062800005,0.82956004,False,False,,0.83,1886777.0,2203800.0,0.9118825308247471,-7.62,-15.79,-14.34,,-0.22271225763319424,0.24713967481215315,33.76263123295554,-0.0797091414257185,-0.12916417462605378,False,0.024650834938932494,,0.662,US,True,True,65.6273064108885,66.73539711298737,21.402318348883238,37.74133424136806,28.430688624058405,45.67062818336163,67.22129783693843,67.36736736736736,50.0,72.77039848197343,93.0,49.985598927064316,standard,432,645713400,False,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.6,0.035041969269514084,82.3
VST,Vistra Corp.,Utilities,Utilities - Independent Power Producers,United States,USD,53264714881.55969,4.0379475,-2.5648922500000007,0.4605,17.6834346,2.73925,3.858,-2.1755000000000004,0.33122499999999994,0.027110000000000002,-0.017275,0.03559000000000001,-0.06569000000000003,0.357,,,199.8995,-0.01749999999999996,0.263,-343382944.0,658000000.0,19925999616.0,75021713408.0,0.58,0.1515,0.92,1.82,0.228,1782086400.0,1.447,219.21490839115506,132.66000366210938,157.97000122070312,225.29411,1.42105,17.0,2.83,0.0461,0.00796,0.91135,False,False,,0.5,4673752.0,5609120.0,0.7613821544341057,1.73,-2.17,-11.44,,-0.2793829471724153,0.48353437837329977,60.039803137326345,0.023357731009421734,-0.0839171777162141,True,0.6923397664435128,,0.185,US,True,True,,62.978049279701715,29.855810008481768,50.137734217437774,23.735512910447493,51.188455008488965,67.22129783693843,43.04304304304304,50.0,45.920303605313094,50.0,41.97725742294977,standard,733,886072693,False,1,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.2,-0.01355414092540741,16.6
TXT.WA,Text S.A.,Technology,Software - Application,Poland,PLN,1076864992.1417236,-23.166390999999997,,,4.646805725,3.1843517,3.082,-9.418,0.8465649424999999,0.35463999999999996,0.30076996999999994,0.26247002,0.32760996000000003,-0.21700000000000003,-0.523,-0.312,-39.723,-0.2869999999999999,1.304,-477354944.0,53347000.0,4356000.0,1042294016.0,13.1,0.90720004,5.55,7.33,1.15,1770336000.0,0.271,57.23767786026001,35.5,41.81999969482422,62.32,1.6,5.0,,,0.41265,0.21261999,False,False,,0.5,43504.0,34379.0,0.35887140205992607,0.53,15.21,-7.66,,-0.269362398018251,0.3181060079517559,67.91042864097156,0.050743196673241675,-0.021858317410404005,False,0.5985803125819205,,0.5,Europe,True,True,,95.02298919645327,42.40882103477524,13.990801064513732,56.70731573312086,96.85908319185059,67.22129783693843,1.0510510510510511,50.0,,50.0,41.93604123254148,standard,734,1437730,False,3,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.1,-0.019530311226844788,12.9
TEAM,Atlassian Corporation,Technology,Software - Application,Australia,USD,17416095885.917473,,-5.234892000000002,0.8865,11.805231975,4.4725776,4.49,-555.824,-0.34114999250000005,-0.08245,-0.143969996,-0.163245005,0.39605999999999997,0.183,,,91.33599999999998,-1.011,0.615,616932832.0,1136342016.0,1243017984.0,27792750592.0,,0.0,,,,,0.899,222.58999633789062,56.0099983215332,109.0999984741211,143.18323,1.57576,31.0,2.07,0.1249,0.00956,1.08664,False,False,,0.5,7580534.0,6767680.0,0.949700711228715,22.75,39.19,-27.03,,-0.5098611785387346,0.6385413795795316,69.41356896823198,0.40500984739129997,-0.12365871595496503,True,0.9825349702993512,,1.0,US,True,True,,25.374908689308505,34.549052869663555,91.5277962087727,20.752826800985652,72.83531409168081,11.896838602329451,74.07407407407408,50.0,16.129032258064516,50.0,49.932637248002564,standard,433,738353878,False,4,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.6,0.17033988237380981,97.7
BLK,"BlackRock, Inc.",Financial Services,Asset Management,United States,USD,158177228842.34308,7.856561499999998,4.640902,1.2954,0.03592949999999995,6.16964,6.499,7.555499999999999,-0.016409991,0.016795000000000004,-0.006232512499999954,-0.013322470000000003,0.016849979999999987,0.20900000000000002,0.322,0.465,-43.7785,0.4405000000000002,1.596,6262117216.0,13144999936.0,14965000192.0,166625230848.0,2.25,0.5376,22.92,2.34,5.73,1780617600.0,1.456,1207.3095057931305,917.3900146484375,1018.9600219726562,1251.25,1.58824,16.0,3.63,0.014199999,0.01918,0.84344,False,False,,0.5,780842.0,743910.0,1.1260717491565295,-4.02,-2.66,-1.69,,-0.15600762100911303,0.2546752202954659,30.393519610890266,-0.014091188121799658,-0.04725374060526499,False,0.007308649742799587,,0.934,US,True,True,76.19980054681547,50.85715587229064,41.97059655074923,81.37393240503336,50.761474580109876,31.494057724957553,67.22129783693843,87.98798798798799,50.0,87.4762808349146,50.0,49.93212440565481,holding,434,758014550,False,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.4,0.007610924541950226,40.4
FDS,FactSet Research Systems Inc.,Financial Services,Financial Data & Stock Exchanges,United States,USD,9319811175.969543,-1.3114665000000016,1.033034999999999,1.214,1.6457554999999995,3.8815384,4.41,3.075499999999999,0.14544000499999998,0.089784994,-0.005392492499999957,-0.07171249000000005,0.06730000000000003,0.009999999999999995,-0.182,-0.081,5.558499999999988,-0.2964999999999999,1.197,-230008608.0,285267008.0,1553656960.0,10588200960.0,1.81,0.2831,4.64,1.0,1.16,1780012800.0,0.69,448.08438269802946,183.15659037432607,255.82000732421875,252.25,3.16667,16.0,6.79,0.18110001,0.00405,1.0709,False,False,,0.871,957677.0,901700.0,1.224342022415313,12.96,15.34,-6.81,,-0.42908073299974936,0.41009867358487495,68.62334186360832,0.14814495582940546,-0.026202256942978508,True,0.9361899918149164,,0.51,US,True,True,44.446890920771516,62.73132596232459,37.82866836301951,36.515146495612186,51.804103338297345,82.08828522920204,67.22129783693843,32.232232232232235,50.0,8.538899430740038,97.1,41.87347816790412,standard,735,230672901,False,2,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,1.1,0.004825254436582327,32.3
TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,United States,USD,22350149148.74817,-6.580020500000002,-1.3312820000000025,13.2012,-0.6770251000000003,3.0170696,2.724,-1.6675000000000004,0.05148999500000001,0.089125,0.032577497500000024,0.002137479999999997,0.06792999999999993,-0.008,-0.1,0.016,-63.54350000000001,3.8175,5.545,1060092000.0,3729799936.0,459600000.0,20177750016.0,4.99,0.5483,5.2,4.16,1.3,1781481600.0,1.532,113.69138101005093,85.22000122070312,104.30999755859375,97.41667,3.38462,12.0,11.85,0.1358,0.01775,0.89928,False,False,,0.463,2322369.0,1913210.0,0.7822141100717418,0.86,13.32,4.67,,-0.08251622390467594,0.23675980781009995,59.29205673731502,0.061052993531725,0.050826150162129435,False,0.6633340162485576,,0.739,US,True,True,,67.80084721358432,62.93469041560645,45.53048123555085,60.9496731792579,68.25127334465195,67.22129783693843,92.1921921921922,50.0,14.421252371916509,46.300000000000004,49.81239720433506,holding,435,199566930,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,-0.2,0.009717022068798542,46.4
AA,Alcoa Corporation,Basic Materials,Aluminum,United States,USD,22111332867.848396,-5.5823005000000006,-4.235834749999998,8.36,0.17221529999999996,1.7472409,1.847,-0.3309999999999995,0.03709999699999999,-0.0049400005,-0.027835004000000003,-0.014537494500000019,-0.28952,-0.13999999999999999,-0.644,-0.224,-20.093000000000004,-0.34699999999999986,0.72,267117024.0,1352999936.0,2551000064.0,23374331904.0,0.48,0.1026,0.4,,0.1,1779148800.0,1.514,84.37999725341797,25.698784994971057,83.79000091552734,75.63846,1.78571,13.0,1.35,0.0225,0.00545,0.84233004,False,False,,0.5,5347649.0,4537840.0,1.5278546409311853,34.0,31.68,101.39,,-0.006992135068678573,0.5255744774405969,76.32354595872908,0.24749091708962134,0.62809990271814,True,1.092924788237132,,0.838,US,True,True,,40.38671936599484,92.87531806615777,25.82171644965123,18.082731322201216,68.42105263157895,67.22129783693843,62.76276276276276,50.0,75.71157495256166,50.0,41.805852585109385,commodity,739,380225618,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.5,0.016435623168945312,65.0
LLOY.L,Lloyds Banking Group plc,Financial Services,Banks - Regional,United Kingdom,GBp,73653105574638.58,2.8047404999999976,0.7443019999999985,1.0478,-0.6150184500000002,3.0570378,-5.366,,-0.02779999499999998,-0.0126700005,0.03140749750000005,0.0047675199999999696,-0.37966999,0.054000000000000006,0.31,0.366,,,,,323060989952.0,161334001664.0,-102667198464.0,3.65,0.4382,0.04,4.27,0.0243,1775692800.0,0.935,1395.235783668475,948.0381272048579,1263.7095818530725,115.222,1.88889,18.0,,,0.00077,0.50525004,False,False,,0.5,207772636.0,156587779.0,0.05902745939047385,2.41,4.13,4.85,26.91,-0.09426808239506479,0.2723666957739968,63.72535283576863,0.02979223248141638,0.07638471646119105,True,0.7323059480577033,,0.609,UK,True,True,,37.4087749535667,60.45970772929943,66.13075584400706,52.74657603880732,1.4431239388794566,67.22129783693843,,50.0,,50.0,41.77366731006531,standard,740,197881476723,False,1,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,1.2,0.012449325062334538,54.3
PZU.WA,Powszechny Zaklad Ubezpieczen SA,Financial Services,Insurance - Property & Casualty,Poland,PLN,54609195969.394684,-3.3007375000000003,0.06654299999999846,1.72,0.12188384999999968,0.8727278,1.422,-2.7145,0.05671500999999998,0.024505000000000006,-0.10905250649999997,0.004372494999999976,0.2132,-0.108,-0.363,-0.226,0.9125000000000014,2.9974999999999996,4.102,2941523648.0,49941000192.0,46239997952.0,88962490368.0,7.56,0.6123,4.8,6.57,4.8,1789516800.0,0.353,72.72000122070312,53.36000061035156,63.2400016784668,71.295,,10.0,,,0.34188,0.32931998,False,False,,0.5,1943054.0,1524175.0,0.48797947889506965,0.03,-1.86,0.22,,-0.1303630278204314,0.23006074466790094,45.52527998889729,-0.02506102994534276,0.0010072379060122039,False,0.2758112930883676,,0.591,Europe,True,True,,57.71197784672628,45.81566299123551,23.161052407636202,87.80928059234182,50.76400679117148,67.22129783693843,84.58458458458459,50.0,,50.0,49.76309604896955,standard,436,96388830,False,5,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.3,0.01290819514542818,56.2
ENB.TO,Enbridge Inc.,Energy,Oil & Gas Midstream,Canada,CAD,170240970514.16623,4.807149500000005,11.892489000000001,5.6293,0.8524282500000002,2.4655094,4.179,8.102,0.0016050000000000023,-0.017892498249999996,0.014985003999999996,-0.028582497499999998,0.0006700000000000039,0.15949999999999998,-0.547,-0.248,117.80225000000002,-0.359,0.526,-2271287488.0,1706000000.0,109671997440.0,288542982144.0,4.98,1.2873,3.88,6.42,0.97,1778803200.0,0.792,80.6500015258789,56.527399057622866,77.95999908447266,78.2381,2.47826,21.0,2.76,0.013200001,0.00127,0.53009,False,False,,0.5,8204507.0,9706200.0,0.4743874031035892,5.86,6.26,17.79,,-0.033354028400645275,0.15542653237753523,64.4980763129023,0.04951284240588172,0.14933522825152123,False,0.6674850274400294,,0.741,Canada,True,True,43.029316630062894,44.56951108576611,71.24681933842238,43.140431966209185,50.16871210724405,30.64516129032258,28.95174708818636,41.24124124124124,50.0,88.89943074003796,50.0,41.69296924294552,standard,742,552387600,False,1,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.1,0.010422572493553162,48.8
086790.KS,Hana Financial Group Inc.,Financial Services,Banks - Regional,South Korea,KRW,31388438367000.0,,-3.360215000000002,4.79,,2.4900687,2.579,,-0.021830004,0.006205000000000002,0.05050752250000007,0.200182515,-0.357915,-0.16799999999999998,0.01999999999999999,0.073,,,,,123450999963648.0,123331999170560.0,32504937447424.0,3.91,0.2833,4580.0,6.32,1145.0,1778198400.0,0.831,131074.85266992642,66381.42399553572,117000.0,149095.23,,21.0,,,0.01534,0.59789,False,False,,0.5,913402.0,980410.0,0.9621054764418531,-7.12,-3.08,33.34,,-0.10738026694845737,0.37694647963779315,41.64383561643836,-0.004694410386405168,0.17596688953091055,False,0.3204377598222767,,0.71,Asia,True,True,,52.67550061532842,59.90952784845914,41.41970267938127,41.93971214035699,3.480475382003396,67.22129783693843,,50.0,,50.0,41.6468237565502,standard,745,83736818,False,2,SVAG,-8,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.1,-0.0033984461333602667,22.0
7011.T,"Mitsubishi Heavy Industries, Ltd.",Industrials,Specialty Industrial Machinery,Japan,JPY,12006027971820.0,8.850472,14.315875,1.3512,1.1872989999999999,2.4136755,2.311,4.1425,0.014449995000000021,-0.003544999999999996,0.012179999999999996,0.048409998999999995,-0.07869999000000003,0.052000000000000005,0.5790000000000001,0.652,-10.703500000000002,-0.47150000000000003,0.813,557299109888.0,1334873948160.0,876239978496.0,11495695974400.0,0.85,0.23889999,30.0,1.74,15.0,1790640000.0,0.398,5193.207704974735,3152.1608119419643,3573.0,5366.828,1.66667,16.0,,,0.01845,0.44577998,False,False,,0.5,25354478.0,26672310.0,1.0640568579841487,-22.58,-28.54,-7.05,,-0.31198592411828385,0.42839848562089256,17.02127659574468,-0.18555968856318128,-0.1626537316880622,False,0.10845842728899137,,0.838,Japan,True,True,83.64726666965473,52.746370892873756,17.07661860333616,75.61403984694576,42.30792627181237,6.027164685908319,67.22129783693843,91.1911911911912,50.0,,50.0,49.59442845416711,standard,443,619451064,False,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,1.0,0.045318350195884705,85.4
WALMEX.MX,"Wal-Mart de México, S.A.B. de C.V.",Consumer Defensive,Discount Stores,Mexico,MXN,896255369412.4755,4.071439500000004,6.8402115,2.01,1.86275425,0.88518757,0.938,3.3770000000000007,0.008417500000000008,0.022414996500000006,0.0,-0.029810004000000022,-0.05649999999999997,-0.018999999999999996,-0.019000000000000003,0.015,-83.44825,-0.12500000000000022,0.361,35227257984.0,28085067776.0,81270472704.0,951515807744.0,3.88,0.5862,2.01,2.38,0.58,1794873600.0,0.052,63.84387997768518,49.37765527190601,51.83000183105469,64.81667,2.61111,18.0,,,0.71495,0.13384,False,False,,0.5,24540203.0,26362889.0,1.2042827255957773,-4.0,-8.05,-14.24,,-0.1881758776382263,0.24269108080298152,27.10396285010968,-0.07324623368013772,-0.08841219600225092,False,0.004999869314276672,,0.284,LatAm,True,True,82.13220683369937,51.786990101793585,28.66836301950806,33.478698276471754,71.93128298855913,17.65704584040747,67.22129783693843,87.58758758758759,50.0,,50.0,49.5645125640211,standard,445,71052206,False,5,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.3,0.016160545870661736,64.4
AXP,American Express Company,Financial Services,Credit Services,United States,USD,212183054812.62802,1.6393834999999974,3.2910619999999975,1.5423,3.4818785,3.0835183,3.179,,0.208790005,0.018605000000000003,-0.08715250249999995,-0.15725248000000003,0.17552999999999996,0.05500000000000001,0.03899999999999998,0.15,110.43350000000001,-0.15349999999999986,1.559,,53866999808.0,60458999808.0,218775060480.0,1.22,0.21290001,3.8,1.1,0.95,1775088000.0,1.084,385.41268814483345,283.1816548088719,310.9700012207031,361.56543,2.27586,24.0,3.64,0.0232,0.22332,0.65325,False,False,,0.5,3319498.0,2998810.0,0.6790932993899186,-2.72,1.34,-14.41,,-0.19315058692659248,0.25879703999558257,43.98416518164859,-0.009164062534139483,-0.07375227380069915,True,0.31730629185284953,,0.718,US,True,True,,53.3892338075759,36.54226745829799,60.35928572554232,41.62702973981528,27.75891341256367,67.22129783693843,,50.0,73.9089184060721,50.0,41.51667381308621,standard,748,932539949,False,3,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.4,0.011128093115985394,50.8
0002.HK,CLP Holdings Limited,Utilities,Utilities - Regulated Electric,Hong Kong,HKD,186199399298.88474,3.676528499999998,0.01722025000000027,5.5971,0.8088103499999999,2.1154697,2.837,-3.3204999999999982,0.026334994999999993,0.022789999999999998,-0.034704991000000004,-0.092354995,-0.022565,-0.11399999999999999,-0.224,-0.155,-57.673,-0.36150000000000015,0.465,-6303482624.0,6370999808.0,63065001984.0,249720668160.0,4.32,0.76089996,3.2,4.71,0.63,1780358400.0,0.557,76.94685422522001,61.773623692850194,73.69999694824219,77.34889,2.33333,9.0,,,0.28348,0.13802,False,False,,0.5,3310976.0,3932461.0,1.06413894030259,-1.29,1.96,11.47,,-0.042196101577777534,0.10502898810216646,37.85764774876593,-0.009270728020338681,0.0697324995019517,False,-0.03601433724134623,,0.5,Asia,True,True,,47.30136407867707,64.80067854113656,21.523101581070833,65.09942251096014,29.541595925297116,67.22129783693843,31.131131131131127,50.0,,50.0,41.49893177077493,standard,749,37097263,False,3,SVAG,-8,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-0.5,-0.0015326603315770626,23.7
BWXT,"BWX Technologies, Inc.",Industrials,Aerospace & Defense,United States,USD,17155758668.485703,18.749761999999997,16.241617500000004,1.67,9.01236595,5.081104,5.527,23.6075,0.13743499500000003,0.004494998999999996,-0.002559999999999993,-0.032465010000000016,-0.22547999000000002,0.2,0.135,0.207,82.75699999999998,1.0114999999999998,2.241,-654756960.0,512356992.0,2017945984.0,18661156864.0,0.56,0.272,1.04,1.13,0.27,1779148800.0,0.778,241.49667915308143,126.20366279071126,187.25999450683594,238.2725,1.93333,12.0,2.76,0.0402,0.0036199999,0.95054,False,False,,0.5,1024801.0,961610.0,1.4797577182289543,-13.31,-8.77,4.97,,-0.22458563337786352,0.44660756535431373,27.31379494343416,-0.1180656851437426,-0.037405246092860445,False,-0.05786475253755459,,1.0,US,True,True,25.22944586377422,49.45071320004786,35.397229290359064,77.0937816649628,46.73665009612737,73.1748726655348,67.22129783693843,26.926926926926924,50.0,49.71537001897533,50.0,41.48109315146349,standard,750,180071083,False,3,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.1,0.05268968641757965,87.6
FSV.TO,FirstService Corporation,Real Estate,Real Estate Services,Canada,CAD,8798149981.349762,8.242367500000004,-3.112781499999998,,2.7896056,1.5813313,1.878,0.9379999999999988,0.059384988999999985,0.02359750125,-0.207584999,-0.342075005,-0.05229,-0.003999999999999997,6.0285,6.131,-5.241000000000003,1.148,1.256,-495210656.0,191419008.0,1366308992.0,10450646016.0,0.87,0.3183,1.66,0.57,0.425,1782777600.0,0.913,288.75788979043006,169.60000610351562,191.33999633789062,247.04292,1.7,1.0,4.24,,0.08948,0.77955,False,False,,0.5,136031.0,160350.0,0.9336849301689618,6.36,-8.79,-12.57,,-0.33736876773563407,0.2794747223977284,65.76667263907518,0.005895617139359155,-0.1324886703432654,True,0.9636669284187726,,0.928,Canada,True,True,43.387249189487996,39.769186198248185,21.232683064744133,81.89869688242648,62.08114173605755,83.1918505942275,67.22129783693843,22.722722722722725,50.0,,50.0,49.379275927468605,standard,450,22397399,False,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.1,0.021068770438432693,73.7
