ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days
MA,Mastercard Incorporated,Financial Services,Credit Services,United States,USD,461970055225.39307,8.974254625,7.360573999999998,1.6098,64.84643115000002,13.713396,14.03,10.551999999999998,2.147935,0.22372499992499997,0.20444499600000005,0.23652002999999996,0.5203,0.0955,0.07899999999999999,0.184,216.54325000000003,-0.786,0.564,15048271104.0,8218999808.0,18959998976.0,476162949120.0,54157000000.0,,32791000000.0,,,19514000000.0,,14968000000.0,17648000000.0,0.67,0.1823,3.48,0.54,0.87,1783555200.0,0.729,598.0432666718583,463.74259988972767,526.739990234375,643.8421,1.34146,38.0,1.77,0.0088,0.00114,0.91477996,False,False,,0.297,3824840.0,4340630.0,0.33,11.0,6.19,,,-2.59,0.2492,76.4,8.04,,True,0.7889488808979779,,0.899,US,True,72.57970805029628,95.57018561370839,40.617612792904524,65.52250822741296,39.94205660233497,23.583662714097496,67.53164556962025,85.37360890302067,50.0,93.41317365269461,29.7,65.14296351696613,standard,13,2286383404,False,47.6,False,83.0550918196995,20.36727879799666,8.347245409015025,50.04173622704508,50.04173622704508,50.04173622704508,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.8,True,0.875,,2026-07-13,0
9999.HK,"NetEase, Inc.",Communication Services,Electronic Gaming & Multimedia,China,HKD,662018712640.2427,1.8991249999999962,0.024017500000000247,1.4026,1.1533298500000004,5.7874565,4.424,3.1670000000000016,0.06762001249999999,0.06491499845000001,0.1662725,0.2325,0.286015,0.0,-0.0695,0.036,-27.27825,2.0320000000000005,3.089,24916981760.0,170903830528.0,10955459584.0,506050707456.0,221415060000.0,,112625807000.0,,,35834867000.0,,33759800000.0,50739800000.0,2.18,0.3966,4.51,1.92,0.144,1780531200.0,0.79,247.3736598862898,168.6753483990376,206.8000030517578,249.85107,1.34783,20.0,,,0.44055998,0.26602,False,False,,0.5,7721984.0,12405960.0,1.42,,,,,,0.3434,64.2,,,True,0.7345041418347003,,0.506,Asia,True,87.68796068796068,84.68674351015305,,37.34234965507459,64.11899870225066,20.816864295125164,67.53164556962025,91.8918918918919,50.0,,50.0,65.03986170197794,standard,14,327314004,False,50.4,False,85.55926544240401,18.030050083472453,25.125208681135224,50.04173622704508,50.04173622704508,50.04173622704508,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,4.8,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-13,0
RILBA.CO,Ringkjøbing Landbobank A/S,Financial Services,Banks - Regional,Denmark,DKK,39919871700.0,2.9849487500000027,0.31740749999999984,2.15,0.6457998999999999,9.666209,11.927,,0.055245000000000016,0.00531999985,0.31780249,0.3630412710000001,-0.448525,-0.0865,-0.161,-0.049,,,,,4618790912.0,13522581504.0,49254572032.0,86308719000.0,,4114420000.0,,,,,2313411000.0,,0.71,0.1302,12.0,0.8,12.0,1772668800.0,0.303,1700.0,1355.8438528878348,1678.0,1803.3334,1.66667,3.0,,,0.00558,0.37622002,False,False,,0.5,24033.0,22519.0,1.26,8.01,7.74,,,0.0,0.2143,81.0,8.13,,True,0.882930437389948,,0.936,Nordic,True,,64.51550810317549,76.40763289926153,36.35554742586979,88.06852111600261,64.42687747035573,67.53164556962025,,50.0,,50.0,65.02030588656893,standard,15,5756607,False,40.3,False,28.17195325542571,58.59766277128548,12.85475792988314,50.04173622704508,50.04173622704508,50.04173622704508,1,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-7.7,True,0.75,SUSPICIOUS_FWD_PE;,2026-07-13,0
TXT.WA,Text S.A.,Technology,Software - Application,Poland,PLN,1273079964.6377563,-21.541144250000002,,,5.88742475,3.7716558,3.678,-9.616999999999999,0.788632475,0.31818000199999996,0.26194000900000003,0.24524749000000007,0.29997,-0.23149999999999998,-0.42400000000000004,-0.225,,-0.33499999999999985,1.264,-494782672.0,62780000.0,0.0,1210300032.0,195923000.0,,329073000.0,,,127731000.0,,116608000.0,161552000.0,14.3,1.2251999,7.15,7.51,2.13,1784592000.0,0.321,57.23767786026001,35.5,49.439998626708984,64.72,1.6,5.0,,,0.41265,0.21034999,False,False,,0.5,44854.0,91089.0,0.7,25.37,34.36,23.64,,0.0,0.3066,87.1,20.2,,True,0.9552611548271942,,0.5,Europe,True,,93.57157912257432,88.34813914655467,13.446270809428079,58.35159969802634,97.76021080368906,30.189873417721518,1.1128775834658187,50.0,,50.0,64.87420707285203,standard,16,4503440,False,50.0,False,28.17195325542571,97.53756260434056,38.73121869782972,50.04173622704508,50.04173622704508,50.04173622704508,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-9.1,True,0.75,,2026-07-13,0
CSX,CSX Corporation,Industrials,Railroads,United States,USD,91810640591.43051,-4.016094625000002,-0.5715929999999982,2.251,0.57842065,6.480047,7.783,-3.255750000000001,0.046222495,0.007450001075000002,0.107520006,0.22486001,-0.01153997000000001,-0.048,0.199,0.249,68.90325000000001,-0.5105000000000002,0.775,30021376.0,1108999936.0,19428999168.0,110136639488.0,43682000000.0,,14092000000.0,,,4718000000.0,,2889000000.0,4613000000.0,1.13,0.3252,0.56,1.31,0.14,1780012800.0,1.211,49.66999816894531,31.482380199045476,49.40999984741211,48.36957,1.95833,23.0,3.13,0.021,0.0022200001,0.81859,False,False,,0.5,12427444.0,11966450.0,0.3,5.21,18.05,,,0.0,0.2362,82.3,7.14,,True,0.8836271627539022,,0.714,US,True,,68.38512031853256,86.69569874288291,52.523077317393316,41.81957471828507,46.24505928853755,67.53164556962025,49.60254372019078,50.0,75.44910179640718,50.0,64.53483078444137,standard,17,591262293,False,46.8,False,60.85141903171953,39.482470784641066,20.95158597662771,50.04173622704508,50.04173622704508,50.04173622704508,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,4.9,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-13,0
SGSN.SW,SGS SA,Industrials,Consulting Services,Switzerland,CHF,18726299671.919243,-1.2564682500000028,1.5157531249999985,5.2676,16.31963095,2.679854,3.016,1.0965000000000007,0.59733495,0.031385003999999994,0.006335009999999988,0.017550010000000005,0.06757999999999997,-0.046,0.03599999999999999,0.127,424.702,0.14450000000000007,1.418,220317856.0,2331000064.0,4896999936.0,20944912384.0,7883000000.0,,6945000000.0,,,957000000.0,,668000000.0,1223000000.0,3.4,0.9249,3.2,3.6,3.2,1775088000.0,0.576,96.13999938964844,76.91934931784853,94.68000030517578,99.0,2.31579,19.0,,,0.14262,0.45738,False,False,,0.5,374594.0,307995.0,0.66,5.71,13.33,,,-0.1,0.1962,75.2,6.16,,False,0.7395435193998485,,0.5,Europe,True,72.37404249168955,69.24495730572319,73.33370915309018,38.22208583162851,56.55256386840589,78.26086956521739,67.53164556962025,63.910969793322735,50.0,,50.0,64.12277538356891,standard,18,35833088,False,58.9,False,69.86644407345575,71.78631051752922,54.34056761268782,50.04173622704508,50.04173622704508,50.04173622704508,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,3.9,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-13,0
CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,United States,USD,73809460245.01122,6.906497375,3.3163589999999967,1.626,500.240451575,3.5251424,3.881,0.8807499999999981,3.4199298,0.08653500007500001,0.010585016000000003,0.08194749800000001,0.12092999999999998,0.04800000000000001,-0.123,-0.064,1540.97575,-0.13900000000000035,0.557,2219646464.0,1419000064.0,7973000192.0,80704462848.0,16330000000.0,,20382000000.0,,,4233000000.0,,2132000000.0,4198000000.0,2.33,0.8062,2.12,2.32,0.53,1784505600.0,0.319,98.71650072566527,73.63862621710845,92.23999786376953,96.2,2.09524,20.0,3.04,0.024400001,0.00145,0.87994003,False,False,,0.5,5408818.0,4936250.0,0.36,3.9,11.29,,,-5.73,0.247,61.2,3.56,,False,0.591742775600189,,0.867,US,True,86.86023991906345,77.65844772629178,42.33783377492155,45.71227774347416,52.117966142153634,51.91040843214756,67.53164556962025,83.30683624801271,50.0,69.01197604790418,50.0,64.06628067102363,standard,19,455319689,False,56.2,False,83.47245409015025,44.15692821368948,41.31886477462437,50.04173622704508,50.04173622704508,50.04173622704508,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.0,True,0.875,,2026-07-13,0
UNP,Union Pacific Corporation,Industrials,Railroads,United States,USD,170371938529.24698,-10.809352625000002,-2.182988,3.4666,2.5980121499999993,6.8976493,8.131,-3.9217499999999994,0.21624249499999998,0.027989991074999998,0.184010006,0.26686001,0.08555999999999997,-0.033,-0.0040000000000000036,0.046,88.08925000000002,-0.5605000000000001,0.656,2934521344.0,1035000000.0,31505000448.0,200841936896.0,69698000000.0,,24510000000.0,,,9846000000.0,,7138000000.0,9290000000.0,1.94,0.45099998,5.52,2.21,1.38,1780012800.0,0.965,288.8999938964844,207.4463147167709,286.9599914550781,296.0435,1.79167,23.0,10.28,0.053400002,0.00071000005,0.90765,False,False,,0.655,2944868.0,2661840.0,0.5,7.95,15.82,,,0.0,0.2532,89.0,7.72,,True,0.8963428678529163,,0.694,US,True,,81.95737932361187,84.5694984685345,41.06451052613342,42.25345357799344,34.65085638998682,67.53164556962025,70.74721780604133,50.0,36.227544910179645,65.5,63.95114359003512,standard,20,763841584,False,48.6,False,74.79131886477462,29.549248747913186,19.94991652754591,50.04173622704508,50.04173622704508,50.04173622704508,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,5.7,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-13,0
ALL,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,United States,USD,64769680354.41727,-15.847209375000002,-6.264311000000001,2.9793,-2.4943909500000006,0.9474585,1.01,-7.084,0.279385,0.048614999925,-0.07618500399999996,-0.18229997000000003,-0.13542000000000004,-0.0325,3.251,3.129,-41.79675,-1.403,0.236,11329146112.0,5401999872.0,7491999744.0,68840677376.0,119758000000.0,,67069000000.0,,,,,10282000000.0,10110000000.0,1.74,0.090299994,4.32,2.34,1.08,1788134400.0,0.166,257.6700134277344,185.27840152623034,251.61000061035156,249.09091,2.32,22.0,0.12,0.00090000004,0.005,0.85415,False,False,,0.5,1718365.0,1854210.0,0.3,16.25,19.29,,,0.0,0.2408,80.8,14.08,,True,0.8287368522517071,,1.0,US,True,,47.6870604714902,87.7930924328692,78.06772777173468,58.40820963807872,54.01844532279315,67.53164556962025,99.04610492845786,50.0,95.80838323353294,50.0,63.52738122893326,standard,21,466537779,False,66.3,False,97.53756260434056,46.494156928213684,82.80467445742904,50.04173622704508,50.04173622704508,50.04173622704508,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,2.5,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-13,0
NOVO-B.CO,Novo Nordisk A/S,Healthcare,Drug Manufacturers - General,Denmark,DKK,1079516076820.0,-13.813429499999998,-3.235099,3.5983,3.0835332999999996,4.321542,4.748,-7.008499999999999,0.5722849999999999,0.12752001,0.26298752,0.423286231,0.38343496000000005,0.15549999999999997,0.558,0.672,30.55274999999999,-1.36925,0.541,-13028249920.0,21625999360.0,146381996032.0,1556365574144.0,542902000000.0,,309064000000.0,,,127658000000.0,,102434000000.0,119102000000.0,4.97,0.4269,15.9,1.85,7.95,1774569600.0,0.36,443.92002896878444,216.7734285890619,322.25,316.91,2.61538,24.0,,,0.05283,0.3342,False,False,,0.5,5486951.0,3904317.0,0.63,13.59,34.8,,,-16.39,0.525,63.9,9.68,,False,0.6800196106581216,,0.56,Nordic,True,,95.51953117969477,48.96640171373809,70.53496949695077,41.73480706385945,18.708827404479578,67.53164556962025,39.42766295707472,50.0,,50.0,63.49479778362753,standard,22,191674125,False,37.2,False,28.17195325542571,16.4440734557596,34.5575959933222,50.04173622704508,50.04173622704508,50.04173622704508,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,1.2,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-13,0
