ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w
ADI,"Analog Devices, Inc.",Technology,Semiconductors,United States,USD,211619831236.2793,31.029152999999994,9.345981249999998,0.9508,0.16551129999999947,16.610409,17.024,16.8575,-0.050412499999999985,-0.008690002000000002,0.1521874815,0.24262,0.19540498499999998,0.2395,0.913,1.065,-23.667499999999997,0.05700000000000005,1.232,3057098368.0,3439308032.0,8708730880.0,216889262080.0,47992712000.0,,11019707000.0,,,3002476000.0,,2267342000.0,4812202000.0,1.01,0.6057,4.4,1.66,1.1,1780358400.0,1.183,439.70001220703125,215.47747752249086,434.4599914550781,450.73334,1.54545,30.0,2.14,0.0217,0.00243,0.93533,False,False,,0.422,4113954.0,5386500.0,2.2622442133512246,5.15,40.33,56.97,,-0.01191726314868935,0.3228738675588879,56.52007976479125,0.08613052686463352,0.4063535492688761,True,0.8817164726875827,,0.892,US,True,True,54.77170759429306,63.46369250964368,91.90110826939473,85.97001354684684,42.90304039643348,27.621483375959077,67.13928273561301,65.93186372745491,50.0,77.82026768642447,42.199999999999996,72.09597731780839,standard,20,2340218744,False,45.3,False,70.80900750625521,27.022518765638033,6.672226855713094,50.0417014178482,50.0417014178482,50.0417014178482,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,1.0
NVDA,NVIDIA Corporation,Technology,Semiconductors,United States,USD,5103122549133.301,-1.2616370000000003,-3.5080437500000015,0.6484,20.0016113,20.131376,19.955,12.1485,0.9960775,0.46368000000000004,0.5217675015,0.51782,0.291944935,0.7195,1.953,2.106,-42.9225,1.7459999999999996,2.139,45524016768.0,53171998720.0,12814000128.0,5058340061184.0,206803000000.0,,215938000000.0,,,130387000000.0,,120067000000.0,102718000000.0,0.47,0.0061000003,1.0,0.05,0.25,1780531200.0,2.202,236.26463268418732,141.84108794116847,210.69000244140625,298.9322,1.29032,59.0,1.71,0.012200001,0.039839998,0.70869005,False,False,,0.66,162813875.0,161664870.0,1.37333743845519,-4.39,18.13,18.7,,-0.10824569869907885,0.35357179179090803,49.86935417835268,0.007503015220439169,0.11073979140383017,False,0.4608904432429429,,0.889,US,True,True,51.077640355337536,96.09680150389417,67.91702188121626,90.33144239391765,43.75278335102353,9.548167092924126,67.13928273561301,58.016032064128254,50.0,91.10898661567877,66.0,79.88734231468402,standard,3,34061171855,False,41.1,False,65.22101751459549,9.341117597998332,5.67139282735613,50.0417014178482,50.0417014178482,50.0417014178482,7,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,STARK,15.3
EXEL,"Exelixis, Inc.",Healthcare,Biotechnology,United States,USD,13047842320.176258,-9.598327999999999,-2.7405120000000007,2.56,3.3757551,5.492693,5.257,-0.8012500000000005,0.28434250250000004,0.159365,0.23135500299999998,0.22119500500000003,0.514934985,0.017,0.323,0.319,-50.54175,1.2440000000000002,3.01,-182736896.0,777206976.0,169540992.0,12487933952.0,2844423000.0,,2320126000.0,,,892701000.0,,782570000.0,884267000.0,,0.0,,,,,0.435,53.93000030517578,33.7599983215332,51.90999984741211,49.0,2.15789,16.0,10.39,0.1607,0.01821,1.07366,False,False,,0.229,2539479.0,2463110.0,2.6393212574802005,6.66,25.81,24.78,,-0.03745596970763987,0.40429212291179945,56.00336180317693,0.06973581060358036,0.19366673438140247,False,0.5666656065692725,,1.0,US,True,True,,94.6896404265554,80.80420574026714,74.18793510538859,63.22482583878724,76.64109121909634,11.884904086738949,37.17434869739479,50.0,10.707456978967496,22.900000000000002,71.51462420284635,standard,22,127860040,False,45.0,False,28.065054211843204,77.14762301918266,25.85487906588824,50.0417014178482,50.0417014178482,50.0417014178482,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,7.1
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,United States,USD,979640308493.1531,12.210797999999997,9.128999999999998,1.4727,28.034671399999997,13.559222,14.086,14.63375,0.9490625024999999,0.14644501000000001,0.230375003,0.30356500500000005,0.37881498499999994,0.47200000000000003,1.586,1.681,79.71524999999998,-0.5169999999999998,0.721,8344743552.0,5281999872.0,43370000384.0,1017728335872.0,112476000000.0,,65179000000.0,,,29696000000.0,,20640000000.0,16813000000.0,0.63,0.22129999,6.92,0.89,1.73,1778803200.0,0.517,1182.72998046875,619.398328525751,1098.5699462890625,1218.7241,1.74194,29.0,2.75,0.011,0.00155,0.85355,False,False,,0.207,3176633.0,3263820.0,1.3674662033503764,7.55,19.94,4.55,,-0.07115743709002154,0.37979917069957614,48.57483605541676,0.0874202607845116,0.14023977033402923,False,0.43187368181713864,,1.0,US,True,True,49.467255406335056,95.21604164070953,65.24580846831486,93.37142659574435,39.83399726126984,17.476555839727194,67.13928273561301,57.31462925851704,50.0,92.54302103250478,20.7,78.91961379211583,standard,4,3585534562,False,42.6,False,64.72060050041702,17.097581317764803,8.84070058381985,50.0417014178482,50.0417014178482,50.0417014178482,7,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,STARK,12.8
2881.TW,"Fubon Financial Holding Co., Ltd.",Financial Services,Insurance - Life,Taiwan,TWD,1885869622890.0,7.131640000000001,3.7862219999999986,1.36,0.9043223499999998,1.8013148,1.319,-5.379,0.07455999999999999,0.020065000000000003,-0.09869500499999997,0.10414005000000004,0.13686500000000001,1.695,,,57.257999999999996,-0.4600000000000001,1.007,1155170764800.0,1336526110720.0,836762796032.0,1380792401920.0,12875478154000.0,,379304535000.0,,,,,120943979000.0,14407546000.0,3.22,0.4954,4.25,3.8,4.25,1782864000.0,0.68,141.0,77.5903690252046,138.0,109.075,2.0,10.0,,,0.40671003,0.24034001,False,False,,0.5,39794848.0,57514395.0,0.6370888625058463,44.05,54.19,45.42,,-0.021276595744680882,0.234070778990977,81.11111111111111,0.35925773239619696,0.47659487714337967,True,0.9519122864128636,,1.0,Asia,True,True,,62.206832189186095,91.44643364592214,97.34822222971398,50.419856450570535,14.663256606990622,67.13928273561301,99.04809619238478,50.0,,50.0,70.48779954169088,standard,24,250615301,False,59.0,False,97.5396163469558,14.345287739783153,66.13844870725605,50.0417014178482,50.0417014178482,50.0417014178482,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,4.5
CPRX,"Catalyst Pharmaceuticals, Inc.",Healthcare,Biotechnology,United States,USD,3841532185.721243,-8.648343,-5.698953000000001,,0.35854410000000003,6.4351797,5.171,-3.374250000000001,0.11943251250000002,0.10173499999999999,0.251265003,0.299915005,0.390855035,-0.027000000000000003,-0.0020000000000000018,0.123,-59.034749999999995,5.0889999999999995,6.701,-640046384.0,755859008.0,2681000.0,3087137536.0,1103979000.0,,588989000.0,,,257778000.0,,214326000.0,208670000.0,,0.0,,,,,0.74,32.560001373291016,19.049999237060547,31.3799991607666,31.66667,3.0,3.0,2.63,0.0829,0.05574,0.89801,False,False,,0.5,2191882.0,1815910.0,1.7372366734426994,0.54,40.53,29.72,,-0.03624085266447108,0.3277604095669088,75.8617514551613,0.05655850784547001,0.28447310727141173,False,0.8449127932643001,,1.0,US,True,True,,91.85503085014955,85.30832622904234,58.39901116866292,66.8359167176035,90.96334185848252,11.884904086738949,5.911823647294589,50.0,26.95984703632887,50.0,70.27766460349798,standard,25,56983254,False,46.4,False,28.065054211843204,91.15929941618015,21.3511259382819,50.0417014178482,50.0417014178482,50.0417014178482,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-0.3
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,United States,USD,213643276239.8519,24.779273000000003,18.06867325,2.182,9.7345283,22.002623,20.516,28.600499999999997,0.16840748,0.07999999999999999,0.2752775015,0.28924998,0.18586498499999998,0.21849999999999997,0.057999999999999996,0.257,,1.1340000000000003,2.176,3550381184.0,12353200128.0,0.0,199205421056.0,19448600000.0,,9005700000.0,,,3856100000.0,,3511400000.0,4371900000.0,,0.0,,,,,1.611,179.8000030517578,85.58000183105469,169.6699981689453,190.0881,1.3,27.0,1.68,0.020399999,0.1727,0.72877,False,False,,0.477,9242258.0,7341010.0,1.2764037212769312,19.84,24.52,34.52,,-0.05634040439863863,0.5322165850908406,57.29404835194381,0.07023685084540587,0.19344592176731346,True,0.7635635580435379,,0.941,US,True,True,54.47133072114379,88.7904405939502,80.7899971582836,74.84805377773591,35.423195910314675,27.365728900255753,11.884904086738949,70.14028056112225,50.0,79.54110898661568,47.699999999999996,70.22919134090199,standard,26,1245549153,False,45.1,False,72.64386989157632,26.772310258548792,2.543786488740617,50.0417014178482,50.0417014178482,50.0417014178482,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,9.7
6098.T,"Recruit Holdings Co., Ltd.",Communication Services,Internet Content & Information,Japan,JPY,15125590202405.0,16.264863000000005,16.455673,2.8978,7.504742299999999,4.090926,3.917,12.024000000000001,0.178742505,0.099665011,0.062569995,0.02616999999999997,0.29546999999999995,0.054000000000000006,0.5085,0.522,-28.677,0.2660000000000001,1.559,369640747008.0,725499969536.0,186199998464.0,14481193172992.0,2789018000000.0,,3697351000000.0,,,630567000000.0,,496912000000.0,610363000000.0,0.24,0.0719,26.0,0.37,13.0,1790640000.0,0.912,11755.0,6028.418262645158,10865.0,12181.25,1.625,16.0,,,0.03449,0.53857,False,False,,0.5,6180122.0,4738720.0,0.8274048181119039,13.6,65.82,34.44,,-0.075712462781795,0.48121965064900074,49.43639291465379,0.21367628298931884,0.33954894481663556,False,0.6080122403540424,,0.943,Japan,True,True,64.7124846708342,80.39003188593684,83.46121057118499,77.93252023551753,41.71361259227695,5.3708439897698215,67.13928273561301,77.25450901803607,50.0,,50.0,69.93764898326639,standard,27,319244733,False,48.1,False,77.4812343619683,5.254378648874062,36.11342785654712,50.0417014178482,50.0417014178482,50.0417014178482,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,7.0
CACC,Credit Acceptance Corporation,Financial Services,Credit Services,United States,USD,6064016756.531738,-3.3707680000000018,-2.2692475000000005,1.77,1.2635701499999996,4.753482,9.711,,0.14594000499999998,0.031155000000000002,0.10489999300000002,0.158495035,0.49452498500000003,0.066,0.299,0.278,355.9535,2.1759999999999997,3.634,,25700000.0,6408600064.0,12388026368.0,8631700000.0,,2287900000.0,,,619900000.0,,423900000.0,1054600000.0,,0.0,,,,,1.388,588.7100219726562,401.8999938964844,579.72998046875,536.6667,,3.0,5.78,0.2521,0.53068,0.69416,False,False,,0.724,161691.0,260480.0,5.178400476079588,5.8,28.89,27.45,,-0.015253760202375788,0.4074417793898118,52.1520854812201,0.08615046221368905,0.1919431575831274,True,0.9705235218907429,,0.708,US,True,True,,85.62324832574218,85.25149190110827,68.39337468617443,34.99765959185384,88.06479113384485,11.884904086738949,,50.0,14.780114722753346,72.39999999999999,69.8483793807352,standard,28,151008065,False,47.5,False,28.065054211843204,88.32360300250208,31.27606338615513,50.0417014178482,50.0417014178482,50.0417014178482,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,9.1
AVGO,Broadcom Inc.,Technology,Semiconductors,United States,USD,1957030643485.2651,34.69068300000001,1.1954742499999975,0.7476,16.213392299999995,25.932959,24.349,25.250499999999995,0.22600747999999998,0.057600004,0.2805875015,0.35174,0.31333498499999995,0.3465,0.6619999999999999,0.875,24.5405,0.543,1.929,26400392832.0,19627999232.0,64907001856.0,1837507018752.0,171092000000.0,,63887000000.0,,,26075000000.0,,23126000000.0,27537000000.0,0.69,0.41259998,2.6,1.87,0.65,1782086400.0,1.433,495.0,242.7775893178268,411.3500061035156,523.84,1.33333,45.0,3.01,0.0125,0.0194,0.79914004,False,False,,0.628,25691456.0,37530350.0,1.2768138528727115,0.07,28.88,21.01,,-0.16898988665956438,0.4632286418121384,42.821826695505315,-0.0007870192438076407,0.1453202121442947,False,0.481478037817822,,0.857,US,True,True,52.449301588251124,91.5172181680469,67.33447001989201,84.11682904231894,43.0428504409806,14.407502131287298,67.13928273561301,66.13226452905812,50.0,90.43977055449331,62.8,77.74884363903318,standard,5,15438109702,False,42.5,False,69.97497914929107,14.09507923269391,2.543786488740617,50.0417014178482,50.0417014178482,50.0417014178482,7,STARK,8,VARNING,False,4,0.5714285714285714,MEDEL,STARK,15.5
