ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_total,company_type,rank,data_quality,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,predicted_return,ml_rank
SMIN.L,Smiths Group plc,Industrials,Specialty Industrial Machinery,United Kingdom,GBp,9215257413451.688,14.346184999999998,8.590094,0.8046,2.2167513999999997,2.5511575,3.049,7.0489999999999995,-0.010110000000000008,0.014000000000000005,-0.014339996000000008,-0.018589999999999995,-0.018909979999999993,-0.01,-0.174,-0.222,-15.329499999999996,1.7965,0.766,-1470243776.0,345000000.0,1228000000.0,8860863488.0,1.9,0.6199,0.47,2.39,0.15,1775088000.0,0.725,33526.33639055727,26012.338482278734,30627.767486572266,2790.0,1.81818,10.0,,,0.00727,0.82742995,False,False,,1344896.0,1026419.0,2.2098332784833694,-2.48,-6.5,1.26,10.33,-0.08645647619288899,0.2229463678973034,43.554331492615184,-0.0033514051883505314,-0.0015596168159417445,False,0.10875605378477456,,0.5,UK,20.755979143839497,48.63494827581888,47.13733420567418,20.469263646939645,74.50173435214039,6.911262798634812,67.15358931552588,7.3366834170854265,50.0,,,standard,,1.0,31436922476,False,3,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.011081438511610031,52.6
SPX.L,Spirax Group plc,Industrials,Specialty Industrial Machinery,United Kingdom,GBp,6388926333270.12,12.564727000000001,7.416156999999998,1.5491,1.616505,3.0183117,3.401,5.8309999999999995,-0.0008200000000000152,0.020130000000000002,-0.00545000000000001,-0.01821001,0.37569005,0.051,0.008,0.008,-4.656499999999994,0.6115000000000002,1.341,-497956256.0,369000000.0,1023900032.0,5791500800.0,2.44,0.7523,1.7,1.7,1.211,1776902400.0,1.149,97881.24243157587,71379.68068149466,86575.64957141876,8117.353,2.23529,17.0,,,0.0055,1.16733,False,False,,237957.0,209163.0,3.090429080309271,-3.53,-9.51,2.25,17.55,-0.11550316055765542,0.29705814982878087,28.015838445224233,-0.021814716241185694,-0.02194688910366316,False,0.25553388953156947,,0.5,UK,26.48568028110477,60.28392204101074,45.56454330974048,35.34162083543498,51.41974397465764,8.617747440273039,67.15358931552588,13.266331658291458,50.0,,,standard,,1.0,18108422591,False,4,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.018741032108664513,69.7
RTO.L,Rentokil Initial plc,Industrials,Specialty Business Services,United Kingdom,GBp,14037168607660.664,30.915554999999998,6.760833999999999,0.9031,0.1929457000000001,1.6347544,2.18,2.639999999999999,-0.08162000000000001,-0.01174,-0.03336,-0.07321,-0.25116000000000005,0.058,0.952,0.958,23.57050000000001,-0.07650000000000001,1.071,136506240.0,2382000128.0,6152999936.0,15061884928.0,2.05,1.0341,0.09,1.73,0.061,1775692800.0,0.423,6344.78444480896,4329.316232454544,5578.628926176752,527.994,2.05556,18.0,,,0.02765,0.95976996,False,False,,8742711.0,10852649.0,2.7194157894822157,-8.59,1.87,9.21,23.12,-0.12075359301749711,0.2947725573584126,13.933028924503347,-0.07244446454811093,0.026097023634548133,False,-0.019126353521299193,,0.5,UK,65.17778743340763,26.66474850420904,57.24146989432781,61.42891166435784,62.66854654693086,5.631399317406143,28.92320534223706,59.19597989949749,50.0,,,standard,,1.0,60542901637,False,4,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,0.017282549291849136,67.2
MGGT.L,MGGT.L,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,0.5,UK,,,,31.469115191986646,,,11.936560934891485,,50.0,,,standard,,0.0,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,VÄNTA,,0.0
GAW.L,Games Workshop Group PLC,Consumer Cyclical,Leisure,United Kingdom,GBp,8157375698240.182,12.875815,20.138004999999996,,17.9343997,10.094752,9.889,12.343,0.54355995,0.36623,0.21609,0.21947000000000003,0.33367,0.109,0.107,0.108,-72.82249999999999,2.5915,3.059,-504931264.0,171100000.0,49800000.0,6428925440.0,1.74,0.8969,3.45,2.92,1.1,1776297600.0,0.951,274731.11572265625,177349.80218100137,246861.79475784302,20283.332,1.66667,3.0,,,0.00537,0.73776,False,False,,96417.0,95867.0,2.775823651439287,1.8,16.04,1.55,24.97,-0.10144217152653212,0.2721252099704106,51.11475004845207,0.03709230366432492,0.1398432678256576,False,0.5025197010474143,,0.5,UK,21.071050742433975,91.81992194223969,61.90522214952715,47.79961122189732,64.59266164559327,7.849829351535837,67.15358931552588,14.07035175879397,50.0,,,standard,,1.0,23665899678,False,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.01214812695980072,55.5
COB.L,COB.L,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,0.5,UK,,,,31.469115191986646,,,11.936560934891485,,50.0,,,standard,,0.0,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,VÄNTA,,0.0
GKN.L,8072713,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,0.5,UK,,,,31.469115191986646,,,11.936560934891485,,50.0,,,standard,,0.0,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,VÄNTA,,0.0
DARK.L,DARK.L,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,0.5,UK,,,,31.469115191986646,,,11.936560934891485,,50.0,,,standard,,0.0,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,VÄNTA,,0.0
RWI.L,RWI.L,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,0.5,UK,,,,31.469115191986646,,,11.936560934891485,,50.0,,,standard,,0.0,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,VÄNTA,,0.0
MSY.L,2719985,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,0.5,UK,,,,31.469115191986646,,,11.936560934891485,,50.0,,,standard,,0.0,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,VÄNTA,,0.0
AZN.L,AstraZeneca PLC,Healthcare,Drug Manufacturers - General,United Kingdom,GBp,266063879072259.22,8.988161999999999,3.9291400000000003,1.4364,3.4851216999999997,3.5415554,3.974,2.4179999999999993,0.09943998999999998,0.03348,0.07048998999999999,0.07614000000000001,0.42621995,0.125,0.053,0.056,-16.609499999999997,-0.3314999999999999,0.701,5867381376.0,7674999808.0,34029000704.0,240197976064.0,1.71,0.477,2.36,2.09,1.595,1771459200.0,0.223,193207.77797317505,131086.0974384807,171560.2462863922,16479.994,1.58333,21.0,,,0.00046,0.65042,False,False,,2356453.0,2056158.0,2.08280358163768,-1.01,-7.64,-2.65,24.18,-0.11204275476833225,0.2505808415585165,60.68306607934022,-0.03338393928084493,0.01950509285736457,True,0.44225306485093685,,0.86,UK,78.0672157781388,77.91168651213292,46.497898451595,56.44034629543022,64.67665175030335,0.3412969283276451,67.15358931552588,76.88442211055276,50.0,,,standard,,1.0,352754972884,False,5,NEUTRAL,0,VARNING,False,4,0.5714285714285714,MEDEL,VÄNTA,0.023931989446282387,74.8
GSK.L,GSK plc,Healthcare,Drug Manufacturers - General,United Kingdom,GBp,93822592656523.62,-5.701109000000001,-2.4015140000000006,9.7137,1.6502907000000002,2.3026283,2.772,-1.6270000000000007,0.27366997,0.0488,0.07642,0.15954,0.33984996,0.015,0.084,0.07,21.275500000000008,-0.4484999999999999,0.507,2327756160.0,3443000064.0,19111999488.0,90875297792.0,3.61,0.4645,0.68,4.37,0.17,1778716800.0,0.298,27740.080583446506,16623.751459801642,23387.233979701996,2082.7998,2.72727,20.0,,,0.017439999,0.46553,False,False,,8099990.0,6718366.0,2.6182163635936155,-7.5,-13.45,4.25,20.44,-0.15691542750391319,0.25297874851283514,54.11925508644486,-0.06280685428283506,0.02319836254208374,True,0.24369119830111188,,0.975,UK,,83.32636567977924,41.60441325165051,51.15031795449477,63.44494694879694,1.023890784982935,67.15358931552588,78.29145728643216,50.0,,,standard,,1.0,157123997603,False,6,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,0.014030522666871548,60.6
SHG.L,SHG.L,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,0.5,UK,,,,31.469115191986646,,,11.936560934891485,,50.0,,,standard,,0.0,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,VÄNTA,,0.0
SSE.L,SSE plc,Utilities,Utilities - Diversified,United Kingdom,GBp,34945983334024.02,3.2488899999999994,-0.8255929999999996,0.9123,0.00940120000000011,2.7599273,3.704,3.049999999999999,-0.03834999500000001,-0.012920000000000001,0.02441,0.023020000000000013,-0.018320019999999992,-0.021,0.437,0.667,-24.951499999999996,-0.04149999999999987,0.88,-2810706304.0,1542899968.0,10410399744.0,37733289984.0,2.95,0.611,0.69,4.43,0.473,1784764800.0,0.624,34580.743560791016,20217.354568749673,28974.564127922058,2749.1328,2.0,15.0,,,0.00096000003,0.73363,False,False,,4052281.0,5074922.0,1.904616705507886,-11.25,-11.62,7.78,27.69,-0.16211853348420946,0.29136381176327925,33.97361497527544,-0.0926605301997786,0.044261275914838194,False,0.14436380547158587,,0.5,UK,33.26436694751955,46.32123101654379,46.02837090346755,50.84740212669544,56.487254984056364,3.0716723549488054,67.15358931552588,14.974874371859295,50.0,,,standard,,1.0,147043652933,False,3,SVAG,-8,VARNING,False,1,0.14285714285714285,LÅG,VÄNTA,0.01965944468975067,70.6
CNA.L,Centrica plc,Utilities,Utilities - Independent Power Producers,United Kingdom,GBp,10555331904618.107,,1.1087819999999997,0.37,0.1628995999999998,0.43565318,0.381,-8.188,-0.14767000000000002,0.13533001,-0.10509,-0.002070010000000011,0.0,-0.0,29.889,24.571,-6.731499999999997,0.21150000000000002,1.173,2836756352.0,4309000192.0,2856000000.0,7433352192.0,2.93,0.16610001,0.06,8.77,0.0367,1775692800.0,0.362,2753.7499084721107,1945.6897864053947,2330.6438326835632,222.143,2.14286,14.0,,,0.0028400002,0.58587,False,False,,19445644.0,15028169.0,2.389671617352455,-11.49,-2.79,13.51,14.22,-0.15364724098104587,0.2541232608198416,35.74250931451746,-0.09059281060442792,0.021979703566150866,False,0.003851020411623578,,0.5,UK,,43.938175405220775,50.78213287337179,62.74470788841353,70.91906227179503,6.484641638225256,67.15358931552588,99.04522613065326,50.0,,,standard,,0.875,35025309396,False,4,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,0.019242776557803154,70.4
SIE.DE,Siemens Aktiengesellschaft,Industrials,Specialty Industrial Machinery,Germany,EUR,205788150835.9679,7.489386999999997,7.000311999999999,4.5421,1.0139396,2.5820668,3.284,9.71,-0.0014649949999999967,-0.005069997999999999,0.01960999999999999,-0.005619999999999986,0.018920029999999977,-0.0,-0.086,-0.1,17.0835,0.07899999999999996,0.743,-903305696.0,8664000512.0,54160998400.0,261756583936.0,1.98,0.5533,5.35,2.72,5.35,1770940800.0,1.268,279.6000061035156,198.0,269.79998779296875,282.90652,1.875,23.0,,,0.06138,0.44847,False,False,,1367617.0,964127.0,1.4138318745309062,9.34,8.51,23.56,30.09,-0.03505013625399789,0.3199676322542014,50.92966260966704,0.11088231758141198,0.14086044781077245,False,0.6417450165981324,,0.782,Europe,43.71309555295273,50.79471510456311,75.48870913380519,33.671524177681874,50.367310218194376,27.815699658703068,67.15358931552588,44.321608040201006,50.0,,,standard,,1.0,280931169,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.016016801819205284,64.6
IFX.DE,Infineon Technologies AG,Technology,Semiconductors,Germany,EUR,105402418134.64165,78.474417,17.473439,1.1615,4.0755836,6.9696765,7.376,15.378,-0.064295005,0.008520001999999999,-0.004929996000000006,0.3338,0.04208999999999996,,,,-11.6235,0.2769999999999999,0.701,765194368.0,2152999936.0,8294000128.0,111543418880.0,0.43,0.4268,0.35,0.93,0.35,1771545600.0,1.903,83.16999816894531,30.58465687844879,81.11000061035156,69.16667,1.58333,24.0,,,0.0,0.59874,False,False,,5518531.0,6624768.0,2.3988741937245828,45.62,73.42,148.7,138.47,-0.024768517541736923,0.4247475967378078,75.82887554356884,0.5161569492587601,0.9726344926645643,True,0.9455509887383922,,0.453,Europe,48.18111232856009,56.41761331204746,94.73542298618133,18.280467445742904,31.480904419829585,37.883959044368595,67.15358931552588,55.37688442211055,50.0,,,standard,,0.875,580321731,False,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.15782137215137482,96.9
AIXA.DE,AIXTRON SE,Technology,Semiconductor Equipment & Materials,Germany,EUR,6568648559.227318,89.44658199999999,31.723605,2.08,5.3593721,13.048696,12.826,53.791,-0.06048500500000001,0.009300004,0.03835999999999999,-0.50813,0.02575999999999995,-0.472,,,-58.9575,3.24,2.347,-411163312.0,272673984.0,2770000.0,6456686592.0,0.26,0.283,0.15,1.25,0.15,1778716800.0,0.807,60.220001220703125,11.641035044555371,58.2400016784668,46.82667,2.53333,15.0,,,0.02421,0.58874,False,False,,1125375.0,740488.0,0.8052831076496072,30.7,128.34,238.22,380.34,-0.032879433777819655,0.6285575154504169,69.01777879248338,0.3261605680776074,1.383189038751881,True,0.9429712869355394,,0.49,Europe,14.891581970000379,41.25470191361756,96.14425345466803,10.774878100799425,50.385267832257036,87.03071672354949,67.15358931552588,17.48743718592965,50.0,,,standard,,1.0,46576104,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.025765210390090942,76.0
SMHN.DE,SUSS MicroTec SE,Technology,Semiconductor Equipment & Materials,Germany,EUR,1761496855.8679962,10.797069999999998,12.634904,4.2,3.3831576,3.7898033,3.633,20.589,-0.011705005000000004,0.009640002000000002,-0.008500000000000008,-0.08979999699999999,-0.021639980000000003,-0.307,-0.852,-0.852,-43.9315,1.7229999999999999,1.519,-594472188.0,121613000.0,48879000.0,1688762880.0,0.04,0.1017,0.04,,0.04,1780531200.0,2.203,95.3499984741211,24.0,92.1500015258789,97.9375,1.75,8.0,,,0.076469995,0.74415,False,False,,139107.0,90967.0,0.9710339484256731,32.3,73.38,178.9,142.73,-0.033560534865773484,0.6608448010779766,56.45994628277089,0.2860987066154894,0.9738610989030512,False,0.7326395669872359,,0.499,Europe,8.182302489893074,44.19534695300251,94.47872677888142,6.3135069649345965,31.81570136933006,94.96587030716724,24.123539232053425,1.0552763819095476,50.0,,,standard,,1.0,9053218,False,4,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,VÄNTA,0.10528366267681122,94.0
SRT.DE,Sartorius Aktiengesellschaft,Healthcare,Medical Instruments & Supplies,Germany,EUR,6662845196.376251,62.368302,15.405692,0.7513,2.7640746000000003,3.7807593,5.157,7.852,-0.06562500500000001,-0.003969998000000002,-0.031520000000000006,0.038190010000000024,0.08635001999999997,0.018,,0.159,51.2745,-0.404,0.445,-277730688.0,573800000.0,4300899840.0,18328774656.0,0.38,0.31059998,0.73,0.38,0.73,1774569600.0,1.404,207.10153636329073,144.77193761146603,194.60000610351562,251.71875,1.625,8.0,,,0.87067,0.01925,False,False,,3498.0,4409.0,2.0113341657861876,15.42,2.76,7.74,13.24,-0.06036425648646726,0.4029811362872115,69.92753182507239,0.11104634930220048,0.08462319794249762,True,0.9799823207663103,,0.448,Europe,40.39588922053878,45.4471528349618,60.033803207835206,33.52941897490317,30.470922375814915,86.60409556313992,67.15358931552588,37.08542713567839,50.0,,,standard,,1.0,926631,False,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.025826135650277138,76.2
MOR.DE,MOR.DE,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,0.5,Europe,,,,31.469115191986646,,,11.936560934891485,,50.0,,,standard,,0.0,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,VÄNTA,,0.0
PUM.DE,PUMA SE,Consumer Cyclical,Footwear & Accessories,Germany,EUR,4279362823.4254074,,67.60450900000001,1.92,0.08324480000000012,0.5968262,0.955,675.658,-0.400424985,-0.055399998,-0.16367,-0.09836999999999999,0.08101999999999998,-0.063,52.315,52.0,95.04549999999999,-0.04800000000000004,0.494,,326200000.0,2892300032.0,6846075904.0,2.24,0.626,0.61,1.69,0.61,1747872000.0,0.998,30.309999465942383,15.300000190734863,29.06999969482422,28.27647,2.52941,17.0,,,0.040430002,0.75617,False,False,,832742.0,811412.0,0.9773195400621826,17.79,17.08,86.77,27.5,-0.040910583733644756,0.5951173344647603,69.95927168788933,0.1743461600991807,0.33442277141884613,True,0.8343716309899929,,0.641,Europe,,20.43237385845178,82.5808897876643,64.38937263803294,31.362243126813155,90.52901023890784,67.15358931552588,,50.0,,,standard,,0.875,25474766,False,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.07460970431566238,90.0
ENR.DE,Siemens Energy AG,Industrials,Specialty Industrial Machinery,Germany,EUR,138892524750.9308,43.575468,13.316263999999999,0.9438,10.8703656,3.46003,3.312,23.781999999999996,0.10574498499999999,-0.010589998,-0.021839997000000007,-0.014349999999999988,-0.18125001000000002,0.033,0.807,0.765,-25.719500000000004,-0.402,0.584,4081944320.0,11694999552.0,3729999872.0,132930281472.0,0.43,0.2756,0.7,,0.7,1772150400.0,1.9,191.66000366210938,81.75138121421934,163.24000549316406,194.8784,1.8,25.0,,,0.120670006,0.5548,False,False,,2765656.0,2410998.0,2.0370388516327362,-6.86,-0.55,62.64,91.74,-0.14828340616672886,0.46127922251197556,37.304508041578,-0.023849979281590827,0.2451034326284327,False,-0.0034140809016865916,,0.352,Europe,64.2582650092568,45.021853989903164,69.8805487816967,53.20388619581338,17.69458153284939,33.532423208191126,67.15358931552588,82.2110552763819,50.0,,,standard,,1.0,425057033,False,5,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,0.05567527934908867,86.9
UN01.DE,UN01.DE,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,0.5,Europe,,,,31.469115191986646,,,11.936560934891485,,50.0,,,standard,,0.0,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,VÄNTA,,0.0
S92.DE,SMA Solar Technology AG,Technology,Solar,Germany,EUR,2281525000.0,,6.959611000000001,0.8,4.0348448999999995,1.4919456,1.469,-30.433,-0.5352450049999999,-0.117029998,-0.20039,-0.09374999999999999,-0.28379000000000004,0.04,,,-33.542500000000004,0.03200000000000003,0.655,-521586064.0,129088000.0,94134000.0,2246571008.0,,0.0,,3.58,0.5,1748390400.0,0.764,70.69999694824219,15.40999984741211,65.75,51.8,,5.0,,,0.59354997,0.2331,False,False,,169069.0,143522.0,0.7349001457899749,24.17,100.46,100.34,237.53,-0.07001410412882991,0.7418912557940035,53.407682904577726,0.2360184263295695,0.8726858470320882,False,0.6575851893428932,,0.332,Europe,,9.41958050216491,91.15704117845318,24.933056562699946,36.82255585686877,93.94197952218431,11.936560934891485,4.824120603015075,50.0,,,standard,,0.875,10191497,False,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,VÄNTA,0.0740906149148941,89.8
DHL.DE,Deutsche Post AG,Industrials,Integrated Freight & Logistics,Germany,EUR,57305254690.71483,-3.870638000000003,-0.22436599999999984,2.6381,0.24054740000000008,0.69005895,0.949,-2.317,0.028254984999999982,0.006510002000000001,-0.034800000000000005,-0.060589994999999994,-0.19429999000000003,-0.019,0.072,0.033,62.55449999999999,-0.21900000000000008,0.904,4603069184.0,7793999872.0,29056000000.0,78830231552.0,3.71,0.5987,1.9,4.23,1.9,1778025600.0,1.15,51.7599983215332,35.61457732798433,51.20000076293945,49.75,2.75,18.0,,,0.17733999,0.41382998,False,False,,2377428.0,1485443.0,1.8811615690440675,13.94,7.17,21.85,35.62,-0.010819118561694041,0.2656388921599112,73.48953685982087,0.1066618316825263,0.1915687963564623,True,0.9127119446397257,,0.805,Europe,,40.81555364932198,77.47581236741411,41.811063750402774,44.21685988084579,49.91467576791809,67.15358931552588,93.46733668341709,50.0,,,standard,,1.0,82139057,False,6,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.016700701788067818,66.2
HHFA.DE,Hamburger Hafen und Logistik Aktiengesellschaft,Industrials,Marine Shipping,Germany,EUR,1566322688.4622536,519.559782,4.257078999999999,1.32,0.16057640000000006,0.9120052,1.713,-1.3960000000000008,-0.09874500500000001,-0.011929998,-0.07572000000000001,-0.06767,-0.12432001000000004,0.069,-0.9,-0.891,88.8565,-0.278,0.809,-666279312.0,124738000.0,1257976960.0,3050841088.0,0.46,2.5,0.1,2.9,0.1,1751587200.0,,23.5,17.60659727340659,21.600000381469727,,,,,,0.9378,0.0021,False,False,,3529.0,1123.0,0.08792163942098752,-0.46,-6.09,1.89,20.97,-0.08085104759703288,0.16647415680961575,45.45451392802337,-0.015945326598629905,-0.007284493449410623,True,0.2763926410714231,,0.5,Europe,,26.355260506860116,51.311485160292634,20.532837273157554,54.72661793991998,95.4778156996587,28.92320534223706,5.427135678391959,50.0,,,standard,,0.875,26197,True,2,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,0.015134967863559723,62.4
NOVO-B.CO,Novo Nordisk A/S,Healthcare,Drug Manufacturers - General,Denmark,DKK,983109091884.949,-11.040765999999996,-1.984312000000001,3.36,3.5983634,3.9597096,4.351,-7.601000000000001,0.57822,0.14180000999999998,0.293900016,0.48391998999999997,0.40560996000000005,0.24,0.671,0.672,21.738,-0.7994999999999999,0.541,-12897342592.0,21625999360.0,146381996032.0,1426199150592.0,5.43,0.4269,15.9,1.81,7.95,1774569600.0,0.348,509.65771503976435,216.7734285890619,292.95001220703125,309.9496,2.69231,23.0,,,0.05283,0.33481997,False,False,,6376862.0,6325380.0,2.9872362919896975,11.18,0.68,-0.59,,-0.42520243771022914,0.5447733302242969,49.95595793902514,0.1256314728894996,-0.041944920717474465,False,0.6372449804823925,,0.56,Nordic,,95.95577096710817,32.67973856209151,73.42236602315216,44.030741613130395,17.320819112627987,67.15358931552588,40.60301507537689,50.0,,,standard,,0.875,264981881,False,6,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.0054035852663218975,36.3
DSV.CO,DSV A/S,Industrials,Integrated Freight & Logistics,Denmark,DKK,383971128793.5,23.524232000000005,3.013186000000001,1.0492,0.33576490000000003,1.3908621,1.698,3.8699999999999974,-0.074260004,-0.002009999999999998,-0.053080004,-0.06083001399999999,-0.15492,0.689,-0.429,-0.419,26.814999999999998,-0.6724999999999999,0.887,20822158208.0,10314000384.0,94455996416.0,468676182016.0,0.43,0.19709998,7.0,0.47,7.0,1773964800.0,0.98,1905.0571762645122,1227.559678148465,1609.5,2044.05,1.3,20.0,,,0.177,0.49521,False,False,,393357.0,467785.0,2.089323447330546,-2.98,-3.77,18.96,,-0.15514346758035302,0.2964889024824584,65.67164179104478,0.01452598664457816,0.054105398775651015,True,0.8645667336469639,,0.254,Nordic,83.77309479729475,30.35532706996032,50.62517760727479,30.140891582809516,43.130873722559755,22.013651877133107,67.15358931552588,89.9497487437186,50.0,,,standard,,0.875,107664694,False,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-0.026533668860793114,9.3
CARL-B.CO,Carlsberg A/S,Consumer Defensive,Beverages - Brewers,Denmark,DKK,84824491274.92163,-2.5311689999999984,-3.479922,3.59,1.2841866,1.2778834,1.995,-5.630000000000001,0.09190999999999999,0.007940000000000003,-0.011310003999999999,0.0,0.025260000000000005,,,,179.87400000000002,-0.9844999999999999,0.426,4747907456.0,9585000448.0,70623002624.0,177763024896.0,3.37,0.6013,29.0,2.87,29.0,1773705600.0,0.646,981.8151245117188,713.2911525331018,861.4000244140625,1047.0,1.78261,22.0,,,0.06729,0.5331,False,False,,233450.0,293684.0,2.6333575542906047,6.93,-10.63,17.58,,-0.12264539126705931,0.22675700220736264,46.22641950792575,0.027583962201859658,0.06689369325763672,True,0.5475895445817232,,0.5,Nordic,,56.95987086042827,46.462063086104,31.469115191986646,40.51959687645285,42.23549488054608,67.15358931552588,79.39698492462311,50.0,,,standard,,0.75,36176055,False,4,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,VÄNTA,0.007457525935024023,41.4
CARL-A.CO,Carlsberg A/S,Consumer Defensive,Beverages - Brewers,Denmark,DKK,34541733300.0,1.1090190000000035,,3.78,2.0618933999999998,1.5205834,2.238,-4.393000000000001,0.09190999999999999,0.007940000000000003,-0.011310003999999999,0.0,0.025260000000000005,,,,179.87400000000002,-0.9844999999999999,0.426,4747907456.0,9585000448.0,70623002624.0,199386382336.0,2.83,0.6013,29.0,2.4,29.0,1773705600.0,0.646,1075.0,835.1781274968928,1025.0,,,,,,0.98330003,0.00204,False,False,,692.0,1231.0,1.2323943661971832,8.12,2.71,18.07,,-0.046511627906976716,0.2645960373462,51.21951219512195,0.06473024939050287,0.09575390757546698,True,0.5061192932375128,,0.5,Nordic,,56.95987086042827,68.17277635691958,31.469115191986646,37.027262975260356,59.641638225255974,67.15358931552588,76.18090452261306,50.0,,,standard,,0.75,180434,False,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.0022067618556320667,30.9
