ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank,data_quality,data_anomaly,data_fetched_date,data_stale_days,_fundamentals_neutralized
TRENT.NS,Trent Limited,Consumer Cyclical,Apparel Retail,India,INR,1479289944035.5208,44.40635750000001,22.261019000000005,,7.797974150000001,7.3691072,7.457,14.7665,0.09981625499999998,0.05749499999999999,-0.0033387425000000123,0.00031497500000001594,-0.0070400099999999854,0.12000000000000001,0.14300000000000002,0.258,-7.858999999999998,-0.24175000000000002,0.498,-4397512704.0,9288899584.0,25612500992.0,1496846434304.0,0.22,0.1034,6.0,0.09,6.0,1780963200.0,0.349,6261.0,2183.666748046875,2774.199951171875,3137.8848,1.92,25.0,,,0.65132004,0.45661998,False,False,,0.5,1118706.0,835908.0,1.3118958650222363,-3.09,10.77,-34.36,,-0.5569078499965061,0.46397101923527534,60.32000403125157,0.023530892551828497,-0.23250949673860544,False,0.4553894801202432,,0.602,India,True,41.975507294895195,61.900295345531944,41.27640036730946,61.689697842584486,47.27208608907923,18.84328358208955,67.47311827956989,43.67541766109785,50.0,,50.0,49.77830641329278,standard,245,24384606,False,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,8.9,-0.05872775986790657,1.7,0.875,,2026-06-12,0,True
APPF,"AppFolio, Inc.",Technology,Software - Application,United States,USD,4011385960.184326,-0.7177786249999993,-7.075379250000002,7.45,2.1896972249999993,5.9304247,5.815,6.022999999999996,0.11941999999999998,0.11050501025,0.03940250499999998,0.04874001,0.12779998000000004,0.06999999999999998,0.16,0.352,-47.946999999999996,1.8762500000000002,2.944,-1238928672.0,151652992.0,36979000.0,5788079616.0,,0.0,,,,,0.793,326.0400085449219,142.72999572753906,166.94000244140625,229.25,,8.0,7.73,0.113400005,0.04968,0.91810995,False,False,,0.686,362128.0,427130.0,1.0548636461241143,-0.14,-12.67,-29.39,,-0.48797694127650226,0.43313631743597913,62.68730810613057,0.03937471476780452,-0.20934435158696196,True,0.6700007581623943,,0.727,US,True,21.95941640838454,74.39786513995986,28.30425466789103,64.80140782174753,57.913733941658826,95.1492537313433,11.827956989247312,5.966587112171838,50.0,16.386554621848738,68.60000000000001,49.76223898679185,standard,246,71305083,False,5,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-4.2,-0.04655144363641739,3.7,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
SCHW,The Charles Schwab Corporation,Financial Services,Capital Markets,United States,USD,154504792072.97556,-4.745229875,-5.481921250000001,1.0869,-3.4014193500000007,6.2290273,5.009,,-0.00769750000000001,-0.011435000750000004,0.12211999999999995,0.11649506499999998,0.46490995000000007,0.097,0.251,0.299,47.79400000000001,-1.0602500000000004,0.632,,96474996736.0,59457998848.0,124250800128.0,1.44,0.22469999,1.28,1.25,0.32,1778198400.0,0.773,106.75512952828588,83.95999908447266,88.83999633789062,115.85,1.68182,20.0,0.0,0.0,0.061680004,0.84445,False,False,,0.394,10696252.0,13231250.0,0.777425445952931,-3.25,-6.38,-4.82,,-0.16781519791654087,0.24076277573792124,43.978749401561274,-0.02622753251136356,-0.05890197457412494,True,0.4764008393704054,,0.702,US,True,,67.1119260039679,49.380165289256205,66.09691958549794,48.89831931176039,38.61940298507462,67.47311827956989,,50.0,98.94957983193278,39.4,49.72880176035733,holding,248,1175464202,False,6,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,4.2,0.00774386478587985,64.7,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
ADSK,"Autodesk, Inc.",Technology,Software - Application,United States,USD,48554963337.56117,-6.894593624999997,-11.253321249999999,0.8817,4.8519062250000005,6.4679585,6.437,-2.9979999999999993,0.2974,0.03834499525,0.08160251499999996,0.15044001,0.41464995000000004,0.04999999999999999,2.102,2.23,29.608000000000004,-0.8117500000000002,0.669,1644459008.0,2924000000.0,2724000000.0,48321560576.0,,0.0,,0.48,0.015,1111449600.0,1.295,329.0899963378906,214.10000610351562,229.9600067138672,319.26718,1.36364,32.0,3.35,0.0313,0.00215,0.97269,False,False,,0.313,2084849.0,3001020.0,1.16,-15.64,-21.01,,,-34.51,0.397,26.6,-16.33,,False,0.13800817649833566,,0.919,US,True,,83.42065133203425,2.1177685950413223,82.29618105057338,33.20187580771862,64.36567164179104,11.827956989247312,89.26014319809069,50.0,53.57142857142857,31.3,49.68498151613745,standard,249,690114579,False,7,STARK,8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,8.1,-0.02187785878777504,15.9,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure,United States,USD,221720740051.26953,198.17495137500003,38.867543749999996,4.6368,9.998373225,20.904232,20.812,123.208,-0.15825000300000003,-0.057185000750000006,-0.033807495000000035,-0.16944999,0.20994990999999996,0.177,,,-48.11299999999999,-0.7907500000000001,0.728,2162834176.0,3111000064.0,2130000000.0,220739747840.0,,0.0,,,,,0.942,302.95001220703125,139.57000732421875,272.04998779296875,306.5608,1.61818,50.0,3.85,0.0348,0.0076200003,0.83236,False,False,,0.433,8324363.0,10697620.0,0.36,20.03,55.5,,,-14.65,0.4567,56.3,23.15,,True,0.6774818160473044,,0.924,US,True,48.23993779630449,29.23495302958846,52.89256198347107,82.52014834151697,28.606637360533416,33.95522388059701,11.827956989247312,66.5871121718377,50.0,48.109243697478995,43.3,49.64861488106899,standard,250,2910287390,False,3,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,1.5,-0.046205781400203705,4.1,0.875,EXTREME_EARNINGS_GROWTH;,2026-06-12,0,True
AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,United States,USD,188671211177.86066,-7.606076874999999,-6.60627125,2.3105,12.6785706,5.0690813,6.286,-6.066999999999998,0.8275049999999999,0.010704990250000001,0.08137248999999996,0.1381375,0.20473998000000004,-0.024,-0.068,0.051,559.0305000000001,-0.7312500000000002,0.849,6020083968.0,12037999616.0,57322999808.0,233956212736.0,2.88,0.6722,10.08,3.07,2.52,1778803200.0,0.416,388.35733457222824,260.0144982314282,349.5799865722656,352.23334,2.45714,30.0,4.6,0.0228,0.0021799998,0.85436994,False,False,,0.459,2589563.0,2250910.0,0.52,5.6,-7.83,,,-10.33,0.2661,65.7,1.97,,True,1.1124042680511328,,0.988,US,True,,77.35127200790257,19.524793388429753,47.573277128535224,40.981576473683006,36.007462686567166,67.47311827956989,83.7708830548926,50.0,66.38655462184873,45.9,49.60672069945372,standard,251,786873088,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,2.4,-0.0066174957901239395,42.8,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
RKLB,Rocket Lab Corporation,Industrials,Aerospace & Defense,United States,USD,63721732707.938,,-10014.38114325,,19.2407,101.209946,91.916,-402.359,-0.35016501,-0.13250000075,-0.37874749500000005,-0.36681998000000005,-0.14413005,0.5720000000000001,,,-75.50849999999998,3.1219999999999994,3.874,-1631540304.0,1383351040.0,138670000.0,62464233472.0,,0.0,,,,,2.499,151.0,25.239999771118164,110.08000183105469,105.28438,1.61111,16.0,1.24,0.0581,0.00808,0.58897,False,False,,0.591,25656249.0,28362290.0,0.6712602604853943,30.04,57.01,146.15,,-0.2709933653572537,0.9247414532779001,42.89170934527279,0.14502548774616164,0.5505181034895414,False,0.1445055644569468,,0.838,US,True,,9.43154658191593,86.01010101010102,82.26220813392173,32.432585033439004,57.83582089552238,11.827956989247312,29.355608591885442,50.0,27.73109243697479,59.099999999999994,49.58022232099457,standard,253,3122120935,False,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-7.4,-0.01428141538053751,25.6,0.75,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;,2026-06-12,0,True
HIG,"The Hartford Insurance Group, Inc.",Financial Services,Insurance - Diversified,United States,USD,36223646387.483826,-13.108169874999998,-8.50358725,0.12,-5.079471150000001,1.2581588,1.269,-8.286,0.028822509999999982,0.007695000249999997,-0.11665000000000005,-0.22406495499999998,-0.12797005,0.0,0.27899999999999997,0.359,-49.821,0.0997499999999999,1.062,4186709248.0,4393999872.0,4373000192.0,36536647680.0,1.82,0.1576,2.4,1.93,0.6,1780272000.0,0.475,143.20528921057172,117.55543797396345,132.13999938964844,148.3,2.26087,20.0,0.03,0.0002,0.0035299999,0.96114,False,False,,0.556,1573115.0,1905230.0,0.37,-1.75,-3.82,,,-9.18,0.2021,39.8,-3.63,,False,0.5421521142120564,,0.838,US,True,,35.577894774093004,25.826446280991735,63.2246526683827,73.8826634472556,70.1492537313433,67.47311827956989,97.13603818615752,50.0,96.21848739495799,55.60000000000001,49.57691190837967,standard,254,251757091,False,5,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,5.4,0.003336572553962469,61.3,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
LAND.L,Land Securities Group Plc,Real Estate,REIT - Diversified,United Kingdom,GBp,5882981500066.177,-12.8357675,-10.044088,3.56,-1.550891645,5.2412057,10.157,4.072249999999999,-0.040400000000000005,-0.01326000049999999,0.10285748500000003,0.006504955000000007,0.10727000000000003,-0.05299999999999999,0.38349999999999995,0.618,-19.73425000000001,-0.2415,0.447,-176681264.0,106000000.0,4517000192.0,9059903488.0,14.15,0.6819,0.89,5.97,0.222,1781740800.0,1.148,8313.608018453895,6552.095557076274,7896.146192550659,703.353,2.0,17.0,,,0.0045,0.76975995,False,False,,0.5,3144899.0,3384746.0,1.5057073792725968,4.52,1.99,3.35,-2.47,-0.050214278202266316,0.23821986062292552,71.82564231503413,0.06327164908361449,0.04572782807363995,True,0.7112324394291475,,0.5,UK,True,42.77994362790095,51.94620504333842,55.79086317722681,50.971870899612554,48.24761611137456,12.126865671641792,67.47311827956989,32.21957040572792,50.0,,50.0,49.5349444241473,standard,256,26726449241,False,3,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-6.4,-0.00920864474028349,37.6,1.0,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
GJF.OL,Gjensidige Forsikring ASA,Financial Services,Insurance - Property & Casualty,Norway,NOK,124391076820.96944,3.9547712499999985,0.4424920000000001,1.62,2.5442933374999996,2.654356,1.032,-5.608,0.1266137525,0.003970000000000001,-0.116447505,-0.244608725,-0.08512502999999999,-0.0020000000000000018,0.15699999999999997,0.291,-28.451250000000005,8.130625,9.732,10189551904.0,81469399040.0,5348700160.0,48385466368.0,4.02,0.7675,10.0,4.06,14.5,1774569600.0,0.194,285.9179780691262,230.6216106533257,248.8000030517578,289.6143,2.07143,14.0,,,0.62277,0.28424,False,False,,0.5,404325.0,376362.0,1.92,4.02,3.96,,,-9.25,0.1988,50.6,1.15,,False,0.26261083988032036,,0.324,Nordic,True,,39.85169723030179,35.950413223140494,44.550488363188485,93.89191362292748,43.28358208955223,67.47311827956989,99.0453460620525,50.0,,50.0,49.48785733775742,standard,258,9853093,False,7,STARK,8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,9.1,0.007003991864621639,64.3,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
NDA-SE.ST,Nordea Bank Abp,Financial Services,Banks - Regional,Finland,SEK,597300643456.0,-3.2491407500000005,114.39081399999999,10.79,15.920265337499998,51.580364,66.668,,-0.018656247499999987,-0.02026,0.141752495,0.05527128499999998,-0.460015,-0.047,-0.221,-0.109,,,,,57399001088.0,231558004736.0,772013424640.0,5.96,0.70589995,10.48,7.04,0.96,1774396800.0,0.626,181.8000030517578,134.05749951065846,176.0,185.48665,2.2,10.0,,,0.0176,0.61734,False,False,,0.5,2570237.0,1852211.0,1.53,5.26,5.73,,,-1.77,0.1987,38.6,3.18,,False,0.5908353892587401,,0.917,Nordic,True,,44.24942966393217,49.53512396694215,34.65212252356325,79.82900347884637,23.134328358208954,67.47311827956989,,50.0,,50.0,49.479439193253135,standard,259,34618378,False,0,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-5.8,-0.010712039656937122,33.1,0.75,,2026-06-12,0,True
FIX,"Comfort Systems USA, Inc.",Industrials,Engineering & Construction,United States,USD,64877122048.41943,16.810567625000004,9.392243749999999,0.8735,91.711703,6.4008613,6.644,15.386000000000001,0.31826498999999997,0.10594000925000001,0.010702504999999973,-0.06440997999999999,-0.25841005,-0.053,0.316,0.382,-36.14349999999999,-0.11299999999999999,1.183,-316687360.0,70540000.0,303920992.0,67343118336.0,0.14,0.065,2.6,0.38,0.8,1778803200.0,1.67,2073.1775510595326,468.11014413889814,1843.93994140625,2026.0,1.25,6.0,2.17,0.0295,0.011770001,0.96564,False,False,,0.362,418246.0,427020.0,0.78,-12.22,26.81,,,-12.62,0.533,45.9,1.19,,False,0.3354905498680593,,1.0,US,True,40.900009719327414,58.65011148402431,50.61983471074381,65.16137345472444,24.652315470106817,57.276119402985074,34.587813620071685,42.720763723150355,50.0,56.72268907563025,36.199999999999996,49.4735636223713,standard,260,787399234,False,5,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,9.4,0.00563880056142807,63.6,0.875,,2026-06-12,0,True
058470.KQ,LEENO Industrial Inc.,Technology,Semiconductor Equipment & Materials,South Korea,KRW,7141775960000.0,,3.2189967500000014,,,47.60975,8.5,-3.820000000000002,-0.020269999999999982,0.04562500024999999,0.17895250499999998,0.18439001,-0.10840001999999999,-0.164,-0.44799999999999995,-0.236,,5.91225,7.192,12971641088.0,146558238720.0,0.0,1275096989696.0,0.85,0.32569999,800.0,1.44,800.0,1766966400.0,0.321,129000.0,43423.894817073175,94100.0,114642.86,1.92857,14.0,,,0.34668,0.36712003,False,False,,0.5,975969.0,997699.0,0.8546589062321652,-22.1,-6.74,47.83,,-0.2705426356589147,0.6112329629036114,34.0729001584786,-0.13206294157796672,0.2097812693860277,False,0.17250260348407606,,0.838,US,True,,66.28667720536505,59.291398836853375,22.997878246870386,65.57531989981373,11.194029850746269,67.47311827956989,67.78042959427208,50.0,,50.0,49.43329850102573,standard,262,68534937,False,4,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,12.7,0.006014690734446049,63.9,0.5,,2026-06-12,0,True
EQIX,"Equinix, Inc.",Real Estate,REIT - Specialty,United States,USD,106607876059.96289,38.161918625,26.810109749999995,3.5453,0.7738666849999989,11.191254,13.5,4.192999999999998,-0.029500005000000024,-0.005265000249999999,-0.11440248500000004,-0.14296999999999999,0.006369949999999961,0.064,-0.035500000000000004,0.21,64.98350000000002,0.60025,0.554,1308584192.0,1362000000.0,23335999488.0,128603881472.0,1.82,1.3299,19.7,1.86,5.16,1779235200.0,0.97,1123.1251053977066,694.7195289589154,1080.949951171875,1197.1072,1.58065,28.0,3.38,0.022,0.0027200002,1.0008999,False,False,,0.274,571703.0,598660.0,0.35,-1.79,9.59,,,-4.35,0.2446,56.9,0.11,,False,0.7376584947109626,,0.523,US,True,67.43236968001814,33.25661105055711,48.65702479338843,50.46582905998393,58.81930844202465,46.82835820895522,28.9426523297491,68.01909307875896,50.0,68.0672268907563,27.400000000000002,49.410979286754426,standard,264,647121498,False,4,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,5.6,-0.015492742881178856,23.4,0.875,,2026-06-12,0,True
CBK.DE,Commerzbank AG,Financial Services,Banks - Regional,Germany,EUR,40681020362.33791,2.3112744999999952,-3.0958564999999982,0.9137,-2.175111025,3.507892,-3.281,,-0.08549999999999999,-0.0131350005,-0.022768752499999996,0.05618000099999998,-0.3903,-0.018000000000000002,0.015999999999999986,0.095,,,,,100426997760.0,20475000832.0,-38044831744.0,2.96,0.29950002,1.1,2.92,1.1,1779321600.0,0.691,38.16999816894531,25.453337141604344,37.099998474121094,39.95385,2.23077,13.0,,,0.42169,0.35768002,False,False,,0.5,3368082.0,3494035.0,0.85,6.51,20.11,,,-0.94,0.3896,58.2,6.94,,False,0.7735914495751848,,0.502,Europe,True,,33.98098517056624,63.79132231404958,40.44162408904544,51.830602625967906,67.3507462686567,67.47311827956989,,50.0,,50.0,49.33626632113005,standard,266,150085332,False,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-1.4,-0.006187801249325275,44.3,0.75,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
MAA,"Mid-America Apartment Communities, Inc.",Real Estate,REIT - Residential,United States,USD,16007564885.687897,5.189460625000001,5.936282749999999,7.03,-3.7938518150000005,7.414398,9.833,-8.283000000000001,-0.06298000500000002,-0.008335000250000002,-0.08768249500000004,-0.12072999999999998,0.07527994999999998,-0.048999999999999995,-0.5505,-0.315,1.8475000000000072,-0.5017499999999999,0.044,-507458432.0,71529000.0,5680351232.0,21766068224.0,4.45,1.8409,6.12,3.5,1.53,1784073600.0,0.744,148.65552165284583,118.84315159765492,137.5399932861328,140.45833,2.44,24.0,3.31,0.0279,0.00461,0.97220004,False,False,,0.667,940374.0,921650.0,1.3157220085827341,5.56,4.85,4.67,,-0.07477373354937356,0.18743994323831564,81.27971215695483,0.0800324490654658,0.053199427836821966,True,1.1521969343352703,,0.959,US,True,,33.28093037215432,67.53902662993572,30.147797748326916,67.0398764122632,82.27611940298507,28.9426523297491,30.787589498806682,50.0,58.61344537815126,66.7,49.29285975979509,standard,267,126763735,False,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,2.4,-0.008887369185686111,38.7,0.875,,2026-06-12,0,True
BBVA.MC,"Banco Bilbao Vizcaya Argentaria, S.A.",Financial Services,Banks - Diversified,Spain,EUR,108021549554.68987,-4.120663500000004,-4.176405499999998,1.9617,-1.336406925,3.3124268,3.869,,0.022589990000000004,-0.004454999500000001,0.07531124750000001,0.16331002100000003,-0.3903,0.057999999999999996,-0.0020000000000000018,0.108,,,,,160842006528.0,168716992512.0,126166827008.0,4.74,0.4011,0.92,4.99,0.6,1775606400.0,0.885,21.62073545099438,11.896416760839527,19.40999984741211,20.99261,2.43478,23.0,,,0.00102,0.44369,False,False,,0.5,12547653.0,8259184.0,0.83,4.45,4.71,,,-9.26,0.3293,48.2,1.39,,False,0.5078518739564679,,0.561,Europe,True,,53.35455454547353,36.67355371900827,48.61245001355119,50.75468522051398,46.45522388059701,67.47311827956989,,50.0,,50.0,49.25990211840375,standard,268,185609320,False,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.9,0.012376753613352776,69.3,0.75,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
EAT,"Brinker International, Inc.",Consumer Cyclical,Restaurants,United States,USD,6024019271.342926,-18.043851874999998,-10.781806750000001,0.89,7.015474400000002,1.0506705,1.346,-12.0545,1.1840300049999999,0.06533500025000001,-0.007252492500000034,-0.0013749849999999814,-0.32375005,-0.039999999999999994,0.0059999999999999915,0.074,345.4699999999999,-0.92025,0.228,-1090753440.0,57100000.0,1748000000.0,7714918912.0,,0.0,,3.47,0.38,1583366400.0,1.28,187.1199951171875,100.30000305175781,140.4600067138672,184.9,1.61905,20.0,4.11,0.1975,0.012209999,1.1496,False,False,,0.708,1174690.0,870170.0,0.7368616668969756,-4.52,4.19,-1.13,,-0.24935864483161507,0.4646042950514326,53.696948972886915,-0.017078959515211434,-0.01688254301070058,True,0.6907467985298373,,0.895,US,True,,59.4423319994083,58.657790021426386,47.07649547095431,16.223671087926846,92.72388059701493,11.827956989247312,9.54653937947494,50.0,4.201680672268908,70.8,49.23279463708527,standard,269,122224084,False,2,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,-7.3,-0.014148789457976818,26.5,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
MET,"MetLife, Inc.",Financial Services,Insurance - Life,United States,USD,54363972083.18075,-6.064894875,-10.103653650000002,0.4476,-5.039599450000001,0.7007112,0.989,-1.9990000000000006,-0.0683875,-0.026614999750000003,-0.21109000000000006,-0.277834955,-0.27214006,-0.034,0.22399999999999998,0.254,105.04700000000001,0.3937499999999997,1.754,-18846290688.0,27634999296.0,49491001344.0,76696977408.0,2.81,0.4391,2.37,2.95,0.593,1778544000.0,0.783,85.29000091552734,66.81799154145124,84.48999786376953,92.0,1.88889,16.0,3.74,0.0189,0.16420001,0.78344,False,False,,0.419,3543693.0,3652660.0,1.0068834233061648,6.21,18.53,10.63,,-0.009379798841251619,0.23123792934232415,65.20332619320507,0.08939018178770675,0.09856531913047917,False,0.834609411282135,,0.692,US,True,,15.008551427229468,79.79491888582798,53.109292916141165,59.26331008672379,61.00746268656716,67.47311827956989,5.011933174224343,50.0,73.10924369747899,41.9,49.21643612307404,standard,270,308613236,False,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-6.3,0.0011198450811207294,58.1,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,United States,USD,22691674235.107056,-10.870553874999999,-4.62175675,1.7332,2.9742299000000005,1.777815,2.398,-6.1385000000000005,0.30724004499999996,-0.003974999750000003,-0.0013725015000000326,0.01602501500000003,-0.29462005,-0.012999999999999998,-0.14800000000000002,-0.051,302.6089999999999,-0.93025,0.133,-738390912.0,240400000.0,8156800000.0,30608074752.0,3.03,0.6217,6.0,3.0,1.5,1775779200.0,0.587,221.4913805710894,166.46657282886,198.1199951171875,225.57692,1.89655,26.0,5.29,0.0641,0.00298,0.99577004,False,False,,0.35,1303595.0,1038450.0,0.9386803746903234,1.24,-1.74,13.43,,-0.10551826167520173,0.24980624510530172,53.4963905679634,0.005688884375093739,0.022974644715965553,False,0.4832395783279011,,0.493,US,True,,51.65197121968454,63.662381389654115,24.471263085113094,40.409395690719336,77.79850746268657,67.47311827956989,29.832935560859188,50.0,26.05042016806723,35.0,49.21530662007295,standard,271,205737709,False,1,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,1.0,-0.019143784418702126,17.6,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
STAG,"STAG Industrial, Inc.",Real Estate,REIT - Industrial,United States,USD,7124300028.368664,-7.605606374999999,12.919867749999995,19.49,-4.702912015000001,8.419973,12.049,-9.365000000000002,-0.06094000500000002,-0.011025002249999999,0.018927504999999956,-0.01172999999999999,0.28717994999999996,0.034,-0.5825,-0.322,-9.8295,1.0462500000000001,0.901,-959227296.0,24434000.0,3229938944.0,10408361984.0,4.16,1.1667,1.55,4.03,0.388,1782777600.0,0.982,39.9900016784668,32.80677671572213,37.2599983215332,41.3,2.5,10.0,5.67,0.0468,0.00133,0.96277,False,False,,0.834,1229411.0,1193150.0,0.37,1.26,1.67,,,-3.43,0.1943,54.0,0.91,,False,0.2834661421169786,,0.944,US,True,,49.80479280386109,40.39256198347107,37.09399547728664,70.57566581354686,90.85820895522389,28.9426523297491,14.319809069212411,50.0,38.23529411764706,93.39999999999999,49.208765926711585,standard,272,44456767,False,3,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-3.6,-0.005802949890494347,45.0,0.875,,2026-06-12,0,True
7011.T,"Mitsubishi Heavy Industries, Ltd.",Industrials,Specialty Industrial Machinery,Japan,JPY,12735193398600.0,2.2820815000000003,7.406667999999996,1.4084,0.2358227500000002,2.560266,2.496,-0.6545000000000005,-0.013096258499999982,-0.011975000999999996,-0.05316,-0.011040004999999992,-0.13510001000000002,0.05,0.5790000000000001,0.652,0.0,-0.9225,0.813,460360736768.0,1334873948160.0,876239978496.0,12416392888320.0,0.79,0.23889999,30.0,1.74,15.0,1790640000.0,0.366,5193.207704974735,3152.1608119419643,3790.0,5366.828,1.6875,16.0,,,0.01845,0.44595,False,False,,0.5,25268365.0,27723730.0,0.8,,,,,,0.4327,30.1,,,False,0.3367445451044865,,0.838,Japan,True,,37.36604718129614,,72.3866684812855,54.7227963987967,8.395522388059701,67.47311827956989,91.40811455847255,50.0,,50.0,49.150296318265156,standard,274,654549981,False,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,2.0,0.006934815552085638,64.1,0.875,,2026-06-12,0,True
WELL,Welltower Inc.,Real Estate,REIT - Healthcare Facilities,United States,USD,146074871968.22815,63.47686362499999,32.16526775,3.66,-3.2611291150000006,12.414077,13.809,28.528000000000002,-0.09344000500000002,-0.03277499995,-0.14406250000000004,-0.20601,-0.11098006999999999,0.326,1.3435,1.825,-53.4915,1.06825,1.237,1183671808.0,4703775232.0,19987095552.0,162493792256.0,1.43,1.3961,2.96,2.48,0.74,1778630400.0,0.78,221.67999267578125,146.3494604263712,206.92999267578125,236.75,1.6,20.0,6.35,0.03,0.00062,1.0258499,False,False,,0.594,3233344.0,4327780.0,0.8194281439828727,-4.08,1.64,3.2,,-0.06653735333514132,0.21234024757480782,42.63145225280914,-0.007961072445397899,0.07984535323991837,False,0.3581337880839657,,0.693,US,True,49.74373373362563,18.228870810073698,63.37618610345883,83.12493578366626,74.4179709826645,40.298507462686565,28.9426523297491,62.52983293556086,50.0,55.88235294117647,59.4,49.072429886446535,standard,275,895547484,False,4,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,2.6,-0.0019326298497617245,53.1,0.875,,2026-06-12,0,True
ICICIBANK.NS,ICICI Bank Limited,Financial Services,Banks - Regional,India,INR,9050327297763.266,-15.5736565,-15.5783405,0.53,-3.0436262000000003,4.162009,4.027,,0.0017687499999999995,-0.013424999999999996,-0.009456245000000002,-0.03942501499999997,-0.43085001,0.6080000000000001,-0.051000000000000004,0.093,,,,,2649807126528.0,2202642677760.0,8756032700416.0,0.87,0.1471,11.0,0.99,11.0,1754956800.0,0.249,1488.5144734435703,1187.5999755859375,1262.0999755859375,1671.925,1.225,40.0,,,0.03009,0.59774,False,False,,0.5,18974466.0,16599064.0,0.6075232808192008,-1.32,-7.57,-8.08,,-0.1521076898458631,0.18101504032084087,53.25443786982248,-0.010420363049756132,-0.06574054460257184,True,0.6314651596056914,,0.667,India,True,,34.62053070111076,47.157943067033976,56.241818567116184,93.15663225227247,10.261194029850747,67.47311827956989,,50.0,,50.0,49.03316859145393,standard,276,220291051,False,1,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-12.2,-0.01041063666343689,34.6,0.75,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
