ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w
2330.TW,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,Taiwan,TWD,62108026310465.0,3.114664750000001,1.424884999999998,0.8956,5.659213900000001,13.986743,13.659,4.13575,0.26870502999999996,0.144499999,0.366455007,0.45986005750000003,0.28253501,0.19149999999999998,0.49000000000000005,0.774,9.382499999999993,0.7650000000000001,2.131,728057697280.0,3518013112320.0,982447030272.0,60650806050816.0,7932842500000.0,,3809054300000.0,,,1936095600000.0,,1697604000000.0,2274975600000.0,1.15,0.2573,28.0,1.69,7.0,1789516800.0,1.258,2535.0,1120.070068359375,2395.0,3141.6,1.31429,35.0,,,0.00023,0.4307,False,False,,0.5,32077637.0,23540649.0,0.6295926802401105,-3.04,7.2,33.85,,-0.05522682445759364,0.3315335652506888,53.14685314685314,0.005538077386825213,0.23612888973564328,True,0.6329140642510517,,0.95,Asia,True,True,62.54163185742132,93.88632528777197,73.14930991217064,83.39778359730975,57.139450033064556,0.6180469715698393,66.58291457286433,62.116402116402114,50.0,,50.0,71.64653660891128,standard,22,1761650126,False,44.0,False,79.39698492462311,2.554438860971524,8.291457286432161,50.041876046901166,50.041876046901166,50.041876046901166,5,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,1.2
PLTR,Palantir Technologies Inc.,Technology,Software - Infrastructure,United States,USD,400416132332.47626,115.43173625000001,54.739318,2.4141,36.86084055,67.938965,68.403,139.93325,0.22630999999999996,0.106699991,0.386965022,0.3198099725,0.39234,0.7595000000000001,1.8699999999999999,2.25,-49.733000000000004,5.556,7.095,1249736128.0,9409098752.0,211400000.0,421084495872.0,8900392000.0,,4475446000.0,,,1414015000.0,,1625033000.0,2134473000.0,,0.0,,,,,1.563,207.52000427246094,106.37000274658203,174.0399932861328,191.68,1.8125,27.0,1.87,0.0317,0.03477,0.64502996,False,False,,0.49,43565516.0,63654660.0,0.5108149444262415,29.46,30.14,34.78,,-0.16133389695949962,0.6061023484223876,72.8917564418051,0.2893016546092819,0.14429945024377155,True,0.8114003706832691,,1.0,US,True,True,36.55291005291005,94.24369419059475,73.31660393140946,94.18413282630702,40.13926676614263,21.631644004944377,11.850921273031826,50.68783068783069,50.0,61.015325670498086,49.0,79.19965850550251,standard,4,11078456599,False,43.5,False,73.61809045226131,14.656616415410383,2.554438860971524,50.041876046901166,50.041876046901166,50.041876046901166,9,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,11.0
2395.TW,"Advantech Co., Ltd.",Technology,Computer Hardware,Taiwan,TWD,593558418000.0,28.286282749999998,13.649307999999994,1.8803,6.720770899999999,7.2203016,7.171,23.631750000000004,0.13338499999999998,0.061669999,0.03414499699999999,0.052670007500000025,0.027815009999999973,0.2965,0.9789999999999999,1.271,-2.0575000000000045,0.018000000000000016,1.037,-8270310656.0,18723252224.0,2070916992.0,589508247552.0,75717524000.0,,70882362000.0,,,11546311000.0,,10592508000.0,9902694000.0,1.6,0.65410006,11.16,2.44,11.158556,1784246400.0,0.743,709.0,265.29442027698866,683.0,710.58826,1.70588,17.0,,,0.48347,0.26464,False,False,,0.5,4003399.0,5325604.0,0.5969702132532871,31.64,52.5,140.58,,-0.03667136812411853,0.429187544628363,73.04347826086956,0.275971318763905,0.7904032144428363,True,0.8709432513598371,,0.838,Asia,True,True,32.235032024505706,71.65350977165048,94.37473860309494,84.7392245179798,45.14230772315428,18.41779975278121,66.58291457286433,37.67195767195767,50.0,,50.0,71.18271978216517,standard,23,113654146,False,36.1,False,35.88777219430486,12.479061976549414,18.425460636515915,50.041876046901166,50.041876046901166,50.041876046901166,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,18.0
EGIE3.SA,Engie Brasil Energia S.A.,Utilities,Utilities - Renewable,Brazil,BRL,,-2.2437784999999995,1.7758325,1.38,1.6135628499999999,2.901926,4.387,1.620000000000001,0.16436499999999998,0.023229997999999995,0.19017499999999998,0.277370005,0.17148999999999998,0.09200000000000001,2.6155000000000004,2.7,35.927499999999995,0.14100000000000001,1.0,1008921984.0,6530681856.0,33147752448.0,60014211072.0,55312909000.0,,12860075000.0,,,5560612000.0,,2582841000.0,3345511000.0,6.15,0.3478,1.74,5.3,0.544207,1787270400.0,0.323,38.81747982017697,26.770362346377496,,34.11286,3.71429,14.0,,,0.68711996,0.19578,False,False,,0.5,3339953.0,4893650.0,0.8129184932832041,,,,,,0.2557618876438463,30.48544451612952,,,False,,,0.325,LatAm,True,True,73.09732664995822,83.67165251157438,,69.27200620117502,68.07255485110973,,66.58291457286433,68.25396825396825,50.0,,50.0,71.10000783177584,standard,24,,True,46.3,False,35.88777219430486,50.041876046901166,48.49246231155779,50.041876046901166,50.041876046901166,50.041876046901166,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,14.9
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,United States,USD,250756693752.8452,29.949206250000003,18.069662,1.8106,11.02351255,23.789154,23.098,34.26325,0.16009999999999996,0.074960001,0.280625002,0.30253002249999994,0.17442000000000002,0.2085,0.07300000000000001,0.365,,1.285,2.289,2982144192.0,13343299584.0,0.0,243467255808.0,19448600000.0,,9005700000.0,,,3856100000.0,,3511400000.0,4371900000.0,,0.0,,,,,1.615,214.88999938964844,114.5199966430664,198.82000732421875,241.81519,1.3,27.0,1.65,0.0123000005,0.17241,0.73666,False,False,,0.656,8510421.0,9574330.0,0.6059349401360904,17.95,34.51,47.14,,-0.07478241012179832,0.5423564373029727,64.8812143201527,0.14335995857509642,0.34104700095701945,True,0.771779118244241,,0.951,US,True,True,47.55931495405179,88.13819287702529,83.4797156001673,75.36285088487637,36.246662541861845,25.834363411619282,11.850921273031826,62.22222222222222,50.0,89.84674329501917,65.60000000000001,70.87758703787046,standard,25,1903568361,False,45.4,False,79.48073701842546,17.504187604690117,2.554438860971524,50.041876046901166,50.041876046901166,50.041876046901166,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,7.6
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,United States,USD,40571098841.9001,-1.9917207499999972,0.32540499999999994,2.2353,24.120216550000002,5.858642,5.677,2.65325,0.9126799999999999,0.032010000999999996,0.08117501199999999,0.1211900025,0.25181999999999993,-0.04350000000000001,-0.04999999999999996,0.188,150.423,-0.236,1.211,385881664.0,3584000000.0,2732999936.0,39310626816.0,10744000000.0,,6925000000.0,,,1695000000.0,,1276000000.0,2067000000.0,1.01,0.32759997,2.08,2.25,0.52,1783641600.0,1.433,209.05999755859375,92.93030836511167,207.0800018310547,179.5,2.3,16.0,4.94,0.0777,0.0039399997,1.01758,False,False,,0.729,3301903.0,2641830.0,0.9919213385678138,29.68,73.19,112.56,,-0.009470944947199356,0.43069967278907617,85.83237855884491,0.21860506616745456,0.668516397045045,True,0.9174930052233364,,0.893,US,True,True,63.939431913116124,83.04570830715811,98.05520702634881,52.08093884431415,23.756803836790912,57.354758961681085,66.58291457286433,59.682539682539684,50.0,26.62835249042146,72.89999999999999,61.974284536791885,standard,119,547070161,False,56.4,False,77.97319932998325,71.10552763819096,25.125628140703515,50.041876046901166,50.041876046901166,50.041876046901166,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-4.6
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,United States,USD,1051943984296.7059,9.5200265,7.8258420000000015,1.5497,29.679050150000002,13.204428,14.104,11.932999999999998,0.90558,0.14352501099999998,0.22413998,0.34448500000000004,0.37837003999999996,0.389,0.11700000000000002,0.253,103.857,-0.508,0.679,10156531648.0,8949999616.0,54907998208.0,1123608690688.0,112476000000.0,,65179000000.0,,,29696000000.0,,20640000000.0,16813000000.0,0.57,0.2169,6.92,0.89,1.73,1786665600.0,0.506,1247.662131997204,680.8559248856344,1180.1600341796875,1299.0067,1.71429,27.0,3.69,0.010199999,0.00156,0.85552,False,False,,0.3,3002886.0,3167640.0,0.852562358702076,1.08,17.6,14.22,,-0.054102866542452444,0.35651900903637757,47.53041990775346,0.0104974611173827,0.13493265744726557,True,0.4981429364372987,,1.0,US,True,True,51.54344193817878,95.52631140974513,72.94019238812213,78.07245031222232,40.56727693397246,16.440049443757726,66.58291457286433,58.730158730158735,50.0,93.10344827586206,30.0,69.84645087880367,standard,30,3738322131,False,45.0,False,78.05695142378559,11.139028475711893,8.793969849246231,50.041876046901166,50.041876046901166,50.041876046901166,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,2.9
O39.SI,Oversea-Chinese Banking Corporation Limited,Financial Services,Banks - Regional,Singapore,SGD,142749480053.44418,6.541609500000003,2.1374255000000018,2.6579,0.6560680499999997,9.71151,7.117,,0.020025,0.0314199987,0.06542000000000003,0.055124997500000106,-0.12784,0.06600000000000002,0.04550000000000001,0.223,,,,,90186997760.0,52214001664.0,104605999104.0,675688000000.0,,14533000000.0,,,,,7422000000.0,9125000000.0,2.98,0.477,0.94,4.76,0.47,1786924800.0,0.203,31.860000610351562,15.774320909726464,31.790000915527344,30.58438,2.1875,16.0,,,0.28120002,0.18531999,False,False,,0.5,6719058.0,8045363.0,0.999800494688553,12.09,38.64,52.82,92.84,-0.0021971027458635994,0.16979113408868649,72.0588198628455,0.17749466181172902,0.44454847556524335,True,1.0254872927884162,,0.923,Singapore,True,True,,61.96699474642038,95.62421580928482,66.89842817136265,94.59389924143218,33.127317676143385,66.58291457286433,,50.0,,50.0,61.76107380211688,standard,123,199985991,False,36.7,False,35.88777219430486,22.445561139028474,12.144053601340033,50.041876046901166,50.041876046901166,50.041876046901166,3,SVAG,-8,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,3.6
STX,Seagate Technology Holdings plc,Technology,Computer Hardware,Singapore,USD,220970880554.19922,31.617662249999995,-2.884438000000003,0.4582,193.55354455,18.119793,17.304,28.65925,3.5606298,0.22731998099999998,0.158004982,0.2793000025,0.00013999999999997348,0.3165,1.204,1.652,128.00799999999998,-0.0020000000000000018,1.075,1034381632.0,1704000000.0,3897999872.0,211017465856.0,9972000000.0,,12195000000.0,,,4226000000.0,,3184000000.0,3674000000.0,0.32,0.21149999,2.96,2.93,0.74,1790208000.0,2.102,1144.184150716912,150.80482965280606,973.4400024414062,1115.8696,1.44,23.0,1.5,0.040599998,0.0025499999,0.84490997,False,False,,0.416,4736929.0,4883000.0,0.9501167403377536,30.58,21.05,126.32,,-0.14922785651988146,0.7309057290733548,66.81281676403665,0.09513088186659746,0.7718415144204493,True,1.069855760622183,,0.99,US,True,True,42.40852130325815,85.98555844808064,75.80510246758679,90.17706323323792,20.67810313547915,26.699629171817058,66.58291457286433,53.333333333333336,50.0,50.0,41.6,69.62295585189548,standard,32,4753307532,False,44.7,False,74.62311557788944,18.090452261306535,5.276381909547738,50.041876046901166,50.041876046901166,50.041876046901166,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,8.7
MA,Mastercard Incorporated,Financial Services,Credit Services,United States,USD,494977206923.9139,12.486781999999998,11.0917265,1.724,86.0061053,14.214966,14.53,13.768499999999998,2.2751300000000003,0.2196900007,0.20355,0.21461500249999999,0.54438,0.03799999999999999,0.04150000000000001,0.186,370.579,-0.504,0.666,16051881920.0,11608999936.0,24643000320.0,509761683456.0,54157000000.0,,32791000000.0,,,19514000000.0,,14968000000.0,17648000000.0,0.61,0.17930001,3.48,0.54,0.87,1783555200.0,0.735,598.0432666718583,463.74259988972767,569.2899780273438,665.2632,1.36585,38.0,2.78,0.010299999,0.00112,0.90611,False,False,,0.49,3552334.0,2994720.0,0.8358143385769562,3.22,16.39,8.3,,-0.04807894386058065,0.22208784848664423,63.63633781265624,0.0764480711352522,0.08133373402911781,False,0.6698056768448087,,0.907,US,True,True,66.97284878863825,95.78897725149943,69.90798828941865,63.602039647569796,41.74381540496799,19.77750309023486,66.58291457286433,82.22222222222221,50.0,92.91187739463601,49.0,69.45394586019354,standard,33,1704864083,False,48.0,False,89.19597989949749,13.400335008375208,8.040201005025125,50.041876046901166,50.041876046901166,50.041876046901166,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,0.1
