ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank,data_quality,data_fetched_date,data_stale_days,_fundamentals_neutralized,data_anomaly
068270.KS,"Celltrion, Inc.",Healthcare,Biotechnology,South Korea,KRW,39084430966054.25,,11.781570875,0.85,,9.190015,9.783,12.812000000000001,-0.03235500249999997,-0.012270000000000007,0.15123749800000003,0.09061250250000005,0.23600500000000002,0.282,2.1359999999999997,2.185,6.625000000000002,-0.7422500000000001,0.691,11545126912.0,1418676273152.0,3866065371136.0,43686935134208.0,0.4,0.13,714.29,,714.2857,1766966400.0,0.389,239047.625,145544.87307971026,178952.375,265333.34,1.54167,24.0,,,0.35954,0.20024,False,False,,0.5,625930.0,799672.0,0.75,-6.31,-6.12,,,-25.42,0.4555,45.6,-6.1,,True,0.32680395090249664,,0.838,Asia,True,45.915107094570544,60.85290603038544,15.552325581395348,86.93254280590172,52.024198872093834,3.7786774628879893,67.60471204188482,49.754500818330605,50.0,,50.0,50.42092250310258,standard,318,104465339,False,5,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,1.2,-0.021574774757027626,18.1,0.625,2026-06-05,0,True,
ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,United States,USD,72121177010.9331,4.429414499999998,6.88734825,2.3046,1.7142595375000003,4.3836536,4.917,2.651999999999998,0.07090000000000002,0.02525999949999999,0.015471237749999964,0.02069500300000001,-0.038227484999999936,0.01200000000000001,-0.33899999999999997,0.075,37.655,-0.9374999999999998,0.682,487123200.0,519800000.0,9266499584.0,80895975424.0,1.14,0.3735,2.92,1.06,0.73,1781568000.0,0.929,308.44335274143924,243.14999389648438,256.260009765625,316.42856,1.74074,21.0,2.33,0.014199999,0.00154,0.93561,False,False,,0.5,1607703.0,1903950.0,0.77,-0.77,-10.66,,,-16.86,0.2204,57.1,-2.26,,True,0.6446607541107574,,0.502,US,True,62.659930264000565,61.02037504928519,14.389534883720929,34.87104866294403,49.91484974765192,52.766531713900136,67.60471204188482,55.97381342062193,50.0,84.65045592705167,50.0,50.40183252804492,standard,320,487906246,False,4,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-0.3,-0.022369004786014557,16.8,0.875,2026-06-05,0,True,
VTR,"Ventas, Inc.",Real Estate,REIT - Healthcare Facilities,United States,USD,38956778568.684975,111.172796,67.77678200000001,1.72,-1.7515058625,6.3729343,8.499,0.43699999999999806,-0.08309999699999998,-0.014012499749999997,-0.21879874825000004,-0.2368075025,-0.07703748499999995,0.162,-0.1355,0.193,3.895500000000002,-0.5045,0.188,383813504.0,183612992.0,12726149120.0,51950931968.0,2.5,3.5635998,2.0,3.31,0.52,1782777600.0,0.763,91.05999755859375,60.56988752771219,80.12999725341797,96.65,1.52381,20.0,4.36,0.052600004,0.00528,1.06793,False,False,,0.5,3987877.0,3864490.0,0.8850859045220671,-8.96,-6.77,0.63,,-0.1200307555262422,0.18429983631505842,22.14855352740382,-0.05956659783890017,0.02983838103025449,False,-0.1944964025825738,,0.669,US,True,69.71038212481321,20.072561735662894,57.11118261435589,53.70919682561687,66.83360546271457,65.18218623481782,29.581151832460733,58.59247135842881,50.0,36.62613981762918,50.0,50.37556088576243,standard,321,309661573,False,3,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.7,-0.013392681255936623,29.9,0.875,2026-06-05,0,True,
CLAS-B.ST,Clas Ohlson AB (publ),Consumer Cyclical,Specialty Retail,Sweden,SEK,20867240751.0,-2.121954000000006,10.977826499999999,3.14,3.983268350000001,1.873758,2.039,-1.5912500000000005,0.24949503499999992,0.05563000000000001,0.030239993499999986,0.03369500499999997,-0.024820000000000026,-0.011000000000000003,0.08899999999999998,0.206,-2.054750000000004,-0.013000000000000123,0.684,712762560.0,2056999936.0,1873400064.0,24975028224.0,1.77,0.4032,7.0,5.03,3.5,1768176000.0,0.948,452.6000061035156,267.0677498339702,361.0,415.0,3.0,3.0,,,0.36146,0.36238998,False,False,,0.5,82515.0,96827.0,1.44,-9.33,5.39,,,-16.15,0.4191,38.7,-5.67,,False,-0.2408172731760731,,0.439,Nordic,True,,69.33482560241575,34.73837209302326,41.72197447549327,43.24443696733192,77.05802968960865,67.60471204188482,82.97872340425532,50.0,,50.0,50.36112536809648,standard,323,3693395,False,6,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-11.1,-0.0016476265154778957,53.6,0.875,2026-06-05,0,True,
DEMANT.CO,Demant A/S,Healthcare,Medical Devices,Denmark,DKK,52049777344.81148,-0.4198500000000003,0.31128499999999937,0.803,1.6256091500000007,2.2658906,3.151,-0.1537500000000005,0.10058,0.004055,-0.03654999900000001,-0.03051999999999999,0.32144000000000006,-0.044,-0.741,-0.64,167.43974999999998,-0.7822500000000001,0.811,2290375104.0,1330000000.0,20988000256.0,72375296000.0,,0.0,,,0.6,956707200.0,0.715,293.0,175.0,246.8000030517578,240.3158,1.89474,19.0,,,0.589,0.17591,False,False,,0.5,466748.0,512513.0,0.72,18.52,28.15,,,0.0,0.4235,63.3,17.15,,False,0.7062937627290998,,0.5,Nordic,True,,58.99184525254473,91.82412790697674,14.677708629442344,31.190323060321894,59.10931174089069,12.172774869109947,85.59738134206219,50.0,,50.0,50.290694505601614,standard,327,19507834,False,4,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.4,-0.015625782310962677,26.5,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
2454.TW,MediaTek Inc.,Technology,Semiconductors,Taiwan,TWD,7254320881725.0,37.68138799999999,17.109215625,2.2148,13.533361475000003,12.257979,11.933,40.207,0.12495999000000002,0.030064999999999995,0.050697505000000004,0.014115000000000016,0.099435,-0.161,-0.388,-0.176,0.3825000000000003,-0.5954999999999997,0.909,64327518208.0,194710732800.0,26086395904.0,7061939683328.0,1.18,0.8178,53.5,6.3,24.5,1783382400.0,1.626,4970.0,1108.511442625887,4545.0,4130.696,1.43478,23.0,,,0.081,0.45835,False,False,,0.5,11239142.0,13883829.0,0.68,32.51,164.24,,,-2.05,0.6427,71.6,65.6,,True,0.8273134248746103,,0.684,Asia,True,48.42270587876508,69.2595717818099,75.47238372093024,21.17151655381022,33.82989497040589,10.121457489878543,67.60471204188482,62.52045826513911,50.0,,50.0,50.28649132737056,standard,328,1999556347,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-0.1,0.10091018676757812,92.1,0.875,2026-06-05,0,True,
086790.KS,Hana Financial Group Inc.,Financial Services,Banks - Regional,South Korea,KRW,31388438367000.0,,-3.4180368750000008,4.79,,2.4900687,2.579,,-0.0254600065,-0.002349999999999998,0.06429501850000008,0.21429751500000002,-0.370865,-0.16799999999999998,0.01999999999999999,0.073,,,,,123450999963648.0,123331999170560.0,32504937447424.0,3.91,0.2833,4580.0,6.32,1145.0,1778198400.0,0.831,131074.85266992642,66381.42399553572,117000.0,149095.23,,21.0,,,0.01534,0.59789,False,False,,0.5,913402.0,980410.0,0.9621054764418531,-7.12,-3.08,33.34,,-0.10738026694845737,0.37694647963779315,41.64383561643836,-0.004694410386405168,0.17596688953091055,False,0.3204377598222767,,0.71,Asia,True,,49.9358036387242,68.22685513935737,38.312189608591524,47.99123714922082,4.4534412955465585,67.60471204188482,,50.0,,50.0,50.276903137372344,standard,329,83736818,False,2,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.1,0.025679241865873337,75.3,0.5,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
NCAB.ST,NCAB Group AB (publ),Technology,Electronic Components,Sweden,SEK,15929949077.409058,36.559067,13.279763749999997,1.7923,3.509907175,4.1282654,4.321,17.24125,-0.010265007500000048,-0.0032999999999999974,-0.030599992000000006,-0.0563975025,-0.08533999999999999,-0.014000000000000012,0.221,0.432,38.10425,0.0025000000000001688,1.483,-770553248.0,397000000.0,1159900032.0,16674352128.0,1.29,0.0,1.1,,1.1,1778198400.0,1.055,86.80000305175781,37.545589748234136,85.19999694824219,79.0,,3.0,,,0.05395,0.82961,False,False,,0.5,446594.0,841794.0,0.28,13.95,60.92,,,-1.17,0.4974,78.0,21.77,,True,0.9182847810432361,,0.429,Nordic,True,24.998525988350224,38.89198081143192,74.12790697674419,48.12097078372605,42.08486099246002,80.83670715249663,67.60471204188482,21.603927986906708,50.0,,50.0,50.25406430613364,standard,330,7578224,False,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.4,0.010215071961283684,67.3,0.875,2026-06-05,0,True,
GE,GE Aerospace,Industrials,Aerospace & Defense,United States,USD,331489107577.80505,5.103929000000001,13.662024500000001,7.8119,11.0261564875,6.871096,7.089,11.2145,0.26519501800000006,-0.014054998000000003,0.07104625774999998,0.07107750749999998,-0.17047748499999998,0.186,-0.09,-0.037,44.059,-0.47499999999999987,0.65,4568697984.0,10581000192.0,21321000960.0,342469115904.0,0.59,0.1925,1.88,0.4,0.47,1773014400.0,1.352,347.97310029360074,231.0172189903246,317.7200012207031,350.33334,1.45455,21.0,2.08,0.0137,0.00302,0.80988,False,False,,0.5,5940034.0,5346670.0,0.46,10.08,-3.35,,,-8.59,0.3759,65.7,6.22,,True,0.7824672309309761,,1.0,US,True,60.029480232995496,57.64644557203093,31.61337209302326,59.05852914068541,33.89257015762088,27.530364372469634,67.60471204188482,67.9214402618658,50.0,85.71428571428571,50.0,50.2073272290553,standard,332,1698743999,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.1,-0.009859411977231503,37.2,0.875,2026-06-05,0,True,
NAB.AX,National Australia Bank Limited,Financial Services,Banks - Diversified,Australia,AUD,114004120538.34915,-2.4854494999999996,-2.206177500000001,2.34,-0.98109525,5.542252,10.662,,-0.006494997000000002,-0.0018350000000000033,0.046413769250000014,0.10600126250000005,-0.13491,,,,,,,,186704003072.0,292010000384.0,219324628992.0,4.56,0.85,1.7,4.58,0.85,1778112000.0,0.731,48.39997655664054,35.41657995294654,37.2400016784668,38.41282,3.28571,14.0,,,0.00026,0.4491,False,False,,0.5,5983344.0,7262366.0,0.766814382253092,-2.32,-18.49,-4.52,0.78,-0.23057810503510623,0.2137553544763823,58.61347147435461,-0.05856047090909888,-0.1038530140500219,True,0.4314162223088697,,0.5,Australia,True,,53.384304444713166,38.18323463772159,29.515706806282722,75.03885863502873,41.97031039136302,67.60471204188482,,50.0,,50.0,50.196582358527074,standard,333,190942203,False,0,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.5,-0.03307181969285011,8.6,0.75,2026-06-05,0,True,EXTREME_GROWTH;EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;
SEB-A.ST,Skandinaviska Enskilda Banken AB (publ),Financial Services,Banks - Regional,Sweden,SEK,348075875100.0,-1.723277000000003,-1.6778032500000024,1.8912,-1.2823212,4.756534,9.678,,-0.016575000000000034,-0.016214999999999993,0.18373750150000007,0.14202501249999996,-0.43477,-0.129,-0.15000000000000002,-0.042,,,,,828516007936.0,1189482987520.0,717094125568.0,4.66,0.5527,8.5,4.93,11.0,1774396800.0,0.405,191.8906917019211,151.07286515729422,180.5,190.625,2.94118,16.0,,,0.0100300005,0.75194,False,False,,0.5,2552274.0,2256988.0,0.15,-1.12,4.33,,,-5.37,0.2162,55.3,0.57,,False,0.31150772692671613,,0.53,Nordic,True,,48.787570768376135,47.23837209302326,24.7302863212986,84.16643199098846,26.720647773279353,67.60471204188482,,50.0,,50.0,50.15530037452246,standard,335,43045575,False,0,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.0,-0.019699791446328163,20.0,0.75,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
RMBS,Rambus Inc.,Technology,Semiconductors,United States,USD,18035083224.256866,38.582377,19.955305999999993,3.8,4.114415512500001,25.008608,23.951,34.937000000000005,-0.0042799994999999855,0.040260004,0.20702625174999997,0.2044974725,0.32214256500000005,-0.053000000000000005,-0.22899999999999998,-0.007,-45.99399999999999,8.008500000000002,9.038,-849510640.0,786139008.0,23404000.0,17272348672.0,,0.0,,,,,1.789,167.7100067138672,54.04999923706055,166.77999877929688,145.25,,8.0,2.72,0.0958,0.00775,0.99345,False,False,,0.5,2318298.0,2124070.0,0.53,30.11,92.0,,,-0.86,0.837,73.6,36.51,,True,1.0956050891756026,,0.48,US,True,19.495379735897775,79.04731377927449,76.48982558139535,21.624609445769153,37.003953523243865,78.94736842105263,12.172774869109947,20.130932896890343,50.0,21.580547112462007,50.0,50.15493504113725,standard,336,354252392,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.5,0.013099255971610546,69.0,0.875,2026-06-05,0,True,
RR.L,Rolls-Royce Holdings plc,Industrials,Aerospace & Defense,United Kingdom,GBp,131205248450903.12,-7.744208499999999,11.419418250000003,2.2065,34.51350975,4.912947,4.969,9.3145,6.074649995,0.011511248375000005,0.15829751249999993,0.0001662472499999977,-0.12267500000000003,0.10500000000000001,-0.030999999999999993,0.039,75.18499999999997,-0.21550000000000014,0.729,2944387456.0,6248999936.0,4361999872.0,105384075264.0,0.74,0.1519,0.1,1.74,0.05,1776902400.0,1.2,17658.97762298584,11161.721763420712,15815.77144291706,1417.25,1.7,20.0,,,0.00051,0.73103994,False,False,,0.5,36255106.0,33545749.0,0.9,4.68,-3.43,,,-7.68,0.4467,56.8,3.86,,True,0.6130369628159844,,0.5,UK,True,71.92429679478708,65.98075960860365,33.06686046511628,44.641955586783425,32.78625612115491,0.8097165991902834,67.60471204188482,82.65139116202947,50.0,,50.0,50.11574964720941,standard,337,530551899065,False,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-0.7,-0.005659890826791525,47.3,0.875,2026-06-05,0,True,
WMB,"The Williams Companies, Inc.",Energy,Oil & Gas Midstream,United States,USD,87212003291.31439,5.9448530000000055,11.7832325,2.171,1.7004999874999998,7.202247,9.808,4.892999999999997,0.04536000800000003,-0.009622496249999998,0.12090124174999997,0.164295005,0.15309251499999998,0.041499999999999995,-0.03500000000000003,0.252,144.58774999999997,-0.4554999999999999,0.623,-1289551760.0,950000000.0,30301999104.0,118769008640.0,2.94,0.8882,2.1,4.55,0.525,1781222400.0,0.633,80.08000183105469,54.50329464022905,71.30999755859375,82.76913,1.52,23.0,3.23,0.0187,0.00448,0.89113,False,False,,0.5,6374533.0,6842020.0,0.55,-5.52,-3.13,,,-9.43,0.2292,38.8,-2.33,,False,0.15184374596988723,,0.353,US,True,45.50756828740177,67.54328686509238,31.068313953488374,42.54861231534738,48.60565767676698,47.908232118758434,67.60471204188482,36.661211129296234,50.0,77.05167173252279,50.0,50.02865344328497,standard,341,487904429,False,1,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.7,-0.013822636567056179,29.0,0.875,2026-06-05,0,True,
NWG.L,NatWest Group plc,Financial Services,Banks - Regional,United Kingdom,GBp,59667028541238.89,-4.043749999999999,-2.8034922500000006,2.3958,-1.1683859,2.915038,-3.876,,-0.002184994999999995,-0.015458750625,0.10604500999999997,0.06601876725000003,-0.401355,0.013999999999999999,0.01899999999999999,0.121,,,,,248496996352.0,137801007104.0,-62997479424.0,5.43,0.4656,0.33,4.68,0.23,1773878400.0,0.828,8586.764615449572,6128.174155265879,7492.84716129303,737.58795,1.88235,17.0,,,0.00065,0.62043,False,False,,0.5,29842247.0,25548235.0,0.032975701051710965,5.47,2.66,-5.45,8.79,-0.1273957658264362,0.3024320686586109,66.54911241514284,0.03423856421913385,0.02220801081725776,True,0.8434493444731086,,1.0,UK,True,,46.20612224302226,57.28053170939954,59.02399572883727,56.516638810358884,2.564102564102564,67.60471204188482,,50.0,,50.0,50.01304169069805,standard,342,191429020096,False,1,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.7,-0.012666909024119377,31.4,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
ABNB,"Airbnb, Inc.",Consumer Cyclical,Travel Services,United States,USD,56148929354.39371,2.802313999999999,2.7559457499999978,1.2741,4.5183476875,6.3048463,5.556,8.5475,0.140690013,-0.009390000000000003,0.11651624724999995,-0.07421999,0.34716251500000006,0.11099999999999999,-0.05500000000000001,0.039,-43.900999999999996,0.008000000000000007,0.745,2091698304.0,12005000192.0,2534000128.0,70266388480.0,,0.0,,,,,1.208,147.25,110.80999755859375,134.35000610351562,156.51389,2.14286,36.0,3.72,0.0337,0.01244,0.878,False,False,,0.5,3701477.0,4003120.0,0.57,-4.34,-1.61,,,-7.3,0.3191,51.3,-0.75,,True,0.42282650688314277,,0.25,US,True,73.6289658537577,63.87515520477332,36.30087209302326,38.713850805220474,44.15878217342594,57.21997300944669,12.172774869109947,84.28805237315876,50.0,52.12765957446809,50.0,50.01060185650154,standard,343,537819196,False,4,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.2,0.005212010815739632,63.2,0.875,2026-06-05,0,True,
ARM,Arm Holdings plc,Technology,Semiconductors,United Kingdom,USD,430125988312.95044,432.9397869999999,105.70372800000001,3.5534,42.885358512500005,87.42399,86.792,378.86,-0.0649199935,-0.013029998000000001,0.07181625174999995,0.1570575025,0.493442515,0.067,0.268,0.49,-41.748,4.1855,5.834,-348801792.0,3600999936.0,491000000.0,427015995392.0,,0.0,,,,,3.406,427.989990234375,100.0199966430664,402.7099914550781,241.18973,1.875,37.0,1.74,0.1329,0.00071999995,0.9536,False,False,,0.5,9694798.0,14645940.0,0.71,63.16,195.88,,,-15.49,0.8086,72.0,55.44,,True,0.9991938505320797,,0.754,US,True,33.02406196948287,60.84256439956323,56.43168604651163,68.079243824773,33.25329978385456,24.426450742240217,12.172774869109947,46.64484451718494,50.0,13.677811550151976,50.0,49.984758096178545,standard,344,5898066372,False,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.4,-0.038812704384326935,6.0,0.875,2026-06-05,0,True,
BWXT,"BWX Technologies, Inc.",Industrials,Aerospace & Defense,United States,USD,17155758668.485703,15.522511999999999,13.137987500000001,1.67,6.5844224874999995,5.081104,5.527,20.3535,0.10123499800000005,-0.0029850010000000045,-0.0055337522500000305,-0.027192502500000007,-0.255387475,0.2,0.135,0.207,85.15499999999997,0.9139999999999999,2.241,-933800768.0,512356992.0,2017945984.0,18661156864.0,0.56,0.272,1.04,1.13,0.27,1779148800.0,0.778,241.49667915308143,126.20366279071126,187.25999450683594,238.2725,1.93333,12.0,2.76,0.0402,0.0036199999,0.95054,False,False,,0.5,1024801.0,961610.0,1.4797577182289543,-13.31,-8.77,4.97,,-0.22458563337786352,0.44660756535431373,27.31379494343416,-0.1180656851437426,-0.037405246092860445,False,-0.05786475253755459,,1.0,US,True,21.96811052037694,45.74206686541363,53.89594058820048,74.40125007838266,49.354432743318384,79.89203778677462,67.60471204188482,19.803600654664486,50.0,44.984802431610944,50.0,49.959867813068584,standard,346,180071083,False,3,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.1,0.035266753286123276,80.4,0.875,2026-06-05,0,True,
BLND.L,British Land Company PLC,Real Estate,REIT - Diversified,United Kingdom,GBp,5103408820122.151,-17.259390499999995,-9.557045249999998,5.86,-1.2496433599999999,6.5788465,11.236,1.328999999999997,0.002184994999999995,-0.006036249375,0.46606245449999995,0.18118124725,0.360005,0.01200000000000001,-0.20950000000000002,0.031,-47.53050000000001,-0.32500000000000007,0.293,-432487520.0,202000000.0,3150000128.0,6921584128.0,5.82,0.5051,0.23,5.42,0.108,1781740800.0,1.169,5263.981879978366,4032.548665191952,4981.798962588626,456.25,2.17647,16.0,,,0.00347,0.94464,False,False,,0.5,4710619.0,3691983.0,0.0763347227360693,2.91,2.21,-2.31,-0.16,-0.053606361842358785,0.24650950165309293,66.00286840181934,0.04462332263275237,0.04873141359220812,True,0.688397198740235,,0.5,UK,True,38.09501784062376,73.50634835633711,53.04060283575528,32.23600860582525,45.94146396173994,11.470985155195681,67.60471204188482,17.02127659574468,50.0,,50.0,49.95285552203914,standard,347,18392717079,False,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,1.0,-0.0064187003299593925,45.6,1.0,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
KPN.AS,Koninklijke KPN N.V.,Communication Services,Telecom Services,Netherlands,EUR,16538208723.714949,1.8486950000000029,2.0929690000000045,2.29,1.2207533624999993,2.83869,4.014,-0.8342499999999999,0.04751750649999999,0.017597500500000005,0.045607497499999955,0.06639500499999999,0.15558498499999998,-0.039,0.17550000000000002,0.17,120.78800000000004,-0.17799999999999994,0.239,-357448880.0,449000000.0,7104999936.0,23384428544.0,4.97,0.8333,0.22,4.45,0.109,1776384000.0,0.248,4.796524048236586,3.665803244635766,4.382999897003174,4.499,2.61905,20.0,,,0.00133,0.71184,False,False,,0.5,11789998.0,10142742.0,0.72,-4.51,-4.66,,,-7.55,0.1816,30.9,-4.52,,False,-0.004149707006669308,,0.062,Europe,True,,68.38036829710094,31.540697674418606,36.63585105387841,62.83756836332202,80.29689608636977,67.60471204188482,34.53355155482815,50.0,,50.0,49.939503101413734,standard,348,51257508,False,2,SVAG,-8,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,0.2,-0.0014471493195742369,53.8,0.875,2026-06-05,0,True,
EQIX,"Equinix, Inc.",Real Estate,REIT - Specialty,United States,USD,105705473822.03711,39.55239200000001,28.890594999999998,3.4464,2.6737743374999994,11.096522,13.406,7.556999999999999,-0.0039099969999999915,-0.0011824987499999967,-0.11211874025000004,-0.1310875025,0.034092515000000004,0.064,-0.035500000000000004,0.21,73.12050000000002,0.4675,0.554,1625823360.0,1362000000.0,23335999488.0,127701467136.0,1.84,1.3299,19.7,1.86,5.16,1779235200.0,0.997,1123.1251053977066,694.7195871278673,1071.800048828125,1197.1072,1.58065,28.0,3.38,0.022,0.00269,1.00086,False,False,,0.1,570119.0,574480.0,1.21,0.36,13.57,,,-2.96,0.2446,51.9,2.46,,False,0.5747456088029278,,0.523,US,True,62.83208465909669,36.72395294927709,58.64825581395349,50.10567672791785,56.01721508893398,43.99460188933873,29.581151832460733,67.26677577741408,50.0,71.27659574468085,10.0,49.88237624955604,standard,350,615727692,False,4,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.3,-0.012959104031324387,31.2,0.875,2026-06-05,0,True,
SYY,Sysco Corporation,Consumer Defensive,Food Distribution,United States,USD,35433330523.151245,-7.301149999999996,-3.7556920000000016,1.4222,9.2731563375,0.42401102,0.586,-5.176000000000002,0.599337443,0.0087850025,-0.07218375225000004,-0.08506250150000001,-0.296597475,0.011000000000000003,-0.168,-0.152,574.8537500000001,0.15549999999999997,0.763,769073280.0,1902000000.0,15399999488.0,48931332096.0,2.97,0.6,2.2,2.57,0.54,1782950400.0,0.662,91.16274597519516,67.67978264459987,74.0999984741211,86.86667,2.11765,15.0,3.09,0.033099998,0.0020299999,0.89462,False,False,,0.892,4724973.0,3462890.0,1.028329209093983,0.07,-15.17,-1.3,,-0.18716798532721624,0.2684187227365269,55.42633710416941,-0.008833886676971159,-0.04555827077086838,True,0.48792315029445044,,0.698,US,True,,43.752912788630866,48.16575684951772,34.761930143148646,49.31336803054492,67.0715249662618,67.60471204188482,72.17675941080196,50.0,53.03951367781154,99.2,49.86957871208292,standard,351,256600144,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.4,-0.003239534329622984,51.6,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
BBD,Banco Bradesco S.A.,Financial Services,Banks - Regional,Brazil,USD,18523994226.639923,-12.6542085,-9.023155000000003,1.8159,-4.1440015625,0.4047437,5.818,,-0.037939991999999985,-0.0163749995,0.0004037452500000385,-0.013579982500000018,-0.481967485,0.044,-0.21200000000000002,-0.076,,,,,353307787264.0,849051254784.0,533373616128.0,4.72,0.5907,0.17,4.85,0.004,1780444800.0,0.327,4.295520968063897,2.6740527435208605,3.509999990463257,4.4,2.0,5.0,1.99,0.0119,5e-05,0.55291003,False,False,,0.5,36547061.0,28139180.0,0.8136153951446841,-8.5,-6.14,-3.25,,-0.18286978074156512,0.3353679548014491,42.045443154063214,-0.05882971252088065,0.001445495958729781,True,0.3531383464431213,,0.552,US,True,,30.89727254791611,52.12586543582461,35.063814737107066,68.4481598379092,78.27260458839406,67.60471204188482,,50.0,88.75379939209726,50.0,49.839376222517785,standard,354,98768522,False,0,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.2,-0.012074979953467846,32.5,0.75,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
SEDG,"SolarEdge Technologies, Inc.",Technology,Solar,Israel,USD,4774837168.941696,,24.202924999999993,4.61,2.2555305125,3.7436051,3.636,-49.436,-0.9094699995,-0.121699998,-0.39753376825000003,-0.2910325075,-0.298967485,0.28099999999999997,,,50.773999999999994,0.21450000000000014,1.262,-821462400.0,541649984.0,404347008.0,4637534208.0,,0.0,,,,,1.176,81.25,13.729999542236328,78.51000213623047,41.71429,3.19231,21.0,2.37,0.1967,0.01154,1.0763099,False,False,,0.5,4093725.0,4857230.0,0.41,64.99,109.0,,,-6.19,0.9707,76.5,46.8,,True,0.8815347014962122,,0.701,US,True,,5.736202041838691,68.09593023255815,73.29567952835585,35.607789583022424,93.11740890688259,12.172774869109947,6.055646481178396,50.0,5.47112462006079,50.0,49.82321906903519,standard,355,381341138,False,1,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.0,0.047297947108745575,83.6,0.75,2026-06-05,0,True,EXTREME_EARNINGS_GROWTH;
