ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,data_warnings,roe_raw,roa_raw,pe_trailing_raw,pe_forward_raw,revenue_growth_raw,earnings_growth_raw,debt_to_equity_raw,current_ratio_raw,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days,predicted_return,ml_rank
6954.T,Fanuc Corporation,Industrials,Specialty Industrial Machinery,Japan,JPY,36236972720.404,,,2.4037,0.1478822500000001,5.970811,5.162,5.115500000000001,-0.033880011,0.018450003,0.11744001249999997,0.11117750499999998,,0.07649999999999998,0.20049999999999998,0.347,,5.61,5.408,,762268024832.0,0.0,4606734630912.0,2090700000000.0,,857831000000.0,,,183763000000.0,,166543000000.0,250896000000.0,0.018673060156931126,0.6,107.09,2.12,55.76,1774828800.0,0.925,8880.0,4052.7733399608437,5735.0,7351.1113,2.42105,18.0,,,0.0072899996,0.53828996,False,False,,0.5,6095012.0,5015260.0,1.4982601914568183,-11.84,-17.48,-5.88,,-0.35416666666666663,0.5351810200000595,34.97630331753554,-0.11144232974088508,-0.11422071029096481,True,0.16337627176640707,,0.721,['market_cap: JPY -> USD (x0.0068) 5328966576530.0 -> 36236972720'],0.10049,0.060700003,32.15407,33.129223,0.177,0.347,,7.342,Japan,True,,56.00372939897453,27.240479048758512,63.300692353099116,54.59865545715502,55.95984943538268,66.8646080760095,,50.0,,50.0,48.90902026549651,standard,332,185846392,False,4,NEUTRAL,0,39.6,False,29.404362416107382,44.966442953020135,20.21812080536913,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.8,True,0.75,SUSPICIOUS_FWD_PE;,2026-09-14,0,0.04569140821695328,88.7
IVZ,Invesco Ltd.,Financial Services,Asset Management,United States,USD,14251612359.459839,,,0.9008,-3.297680325,2.064703,2.676,0.9319999999999986,-0.18490250030000002,0.0009225017000000033,-0.28131001899999997,-0.20194749124999997,,0.10099999999999999,,0.88,0.0,,0.708,45097344.0,915400000.0,1624000000.0,18469013504.0,27094000000.0,,6377100000.0,,,-695700000.0,,-281700000.0,1525300000.0,0.026641884526698627,0.5646,0.86,4.18,0.215,1786665600.0,1.605,33.65999984741211,20.033371991834585,32.279998779296875,33.96154,2.42857,13.0,2.95,0.0404,0.006,0.98343,False,False,,0.745,4703765.0,3276140.0,0.9559431966086659,3.03,14.87,43.01,,-0.04099824938713814,0.3402677111883477,52.27271211579604,0.04914412974565474,0.19167003715896014,False,0.42970259794717874,,0.838,"['gross_margin: None för sektor Financial Services'
 'current_ratio: None för sektor Financial Services']",-0.0057300003,0.02915,,9.874277,0.205,,12.056,,US,True,62.92799539170507,18.974957249974345,80.74788186328999,74.74750062461585,45.192566265173525,74.27854454203262,79.57244655581948,50.483870967741936,50.0,46.32768361581921,74.5,40.83125359814092,holding,524,105753795,False,3,SVAG,-8,57.9,False,71.05704697986577,67.28187919463086,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,1.9,True,0.75,EXTREME_EARNINGS_GROWTH;,2026-09-14,0,-0.017916696146130562,23.9
IMI.L,IMI plc,Industrials,Specialty Industrial Machinery,United Kingdom,GBp,11898893201477.094,,,1.6248,4.2699955,3.019197,3.392,0.5865000000000009,0.19580249500000002,0.066471250875,0.04046999599999999,-0.0028612575000000057,,-0.038500000000000006,0.11350000000000002,0.21,0.19437500000000263,0.0,0.746,-513875008.0,90200000.0,765400000.0,8046607872.0,2480100000.0,,2304000000.0,,,422400000.0,,309900000.0,415300000.0,8.811900136139046e-06,0.252,0.35,1.55,0.121,1786579200.0,1.044,40853.157932281494,28118.02855319148,39719.015716552734,3250.312,1.94118,16.0,,,0.00426,0.81478995,False,False,,0.5,843688.0,612253.0,0.49678258696666766,-1.83,7.02,16.17,37.41,-0.02776143321915825,0.23095848436782002,52.45016057551371,0.023129288473847875,0.13021155225501757,False,0.5515449836433302,,0.5,"['dividend_yield: dividendRate(0.35)/pris(39719.02) = 0.000009 (yfinance-ytterligare 1.16 — rate-baserad vinner)'
 'market_cap: GBp -> USD (x1.27) 9369207245257.555 -> 11898893201477']",0.35782,0.12297,22.32353,19.58836,0.062,0.26,80.298,1.305,UK,True,41.19815668202765,57.54905198606563,63.05352731050105,41.43332605115854,50.07259412405956,5.144291091593475,24.82185273159145,18.548387096774192,50.0,,50.0,40.79127264484598,standard,525,24318086530,False,3,SVAG,-8,36.0,False,29.404362416107382,2.5587248322147653,38.171140939597315,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,4.4,True,0.875,,2026-09-14,0,-0.044708073139190674,3.1
BEN,Franklin Templeton Inc.,Financial Services,Asset Management,United States,USD,17096788796.76384,,,0.4261,-3.273457425,1.8336128,2.216,-0.3670000000000009,-0.10030250000000002,-0.0018474982999999948,-0.18480001899999998,-0.27165749124999994,,0.03899999999999999,0.8875,0.858,0.0,,1.114,-4086552704.0,2670299904.0,3572100096.0,20661088256.0,32368300000.0,,8770700000.0,,,1099800000.0,,524900000.0,1066100000.0,0.03922733848867256,0.8912,1.32,4.8,0.33,1790726400.0,1.57,36.279998779296875,20.320359803040333,33.650001525878906,35.41667,2.75,12.0,4.26,0.0421,0.48496,0.50133,False,False,,0.736,4206437.0,3185140.0,0.7134550030651973,0.18,6.85,45.08,,-0.07249165771523602,0.28092079265537095,44.043319559560615,-0.0033881462889547853,0.18498370541717435,False,0.28474503502068566,,1.0,"['gross_margin: None för sektor Financial Services'
 'current_ratio: None för sektor Financial Services']",0.07887,0.02638,22.891157,10.590087,0.143,1.067,24.805,,US,True,,19.46013204789134,79.44819434404158,79.58742375338477,51.11940894944195,71.39272271016311,90.26128266033254,6.774193548387098,50.0,44.77401129943503,73.6,40.769653075866266,holding,526,107179966,False,3,SVAG,-8,47.0,False,29.404362416107382,64.34563758389261,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-4.0,True,0.75,,2026-09-14,0,-0.024315601214766502,15.9
FDS,FactSet Research Systems Inc.,Financial Services,Financial Data & Stock Exchanges,United States,USD,9236726868.625214,,,1.1515,-0.15630432500000002,3.7879362,4.307,-0.588000000000001,0.09114749999999999,0.08256251170000001,-0.03987001899999998,-0.09602750124999997,,-0.039999999999999994,-0.27549999999999997,-0.147,31.498250000000002,,0.558,-474528768.0,304236000.0,1570642048.0,10503133184.0,4304272000.0,,2321748000.0,,,748303000.0,,597040000.0,726260000.0,0.017866081986308863,0.2938,4.64,1.04,1.16,1788134400.0,0.711,364.4536790263931,182.46897663187798,259.7099914550781,265.5625,3.22222,16.0,5.62,0.1446,0.0043200003,1.15221,False,False,,0.1,933670.0,946860.0,1.101804960394754,-6.22,10.16,28.66,,-0.2873991774513809,0.47868565585364803,31.08559867189298,-0.055373362400988446,0.0486483884985387,False,-0.05317996367254605,,0.681,"['gross_margin: None för sektor Financial Services'
 'current_ratio: None för sektor Financial Services']",0.27032,0.11079001,17.119972,13.173385,0.064,-0.096,77.284,,US,True,,54.67845603530583,55.325353550920326,26.448896238806547,37.20792627695818,81.05395232120452,65.67695961995248,23.70967741935484,50.0,12.429378531073446,10.0,40.734796773445495,standard,529,245909003,False,2,SVAG,-8,48.7,False,29.404362416107382,75.50335570469798,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.1,True,0.75,,2026-09-14,0,-0.011165278032422066,36.8
PRY.MI,Prysmian S.p.A.,Industrials,Electrical Equipment & Parts,Italy,EUR,40163817863.25,,,0.62,1.3763959,1.7111639,1.912,1.206500000000002,0.047659985,0.013825,-0.017689996999999992,-0.04977001,,0.1255,-0.017499999999999988,0.179,12.513249999999996,0.045500000000000096,0.765,0.0,1332000000.0,5482999808.0,41559719936.0,20190000000.0,,19650000000.0,,,1467000000.0,,1270000000.0,2162000000.0,0.007072691552062868,0.1867,0.9,1.34,0.9,1776643200.0,0.936,157.25,78.29642699046882,127.25,155.11765,1.82353,17.0,,,0.0,0.61794996,False,False,,0.5,1133400.0,926896.0,1.485160287151091,-3.16,-12.57,30.26,61.79,-0.19077901430842603,0.40648331989660486,54.18275352562416,0.007314407048544469,0.09766327965965194,True,0.7712577471671398,,0.06,['market_cap: EUR -> USD (x1.08) 37188720243.75 -> 40163817863'],0.22361,0.06429,26.400414,20.94757,0.226,0.129,74.976,1.246,Europe,True,60.487327188940085,51.477777329726266,44.89596097622018,42.336756014485026,44.33236205210416,53.826850690087824,42.63657957244655,48.14516129032258,50.0,,50.0,40.66945055963948,standard,530,136103762,False,2,SVAG,-8,55.0,False,62.08053691275168,42.61744966442953,70.38590604026845,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,5.5,True,0.875,,2026-09-14,0,0.06061871722340584,91.8
SAMPO.HE,Sampo Oyj,Financial Services,Insurance - Diversified,Finland,EUR,26780363076.986843,,,33.55,0.1626445999999997,2.2776651,0.849,-7.497500000000002,0.065040005,0.027995001200000008,-0.10074002299999998,-0.20334750499999998,,-0.045,-0.11649999999999999,0.108,0.0,,1.581,-348881232.0,18164000768.0,2547000064.0,9248908288.0,25723000000.0,,10322000000.0,,,,,1998000000.0,1759000000.0,0.03821656020003268,0.5625,0.36,4.09,0.36,1776902400.0,0.239,9.98901438913238,8.577668915457046,9.420000076293945,10.56312,1.9375,16.0,,,0.07637,0.49939,False,False,,0.5,2993919.0,3024335.0,0.9372773963660282,-1.65,4.5,7.22,,-0.056964009728276976,0.15859017078063806,31.578953658323798,-0.01978330487826996,0.017298463650202933,False,0.053324298506761444,,0.276,"['gross_margin: None för sektor Financial Services'
 'current_ratio: None för sektor Financial Services'
 'market_cap: EUR -> USD (x1.08) 24796632478.69152 -> 26780363077']",0.24127,0.05472,14.71875,15.449207,0.059,0.063,34.686,,Nordic,True,,42.85792147998667,47.38110603934598,25.018585645815236,94.80320254247647,62.986198243412794,89.66745843230403,26.451612903225808,50.0,,50.0,40.662062648990045,standard,531,32874725,False,3,SVAG,-8,54.2,False,63.59060402684564,55.45302013422819,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,12.0,True,0.75,,2026-09-14,0,-0.02140663005411625,19.7
CFR.SW,Compagnie Financière Richemont SA,Consumer Cyclical,Luxury Goods,Switzerland,CHF,97221140198.0,,,1.8774,1.3476563000000006,4.589186,4.429,5.017499999999999,-0.018325014500000014,0.012465001999999992,0.09565999800000002,0.08331249000000002,0.12554999999999994,-0.039,-0.394,-0.271,0.0,1.87275,2.027,1875124992.0,17234999296.0,13514999808.0,99305553920.0,42623000000.0,,22420000000.0,,,4635000000.0,,3484000000.0,4880000000.0,0.018857142857142857,0.5459,3.3,1.84,4.3,1789516800.0,1.072,202.1999969482422,127.19999694824219,175.0,214.35133,1.92308,26.0,,,0.0058399998,0.52983004,False,False,,0.5,905326.0,884163.0,1.386899738268066,-10.53,-4.24,23.63,,-0.134520263891026,0.30605220257742527,32.44682254160148,-0.07641967043718056,0.044958594581713696,False,0.03727510255895449,,0.5,['market_cap: CHF -> USD (x1.04) 93481865575.0 -> 97221140198'],0.14961,0.069520004,31.645569,21.702356,0.042,-0.272,55.981,3.098,Europe,True,71.37615207373271,66.43994104873555,46.602119538391634,18.254717757896483,64.42843034870766,34.75533249686324,67.10213776722091,74.03225806451613,50.0,,50.0,48.61865244205872,standard,340,189096888,False,5,NEUTRAL,0,48.5,False,72.90268456375838,24.832214765100673,26.929530201342285,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,-0.3,True,0.875,SUSPICIOUS_FWD_PE;,2026-09-14,0,1.1691416148096323e-05,58.9
LH,Labcorp Holdings Inc.,Healthcare,Diagnostics & Research,United States,USD,25014280987.54883,,,1.3075,,1.7433983,2.206,-24.0285,-0.36133497025,-0.05185750535000002,-0.07793247474999998,0.022008717499999986,,-0.02899999999999999,0.14249999999999996,0.256,0.0,0.0,1.246,-3132680320.0,141800000.0,6766099968.0,31654979584.0,18392700000.0,,13951700000.0,,,1516200000.0,,876500000.0,1640500000.0,0.009314359270049564,0.2382,2.88,,0.72,1787875200.0,0.861,316.1099853515625,242.59049363940713,309.20001220703125,315.625,,16.0,4.19,0.033299997,0.00354,1.0104,False,False,,0.756,696655.0,1032340.0,1.05,6.66,29.41,,,-0.83,0.232,73.1,12.92,,True,0.8761151458275845,,0.868,,,,,,,,,,US,True,,23.121185055878467,57.077007616767254,55.13271241579838,56.851166077295275,64.61731493099123,48.09976247030879,13.225806451612904,50.0,55.367231638418076,75.6,40.615280414748945,standard,534,319199541,False,2,SVAG,-8,60.3,False,66.61087866108787,69.6234309623431,71.0460251046025,50.04184100418409,50.04184100418409,50.04184100418409,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.0,True,0.625,,2026-09-14,0,-0.0643012672662735,0.5
VIG.VI,Vienna Insurance Group AG,Financial Services,Insurance - Diversified,Austria,EUR,,,,1.21,-1.3221344,,-0.218,-9.343,-0.032870010000000005,0.004725000400000002,-0.18564002399999996,-0.283487515,,-0.011999999999999997,-0.01849999999999999,0.158,0.0,,1.587,-1612700992.0,14997650432.0,2527230976.0,-3139206912.0,,,14781083000.0,,,,,834866000.0,842256000.0,0.024162011688104803,0.2316,1.73,4.12,1.73,1779753600.0,0.443,74.69999694824219,42.197993563636274,71.5999984741211,69.375,,4.0,,,0.72,0.11068,False,False,,0.5,37356.0,42621.0,0.8342865655442467,3.47,12.23,18.45,64.55,-0.04149931192459089,0.3110973961821604,53.846146322091705,0.036119453222101194,0.12122445131026471,False,0.5588254461823714,,0.5,"['gross_margin: None för sektor Financial Services'
 'current_ratio: None för sektor Financial Services']",0.12872,0.01809,9.585007,8.913399,0.092,0.161,33.232,,Europe,True,,26.415061364343337,68.95471207563759,38.70563803833212,70.47502969670187,,75.53444180522565,,50.0,,50.0,40.58443859940213,standard,535,3521421,False,2,SVAG,-8,44.9,False,29.404362416107382,50.0,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,2.4,True,0.875,,2026-09-14,0,-0.01016258355230093,39.0
BAH,Booz Allen Hamilton Holding Corporation,Industrials,Consulting Services,United States,USD,9129629634.240303,,,1.09,1.6062753749999994,0.8230082,1.149,-8.7715,0.49283749499999996,0.026602501299999998,-0.036539994000000006,-0.04515999624999999,,-0.14250000000000002,-0.39149999999999996,-0.269,,0.13349999999999995,1.501,-234815104.0,540000000.0,4160000000.0,12749629440.0,7118000000.0,,11217000000.0,,,1033000000.0,,851000000.0,1041000000.0,0.031093543511923817,0.35790002,2.36,1.79,0.59,1786665600.0,0.365,106.65604124903041,59.05223428322685,75.9000015258789,85.15385,2.86667,13.0,4.45,0.0699,0.01211,1.00526,False,False,,0.826,2218780.0,1594900.0,1.2567438294966646,-2.45,-0.94,-0.08,,-0.2883665975501515,0.4166959893735418,45.83030656443242,0.06890937343706072,-0.022035323134137585,False,0.6254844521376066,,0.838,['debt_to_equity: 346.09 > 200 -> None'],0.68637,0.09193,11.877934,11.289586,-0.042,-0.245,,1.595,US,True,,59.21143650229587,41.31128127474109,24.08239222395145,58.25042484582775,81.30489335006274,83.9667458432304,34.83870967741935,50.0,25.98870056497175,92.6,40.56513245162827,standard,536,121052912,False,1,SVAG,-8,54.1,False,29.404362416107382,75.75503355704699,85.73825503355704,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,3.8,True,0.625,,2026-09-14,0,0.018142549321055412,76.0
LONN.SW,Lonza Group AG,Healthcare,Diagnostics & Research,Switzerland,CHF,38585305509.286316,,,0.9635,0.8117152499999997,5.3996882,5.935,4.004,-0.010580007499999988,0.0018299980000000028,-0.11222999999999997,0.040537484999999984,,0.024500000000000008,0.23050000000000004,0.387,0.30449999999999733,0.0,0.588,-2283875072.0,487000000.0,4167000064.0,40776839168.0,17907000000.0,,6531000000.0,,,1358000000.0,,-275000000.0,1156000000.0,0.009412650386105954,0.32279998,5.0,0.69,5.0,1778544000.0,0.842,597.7999877929688,449.8822856236341,531.2000122070312,688.1739,1.54167,23.0,,,0.00090000004,0.61921,False,False,,0.5,142414.0,139935.0,1.1029486761472416,-7.26,7.44,10.79,,-0.11140845926046172,0.22684351301573025,16.067220519485844,-0.06762523612063198,0.008159997847681622,False,-0.031151257614529436,,0.5,['market_cap: CHF -> USD (x1.04) 37101255297.390686 -> 38585305509'],0.12895,0.05444,34.493507,24.083824,0.112,0.392,51.116,1.663,Europe,True,35.54665898617512,44.051810485022244,50.9739408028707,53.68037526229787,58.07815587454668,54.95608531994981,48.218527315914486,20.806451612903228,50.0,,50.0,40.46881826959689,standard,538,90844455,False,3,SVAG,-8,39.9,False,29.404362416107382,44.04362416107382,22.818791946308725,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,0,0.0,LÅG,EJ AKTUELL,1.4,True,0.875,SUSPICIOUS_FWD_PE;,2026-09-14,0,-0.03380502015352249,8.4
PGR,The Progressive Corporation,Financial Services,Insurance - Property & Casualty,United States,USD,126458979162.59766,,,66.2956,-1.0456714249999999,1.3893691,1.458,-3.2300000000000004,0.1702575,0.05016250170000001,-0.143480019,-0.21936750124999999,,-0.031,-0.1295,0.043,0.0,,0.234,14018809984.0,2156000000.0,8386999808.0,132749123584.0,123039000000.0,,87637000000.0,,,,,11308000000.0,17548000000.0,0.001838066395436695,0.6974,0.4,1.99,0.1,1790812800.0,0.259,239.3800048828125,187.78087006708716,217.6199951171875,232.0,2.64,21.0,2.7,0.0104,0.00243,0.89738,False,False,,0.483,2900086.0,1746940.0,0.7587263922294599,4.94,7.64,6.16,,-0.09090153447142557,0.26399821055841094,47.30343773888334,0.002711108909853266,0.043568449950246,False,0.5070717094156777,,0.619,"['gross_margin: None för sektor Financial Services'
 'current_ratio: None för sektor Financial Services']",0.34943,0.07839,10.848454,13.359075,0.073,0.05,24.428,,US,True,,46.98490389566297,55.370891936471004,33.03568293719856,79.08420542908992,30.112923462986195,33.0166270783848,97.58064516129032,50.0,90.96045197740112,48.3,48.41336750219127,standard,342,380169074,False,5,NEUTRAL,0,55.6,False,89.93288590604027,20.889261744966444,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,3.6,True,0.75,,2026-09-14,0,-0.024469709023833275,15.7
TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,United States,USD,22673341891.796494,,,2.5542,-2.6676186250000002,2.986478,2.774,-4.745000000000001,0.014827489999999999,0.07836250170000002,0.02064998100000001,-0.11456750124999997,,0.0030000000000000027,0.10649999999999998,0.251,0.0,,4.039,928222336.0,3234299904.0,450600000.0,21059942400.0,14341800000.0,,7314800000.0,,,2477400000.0,,2087100000.0,1753400000.0,0.04892275806952561,0.5161,5.2,4.29,1.3,1789430400.0,1.48,122.0,84.2095526998167,106.29000091552734,109.33333,3.38462,12.0,15.6,0.1427,0.01699,0.91726995,False,False,,0.655,1890887.0,1249650.0,1.2290245400756572,-4.6,-0.65,24.18,,-0.1287704842989562,0.2411377609034565,27.918761739399855,-0.0676822805074716,0.038223578439877226,False,-0.07263187164861148,,0.729,"['gross_margin: None för sektor Financial Services'
 'current_ratio: None för sektor Financial Services']",0.19399999,0.10659,10.671687,10.302044,0.107,0.286,3.702,,US,True,,55.418771964247235,57.14681093909936,53.91302639138118,56.55344309359711,66.62484316185696,95.13064133016627,89.51612903225806,50.0,12.711864406779661,65.5,48.32986460541791,holding,343,132825300,False,5,NEUTRAL,0,59.6,False,83.05369127516778,58.9765100671141,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,2.3,True,0.75,,2026-09-14,0,-0.0254893247038126,14.3
CPG.L,Compass Group PLC,Consumer Cyclical,Restaurants,United Kingdom,USD,704769568767.2424,,,1.5766,,1.1025647,1.261,,,,,,,0.107,0.163,0.163,,,0.622,,523000000.0,9130999808.0,61147148288.0,26715000000.0,,46070000000.0,,,3295000000.0,,1868000000.0,3366000000.0,0.001664680455318392,0.5592,0.69,2.93,0.255,1781740800.0,0.649,438.27642754089254,322.5896715821622,414.4939635685387,38.66667,1.66667,18.0,,,0.00121,0.77123,False,False,,0.5,2208133.0,2009177.0,0.35611141290291976,-2.21,-1.34,10.88,,-0.05426361647098821,0.27402505487850903,60.924163200434926,0.01634223592894668,0.0792993023171984,True,1.0329759754038295,,0.5,['dividend_yield: dividendRate(0.69)/pris(414.49) = 0.001665 (yfinance-ytterligare 2.22 — rate-baserad vinner)'],,,,,,,,,,,,,50.731001832238206,52.94624496304143,66.87202053538687,12.923462986198246,32.4228028503563,,50.0,,50.0,40.32686359602009,standard,541,832791738,False,1,SVAG,-8,,,,,,,,,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,,True,0.25,MISSING_CRITICAL;,2026-09-14,0,-0.0001247336040250957,58.5
TRP.TO,TC Energy Corporation,Energy,Oil & Gas Midstream,Canada,CAD,64116896054.62016,,,2.9725,0.7345627,5.59792,10.048,6.626499999999998,-0.02073249499999999,-0.03467249950000001,0.13655499200000001,0.23144750500000003,0.11889500000000003,-0.255,-0.887,0.18,126.66875,0.0,0.409,560121408.0,2476999936.0,63845998592.0,157649993728.0,118751000000.0,,15239000000.0,,,6762000000.0,,3519000000.0,7346000000.0,0.04163207332037485,0.9843,3.51,5.73,0.878,1790640000.0,0.95,99.76000213623047,67.3431038578429,84.30999755859375,99.52174,1.95652,23.0,4.89,,0.00048000002,0.72204,False,False,,0.5,3850495.0,4390550.0,1.5381033607693466,-4.97,-12.16,-0.18,,-0.15487173463106452,0.18351421327857428,45.0043914620803,-0.07753076803619863,-0.016774234978233604,True,-0.01684309421277973,,0.732,['market_cap: CAD -> USD (x0.73) 87831364458.38379 -> 64116896055'],0.11826,0.03666,24.019943,21.515501,0.057,0.183,170.37,0.61,Canada,True,52.67569124423963,60.66184628746804,39.04042772067316,28.77762257783923,36.27022838619994,43.7892095357591,91.68646080760095,52.41935483870967,50.0,,50.0,40.18767719259521,standard,546,265985901,False,2,SVAG,-8,47.2,False,66.02348993288591,32.802013422818796,21.895973154362416,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,1.6,True,0.75,SUSPICIOUS_FWD_PE;,2026-09-14,0,-0.009135005995631218,41.6
0012.HK,Henderson Land Development Company Limited,Real Estate,Real Estate - Diversified,Hong Kong,HKD,126263372668.87149,,,0.6939,-0.398074,3.781246,8.389,26.314,-0.031217493749999943,-0.010153751575000003,-0.03287249024999999,-0.15420248,,0.744,0.29,0.406,0.0,,0.766,,22381000704.0,158464999424.0,280131272704.0,539381000000.0,,25741000000.0,,,4347000000.0,,5653000000.0,12325000000.0,0.04831288357691643,0.9333,1.26,6.89,0.5,1788393600.0,1.158,34.09399032509241,24.115173891171256,26.079999923706055,31.376,2.33333,10.0,,,0.72547996,0.09911,False,False,,0.5,8582166.0,9740275.0,0.8185869853317711,-1.76,-1.33,-15.07,,-0.23505580675572146,0.2739346810503302,21.184826388499573,-0.03072905047667318,-0.08857468298028204,False,0.2616609060232101,,0.5,"['gross_margin: None för sektor Real Estate'
 'current_ratio: None för sektor Real Estate'
 'market_cap: valuta HKD saknas i FX-tabell, lämnas oförändrad']",0.02458,0.0076,19.318518,14.162444,0.801,0.35,46.153,,Asia,True,,29.474532281119924,28.3478456178381,66.97409496162757,58.04786105391165,30.238393977415306,94.89311163895488,,50.0,,50.0,40.15155816019448,standard,547,32387525,False,3,SVAG,-8,37.8,False,29.404362416107382,20.973154362416107,31.963087248322147,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,2.3,True,0.75,,2026-09-14,0,-0.013428345322608948,31.4
BBD,Banco Bradesco S.A.,Financial Services,Banks - Regional,Brazil,USD,18998967985.899216,,,1.7059,-3.6563828249999997,0.407969,6.41,,-0.04154250000000001,-0.017577497299999995,-0.011260018999999982,-0.05629750124999998,,-0.032,-0.0015000000000000013,0.177,,,,,280313430016.0,838676250624.0,597872541696.0,2330327216000.0,,117814239000.0,,,,,23672706000.0,,0.0638888905813665,0.727,0.23,5.14,0.004,1788393600.0,0.221,4.193925359973333,2.9103800634751016,3.5999999046325684,4.3975,2.16667,4.0,0.73,0.002,7e-05,0.24488,False,False,,0.891,31924175.0,31159510.0,0.7964275827287254,12.63,7.06,2.53,,-0.14161564748127542,0.3456527269384186,81.10166927508112,0.05488079105978949,0.024983295368919967,True,0.9134483710226616,,0.322,['gross_margin: None för sektor Financial Services'],0.13763,0.010650001,8.372092,6.616309,0.072,0.178,,,US,True,,33.25621200079828,40.00913238117631,32.91093250878173,69.31120889866764,70.01254705144291,98.2185273159145,,50.0,95.19774011299435,99.1,40.14981201120821,standard,548,112174233,False,0,SVAG,-8,46.8,False,29.404362416107382,62.58389261744966,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,6.3,True,0.625,,2026-09-14,0,-0.009996258653700352,39.4
