ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,data_warnings,roe_raw,roa_raw,pe_trailing_raw,pe_forward_raw,revenue_growth_raw,earnings_growth_raw,debt_to_equity_raw,current_ratio_raw,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w
CCH.L,Coca-Cola HBC AG,Consumer Defensive,Beverages - Non-Alcoholic,Switzerland,GBp,27213775144507.277,,,1.6034,1.9708741500000002,1.3410491,1.465,2.455,0.08123497999999998,0.0055799994999999915,0.005690012999999994,-0.03344500600000003,,0.07100000000000001,0.024000000000000007,0.114,62.4335,0.4742500000000003,1.165,764050048.0,4738299904.0,6168800256.0,17886838784.0,11599300000.0,,11604500000.0,,,1342500000.0,,940400000.0,1513500000.0,1.7689011358542104e-05,0.4396,1.04,2.65,1.2,1778716800.0,0.536,66981.90301895142,41210.01673733124,58793.56278991699,5121.5796,2.375,16.0,,,0.46405,0.29417,False,False,,0.5,652133.0,798064.0,0.5025103493509043,-0.64,1.46,6.25,25.25,-0.12224705271090419,0.24303836136289478,50.399944069540254,-0.04584630716382743,0.06764083134137211,True,0.4721158320324407,,0.5,"['dividend_yield: dividendRate(1.04)/pris(58793.56) = 0.000018 (yfinance-ytterligare 2.31 — rate-baserad vinner)', 'market_cap: GBp -> USD (x1.27) 21428169405123.84 -> 27213775144507']",0.25959998,0.06806,19.123404,16.132336,0.108,0.111,147.142,1.371,UK,True,True,82.29463981620201,53.95939890741046,51.53110155167319,49.82125389178365,61.22958850017004,2.797202797202797,25.503355704697988,86.04407135362014,50.0,,50.0,52.31620819293674,standard,379,46921025894,False,5,NEUTRAL,0,49.3,False,60.151006711409394,2.5587248322147653,75.92281879194631,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,10.6
VICI,VICI Properties Inc.,Real Estate,REIT - Diversified,United States,USD,27339755780.45445,,,,-1.35654398,6.6721315,11.059,-5.175000000000001,0.02873000499999999,0.018452500249999997,0.45114000500000007,0.28195997,,0.0,-0.474,-0.391,0.0,,11.235,-642467712.0,300947008.0,17843673088.0,45314445312.0,46724168000.0,,4006116000.0,,,3655301000.0,,2775493000.0,2509991000.0,0.07410390679233506,0.69769996,1.84,5.15,0.45,1789603200.0,0.682,31.432054694138493,24.65999984741211,24.829999923706055,32.33333,1.84,24.0,3.55,0.035,0.00282,0.98401,False,False,,0.214,10062300.0,10274080.0,1.1246646780306144,-4.76,-10.12,-10.54,,-0.2100420998460404,0.1826465668830255,20.422531427596653,-0.05370591204234687,-0.08831212461589533,False,0.06262883387075056,,0.386,"['gross_margin: None för sektor Real Estate', 'current_ratio: None för sektor Real Estate']",0.09849,0.04818,9.586873,8.304348,0.057,-0.414,60.277,,US,True,True,,81.07966855217455,22.74243661710639,21.131932750837148,77.65195053666537,52.70979020979021,98.40604026845638,37.2507869884575,50.0,55.172413793103445,21.4,52.29349638007606,standard,380,255105406,False,4,NEUTRAL,0,40.7,False,29.404362416107382,54.61409395973155,17.61744966442953,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,10.0
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,United States,USD,236014610083.6671,18.070675499999993,6.85549,1.6941,31.553972325,17.380245,17.472,21.0,0.7165949949999999,0.14104499049999997,0.2440699995,0.26837,0.16691000000000006,-0.017500000000000016,-0.188,0.133,55.9295,1.1789999999999998,1.841,1715090816.0,4902408192.0,6151712768.0,237263912960.0,17951535000.0,,13579476000.0,,,5660780000.0,,4830771000.0,4143079000.0,0.00509300267442716,0.2186,0.92,0.91,0.23,1786924800.0,1.444,307.0229676417069,94.98757455421796,180.63999938964844,233.76923,1.86207,26.0,3.03,0.0251,0.0012899999,0.93843,False,False,,0.429,12247756.0,9279350.0,0.8262439960091972,-13.16,-25.01,28.46,,-0.41164011025893754,0.6040754519700327,46.713747279492985,-0.0891082354018099,0.046687426996784964,True,0.41521316200779673,,0.862,[],0.87496,0.20799999,49.220707,26.939522,0.152,0.138,96.88,2.876,US,True,True,45.206900692786085,91.00132287639788,43.465705262690065,47.6209147346463,34.48972258725047,13.461538461538462,35.23489932885906,56.13850996852047,50.0,69.92337164750958,42.9,52.264113070740095,standard,382,1676221778,False,4,NEUTRAL,0,41.2,False,65.52013422818791,12.919463087248323,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,7.6
WWD,"Woodward, Inc.",Industrials,Aerospace & Defense,United States,USD,19913793829.819336,9.061627,11.488752999999999,2.1496,3.7930783999999997,4.750438,4.967,9.6685,0.069430005,0.026880002000000007,0.030009999999999995,0.032212505,,0.11149999999999999,0.2175,0.352,0.0,0.24950000000000006,1.077,-722268080.0,474851008.0,1383853952.0,20822796288.0,4630143000.0,,3567064000.0,,,478901000.0,,442111000.0,471294000.0,0.003795291356628737,0.13350001,1.28,0.57,0.32,1787184000.0,0.868,450.51914003297895,232.45218200489415,337.260009765625,450.36365,1.41667,11.0,1.91,0.021,0.00246,0.93152,False,False,,0.439,702978.0,527680.0,0.8285099258550586,-6.93,-13.05,-6.61,,-0.25139693345562,0.3867597573098264,45.2214103217226,-0.09212011078804627,-0.06501211765323356,True,0.3283153304679957,,1.0,[],0.22339001,0.08618,37.473335,31.430826,0.212,0.364,55.941,1.645,US,True,True,31.512691234749944,59.211556758566545,41.550726538549746,76.67435903625677,48.80978680758753,60.05244755244755,33.22147651006711,28.856243441762853,50.0,76.72413793103449,43.9,44.2075355625281,standard,646,177965362,False,3,SVAG,-8,43.0,False,29.404362416107382,61.66107382550335,26.090604026845636,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-1.3
GLEN.L,Glencore plc,Basic Materials,Other Industrial Metals & Mining,Switzerland,GBp,118049868387584.22,,,0.2328,0.5884267500000001,0.23328103,0.355,0.4109999999999996,0.02053499999999997,-0.028974999,-0.0767,-0.180604989,,0.34299999999999997,,,54.918,0.0,0.325,2367374976.0,3736999936.0,45732999168.0,108151144448.0,142199000000.0,,247535000000.0,,,3335000000.0,,363000000.0,5642000000.0,1.641090360142201e-05,0.3003,0.13,3.88,0.125503,1787788800.0,0.522,8873.78250273658,3792.2976834251676,7921.562587738037,628.6356,1.8,20.0,,,0.13723,0.64567,False,False,,0.5,42060235.0,47665200.0,0.42288163724714495,7.6,7.65,20.58,109.93,-0.10730710547671052,0.3125775911172807,57.21351658399732,0.10078460385381027,0.21242510657901925,True,0.7079008476052241,,0.5,"['dividend_yield: dividendRate(0.13)/pris(7921.56) = 0.000016 (yfinance-ytterligare 2.1 — rate-baserad vinner)', 'market_cap: GBp -> USD (x1.27) 92952652273688.36 -> 118049868387584']",0.1604,0.03168,18.348484,13.941236,0.486,,124.234,1.06,UK,True,True,78.75597747017909,21.203449054964615,66.30210516210585,62.422904574692055,43.42409726277522,0.7867132867132868,25.16778523489933,71.98321091290661,50.0,,50.0,52.18354697633978,standard,386,377582865057,False,4,NEUTRAL,0,52.5,False,59.81543624161074,2.5587248322147653,97.5251677852349,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,8.2
WEGE3.SA,WEG S.A.,Industrials,Electrical Equipment & Parts,Brazil,BRL,216043277832.15082,14.679072999999997,13.7958575,1.15,10.111240600000002,5.383561,5.343,15.2435,0.14556999000000004,0.04271,0.087900005,0.05608249500000001,0.02839999999999998,-0.10650000000000001,-0.16749999999999998,-0.021,0.0,0.2615000000000003,0.954,2312881408.0,8801141760.0,5834735104.0,214406840320.0,42645030000.0,,40804110000.0,,,7859202000.0,,6376219000.0,6451033000.0,0.008156923408601182,1.232,0.42,1.33,0.104424,1782086400.0,-0.045,54.2853945965936,34.02744358282415,51.4900016784668,55.425,2.0,16.0,,,0.65168,0.12953,False,False,,0.5,7642909.0,8181270.0,0.8315097336585536,8.08,20.64,12.88,,-0.05149438332170131,0.2919039007260818,63.34135397916038,0.07823883044474433,0.09192582271012428,True,0.7290960597621745,,0.492,"['market_cap: valuta BRL saknas i FX-tabell, lämnas oförändrad']",0.30791,0.11213,34.55705,27.786922,-0.006,-0.021,28.897,1.588,LatAm,True,True,50.04630386121441,73.91982115869314,64.35734497355,22.67529329351149,74.65443311788972,14.772727272727273,33.7248322147651,59.91605456453305,50.0,,50.0,52.16541351384848,standard,388,82176583,False,5,NEUTRAL,0,45.0,False,67.78523489932886,14.177852348993289,22.90268456375839,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,6.2
EDP.LS,"EDP, S.A.",Utilities,Utilities - Diversified,Portugal,EUR,240769920673.93945,,,2.6613,0.37418590000000007,1.2615538,2.896,1.0679999999999996,-0.0015450020000000037,0.005474999999999997,-0.01940749750000001,-0.027735010000000004,0.00852497999999996,-0.018999999999999996,0.20149999999999998,0.26,2.4650000000000034,0.37,0.847,-1591180992.0,3207435008.0,24550586368.0,45515919360.0,54956375000.0,,15606993000.0,,,2443358000.0,,1149726000.0,3268471000.0,0.0038940637671800397,0.70809996,0.21,4.72,0.205,1777939200.0,0.575,54.44548197551285,38.35809563006728,53.92823861024635,5.20682,1.68182,22.0,,,0.28244,0.41221002,False,False,,0.5,7967119.0,7837407.0,1.225123050521244,7.41,11.82,19.18,33.63,-0.009500207299094732,0.2292170229638166,75.31823931127839,0.06506953016767247,0.16172363456567296,True,1.0291084720981234,,0.783,"['dividend_yield: dividendRate(0.21)/pris(53.93) = 0.003894 (yfinance-ytterligare 4.27 — rate-baserad vinner)', 'market_cap: EUR -> USD (x1.08) 222935111735.12912 -> 240769920674']",0.08866,0.024030002,16.537931,15.471966,0.04,0.286,145.948,1.091,Europe,True,True,46.35481121136177,47.29136205144258,76.54228541119657,58.44532763730666,78.16661164534877,13.286713286713287,33.30536912751678,28.751311647429173,50.0,,50.0,52.157251248460526,standard,389,490378883,False,4,NEUTRAL,0,43.3,False,29.404362416107382,12.751677852348994,76.92953020134227,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,3.1
GGG,Graco Inc.,Industrials,Specialty Industrial Machinery,United States,USD,12421857806.556152,,,2.2664,0.7586298,5.4789186,5.278,0.028499999999999304,0.058449984999999996,0.06775000199999999,0.13365001999999998,0.151862505,0.08032,-0.0675,-0.0015000000000000013,0.136,0.0,1.5965,2.028,-372873440.0,507575008.0,52212000.0,11966495744.0,3274270000.0,,2236604000.0,,,610736000.0,,521839000.0,683591000.0,0.015384615996742138,0.35849997,1.18,1.19,0.295,1792368000.0,0.91,94.99062538127525,72.22323224173809,76.69999694824219,91.28571,,7.0,2.79,0.0508,0.0075499997,0.94018,False,False,,0.1,1783993.0,3408830.0,0.6755695521317095,-7.02,3.89,-11.1,,-0.19255193193662823,0.20069732616843483,28.907901572603436,-0.021811675928104513,-0.06221729010009713,False,0.21834159477204151,,0.504,[],0.21240999,0.12705,24.119495,21.86431,0.033,0.145,2.07,2.992,US,True,True,50.432110310287044,78.1185269947402,38.58625272292499,40.34446767225798,74.14299854360893,68.7937062937063,55.45302013422819,29.590766002098633,50.0,40.804597701149426,10.0,44.14082800711008,standard,647,261457251,False,3,SVAG,-8,43.8,False,29.404362416107382,70.0503355704698,22.651006711409398,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.6
GS,"The Goldman Sachs Group, Inc.",Financial Services,Capital Markets,United States,USD,299667805324.5293,,,1.261,-0.061942000000000164,4.4349236,0.98,,0.02942,-0.011479996599999997,0.04340997500000002,0.01969498,,0.321,0.7435,0.78,,,1.407,,1156854054912.0,897484980224.0,66243002368.0,1809320000000.0,,58283000000.0,,,,,17176000000.0,-45154000000.0,0.019432945603527346,0.2625,20.0,2.21,5.0,1788220800.0,1.283,1148.365764310693,725.735991702054,1029.1800537109375,1141.65,,20.0,3.86,0.0241,0.00551,0.75834,False,False,,0.375,1993555.0,1609040.0,0.6566355192953731,-0.29,-0.14,31.91,,-0.10378723774589083,0.31555100683288767,48.22406300970189,-0.010670814266431128,0.08963369281406441,True,0.5138358881148631,,1.0,"['debt_to_equity: 725.381 > 200 -> None', 'gross_margin: None för sektor Financial Services', 'current_ratio: None för sektor Financial Services']",0.16902,0.010720001,15.897128,13.901744,0.425,0.923,,,US,True,True,,55.36553470184474,72.67491167785036,88.13703448534187,37.55772938473699,11.713286713286713,62.667785234899334,,50.0,72.31800766283524,37.5,44.131410994896015,holding,648,1655991874,False,3,SVAG,-8,39.1,False,29.404362416107382,11.241610738255034,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,3.7
ASAN,"Asana, Inc.",Technology,Software - Application,United States,USD,1398304255.5666428,,,,13.772599325000002,2.424831,2.326,-35.748,-1.0963350049999998,-0.1595449995,-0.2979200005,-0.34694,0.42982006,-0.07050000000000001,,,,0.0,0.816,-712445584.0,339851008.0,258326000.0,1926542976.0,844088000.0,,790806000.0,,,-197331000.0,,-189024000.0,90361000.0,,0.0,,,,,0.951,15.479999542236328,5.380000114440918,8.770000457763672,10.07692,2.66667,13.0,5.93,0.2821,0.44794998,0.68317,False,False,,0.622,5498829.0,7231030.0,0.7159595900556907,-2.45,17.56,28.03,,-0.4334624859751961,0.6488764458238547,40.85779840411402,0.0263312425455271,0.0029448430562566408,False,0.23357429270977131,,1.0,['debt_to_equity: 247.621 > 200 -> None'],-0.93797,-0.09259,,19.286171,0.099,,,0.92,US,True,True,,21.408156856663293,67.9298506186052,59.22567986460866,18.97423957541425,94.05594405594405,11.786912751677853,2.5183630640083945,50.0,13.831417624521073,62.2,44.12129703626477,standard,649,63416136,False,1,SVAG,-8,53.2,False,29.404362416107382,94.29530201342283,61.40939597315436,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,8.7
ENEL.MI,Enel SpA,Utilities,Utilities - Diversified,Italy,EUR,95968132726.21951,,,0.7683,2.3357286,1.1177702,2.167,-2.3230000000000004,0.032354992,0.030384997999999993,-0.036907497500000004,0.015844999999999998,,0.02600000000000001,0.2335,0.324,4.259999999999991,0.0,0.374,-1328515008.0,4742000128.0,73377996800.0,172304678912.0,178657000000.0,,67452000000.0,,,3571000000.0,,4225000000.0,13926000000.0,0.05805515382883159,1.1548,0.52,6.17,0.26,1784505600.0,0.891,10.10200023651123,7.313915347882267,8.956999778747559,10.26818,2.34783,22.0,,,0.236,0.31254,False,False,,0.5,18689511.0,22332390.0,0.8475035605493064,-7.86,-6.19,-5.33,20.52,-0.11334393495907324,0.20007612657337628,24.76887454751062,-0.07188928231785885,-0.03558013260622617,False,0.16451516338260083,,0.252,['market_cap: EUR -> USD (x1.08) 88859382153.90695 -> 95968132726'],0.122559994,0.04894,21.32619,11.845221,0.085,0.318,147.743,0.721,Europe,True,True,,55.29849783673485,38.147239788749594,50.492262988914845,69.519358194028,26.3986013986014,77.93624161073825,41.65792235047219,50.0,,50.0,52.10273265625769,standard,391,232081697,False,4,NEUTRAL,0,45.6,False,29.404362416107382,25.335570469798657,79.61409395973155,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,4.5
4063.T,"Shin-Etsu Chemical Co., Ltd.",Basic Materials,Chemicals,Japan,JPY,70820920919.6824,,,1.5935,1.1331968999999997,3.99366,3.628,1.673,0.012290011000000003,0.027750000000000004,0.12386999,0.15547001,0.03791500000000003,-0.089,-0.2645,0.035,0.0,4.007499999999999,4.298,212787492864.0,1656102977536.0,260367007744.0,9461375696896.0,5661907000000.0,,2573969000000.0,,,635205000000.0,,474459000000.0,712651000000.0,0.020216103171836877,0.41979998,116.0,2.06,58.0,1790640000.0,1.062,7930.0,4304.071289726377,5738.0,7774.706,1.58824,17.0,,,0.00942,0.56118,False,False,,0.5,7242765.0,6561760.0,1.2985119415966322,-10.03,-20.17,-5.08,,-0.2764186633039092,0.4028658389494736,24.30213464696223,-0.10050007054286658,-0.0658154104984019,True,0.19455549229817573,,0.684,['market_cap: JPY -> USD (x0.0068) 10414841311718.0 -> 70820920920'],0.112320006,0.07294,22.727453,17.402117,0.054,0.057,5.487,6.093,Japan,True,True,74.99246971644791,71.33483749516702,29.38033835959031,32.145462350006014,54.395703795654065,32.08041958041958,64.01006711409396,72.71773347324239,50.0,,50.0,52.065833167558004,standard,393,245199604,False,5,NEUTRAL,0,56.0,False,97.5251677852349,30.788590604026844,29.949664429530205,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,-0.0
ADDT-B.ST,Addtech AB (publ.),Industrials,Industrial Distribution,Sweden,SEK,7952495415.129032,13.244743000000001,22.4753815,4.1,6.6821282,3.8157284,4.078,6.0755,0.10439001500000004,0.0372050055,0.020589998999999998,0.04271250500000001,,-0.043500000000000004,0.0015000000000000013,0.14,20.496249999999993,0.31200000000000006,1.093,1742874976.0,1396999936.0,6833999872.0,93945733120.0,21310000000.0,,22703000000.0,,,3009000000.0,,2147000000.0,2996000000.0,0.011056510849251884,0.3879,3.6,0.96,3.6,1787788800.0,1.128,361.5604214725132,280.22418101751964,325.6000061035156,385.0,1.42857,7.0,,,0.01952,0.71606004,False,False,,0.5,347605.0,417417.0,0.816199243927308,-4.45,2.26,6.35,,-0.09945893752016055,0.2607744400755946,39.00825882245277,-0.03323803450706864,0.007868462086925598,False,0.10627673644311818,,0.3,['market_cap: SEK -> USD (x0.095) 83710478053.9898 -> 7952495415'],0.26891002,0.096260004,39.37122,41.530613,0.057,0.148,74.526,1.758,Nordic,True,True,63.33496079330799,63.134397656566954,44.992448946795825,34.989307332038784,57.34736095585038,77.0979020979021,47.56711409395973,68.20566631689402,50.0,,50.0,52.01818590234564,standard,394,14033866,False,5,NEUTRAL,0,62.1,False,92.53355704697987,78.02013422818791,31.62751677852349,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,4.6
SLM,SLM Corporation,Financial Services,Credit Services,United States,USD,4895520172.119141,,,0.51,-0.7035986000000003,2.9036336,3.764,,0.16373,0.0030800024000000037,0.16926997500000007,-0.10996500000000001,,-0.022999999999999993,-0.27349999999999997,-0.179,,,1.314,,4644066816.0,5844118016.0,6345260032.0,29746295000.0,,1984393000.0,,,,,744847000.0,-398581000.0,0.019969277331704324,0.14479999,0.52,2.01,0.13,1788480000.0,0.968,30.518375544429276,17.46012583881715,26.040000915527344,28.54545,,11.0,8.91,0.1067,0.01302,1.14154,False,False,,0.278,2565870.0,1735300.0,1.1263303555684403,-6.44,18.2,29.18,,-0.1467435454545155,0.38859894139058776,47.097708693289704,0.0014271895802222545,0.0747025486012125,False,0.3437095971333531,,0.468,"['debt_to_equity: 236.158 > 200 -> None', 'gross_margin: None för sektor Financial Services', 'current_ratio: None för sektor Financial Services']",0.30333,0.02528,7.2534823,7.7393355,0.081,-0.094,,,US,True,True,,61.38481298449377,60.14371654280309,23.583787339568854,37.73237647093586,83.3041958041958,63.171140939597315,,50.0,18.199233716475096,27.800000000000004,43.98160216340259,standard,652,45187214,False,3,SVAG,-8,50.0,False,29.404362416107382,83.97651006711409,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,0.2
C,Citigroup Inc.,Financial Services,Banks - Diversified,United States,USD,232861786501.97394,,,0.6274,-1.6947090999999999,2.849787,0.499,,-0.05431,-0.015569997899999997,-0.04866001499999997,-0.03978499999999999,,0.051000000000000004,0.4305,0.451,,,,,1095719976960.0,881620025344.0,40746774528.0,2657202000000.0,,85213000000.0,,,,,14306000000.0,-67632000000.0,0.019305574546907858,0.2586,2.68,3.42,0.67,1785715200.0,1.097,147.21154110017517,91.71969708163421,138.82000732421875,155.2,,20.0,0.06,0.00029999999,0.00271,0.82106,False,False,,0.406,11261035.0,8442890.0,0.897731390794083,0.9,1.05,32.88,,-0.05700323298868337,0.29186425919028575,75.08750573939413,0.030193996171867354,0.12852653194979724,True,0.8095148219281304,,0.759,['gross_margin: None för sektor Financial Services'],0.08529,0.0066299997,14.926882,10.775198,0.155,0.61,,,US,True,True,,28.99118663260179,69.96736873143246,69.63626232217383,46.348348636729625,13.636363636363635,62.41610738255034,,50.0,97.12643678160919,40.6,43.94809633481384,standard,654,1172042052,False,1,SVAG,-8,39.3,False,29.404362416107382,13.087248322147651,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,2.1
6954.T,Fanuc Corporation,Industrials,Specialty Industrial Machinery,Japan,JPY,36236972720.404,8.353183,10.72737,2.4037,0.4585317999999998,5.970811,5.162,6.782500000000001,-0.021589999999999998,0.018450003,0.14104999499999998,0.160382505,0.082895,0.07649999999999998,0.20049999999999998,0.347,,5.61,5.408,,762268024832.0,0.0,4606734630912.0,2090700000000.0,,857831000000.0,,,183763000000.0,,166543000000.0,250896000000.0,0.018673060156931126,0.6,107.09,2.12,55.76,1774828800.0,0.925,8880.0,4052.7733399608437,5735.0,7351.1113,2.42105,18.0,,,0.0072899996,0.53828996,False,False,,0.5,6095012.0,5015260.0,1.4982601914568183,-11.84,-17.48,-5.88,,-0.35416666666666663,0.5351810200000595,34.97630331753554,-0.11144232974088508,-0.11422071029096481,True,0.16337627176640707,,0.721,['market_cap: JPY -> USD (x0.0068) 5328966576530.0 -> 36236972720'],0.10049,0.060700003,32.15407,33.129223,0.177,0.347,,7.342,Japan,True,True,,68.69629217403643,28.47605465429011,66.28993995590535,52.51113026666064,46.85314685314685,60.82214765100671,,50.0,,50.0,51.93842633559075,standard,398,187312065,False,4,NEUTRAL,0,39.6,False,29.404362416107382,44.966442953020135,20.21812080536913,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.8
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,United States,USD,97810407187.2851,46.196087999999996,13.057017000000002,1.3978,5.9784604,2.9724963,3.161,17.905500000000004,-0.0005900049999999907,-0.007040000999999997,-0.06136000000000001,-0.07325749499999999,,0.3105,0.8005,0.969,6.104249999999997,0.0,0.979,1045994624.0,506431008.0,6603134976.0,104011112448.0,24926901000.0,,28479697000.0,,,1587077000.0,,1028378000.0,2229970000.0,0.0006763195739829139,0.049200002,0.44,0.15,0.11,1790812800.0,1.2,788.6295298146063,373.0823290770541,650.5800170898438,768.69586,1.51613,29.0,2.77,0.0238,0.0066799996,0.94092005,False,False,,0.109,1206613.0,846440.0,0.9109213761592225,-4.05,-4.77,14.8,,-0.17504989035500063,0.44383859084728133,53.45888465826619,0.006143777932774208,0.09952768212157892,True,0.5943519668527031,,1.0,[],0.15337,0.052259997,74.607796,32.99909,0.411,0.947,67.78,1.098,US,True,True,48.24236291438707,28.612629446305636,59.094953932617855,88.95721166325549,41.72981683595723,25.61188811188811,28.942953020134226,58.866736621196225,50.0,73.65900383141762,10.9,51.923123806275704,standard,399,550676950,False,4,NEUTRAL,0,48.9,False,67.70134228187919,24.580536912751676,38.59060402684564,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,1.9
ENR.DE,Siemens Energy AG,Industrials,Specialty Industrial Machinery,Germany,EUR,132562882369.69478,22.186559000000003,,0.5193,8.547358499999998,2.9333577,2.743,11.2355,0.13221001500000001,-0.006260000000000002,-0.00046999100000000293,0.022582505000000003,,0.07449999999999998,0.6535000000000001,0.761,0.0,0.0,0.57,5561859904.0,11088000000.0,2959000064.0,114760728576.0,56637000000.0,,39077000000.0,,,1569000000.0,,1414000000.0,5821000000.0,0.004852350108517643,0.22649999,0.7,,0.7,1772150400.0,1.868,191.66000366210938,89.91656615578508,144.25999450683594,196.3164,1.8,25.0,,,0.120670006,0.56808,False,False,,0.5,2108199.0,1642539.0,0.944042508897569,-10.79,-7.64,0.22,54.02,-0.2473129930584692,0.49996395336198374,38.50427462458248,-0.04673676288692663,-0.04594793774972772,False,0.29195241058685145,,0.556,['market_cap: EUR -> USD (x1.08) 122743409601.56923 -> 132562882370'],0.27749002,0.03873,45.651897,23.232517,0.175,0.8,26.488,0.904,Europe,True,True,72.01724976326364,50.05162329835171,44.86679208424696,70.05536712058908,18.440686313879386,20.89160839160839,34.81543624161073,88.2476390346275,50.0,,50.0,51.84712792406597,standard,401,274918981,False,5,NEUTRAL,0,51.9,False,81.96308724832215,20.050335570469798,39.261744966442954,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.1
