ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w
EXEL,"Exelixis, Inc.",Healthcare,Biotechnology,United States,USD,13354495828.266193,-9.96813825,-2.4642905000000006,2.56,3.4026693499999996,5.6217833,5.366,-0.8507499999999997,0.28418250250000004,0.159365,0.23135500299999998,0.22119500500000003,0.51238,0.017,0.323,0.319,-50.72475,1.2429999999999999,3.01,-182736896.0,777206976.0,169540992.0,12746829824.0,2844423000.0,,2320126000.0,,,892701000.0,,782570000.0,884267000.0,,0.0,,,,,0.435,53.93000030517578,33.7599983215332,53.130001068115234,49.0,2.15789,16.0,10.39,0.1607,0.01821,1.07361,False,False,,0.212,2552974.0,2324140.0,0.6706166151762665,3.59,28.83,29.36,,-0.01483402990049254,0.40427651269276843,61.80665528705902,0.1101592426393887,0.2299849894252457,True,0.8530457738758191,,1.0,US,True,True,,94.63405023551523,86.12291135655623,74.17386576345332,63.195661513419374,76.44557823129252,11.823480432972524,37.0110330992979,50.0,10.666666666666668,21.2,72.76257718951975,standard,16,123481561,False,44.8,False,28.059950041631975,76.93588676103246,24.56286427976686,50.041631973355535,50.041631973355535,50.041631973355535,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,-1.0
BESI.AS,BE Semiconductor Industries N.V.,Technology,Semiconductor Equipment & Materials,Netherlands,EUR,25111061168.0,138.3719525,33.880802,2.6126,50.30568025,39.728603,39.596,104.1345,0.177145,0.05237,0.172354993,0.23603499500000003,0.25711,0.15049999999999997,0.443,0.637,69.95400000000001,3.1770000000000005,4.008,-409495824.0,611438016.0,519112992.0,25027516416.0,1113747000.0,,591331000.0,,,173056000.0,,131641000.0,178141000.0,0.5,1.1414,1.58,2.74,1.58,1777248000.0,1.365,317.0,104.73968512608042,317.0,260.82608,2.08696,23.0,,,0.108909994,0.63238996,False,False,,0.5,448394.0,424459.0,1.0389968755961478,18.86,82.02,127.13,151.48,0.0,0.497908638103459,66.99029126213593,0.25763263658353885,0.8168296436005864,True,1.1072990547550878,,0.481,Europe,True,True,26.040579840078898,87.3094939414819,97.90791391580211,65.44985940194253,41.045436103276856,65.05102040816327,28.80932556203164,35.20561685055166,50.0,,50.0,71.48561947699001,standard,20,155715208,False,39.8,False,28.059950041631975,65.77851790174854,2.5811823480432974,50.041631973355535,50.041631973355535,50.041631973355535,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,6.4
ADI,"Analog Devices, Inc.",Technology,Semiconductors,United States,USD,203500098603.7207,28.308191000000004,7.997896000000001,0.9144,0.06733190000000011,15.973078,16.387,16.006000000000004,-0.04853999499999996,-0.008530002000000002,0.15236998,0.24267,0.19284999999999997,0.2395,0.913,1.065,-24.415999999999997,0.07299999999999995,1.232,3057098368.0,3439308032.0,8708730880.0,208769515520.0,47992712000.0,,11019707000.0,,,3002476000.0,,2267342000.0,4812202000.0,1.05,0.6057,4.4,1.66,1.1,1780358400.0,1.183,439.70001220703125,215.47749262087166,417.7900085449219,451.03226,1.55882,31.0,2.14,0.0217,0.00243,0.93552,False,False,,0.551,3976812.0,4787790.0,0.570634456041158,-3.11,36.88,49.25,,-0.04982943610152357,0.3195660889027322,56.947751956226426,0.06450993452655807,0.36778962835551265,False,0.6378831849255154,,0.892,US,True,True,55.223211534043465,63.60783748207619,87.00084961767205,85.99428576684569,43.20775657377279,28.316326530612244,67.02747710241465,66.59979939819458,50.0,77.90476190476191,55.1,71.14213885248061,standard,22,2000290825,False,45.6,False,71.35720233139051,27.726894254787677,6.994171523730225,50.041631973355535,50.041631973355535,50.041631973355535,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,9.5
CPRX,"Catalyst Pharmaceuticals, Inc.",Healthcare,Biotechnology,United States,USD,3839083967.839096,-9.433685250000002,-5.7303885,,0.22315074999999984,6.431079,5.167,-3.694749999999999,0.11927251250000002,0.10173499999999999,0.251265003,0.299915005,0.38830005,-0.027000000000000003,-0.0020000000000000018,0.123,-59.217749999999995,5.087999999999999,6.701,-640046384.0,755859008.0,2681000.0,3084689920.0,1103979000.0,,588989000.0,,,257778000.0,,214326000.0,208670000.0,,0.0,,,,,0.74,32.560001373291016,19.049999237060547,31.360000610351562,31.66667,3.0,3.0,2.63,0.0829,0.05574,0.89773005,False,False,,0.5,2093365.0,1324820.0,0.420706538612269,0.64,35.0,37.54,,-0.036855058732393475,0.32937426149960913,63.88884473760895,0.07435526544570581,0.29526565432572527,False,0.8880110180757377,,1.0,US,True,True,,91.7865925046834,86.68932313792125,58.452595119360396,66.66609335131862,91.15646258503402,11.823480432972524,5.717151454363089,50.0,26.857142857142858,50.0,70.61377830644264,standard,23,41546356,False,46.4,False,28.059950041631975,91.3405495420483,21.065778517901748,50.041631973355535,50.041631973355535,50.041631973355535,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,0.1
6857.T,Advantest Corporation,Technology,Semiconductor Equipment & Materials,Japan,JPY,19821174554025.0,25.9002455,90.60154050000001,2.0248,20.78039935,17.562466,17.282,22.4835,0.473235005,0.258390001,0.27448499699999995,0.401324999,0.34699995999999994,0.27949999999999997,2.012,2.171,-10.513499999999997,0.4890000000000001,1.722,208784318464.0,339966001152.0,20192000000.0,19504943857664.0,854210000000.0,,779707000000.0,,,228161000000.0,,161177000000.0,285971000000.0,0.22,0.1149,60.0,0.82,30.0,1774828800.0,1.199,32400.0,8200.347497317438,27325.0,33220.0,1.75,20.0,,,0.00279,0.65895,False,False,,0.5,9649086.0,8381310.0,1.1984337625741341,-4.51,13.65,31.17,,-0.15663580246913578,0.674071161700546,48.46647646219686,0.030478790804320255,0.27318442217479877,False,0.7582961056283254,,1.0,Japan,True,True,49.85475981015672,95.41789785869472,66.38346077598415,93.29084259288746,33.45429531103476,4.67687074829932,67.02747710241465,61.48445336008024,50.0,,50.0,70.37165346686625,standard,24,1429717509,False,40.7,False,67.5270607826811,2.5811823480432974,5.995004163197335,50.041631973355535,50.041631973355535,50.041631973355535,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,2.1
NVDA,NVIDIA Corporation,Technology,Semiconductors,United States,USD,4969907049133.301,-2.3478980000000007,-4.159893,0.6315,19.4625374,19.60585,19.43,11.813000000000002,0.9979500049999999,0.46384000000000003,0.5219499999999999,0.51787,0.28938995,0.7195,1.953,2.106,-43.671,1.7619999999999998,2.139,45524016768.0,53171998720.0,12814000128.0,4925240115200.0,206803000000.0,,215938000000.0,,,130387000000.0,,120067000000.0,102718000000.0,0.49,0.0061000003,1.0,0.05,0.25,1780531200.0,2.202,236.26463268418732,140.6626531024409,205.19000244140625,298.9322,1.29032,59.0,1.71,0.012200001,0.039839998,0.7086,False,False,,0.761,165364671.0,170752520.0,0.6362290130877589,-9.03,13.97,11.79,,-0.13152468014253416,0.35038717468550123,42.3379743199006,-0.007326933377360345,0.08544692693412714,False,0.1860350711250424,,0.889,US,True,True,51.561668244958334,96.07244994146315,61.34239592183517,90.32655227966234,43.895925618940964,9.693877551020408,67.02747710241465,58.575727181544636,50.0,90.95238095238095,76.1,78.35071607962905,standard,5,35036709996,False,40.8,False,65.69525395503747,9.492089925062448,2.5811823480432974,50.041631973355535,50.041631973355535,50.041631973355535,7,STARK,8,VARNING,False,4,0.5714285714285714,MEDEL,STARK,14.4
AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,United States,USD,450373486667.5,19.693152,14.603610000000003,1.8864,12.873020399999998,15.517279,15.484,30.509000000000004,0.251990035,0.08514999999999999,0.18543,0.18087000000000003,0.03749999999999998,-0.018500000000000003,0.14300000000000002,0.313,-19.826999999999998,0.829,1.624,2228518784.0,8240999936.0,7267999744.0,449400471552.0,36299000000.0,,28368000000.0,,,8470000000.0,,6998000000.0,7958000000.0,0.37,0.1731,2.12,0.79,0.53,1787184000.0,1.672,569.9500122070312,153.7846009301305,567.25,517.2778,1.5,36.0,2.66,0.0252,0.0030500002,0.85137004,False,False,,0.483,7228646.0,9799360.0,0.9355188972308836,30.08,66.3,106.67,,-0.004737278970441516,0.49121493457619675,77.00179884749323,0.3288510066495798,0.8381760654209245,True,1.0698804856896316,,0.906,US,True,True,42.392820920863144,83.9486997651504,96.6581704899462,64.69528133165385,34.55237039191369,21.1734693877551,67.02747710241465,53.059177532597786,50.0,71.42857142857143,48.3,70.00203720822516,standard,26,5558686960,False,42.3,False,62.28143213988343,20.73272273105745,7.410491257285595,50.041631973355535,50.041631973355535,50.041631973355535,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,5.0
ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,United States,USD,77029161346.19385,5.3940304999999995,11.693045,2.8406,8.70824715,3.2397778,3.265,6.9312499999999995,0.24329999000000005,0.05677999999999999,0.0149749925,0.030650005000000022,-0.12465997000000001,0.133,0.263,0.356,-4.421999999999997,0.19199999999999984,0.884,1235727232.0,4130980096.0,4723149824.0,77621329920.0,15548737000.0,,22750559000.0,,,2707357000.0,,2145044000.0,3026883000.0,0.74,0.2318,1.78,1.03,0.445,1780963200.0,0.866,242.80999755859375,123.37058577053463,240.1300048828125,256.17648,1.57895,17.0,2.47,0.0305,0.021259999,0.94638,False,False,,0.469,2792604.0,3023400.0,0.8146997756736748,13.62,16.64,32.61,,-0.011037406625460378,0.24567396964440882,56.018206327788896,0.06931750160667782,0.2729768972621578,True,0.8721450835148279,,0.946,US,True,True,62.60205196595372,65.98636638216378,83.43245539507222,78.62743389530746,60.42828038592287,44.38775510204081,67.02747710241465,67.80341023069208,50.0,64.19047619047619,46.9,69.82026416278227,standard,27,726009057,False,53.9,False,72.52289758534555,43.46378018318068,44.546211490424646,50.041631973355535,50.041631973355535,50.041631973355535,5,NEUTRAL,0,UPPTREND,False,6,0.8571428571428571,HÖG,OK,1.5
6098.T,"Recruit Holdings Co., Ltd.",Communication Services,Internet Content & Information,Japan,JPY,15021179777630.0,15.656010999999996,15.95387,2.8778,7.4503939500000005,4.062687,3.932,12.7485,0.17922750499999998,0.099675012,0.062569995,0.029120003999999977,0.29546999999999995,0.054000000000000006,0.5085,0.522,-28.677,0.2660000000000001,1.559,369738309632.0,725499969536.0,186199998464.0,14537041379328.0,2772252000000.0,,3557478000000.0,,,490543000000.0,,408504000000.0,610363000000.0,0.24,0.0719,26.0,0.37,13.0,1790640000.0,0.912,11755.0,6028.418262645158,10790.0,11368.75,1.625,16.0,,,0.03449,0.53646,False,False,,0.5,6278558.0,5421150.0,0.9498564465513788,38.69,63.85,31.79,,-0.08209272649936195,0.4778254337752441,68.11308349769888,0.26033144731370683,0.33765370409402573,False,0.6647015327466753,,0.943,Japan,True,True,64.02066534799931,80.79501447395567,82.86604361370716,77.88865014461744,41.90272882587424,5.357142857142857,67.02747710241465,77.3319959879639,50.0,,50.0,69.73974501446448,standard,28,365166585,False,48.2,False,78.01831806827644,5.245628642797668,35.88676103247294,50.041631973355535,50.041631973355535,50.041631973355535,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,8.5
INCY,Incyte Corporation,Healthcare,Biotechnology,United States,USD,21682357038.2753,-12.23175825,-3.7456645,0.3585,0.2987601500000001,4.0444465,3.303,-2.3497500000000002,0.18254250250000004,0.077935,0.14758500299999996,0.06522500500000003,0.0756,0.126,0.725,0.917,-58.78175,1.6669999999999998,3.402,-252989248.0,4015824896.0,39430000.0,17705961472.0,6957973000.0,,5141242000.0,,,1342790000.0,,1286650000.0,1413498000.0,,0.0,,,,,0.79,112.29000091552734,66.73999786376953,108.52999877929688,109.08696,2.40741,23.0,8.37,0.0983,0.01885,1.06578,False,False,,0.688,1568034.0,2206080.0,0.8524391186481435,9.83,17.28,14.04,,-0.03348474579725946,0.3315413680036253,72.30284948396091,0.10976135066791026,0.1246690269972004,True,1.037215326413043,,0.838,US,True,True,,80.22878906757063,74.10082129708297,80.75170052213629,61.320434057625334,68.87755102040816,11.823480432972524,37.11133400200602,50.0,22.76190476190476,68.8,69.06949762638315,standard,30,239425860,False,45.4,False,28.059950041631975,69.52539550374688,36.05328892589509,50.041631973355535,50.041631973355535,50.041631973355535,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,4.4
