ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,insider_recent_date,earnings_surprise,bb_position,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,data_warnings,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days,predicted_return,ml_rank
AZN.L,AstraZeneca PLC,Healthcare,Drug Manufacturers - General,United Kingdom,GBp,,,,1.422,1.2314157250000002,3.0251448,3.473,-1.1850000000000005,0.08645500500000002,0.018845005000000005,0.0529099905,-0.001967498750000015,0.4314650099999999,-0.023499999999999993,-0.13649999999999998,0.023,0.0,0.0,0.664,3186125184.0,4968000000.0,32349999104.0,213111701504.0,114074000000.0,,58739000000.0,,,13327000000.0,,10225000000.0,14575000000.0,0.0197,0.4741,2.39,2.07,0.795,1785974400.0,0.211,193195.0153764382,127953.46733338009,,15703.202,1.79167,22.0,,,0.00046999997,0.6487,False,False,,0.5,3054830.0,2951873.0,0.823860160298245,,,,,,0.28482323781272306,57.39048947646577,,,True,,0.879,,UK,True,,70.38661461394665,,40.41950219946746,53.51041580126836,,70.45454545454545,70.16949152542374,50.0,,50.0,40.63894136784151,standard,412,,True,48.7,False,47.23154362416108,50.041946308724825,45.80536912751678,50.041946308724825,50.041946308724825,50.041946308724825,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,4.6,,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-30,0,0.005115908570587635,46.5
COLO-B.CO,Coloplast A/S,Healthcare,Medical Instruments & Supplies,Denmark,DKK,,9.265547499999998,,1.1717,3.7868120249999997,3.6663332,4.471,-7.352375000000002,0.03023251000000001,0.039161246375,-0.008810000999999991,0.061215002499999976,0.22241997000000002,-0.030499999999999992,0.6565,0.816,124.86600000000001,0.0,0.883,6626414288.0,817000000.0,23803000832.0,127171297280.0,48073000000.0,,27030000000.0,,,7286000000.0,,5052000000.0,2766000000.0,0.0501,1.876,23.0,2.88,5.0,1779062400.0,0.553,618.8637324020452,369.70001220703125,,467.09525,3.0,21.0,,,0.29795,0.32688,False,False,,0.5,339510.0,353626.0,1.0612670439466139,,,,,,0.2790089094191021,59.853353271872955,,,True,,0.496,,Nordic,True,,65.78754175538305,,52.977347664281105,48.35740057406355,,36.90191387559808,91.01694915254237,50.0,,50.0,48.5708879676431,standard,233,,True,47.9,False,47.23154362416108,50.041946308724825,40.35234899328859,50.041946308724825,50.041946308724825,50.041946308724825,4,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,21.4,,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-30,0,0.12984764575958252,97.1
CAST.ST,Castellum AB (publ),Real Estate,Real Estate - Development,Sweden,SEK,,,,0.92,-1.1417226549999997,5.8792443,11.767,-4.857875000000001,-0.07261749249999999,-0.0025037496249999992,0.03718999200000002,0.22386500249999997,0.24769001999999996,-0.313,2.5225,2.355,0.0,1.1440000000000001,0.159,-8302835504.0,93000000.0,56806998016.0,117200445440.0,155889000000.0,,9593000000.0,,,6189000000.0,,938000000.0,3921000000.0,0.018600000000000002,0.2218,2.48,3.44,0.62,1766966400.0,1.471,137.3000030517578,100.25,,136.72726,2.81818,11.0,,,0.30322,0.45054,False,False,,0.5,1351554.0,1424658.0,0.8202621819641702,,,,,,0.2352217016500662,30.72291703817821,,,False,,0.535,,Nordic,True,,59.598345176331875,,58.120489405491796,58.13409005069072,,70.45454545454545,17.627118644067796,50.0,,50.0,48.49821973027047,standard,234,,True,45.5,False,47.23154362416108,50.041946308724825,24.496644295302016,50.041946308724825,50.041946308724825,50.041946308724825,5,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-6.4,,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-30,0,0.008692948147654533,50.6
ADANIENT.NS,Adani Enterprises Limited,Energy,Thermal Coal,India,INR,4286819647929.0,23.714802999999993,26.57912675,,0.4640228375000006,4.0461593,4.619,3.9841250000000024,,,-0.04904498949999997,-0.12301750624999999,0.025569989999999987,0.187,,,105.888,,,,98084003840.0,1066217897984.0,5146521108480.0,2616003500000.0,,1002670200000.0,,,84377600000.0,,93394700000.0,23569100000.0,0.04,0.0226,1.3,0.05,1.3,1781222400.0,0.808,3245.0,1752.216581309528,3168.5,3773.0,,4.0,,,0.74998003,0.18269,False,False,,0.5,1603932.0,1134648.0,0.483437333754235,3.92,6.8,43.02,,-0.023574730354391393,0.3410238442923586,73.35689112042678,0.03169486284088974,0.26564625306709644,True,,0.168,1.051409440577747,India,True,,33.8768115942029,77.11589814714021,44.57242512959793,44.33554325856528,22.0,31.45933014354067,,50.0,,50.0,40.49281401091128,standard,416,37692728,False,40.6,False,47.23154362416108,5.453020134228188,36.66107382550335,50.041946308724825,50.041946308724825,50.041946308724825,1,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.4,,True,0.75,EXTREME_EARNINGS_GROWTH;,2026-08-30,0,-0.0018915887922048569,37.9
HINDUNILVR.NS,Hindustan Unilever Limited,Consumer Defensive,Household & Personal Products,India,INR,4723618330487.868,6.5846890000000045,12.791459499999997,3.69,3.6101088875,7.1513634,7.072,-3.122374999999998,,,0.13129501300000004,0.07767748875,0.09619998999999996,0.013000000000000005,-0.0059999999999999915,-0.03,0.0,,,,69930000384.0,14780000256.0,4671158091776.0,797520000000.0,,637630000000.0,,,137210000000.0,,150400000000.0,109990000000.0,0.0219,0.91089994,44.0,1.6,22.0,1782172800.0,0.332,2701.0768426775303,1997.5,2010.4000244140625,2457.4211,1.94872,38.0,,,0.62274,0.20773001,False,False,,0.5,1652189.0,1078090.0,0.858789475786258,-4.63,-3.0,-14.79,,-0.25570424630304556,0.2124903184907314,28.924287627555728,-0.047433120699975184,-0.09459202353789364,False,,0.372,0.1865883339300016,India,True,,71.10507246376811,28.02872087225656,30.023728776721015,86.66882113692972,20.8,70.45454545454545,,50.0,,50.0,40.484766551451116,standard,417,22723760,False,37.5,False,47.23154362416108,2.5587248322147653,18.37248322147651,50.041946308724825,50.041946308724825,50.041946308724825,2,SVAG,-8,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,-6.4,,True,0.75,,2026-08-30,0,0.016804993152618408,57.5
DLR,"Digital Realty Trust, Inc.",Real Estate,REIT - Specialty,United States,USD,,57.609151499999996,38.990413499999995,13.9059,-1.5633790900000002,10.366274,13.266,6.303499999999996,-0.0706074975,-0.01797999999999999,-0.12391250875,-0.12593625375000006,0.097305,0.22599999999999998,-0.6335,-0.561,0.0,0.1484999999999999,0.889,2655840576.0,1907729024.0,20074991616.0,89641525248.0,49410468000.0,,6112692000.0,,,922135000.0,,1308589000.0,2412136000.0,0.0254,2.3805,4.88,3.39,1.22,1789430400.0,1.042,207.47000122070312,144.27911912668085,,223.32259,1.45455,31.0,0.01,0.0001,0.00014,1.0498201,False,False,,0.1,2935203.0,1748220.0,0.9030958501163706,,,,,,0.27173882841401303,47.502939471760236,,,False,,0.79,,US,True,75.3053966933555,27.767772228294,,40.25954540537842,54.020738300017,,36.90191387559808,83.38983050847457,50.0,97.57142857142857,10.0,40.421646845128976,standard,418,,True,43.6,False,47.23154362416108,50.041946308724825,11.493288590604028,50.041946308724825,50.041946308724825,50.041946308724825,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-9.3,,True,0.875,,2026-08-30,0,-0.011981602758169174,19.4
SCHW,The Charles Schwab Corporation,Financial Services,Capital Markets,United States,USD,190503628587.25653,,,1.0865,,7.320024,6.768,,,,,,,0.209,0.426,0.317,,,0.655,,96355999744.0,75775000576.0,176135618560.0,490995000000.0,,23921000000.0,,,,,8852000000.0,9311000000.0,0.011619462213582593,0.2149,1.28,1.25,0.32,1786665600.0,0.75,114.52999877929688,83.71588679782002,110.16000366210938,124.95,1.72727,20.0,0.01,0.0,0.062119998,0.85415,False,False,,0.438,9491849.0,8361380.0,1.713803286885213,5.9,26.48,16.47,,-0.03815589944786979,0.25334725296144994,56.51544326210621,0.06869736800954773,0.1416213736852039,False,,0.704,0.5877478214913591,,,,,77.37031862952614,70.04029795262198,66.79852287416843,54.400000000000006,25.837320574162682,,50.0,99.0,43.8,40.408486673435604,holding,419,921089651,False,,,,,,,,,2,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,,"['gross_margin: None för sektor Financial Services', 'current_ratio: None för sektor Financial Services']",True,0.25,MISSING_CRITICAL;,2026-08-30,0,0.016870778053998947,57.7
0012.HK,Henderson Land Development Company Limited,Real Estate,Real Estate - Diversified,Hong Kong,HKD,140303393130.7289,,,0.935,-0.23781651750000005,4.201707,8.81,27.359,-0.022007502499999998,-0.008470000000000002,-0.050795000999999985,-0.13816497500000005,-0.04411002000000003,0.728,0.3035,0.406,0.0,2.2315,0.766,,22381000704.0,158464999424.0,294170165248.0,539381000000.0,,25741000000.0,,,4347000000.0,,5653000000.0,12325000000.0,0.0435,0.9333,1.26,6.89,0.5,1788393600.0,1.165,34.751161462960866,24.579999923706055,28.979999542236328,31.596,2.16667,10.0,,,0.72547996,0.09757,False,False,,0.5,8918754.0,9774363.0,0.8298561083187416,0.69,-3.95,-15.8,,-0.16607105137696376,0.26292073331678734,64.81481939349841,0.06826892913725113,-0.009870708700286612,True,,0.5,0.6897015656314798,Asia,True,,32.65093283643496,32.22100597640349,66.93293853466358,63.091373078780094,57.599999999999994,70.45454545454545,,50.0,,50.0,40.40574017882232,standard,421,36134383,False,54.3,False,47.23154362416108,97.5251677852349,35.31879194630873,50.041946308724825,50.041946308724825,50.041946308724825,3,SVAG,-8,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,19.0,,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-30,0,-0.010930020362138748,20.8
042700.KS,"HANMI Semiconductor Co., Ltd.",Technology,Semiconductor Equipment & Materials,South Korea,KRW,20820233939000.0,,24.251964,1.2101,,37.764977,37.607,67.7815,0.195977495,0.12571499849999998,0.276569976,0.3785775025,0.20609996999999997,0.2255,0.35700000000000004,0.676,0.0,2.0065,2.65,44294823424.0,89580142592.0,2280330496.0,20732933308416.0,813331626120.0,,576684619520.0,,,251390142150.0,,214007548410.0,228626759780.0,0.0036,0.3432,800.0,1.76,800.0,1772668800.0,2.146,426000.0,81148.56669861963,219500.0,272142.84,3.0,7.0,,,0.55817,0.2321,False,False,,0.5,1027977.0,504210.0,0.8447380544883354,30.97,-24.96,4.85,,-0.48474178403755863,1.0441723095273074,66.7487684729064,-0.0259769074434002,-0.04622988565691377,True,,0.163,0.6242486516799551,Asia,True,37.15534990121659,89.9198494995937,23.31264371523452,61.387045276602265,30.915465824718428,7.6,70.45454545454545,49.66101694915254,50.0,,50.0,56.37511506943844,standard,120,80792089,False,47.0,False,94.79865771812081,2.5587248322147653,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,7,STARK,8,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,15.6,,True,0.625,,2026-08-30,0,0.14476774632930756,97.9
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,United States,USD,,,,2.1444,19.679722790000003,5.2996006,5.271,-2.105999999999998,0.8777375,0.027394998499999997,0.07141250824999999,0.13649624375000002,0.23480499999999996,-0.04450000000000001,-0.08299999999999999,0.188,151.66224999999997,0.0,1.211,182608576.0,3584000000.0,2732999936.0,36499173376.0,10744000000.0,,6925000000.0,,,1695000000.0,,1276000000.0,2067000000.0,0.0109,0.32759997,2.08,2.25,0.52,1783641600.0,1.433,209.05999755859375,92.93030836511167,,187.5625,2.3,16.0,4.35,0.0547,0.0041,1.01636,False,False,,0.701,2794645.0,2124920.0,0.6325935700900208,,,,,,0.4322836053898997,51.13130750170929,,,False,,0.893,,US,True,,79.96836114311571,,46.14752908086564,23.648403584644683,,70.45454545454545,53.898305084745765,50.0,32.57142857142858,70.1,40.36831596850611,standard,423,,True,46.0,False,47.23154362416108,50.041946308724825,27.85234899328859,50.041946308724825,50.041946308724825,50.041946308724825,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-2.2,,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-30,0,0.37965768575668335,99.8
HARVIA.HE,Harvia Oyj,Consumer Cyclical,Leisure,Finland,EUR,,6.921302500000001,,,2.9927080000000004,4.013101,4.289,0.5403749999999983,0.046557496000000004,0.02548625037499999,0.06595000699999999,0.03577999999999999,0.17729996999999997,0.032,0.16,0.259,6.4715000000000025,1.7745,1.748,-1030712456.0,45343000.0,102539000.0,903934848.0,271283000.0,,198900000.0,,,38301000.0,,26437000.0,34957000.0,0.0168,0.5033,0.77,1.85,0.38,1792108800.0,1.271,47.650001525878906,30.710798057913102,,49.5,1.25,4.0,,,0.15301,0.69692004,False,False,,0.5,21623.0,20181.0,0.47223865297550643,,,,,,0.4123226652646484,62.5,,,True,,0.542,,Nordic,True,,67.95485141553846,,53.33234768210346,57.39450564217832,,70.45454545454545,,50.0,,50.0,48.28271129464896,standard,238,,True,47.4,False,47.23154362416108,50.041946308724825,36.828859060402685,50.041946308724825,50.041946308724825,50.041946308724825,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-2.7,,True,0.875,,2026-08-30,0,0.056390613317489624,81.4
TRENT.NS,Trent Limited,Consumer Cyclical,Apparel Retail,India,INR,1545307208298.0,46.21075999999999,32.156547499999995,,16.658913137499997,7.377774,7.462,14.900374999999997,,,-0.005034989999999975,0.005047488749999995,0.02260998999999997,0.09699999999999999,0.10599999999999998,0.208,0.04349999999999987,,,,9288899584.0,25612500992.0,1562860453888.0,117285800000.0,,198501100000.0,,,23782200000.0,,17196500000.0,26676200000.0,0.0014000000000000002,0.1179,4.0,0.1,4.0,1781222400.0,0.384,5665.627845083876,2180.44477277369,2898.0,3396.8718,1.92308,26.0,,,0.43403998,0.31219998,False,False,,0.5,1401096.0,540172.0,0.4659186825845379,-3.37,3.4,12.9,,-0.4884944653548636,0.4672463866273643,27.14181258283034,-0.039204949244272425,-0.04056799913912246,False,,0.603,0.21194954210437125,India,True,,51.494565217391305,40.62143441747201,55.76951632830257,69.07185655856749,32.800000000000004,40.78947368421053,,50.0,,50.0,40.25924299084657,standard,424,16412440,False,38.3,False,47.23154362416108,8.808724832214764,17.449664429530202,50.041946308724825,50.041946308724825,50.041946308724825,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-4.0,,True,0.75,,2026-08-30,0,-0.04544532671570778,3.3
CNR.TO,Canadian National Railway Company,Industrials,Railroads,Canada,CAD,,,,2.8251,0.37316230000000017,5.9621525,7.218,-3.138749999999999,0.05691498375,0.01042000250000005,0.18032249624999996,0.260897525,0.14675499999999997,0.012499999999999997,-0.041499999999999995,0.066,53.072250000000004,0.0,0.496,2270075072.0,307000000.0,22752999424.0,128199745536.0,58555000000.0,,17304000000.0,,,6587000000.0,,4720000000.0,7049000000.0,0.0209,0.4628,3.66,2.04,0.915,1788825600.0,1.002,185.25,123.83068247313358,,190.10526,2.26667,19.0,2.58,,0.027,0.74217004,False,False,,0.5,1553300.0,1141270.0,0.633507823370877,,,,,,0.21001783099530108,45.9776592875594,,,False,,0.712,,Canada,True,,75.50673837427756,,43.52827549776778,46.92845866639944,,70.45454545454545,73.38983050847457,50.0,,50.0,48.24973536311104,standard,240,,True,45.4,False,47.23154362416108,50.041946308724825,24.07718120805369,50.041946308724825,50.041946308724825,50.041946308724825,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-3.0,,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-30,0,0.0024617472663521767,42.5
TM,Toyota Motor Corporation,Consumer Cyclical,Auto Manufacturers,Japan,USD,,,,1.56,10.250562465,0.004432509,0.678,-11.990250000000003,-0.05059250900000002,-0.04631999999999999,0.006547496249999996,-0.02546125624999998,-0.30496500000000004,0.022999999999999993,0.768,0.756,40.823750000000004,0.0,0.953,-3601075113920.0,13350560858112.0,43953168580608.0,35207512064000.0,105522331000000.0,,50684952000000.0,,,3766216000000.0,,3848098000000.0,5472920000000.0,0.0326,0.2638,6.27,2.78,3.457,1774915200.0,0.335,248.89999389648438,166.10000610351562,,231.57802,,4.0,2.39,0.0008,4.0000003e-05,0.02227,False,False,,0.482,474780.0,304130.0,1.222379812043777,,,,,,0.26424021711923534,53.90274046747831,,,False,,0.838,,US,True,,29.078819364866046,,70.69898563104773,60.65914432188234,,70.45454545454545,14.40677966101695,50.0,95.71428571428572,48.199999999999996,40.17181823593609,standard,426,,True,56.5,False,47.23154362416108,50.041946308724825,97.5251677852349,50.041946308724825,50.041946308724825,50.041946308724825,2,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,1.9,,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-30,0,0.01114330068230629,52.5
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software - Infrastructure,United States,USD,,,109.87483,7.4133,40.53730078999999,41.44206,40.672,2032.325,-0.17499250000000002,-0.0786550018,-0.10450750175,-0.15868375624999997,0.27922495999999997,0.0885,,,0.0,0.0,1.366,882744000.0,5013847040.0,820179008.0,219471495168.0,11086684000.0,,4812005000.0,,,-293292000.0,,-162502000.0,1612349000.0,,0.0,,,,,1.234,229.0800018310547,85.68000030517578,,210.535,1.69811,50.0,3.02,0.0241,0.014579999,0.76237,False,False,,0.567,10709429.0,10055960.0,1.62163789460811,,,,,,0.528627520696237,56.52090521561893,,,False,,0.87,,US,True,37.02911510866174,25.921265302222963,,70.30415439241709,27.064355936082734,,12.5,52.3728813559322,50.0,66.42857142857143,56.699999999999996,40.109014260192836,standard,428,,True,42.2,False,47.23154362416108,50.041946308724825,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-17.0,,True,0.875,EXTREME_EARNINGS_GROWTH;,2026-08-30,0,0.07913464307785034,88.1
BX,Blackstone Inc.,Financial Services,Asset Management,United States,USD,,11.290047500000002,4.093969999999999,1.6936,7.838206714999998,10.992384,9.04,,0.14387002,0.11714000000000002,-0.04105751375000001,0.15788375625,0.527365,0.1815,0.38849999999999996,0.608,0.22525000000000084,0.0,0.828,,2655296000.0,15296067584.0,139962138624.0,47708975000.0,,12410012000.0,,,,,3019214000.0,4663161000.0,0.0364,1.1119,5.23,3.42,1.29,1785715200.0,1.546,182.6796063633474,99.778211592923,,142.57143,2.08696,21.0,4.22,0.0293,0.01052,0.73745,False,False,,0.458,4882406.0,3088480.0,0.6305263640416707,,,,,,0.364815480623337,59.60460384518235,,,False,,1.0,,US,True,,77.80868397201334,,82.04307557034743,40.19482191590569,,36.90191387559808,,50.0,59.14285714285714,45.800000000000004,48.00471599641939,holding,246,,True,43.5,False,47.23154362416108,50.041946308724825,10.822147651006711,50.041946308724825,50.041946308724825,50.041946308724825,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.7,,True,0.875,,2026-08-30,0,0.022373443469405174,63.5
WEGE3.SA,WEG S.A.,Industrials,Electrical Equipment & Parts,Brazil,BRL,,12.516385499999998,11.485805000000001,1.15,9.1832599,5.2256823,5.213,12.603749999999996,0.12228499500000002,0.04766500324999999,0.039976252000000004,0.03621874000000001,0.021255000000000024,-0.10650000000000001,-0.16449999999999998,-0.021,0.0,0.0,0.954,1618487616.0,8801141760.0,5834735104.0,209204019200.0,42645030000.0,,40804110000.0,,,7859202000.0,,6376219000.0,6451033000.0,0.0083,1.232,0.42,1.28,0.104424,1782086400.0,-0.054,54.2853945965936,34.02744358282415,,55.3,2.0,16.0,,,0.65172,0.13058,False,False,,0.5,7718033.0,7287220.0,0.5887244635719929,,,,,,0.290264388577874,71.77920571410294,,,True,,0.492,,LatAm,True,52.292294894457726,68.14508872851079,,18.716259601483863,69.67540261836417,,36.90191387559808,59.32203389830508,50.0,,50.0,48.0023618155069,standard,247,,True,46.1,False,47.23154362416108,50.041946308724825,28.60738255033557,50.041946308724825,50.041946308724825,50.041946308724825,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,2.1,,True,0.875,,2026-08-30,0,0.03700433671474457,72.8
SSE.L,SSE plc,Utilities,Utilities - Diversified,United Kingdom,GBp,,8.938079000000004,,0.7919,0.26038099999999975,2.9001384,3.82,3.9965,-0.017764997000000005,0.006284999000000003,-0.014492501500000005,-0.0024225037500000025,-0.014925009999999989,-0.08,0.19350000000000003,0.374,0.0,0.40000000000000024,0.695,-3977887616.0,1542899968.0,10170399744.0,38916489216.0,35353600000.0,,10186500000.0,,,1992900000.0,,1208700000.0,3435200000.0,0.028900000000000002,0.611,0.69,4.34,0.473,1784764800.0,0.576,34574.27911163267,20213.5742173374,,2733.6,,15.0,,,0.00107,0.73743,False,False,,0.5,3229835.0,2052412.0,1.3328186925557461,,,,,,0.30031219377673135,52.98853725743074,,,True,,0.5,,UK,True,31.369034002287613,47.686039146250856,,43.81086972087988,65.15715312263926,,70.45454545454545,14.576271186440678,50.0,,50.0,39.890752614273794,standard,432,,True,49.8,False,47.23154362416108,50.041946308724825,52.85234899328859,50.041946308724825,50.041946308724825,50.041946308724825,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.6,,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-30,0,0.017965180799365044,58.9
0883.HK,CNOOC Limited,Energy,Oil & Gas E&P,Hong Kong,HKD,1133096453139.8618,,,0.16,0.07517667749999984,2.790769,2.201,-2.4459999999999997,0.05774499499999999,0.046792499499999994,0.20317500450000003,0.2759850075,0.39251003999999995,-0.055999999999999994,-0.641,0.416,0.32174999999999265,1.4734999999999996,2.681,65525816832.0,326269992960.0,68088000512.0,953485033472.0,1098559000000.0,,398220000000.0,,,173402000000.0,,122082000000.0,209042000000.0,0.058600000000000006,0.4945,1.49,7.0,0.94,1788998400.0,0.32,30.313371311720044,17.748878115470802,25.440000534057617,32.21175,1.625,15.0,,,0.66305,0.02981,False,False,,0.5,78667554.0,57414796.0,0.8430602146071131,5.21,-1.52,1.64,,-0.1607663736094651,0.3086518732019979,76.5625108654296,0.10074597257297091,0.06259946797620564,True,,0.042,0.8755404921342249,Asia,True,,84.83448547701741,43.57116650741238,24.23606074362787,80.6772415107514,36.4,70.45454545454545,93.89830508474576,50.0,,50.0,47.83319680133824,commodity,253,186326552,False,68.7,False,97.5251677852349,91.10738255033557,54.194630872483216,50.041946308724825,50.041946308724825,50.041946308724825,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,12.0,,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-30,0,-0.00031236576614901423,39.4
APPF,"AppFolio, Inc.",Technology,Software - Application,United States,USD,,17.072463499999998,5.833214,7.45,8.33204579,7.978736,7.8,20.222,0.1312975,0.11663498850000002,0.03849249825000001,0.05235624375000001,0.162685,0.023499999999999993,-0.135,0.155,0.0,2.0895,3.349,-913721600.0,221684992.0,35775000.0,8119020544.0,688967000.0,,950822000.0,,,152917000.0,,140923000.0,242105000.0,,0.0,,,,,0.811,288.7349853515625,142.55999755859375,,231.03625,1.44444,8.0,5.3,0.09819999,0.03954,0.99503,False,False,,0.498,402982.0,339580.0,0.9875838107792527,,,,,,0.43669305925254115,75.08469252299963,,,True,,0.702,,US,True,16.945513153790163,74.37015827678611,,44.23932144049219,57.388077199766606,,12.5,13.559322033898304,50.0,18.857142857142858,49.8,47.80992728576873,standard,254,,True,44.2,False,47.23154362416108,50.041946308724825,16.10738255033557,50.041946308724825,50.041946308724825,50.041946308724825,4,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-12.0,,True,0.875,,2026-08-30,0,0.031495969742536545,69.5
FDS,FactSet Research Systems Inc.,Financial Services,Financial Data & Stock Exchanges,United States,USD,10989041866.874725,,,1.3334,,4.5065517,5.026,,,,,,,0.064,-0.096,-0.147,,,0.558,,304236000.0,1570642048.0,12255447040.0,4304272000.0,,2321748000.0,,,748303000.0,,597040000.0,726260000.0,0.01501715267983893,0.2938,4.64,1.03,1.16,1788134400.0,0.687,371.83247636402893,183.15659037432607,308.9800109863281,259.0625,3.33333,16.0,4.06,0.1162,0.0043200003,1.15296,False,False,,0.461,945626.0,824360.0,0.9087906084437612,17.47,25.87,43.21,,-0.16903436190486876,0.4714882975451139,65.9400050171275,0.17196453850154492,0.24834656752314577,True,,0.681,0.9378403928172696,,,,,74.19801691455235,39.229527815182166,44.65050288488823,88.4,26.31578947368421,,50.0,14.857142857142858,46.1,39.749007072791,standard,434,254710762,False,,,,,,,,,0,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,,"['gross_margin: None för sektor Financial Services', 'current_ratio: None för sektor Financial Services']",True,0.25,MISSING_CRITICAL;,2026-08-30,0,0.005829856265336275,47.2
PHIA.AS,PHIA.AS,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,26944000000.0,,17834000000.0,,,1449000000.0,,895000000.0,1172000000.0,,,,,,,,26.672283596444757,19.903108891793273,24.059999465942383,,,,,,,,False,False,,0.5,,,0.09,2.02,6.08,-6.21,,-8.98,0.2526,47.9,-1.34,,False,,1.0,0.6222965039250578,Europe,True,,,30.221155151305016,95.09569377990431,75.40372670807454,,12.5,,50.0,,50.0,39.70424819175315,standard,437,,True,44.6,False,28.17195325542571,50.04173622704508,50.04173622704508,50.04173622704508,50.04173622704508,50.04173622704508,1,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.0,,True,0.0,EXTREME_GROWTH;EXTREME_EARNINGS_GROWTH;MISSING_CRITICAL;,2026-08-30,0,0.02454506792128086,65.6
