ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w
EGIE3.SA,Engie Brasil Energia S.A.,Utilities,Utilities - Renewable,Brazil,BRL,,1.0127765000000029,2.1486152500000006,1.38,1.93988808,3.0779254,4.447,1.4927499999999991,0.17735500299999998,0.024420003,0.195612501,0.27521500499999996,0.18184997999999997,0.07600000000000001,2.6159999999999997,2.7,27.23949999999998,0.08099999999999985,1.0,1460673792.0,6530681856.0,32331286528.0,60842655744.0,55312909000.0,,12860075000.0,,,5560612000.0,,2582841000.0,3345511000.0,6.08,0.598,1.82,5.3,0.544207,1787270400.0,0.323,38.81747982017697,26.72913486298667,,34.11286,3.71429,14.0,,,0.68711996,0.19567,False,False,,0.5,3063998.0,4192500.0,1.0936418664041407,,,,,,0.25512128184279115,49.305561994326524,,,True,,,0.325,LatAm,True,True,78.33417657475334,84.1580013915822,,68.46255912325832,68.83399991302045,,66.49916247906198,75.5863539445629,50.0,,50.0,72.25726758527482,standard,19,,True,45.9,False,36.97654941373534,50.041876046901166,44.30485762144053,50.041876046901166,50.041876046901166,50.041876046901166,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,20.8
2330.TW,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,Taiwan,TWD,61459717058790.0,6.340106500000001,1.7556192500000023,0.9002,5.546187475000002,13.840743,13.279,3.3154999999999992,0.26927003499999996,0.14466,0.366295009,0.4640150595,0.28445,0.19599999999999998,0.499,0.774,7.958749999999998,0.7460000000000001,2.131,729830210560.0,3518013112320.0,982447030272.0,58965228519424.0,7932842500000.0,,3809054300000.0,,,1936095600000.0,,1697604000000.0,2274975600000.0,1.01,0.2785,24.0,1.69,7.0,1789516800.0,1.258,2535.0,1120.0699462890625,2370.0,3126.7485,1.31429,35.0,,,0.00022,0.42984,False,False,,0.5,33422562.0,36041854.0,0.6189854879767498,-1.86,6.32,33.94,,-0.0650887573964497,0.3321366637431003,53.246753246753244,-0.003689331573937804,0.23871894591953247,True,0.5276965164061166,,0.95,Asia,True,True,64.63529808584198,93.90736250587733,71.92323738005841,83.51102056025613,57.43677011168307,0.79155672823219,66.49916247906198,62.47334754797441,50.0,,50.0,71.57409506326512,standard,21,2649889600,False,44.4,False,81.23953098827471,2.554438860971524,7.872696817420436,50.041876046901166,50.041876046901166,50.041876046901166,5,NEUTRAL,0,VARNING,False,5,0.7142857142857143,HÖG,OK,2.3
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,United States,USD,132204495029.86816,-15.352413500000003,-7.9020160000000015,2.5268,1.9165229499999996,2.687848,3.379,-5.938000000000001,0.33687747300000004,0.045279999999999994,0.081119994,0.15132999,0.26091999999999993,-0.029999999999999992,1.385,1.532,142.85850000000002,-0.33799999999999997,1.29,7207903040.0,11066999808.0,45053001728.0,166190497792.0,90038000000.0,,48195000000.0,,,13724000000.0,,7054000000.0,14156000000.0,3.93,0.5529,2.52,3.96,0.63,1782950400.0,0.225,68.0999984741211,41.13020877721675,64.72000122070312,66.20833,2.46429,24.0,3.33,0.022,0.00098,0.84793997,False,False,,0.595,12384454.0,15582320.0,0.5519923980303153,11.7,16.36,11.1,,-0.04963285358519376,0.2722674117048685,71.88100050484323,0.10753423725016975,0.17434530657197156,True,0.7485426383007311,,1.0,US,True,True,,83.86822390731814,72.59073842302878,78.33263493831507,51.68161793252036,36.01583113456465,66.49916247906198,87.73987206823027,50.0,76.76864244741873,59.5,71.2924792455172,standard,23,1008487769,False,58.0,False,94.13735343383584,22.8643216080402,56.44891122278057,50.041876046901166,50.041876046901166,50.041876046901166,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,6.4
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,United States,USD,1057346667674.6113,10.520291499999995,7.8370560000000005,1.5593,29.950455549999997,13.2722435,13.843,11.726,0.8937474930000001,0.14166001,0.227699974,0.34936999,0.37830003999999995,0.39,0.11600000000000002,0.253,103.0705,-0.515,0.679,10159427904.0,8949999616.0,54907998208.0,1102848983040.0,112476000000.0,,65179000000.0,,,29696000000.0,,20640000000.0,16813000000.0,0.58,0.2169,6.92,0.89,1.73,1786665600.0,0.506,1249.449951171875,619.3984502312096,1185.7099609375,1297.3077,1.71429,26.0,3.34,0.0115,0.00155,0.85014,False,False,,0.475,3045070.0,3184770.0,1.0563489415544045,-2.57,21.83,16.54,,-0.05101444053408655,0.3571624144706946,56.784244504316185,0.024326852667991172,0.1496394733919042,False,0.634686094651487,,1.0,US,True,True,51.75900160215869,95.57913972170111,77.43012098456403,78.04301938064262,40.753191006047615,17.678100263852244,66.49916247906198,58.84861407249466,50.0,91.68260038240918,47.5,71.21516866513161,standard,24,3776213512,False,45.3,False,79.5644891122278,11.222780569514237,8.12395309882747,50.041876046901166,50.041876046901166,50.041876046901166,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,-0.3
PLTR,Palantir Technologies Inc.,Technology,Software - Infrastructure,United States,USD,395745687083.09424,99.2436485,54.39432375,2.1481,36.38594332499999,67.14653,65.67,134.162,0.22553999999999996,0.10682499100000001,0.38697502199999995,0.3230899745,0.39227,0.764,1.879,2.25,-49.28875,5.528999999999999,7.095,1252632384.0,9409098752.0,211400000.0,404263075840.0,8900392000.0,,4475446000.0,,,1414015000.0,,1625033000.0,2134473000.0,,0.0,,,,,1.563,207.52000427246094,106.37000274658203,172.00999450683594,189.90222,1.8125,27.0,1.73,0.0364,0.03492,0.61912,False,False,,0.583,43388227.0,59936790.0,1.6835814427021232,33.3,25.51,32.31,,-0.17111608054422822,0.6047024278021829,69.96989735086848,0.29720374668228255,0.12957727790027063,True,1.1193433667718231,,1.0,US,True,True,37.17471962222785,94.31874742525738,72.0066750104297,94.2056996277925,40.11392765967994,23.08707124010554,11.850921273031826,51.49253731343284,50.0,56.59655831739961,58.3,79.04704949165155,standard,3,10309726919,False,44.1,False,76.04690117252932,14.656616415410383,2.554438860971524,50.041876046901166,50.041876046901166,50.041876046901166,9,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,9.2
2395.TW,"Advantech Co., Ltd.",Technology,Computer Hardware,Taiwan,TWD,550975164000.0,23.6796525,11.69531825,3.2034,5.939684475000002,6.7023005,6.495,19.7045,0.13395000499999998,0.06183000000000001,0.033984998999999995,0.05682500949999998,0.02972999999999998,0.30100000000000005,0.9879999999999999,1.271,-3.481250000000003,-0.0010000000000000009,1.037,-6497797376.0,18723252224.0,2070916992.0,533939978240.0,75717524000.0,,70882362000.0,,,11546311000.0,,10592508000.0,9902694000.0,1.76,0.65410006,11.16,2.44,11.158556,1784246400.0,0.743,672.0,265.29442027698866,634.0,705.75,1.875,16.0,,,0.48347,0.26035,False,False,,0.5,4015104.0,5337859.0,1.3315455308623276,19.93,35.35,122.94,,-0.05654761904761907,0.42490428433037214,73.98373983739837,0.2250268188547606,0.7024548747314978,True,0.9443382401372371,,0.838,Asia,True,True,33.982207606037605,71.95161047765927,90.96787651230704,84.57987861849196,44.97382610598729,19.92084432717678,66.49916247906198,38.69936034115138,50.0,,50.0,70.49441554353317,standard,26,104985342,False,36.6,False,36.97654941373534,12.646566164154105,19.849246231155778,50.041876046901166,50.041876046901166,50.041876046901166,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,25.7
6857.T,Advantest Corporation,Technology,Semiconductor Equipment & Materials,Japan,JPY,23308590302220.0,33.394507000000004,112.36723725,1.4964,18.333258775,18.914598,18.664,25.441,0.44812000899999993,0.24374,0.308715004,0.4378100045,0.35607,0.229,0.6779999999999999,0.938,-5.089750000000002,0.622,1.77,307993513984.0,413124001792.0,108165996544.0,22999522607104.0,1171816000000.0,,1128610000000.0,,,499120000000.0,,375353000000.0,335182000000.0,0.19,0.11399999,60.0,0.79,30.0,1774828800.0,1.185,35940.0,9711.253449554897,32190.0,37757.145,1.61905,21.0,,,0.00279,0.65912,False,False,,0.5,9070670.0,11169560.0,0.7198197911106508,16.86,11.85,32.62,,-0.10434056761268784,0.755888357044836,60.630814613115504,0.09377070570126711,0.300812429591226,True,0.7581359741279137,,1.0,Japan,True,True,50.163588835483594,96.021102674905,71.33917396745933,87.5926159139039,34.67875169402166,2.638522427440633,66.49916247906198,63.75266524520256,50.0,,50.0,70.4686551615861,standard,27,2279299727,False,43.8,False,81.99329983249581,2.554438860971524,2.554438860971524,50.041876046901166,50.041876046901166,50.041876046901166,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,5.3
CLAS-B.ST,Clas Ohlson AB (publ),Consumer Cyclical,Specialty Retail,Sweden,SEK,,0.1931070000000048,16.874937250000002,3.14,5.570626600000001,2.1262667,2.131,-1.5029999999999983,0.26972500499999996,0.06699999699999998,0.04492998699999999,-0.0029150099999999818,0.05524000000000001,0.03900000000000001,0.643,0.736,0.6149999999999984,0.0044999999999999485,0.658,772687424.0,1836499968.0,1899900032.0,26671286272.0,7887300000.0,,12513900000.0,,,1568100000.0,,1168900000.0,,2.21,0.3827,9.25,5.03,7.0,1789344000.0,0.928,452.6000061035156,276.2021351088865,,415.0,,4.0,,,0.35682,0.33698002,True,True,,0.5,80957.0,42822.0,1.8226741401068973,,,,,,0.36840698753860923,64.96349308092113,,,True,,,0.5,Nordic,True,True,,71.19619654190268,,64.36830926217758,57.35047393211851,,66.49916247906198,80.0639658848614,98.0,,50.0,70.18523034991335,standard,31,,True,48.9,False,36.97654941373534,50.041876046901166,64.40536013400336,50.041876046901166,50.041876046901166,50.041876046901166,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,18.9
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,United States,USD,37190318741.20323,-3.9670644999999993,-1.1369772500000046,2.0079,21.648733325,5.3704433,5.239,1.5910000000000002,0.91191,0.032135000999999996,0.081185012,0.1244700045,0.2517499999999999,-0.03900000000000001,-0.04100000000000001,0.188,150.86725,-0.263,1.211,388777920.0,3584000000.0,2732999936.0,36279746560.0,10744000000.0,,6925000000.0,,,1695000000.0,,1276000000.0,2067000000.0,1.09,0.32759997,2.08,2.25,0.52,1783641600.0,1.433,195.6999969482422,92.93030836511167,189.52000427246094,177.25,,16.0,3.93,0.0758,0.0039399997,1.04881,False,False,,0.71,3292288.0,2553260.0,0.7225858958308679,10.69,68.23,91.86,,-0.03157891043511718,0.4283286570346579,80.56035955511402,0.1367812254196945,0.554040786134899,True,0.8971507692039367,,0.893,US,True,True,67.64018888607808,83.13472619792027,95.22319566124322,53.13734981668517,23.499144828141276,60.15831134564644,66.49916247906198,60.87420042643923,50.0,29.063097514340345,71.0,62.004622330821675,standard,124,483893846,False,57.7,False,80.23450586264657,74.7068676716918,26.298157453936348,50.041876046901166,50.041876046901166,50.041876046901166,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-2.1
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,United States,USD,237955252028.7887,26.960822500000003,16.287737749999994,2.0535,10.234459325000001,22.574688,21.309,30.746,0.15932999999999997,0.07508500100000001,0.28063500199999997,0.3058100245,0.17435,0.213,0.08199999999999996,0.365,,1.258,2.289,2985040448.0,13343299584.0,0.0,224611958784.0,19448600000.0,,9005700000.0,,,3856100000.0,,3511400000.0,4371900000.0,,0.0,,,,,1.615,214.88999938964844,114.5199966430664,188.6699981689453,238.63,1.26667,27.0,2.27,0.0191,0.17239,0.72845,False,False,,0.612,9057172.0,9616830.0,0.8906291347326196,2.15,33.1,46.63,,-0.12201592114652027,0.5374099032997838,63.07525364022753,0.10626265232051035,0.28324808248792177,True,0.7906649457556292,,0.951,US,True,True,49.22337465216291,88.10884688467635,79.72465581977472,75.706644859948,36.14764473010393,27.572559366754618,11.850921273031826,63.53944562899787,50.0,82.21797323135756,61.199999999999996,69.86839529715246,standard,32,1814407298,False,45.9,False,81.49078726968175,17.504187604690117,2.554438860971524,50.041876046901166,50.041876046901166,50.041876046901166,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,5.8
