ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days
0700.HK,Tencent Holdings Limited,Communication Services,Internet Content & Information,China,HKD,3709757512179.46,0.5564102499999999,-0.766996500000001,1.1986,0.5852635499999999,4.829143,4.881,2.732000000000001,0.05562125100000005,0.03508499680000001,0.17444001950000002,0.1609837575,0.19362500000000005,0.03,0.1285,0.215,0.0,0.18700000000000028,1.141,120854767616.0,459714985984.0,405511012352.0,3749560451072.0,2038986000000.0,,751766000000.0,,,248767000000.0,,224842000000.0,303052000000.0,1.29,0.1712,5.3,0.67,5.3,1778803200.0,0.741,675.1340645101453,411.0,411.79998779296875,706.1417,1.33333,41.0,,,0.31673,0.25699,False,False,,0.5,29568909.0,28979070.0,0.8910287400109668,-5.2,-16.41,-30.16,,-0.39004708925218123,0.3037164162843341,32.83581598563903,-0.10305792257523727,-0.259060410432314,False,0.048794340256933764,,0.88,Asia,True,82.61902906569001,78.85090230074518,21.137436152832354,61.91563674656889,69.7999397536353,13.112582781456952,67.3521850899743,85.62300319488818,50.0,,50.0,58.15916362346075,standard,89,1521434060,False,49.4,False,82.23519599666389,11.175979983319433,30.692243536280234,50.0417014178482,50.0417014178482,50.0417014178482,6,NEUTRAL,0,NEDTREND,True,5,0.7142857142857143,HÖG,EJ AKTUELL,-12.9,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-01,0
BBVA.MC,"Banco Bilbao Vizcaya Argentaria, S.A.",Financial Services,Banks - Diversified,Spain,EUR,119114040709.11919,-2.411260499999999,-2.6206519999999998,2.1434,-0.08912907500000022,3.6525726,4.239,,0.037202494999999995,-0.0007349990000000035,0.09834250024999999,0.18386251250000005,-0.379150015,0.057999999999999996,0.005500000000000005,0.108,,,,,160842006528.0,168716992512.0,138240032768.0,859576000000.0,,39415000000.0,,,,,10511000000.0,14968000000.0,4.29,0.4011,0.92,4.99,0.6,1775606400.0,0.885,21.8799991607666,11.896416760839527,21.469999313354492,21.05217,2.52174,23.0,,,0.00102,0.44472,False,False,,0.5,12193666.0,14648055.0,0.43,12.39,20.14,11.24,,0.0,0.3361,79.1,11.0,,True,0.7464065419327145,,0.561,Europe,True,,56.67365938334841,77.20643462029788,49.42451029138763,50.928911760446724,41.05960264900662,67.3521850899743,,50.0,,50.0,58.09004304816585,standard,90,358152517,False,40.8,False,27.981651376146786,35.3628023352794,39.86655546288574,50.0417014178482,50.0417014178482,50.0417014178482,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-0.8,True,0.75,SUSPICIOUS_FWD_PE;,2026-07-01,0
4063.T,"Shin-Etsu Chemical Co., Ltd.",Basic Materials,Chemicals,Japan,JPY,12710015883960.0,5.338670000000002,-0.04712962500000062,1.9002,1.4558451000000001,4.9379053,4.447,0.5924999999999994,0.0256,0.0371650014999999,0.09074999999999998,0.10232001250000002,0.05454003499999986,-0.081,-0.48,-0.112,-10.48825,3.765,4.188,171502116864.0,1667094937600.0,243294994432.0,11445706162176.0,5661907000000.0,,2573969000000.0,,,635205000000.0,,474459000000.0,712651000000.0,1.55,0.41979998,106.0,2.04,53.0,1774828800.0,1.078,7930.0,4196.224482642085,6835.0,7958.125,,16.0,,,0.00942,0.56251997,False,False,,0.5,8212220.0,6906050.0,1.27,,,,,,0.471,54.0,,,False,0.16606009468400854,,0.618,Japan,True,78.20550533780097,70.37276689999871,,22.142530793824527,51.01471707698158,7.0198675496688745,67.3521850899743,71.08626198083067,50.0,,50.0,58.08721121462657,standard,91,290505904,False,45.8,False,71.97664720600501,5.587989991659716,29.524603836530446,50.0417014178482,50.0417014178482,50.0417014178482,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,10.4,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-01,0
HOLN.SW,Holcim AG,Basic Materials,Building Materials,Switzerland,CHF,41528634346.68233,85.9602975,2.4599092500000017,0.4322,0.21499102500000022,2.6410987,2.928,2.073999999999999,-0.11012000000000002,-0.010705000000000003,0.74882500525,-0.02833998749999999,0.044279984999999966,-0.13,,,8.825000000000003,-0.3924999999999999,1.037,1266501184.0,5442999808.0,9246999552.0,46040633344.0,33605000000.0,,15724000000.0,,,2230000000.0,,13179000000.0,2788000000.0,2.26,4.4286,1.7,4.01,1.7,1779062400.0,0.733,80.60190446052587,55.79831646113936,75.08000183105469,80.19,2.19048,21.0,,,0.08778,0.45431998,False,False,,0.5,1204055.0,1420831.0,0.9388691377714765,-1.62,17.35,2.3,,-0.06850833942981449,0.2748365226667845,58.90015142874651,0.023677869556314013,0.062396007059965175,False,0.4808913182737577,,0.5,Europe,True,82.68955037793188,49.18183832595378,66.5447927231943,18.119371081636334,59.77340970050399,63.70860927152317,29.4987146529563,82.58785942492013,50.0,,50.0,57.99405959813149,standard,92,131926780,False,59.6,False,81.15095913261051,57.21434528773979,54.46205170975813,50.0417014178482,50.0417014178482,50.0417014178482,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-1.4,True,0.875,EXTREME_EARNINGS_GROWTH;,2026-07-01,0
ZURN.SW,Zurich Insurance Group AG,Financial Services,Insurance - Diversified,Switzerland,CHF,87978499441.0,1.154583500000001,1.3530379999999997,3.3569,1.299362725,1.2038162,0.918,-2.063250000000001,0.09898252499999999,0.0027149999999999987,-0.13987749975,-0.21578748749999999,-0.141000015,0.034,0.21050000000000002,0.339,0.0,3.4835000000000007,3.02,735051072.0,36086001664.0,17742999552.0,67109953536.0,407211000000.0,,88670000000.0,,,,,6798000000.0,5903000000.0,5.09,0.72029996,30.0,5.12,30.0,1775779200.0,0.329,589.0,493.58854967277733,589.0,596.4301,2.75,12.0,,,0.00184,0.42376,False,False,,0.5,304792.0,311055.0,0.64,9.93,13.7,,,0.0,0.2038,92.7,6.71,,True,0.8664631314554256,,0.5,Europe,True,,36.06891089539294,78.65090403337969,54.471349922402034,91.64008851355652,47.41721854304636,67.3521850899743,65.17571884984025,50.0,,50.0,57.852688746024974,standard,93,226578526,False,56.2,False,64.88740617180983,40.283569641367805,76.2301918265221,50.0417014178482,50.0417014178482,50.0417014178482,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-0.3,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-01,0
CME,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,United States,USD,79851634473.0,-1.8285755000000012,1.6361335000000015,3.8746,-1.619547725,11.841202,12.057,4.985250000000001,-0.015072493499999978,-0.01133,0.3777337375,0.32997500874999997,0.520135015,0.08299999999999999,0.08549999999999999,0.207,-51.597500000000004,-0.7865,0.021,1930383872.0,2515399936.0,3742200064.0,81308213248.0,198424200000.0,,6520600000.0,,,4229500000.0,,4072200000.0,4277100000.0,2.35,0.95559996,5.2,3.49,1.3,1780963200.0,0.244,319.81669858888057,220.72999572753906,221.0,302.6,2.4375,15.0,1.5,0.0161,0.00414,0.92614,False,False,,0.693,3051168.0,4558390.0,0.43,-8.48,-22.79,,,-28.09,0.2664,24.3,-15.18,,False,-0.05833185986051411,,0.677,US,True,74.51803942959556,73.37081612310183,2.086230876216968,59.04763659622532,56.9475457110207,49.5364238410596,67.3521850899743,78.75399361022363,50.0,83.18318318318319,69.3,57.784083997308706,standard,94,1007404190,False,50.1,False,79.14929107589657,42.035029190992496,10.091743119266056,50.0417014178482,50.0417014178482,50.0417014178482,6,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,-0.4,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-01,0
EGIE3.SA,Engie Brasil Energia S.A.,Utilities,Utilities - Renewable,Brazil,BRL,39020928063.45903,0.48605800000000166,-1.4432331250000012,1.38,1.109948825,2.9437177,4.987,-0.694375,0.06344375374999998,0.018633750999999907,0.091868742,0.29000000500000017,0.161955,0.052000000000000005,-0.08199999999999999,-0.022,42.036500000000004,0.5283750000000002,1.407,-3060735488.0,6536088064.0,32421304320.0,66103586816.0,55312909000.0,,12860075000.0,,,5560612000.0,,2582841000.0,3345511000.0,5.36,0.598,1.83,5.33,0.48829,1777939200.0,0.302,38.813228805087284,26.720944006639897,34.15999984741211,34.23857,3.71429,14.0,,,0.68711996,0.19128,False,False,,0.5,2411611.0,1907160.0,1.61,1.46,5.8,,,-12.14,0.2725,50.2,-1.83,,False,0.5906288142892806,,0.531,LatAm,True,,76.31991296918815,26.495132127955497,39.7949158713147,69.34128560438138,64.90066225165563,67.3521850899743,22.364217252396166,50.0,,50.0,57.76047891605783,standard,95,12534842,False,45.5,False,27.981651376146786,58.381984987489574,48.20683903252711,50.0417014178482,50.0417014178482,50.0417014178482,4,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,3.6,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-01,0
NFLX,"Netflix, Inc.",Communication Services,Entertainment,United States,USD,310799029071.41016,-0.00037549999999875183,0.715575750000002,1.4498,4.4375238249999995,6.6282597,6.726,8.421500000000004,0.27671748650000005,0.09070501100000002,0.16017623750000004,0.13867251374999995,0.01042501500000001,0.101,0.7635,0.828,-22.011000000000006,0.17150000000000004,1.178,24893823232.0,12288449536.0,16742200320.0,315400093696.0,55596993000.0,,45183036000.0,,,13326603000.0,,10981201000.0,10149273000.0,,0.0,,,,,1.491,134.11500549316406,70.86000061035156,73.80999755859375,114.14591,1.68,44.0,3.0,0.0241,0.00567,0.851,False,False,,0.725,41018176.0,57952900.0,1.5729620515765657,-15.5,-20.91,-21.06,,-0.44965145930403816,0.3396908846168769,28.852933772258368,-0.14203352201442476,-0.2393747535093329,False,0.20520515415303023,,0.453,US,True,82.13336710044415,81.26914641755863,22.86917986124186,63.80918968772054,41.54908551843636,27.68211920529801,12.210796915167094,96.1661341853035,50.0,69.21921921921921,72.5,57.713379036944595,standard,97,4277503408,False,52.7,False,93.99499582985823,23.603002502085072,20.683903252710593,50.0417014178482,50.0417014178482,50.0417014178482,6,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,-1.2,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-01,0
BKT.MC,"Bankinter, S.A.",Financial Services,Banks - Regional,Spain,EUR,13120965914.025421,-1.9390544999999992,-1.8957999999999995,10.15,-0.221001475,4.7445474,2.038,,0.02371251500000001,-0.005915000000000004,0.16867252024999999,0.21967251250000006,-0.379150015,0.0,-0.058499999999999996,0.076,,,,,18238898176.0,10182617088.0,5634704384.0,131018892000.0,,3128426000.0,,,,,1089976000.0,-598882000.0,5.26,0.5096,0.77,5.24,0.160932,1782086400.0,0.059,15.225000381469727,10.618586357756975,14.600000381469727,15.40136,2.5,22.0,,,0.30696,0.45113,False,False,,0.5,1543644.0,1723323.0,0.84,5.6,7.55,3.89,,-3.0,0.2541,67.9,4.34,,True,0.6449867748947966,,0.723,Europe,True,,56.97063322570303,41.684735187355884,45.30619521247026,86.10146683290537,82.64900662251655,67.3521850899743,,50.0,,50.0,57.683366692570885,standard,99,28653361,False,45.7,False,27.981651376146786,76.814011676397,31.19266055045872,50.0417014178482,50.0417014178482,50.0417014178482,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-3.5,True,0.75,SUSPICIOUS_FWD_PE;,2026-07-01,0
MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,United States,USD,78606145570.20459,11.557445500000002,8.7224285,2.0494,21.631593775000002,9.984268,10.752,10.213249999999999,0.5393475065,0.12135000000000001,0.06140373750000003,0.08934500874999997,0.264455015,0.020000000000000004,-0.0495,0.058,169.8825,-0.6475,0.99,1166271488.0,1510000000.0,7402999808.0,84648140800.0,15830000000.0,,7718000000.0,,,3462000000.0,,2459000000.0,2901000000.0,0.92,0.2762,4.12,0.8,1.03,1778803200.0,1.339,544.4014999183522,400.45682926644145,450.010009765625,536.5,1.78261,20.0,3.47,0.0229,0.14247,0.81114,False,False,,0.765,1064780.0,1322580.0,0.43,4.49,8.27,,,-11.77,0.3255,60.4,5.16,,False,0.4761206165648259,,0.895,US,True,61.70108314501675,83.90997409013096,30.3894297635605,51.02825312529103,26.089579044632742,50.331125827814574,67.3521850899743,69.32907348242811,50.0,71.62162162162163,76.5,57.65569490354384,standard,100,595174239,False,49.3,False,74.22852376980818,42.7022518765638,12.01000834028357,50.0417014178482,50.0417014178482,50.0417014178482,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,1.6,True,0.875,,2026-07-01,0
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,United States,USD,448417008605.9156,2.3254475000000046,1.4423389999999987,1.5789,1.445757825000001,7.381836,7.651,5.778500000000001,0.06780250150000004,0.0024000000000000063,0.08549624249999999,0.11058250375,0.163104985,-0.006000000000000005,0.16899999999999998,0.354,19.427999999999997,-0.8595000000000002,0.704,8188521728.0,16640000000.0,33001000960.0,464778035200.0,122291000000.0,,56654000000.0,,,12504000000.0,,10180000000.0,14193000000.0,1.48,0.55,1.68,2.79,0.42,1783296000.0,1.004,130.3699951171875,64.6571524864762,113.7699966430664,127.18091,1.88462,22.0,2.38,0.015700001,0.00055,0.82871,False,False,,0.247,23852425.0,27190310.0,0.4,-9.19,49.96,,,-10.59,0.3976,44.8,5.15,,False,-0.016645798236927575,,0.85,US,True,69.3848866204317,70.08749833864502,52.573018080667595,61.13151696216144,39.696208264026396,23.973509933774835,67.3521850899743,73.64217252396166,50.0,83.78378378378379,24.7,57.54811414365716,standard,101,3093441477,False,46.9,False,74.72894078398666,20.683903252710593,17.347789824854047,50.0417014178482,50.0417014178482,50.0417014178482,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,7.3,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-01,0
NDAQ,"Nasdaq, Inc.",Financial Services,Financial Data & Stock Exchanges,United States,USD,44428883710.16516,2.9613165000000006,2.2340065000000013,1.9142,-0.9363159250000004,8.198724,9.858,4.630250000000001,-0.012262493499999971,0.028719998000000004,0.09732375750000002,0.11592500875000002,0.520135015,0.07600000000000001,0.21050000000000002,0.314,13.401500000000006,-0.8085,0.345,459771392.0,531000000.0,9516999680.0,53419884544.0,31053000000.0,,8262000000.0,,,2433000000.0,,1788000000.0,2255000000.0,1.43,0.32529998,1.12,1.28,0.31,1781222400.0,0.974,101.10603805405401,76.57199855851961,78.55999755859375,106.13333,1.70588,15.0,2.76,0.0226,0.10882,0.86494005,False,False,,0.718,3632371.0,5936810.0,0.32,-5.78,-2.73,,,-17.72,0.3271,42.8,-5.8,,False,0.05600464473052424,,0.881,US,True,63.17306943037481,75.18136109972559,15.438108484005562,69.41332417630859,45.99614955039969,62.251655629139066,67.3521850899743,61.50159744408946,50.0,72.52252252252252,71.8,57.53968906525846,standard,102,466395779,False,51.4,False,72.64386989157632,55.4628857381151,15.763135946622187,50.0417014178482,50.0417014178482,50.0417014178482,7,STARK,8,VARNING,False,4,0.5714285714285714,MEDEL,VÄNTA,11.5,True,0.875,,2026-07-01,0
RNR,RenaissanceRe Holdings Ltd.,Financial Services,Insurance - Reinsurance,Bermuda,USD,13625093417.06314,-15.3137755,-7.680632000000001,3.62,-3.3474773250000007,1.1758242,-0.57,,0.059407516500000035,0.02876,-0.013376262500000003,-0.10055499125000002,-0.02193498499999999,-0.427,0.8815,0.726,-53.0855,-0.44249999999999995,1.195,1423445248.0,30354900992.0,2332781056.0,-6603903488.0,53800390000.0,,12776742000.0,,,,,2682334000.0,3693107000.0,0.51,0.0271,1.64,0.75,0.41,1781481600.0,0.192,319.79998779296875,230.3863204823629,319.5899963378906,325.46667,,15.0,4.18,0.052699998,0.02258,0.97957003,False,False,,0.644,345349.0,351490.0,0.37,16.13,9.07,,,-0.3,0.2415,72.7,7.68,,True,0.9991665848071499,,1.0,US,True,,51.21002188901465,53.54659248956885,65.74029974014337,65.74865794567272,82.11920529801324,67.3521850899743,,50.0,38.288288288288285,64.4,57.52486640445746,standard,103,112332688,False,69.9,False,97.5396163469558,76.39699749791492,76.98081734778982,50.0417014178482,50.0417014178482,50.0417014178482,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,2.4,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-01,0
6871.T,"Micronics Japan Co., Ltd.",Technology,Semiconductor Equipment & Materials,Japan,JPY,664806510200.0,25.375632000000003,53.443288624999994,,4.65404765,8.634523,8.477,7.932500000000001,0.12866749500000002,0.07466499749999991,0.09898998999999999,0.0975699925,0.18105998499999992,0.132,0.8069999999999999,1.014,-3.3617500000000016,-0.3360000000000001,1.092,,13397000192.0,1300999936.0,652710510592.0,99026000000.0,,70173000000.0,,,16542000000.0,,12063000000.0,12903000000.0,0.55,0.3049,95.0,2.5,95.0,1766966400.0,1.666,18030.0,4190.132899571132,17150.0,12400.0,1.5,2.0,,,0.18466,0.4175,False,False,,0.5,1077498.0,1282930.0,0.89,,,,,,0.8192,69.4,,,True,0.8545125156695182,,0.5,Japan,True,,80.23279264614521,,68.89707116486196,15.287971152493219,20.927152317880797,67.3521850899743,,50.0,,50.0,57.479220734372824,standard,104,135410958,False,34.4,False,27.981651376146786,18.265221017514595,14.428690575479566,50.0417014178482,50.0417014178482,50.0417014178482,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,13.3,True,0.875,,2026-07-01,0
D05.SI,DBS Group Holdings Ltd,Financial Services,Banks - Regional,Singapore,SGD,185666439352.40738,2.610823999999999,1.8181820000000002,3.2633,0.9767091500000002,8.330707,13.41,,,,0.0,0.06146251000000002,0.0,-0.028999999999999998,,0.011,,,,,70002999296.0,183164993536.0,298872438784.0,897488000000.0,,22895000000.0,,,,,10934000000.0,11024000000.0,4.95,0.79800004,3.24,4.55,0.81,1778457600.0,0.279,67.0,42.19736435758707,65.43000030517578,62.146,2.2,15.0,,,0.006,0.54368,False,False,,0.5,5306927.0,4888507.0,0.65,,,,,,0.1596,73.9,,,False,0.6705912200645762,,0.686,Singapore,True,,56.233421750663126,,37.7844741424305,93.64379765970747,34.03973509933775,67.3521850899743,,50.0,,50.0,57.470853388852234,standard,105,246902682,False,36.2,False,27.981651376146786,29.107589658048372,15.512927439532945,50.0417014178482,50.0417014178482,50.0417014178482,0,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-8.3,True,0.625,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;,2026-07-01,0
6954.T,Fanuc Corporation,Industrials,Specialty Industrial Machinery,Japan,JPY,6556370805984.0,11.014426000000004,15.495096625000004,3.4982,0.6129580499999998,7.6429634,6.785,8.874500000000001,-0.02557000499999999,0.0167150014999999,0.1047,0.1462849925,0.0952500049999999,0.045,0.041999999999999996,0.11,,5.1514999999999995,5.14,101607497728.0,753871028224.0,0.0,5820578791424.0,2090700000000.0,,857831000000.0,,,183763000000.0,,166543000000.0,250896000000.0,1.52,0.6,107.09,2.1,55.76,1774828800.0,0.937,8880.0,3619.31635286877,7026.0,7379.5,2.4,20.0,,,0.0072899996,0.53868,False,False,,0.5,6919487.0,6141200.0,0.76,,,,,,0.5598,60.7,,,False,0.24177847324883564,,0.75,Japan,True,65.66527702018233,65.59537626529593,,54.69172647202527,53.657598826387094,10.198675496688741,67.3521850899743,73.1629392971246,50.0,,50.0,57.40002214420432,standard,106,265551105,False,45.0,False,75.14595496246872,8.090075062552128,16.763969974979148,50.0417014178482,50.0417014178482,50.0417014178482,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,2.2,True,0.75,,2026-07-01,0
SLM,SLM Corporation,Financial Services,Credit Services,United States,USD,4799691866.635036,-13.631889799999998,-7.951849900000001,0.51,-2.318530925,2.88195,3.613,,0.13503750650000004,-0.0011600000000000013,0.19378373750000003,0.33250495874999997,0.520135015,-0.036,-0.027499999999999997,0.011,187.4245,-0.5035000000000001,1.279,,5203270144.0,6169181184.0,6016413184.0,29746295000.0,,1984393000.0,,,,,744847000.0,-398581000.0,2.04,0.1444,0.52,2.01,0.13,1780531200.0,0.987,34.23573617590247,17.54623391365214,25.450000762939453,28.81818,2.0,11.0,9.1,0.1312,0.01298,1.13318,False,False,,0.766,2967646.0,3137000.0,0.43,17.6,19.28,,,-7.3,0.4177,84.7,13.81,,True,1.1802410288165242,,0.464,US,True,,83.25844677912332,44.714881780250344,28.746445094856952,27.747415961528667,92.98013245033113,67.3521850899743,,50.0,15.015015015015015,76.6,57.34092094677589,standard,107,79836652,False,50.4,False,27.981651376146786,88.90742285237698,50.0417014178482,50.0417014178482,50.0417014178482,50.0417014178482,1,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-8.0,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-01,0
0939.HK,China Construction Bank Corporation,Financial Services,Banks - Diversified,China,HKD,1985847117235.9575,-5.598650050000001,-3.328162050000002,0.9819,-0.8159586000000001,3.516529,4.819,,-0.020078748999999955,2.9999799999999577e-05,0.29422749950000004,0.3178362725,-0.370865,-0.010999999999999996,-0.1275,0.035,,,,,5293374177280.0,6010644201472.0,2961064067072.0,45631818000000.0,,760713000000.0,,,,,338906000000.0,2101242000000.0,5.26,0.30290002,0.43,7.89,0.2029,1782950400.0,0.235,9.069999694824219,6.999922587631809,8.260000228881836,10.673218,1.375,16.0,,,0.63251,0.15784,False,False,,0.5,258153880.0,257680358.0,1.0272890727422244,-3.73,6.03,11.77,,-0.08930534654864519,0.19940337927180596,32.57576469109276,-0.05381563503090647,0.03046145819541568,False,-0.022146617878980524,,0.511,Asia,True,,58.25189804369656,62.95001751178756,34.31941610123553,91.42708042680493,15.62913907284768,67.3521850899743,,50.0,,50.0,57.327050290778544,standard,108,271358691,False,37.8,False,27.981651376146786,13.844870725604672,41.70141784820684,50.0417014178482,50.0417014178482,50.0417014178482,2,SVAG,-8,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,-9.9,True,0.75,SUSPICIOUS_FWD_PE;,2026-07-01,0
UDR,"UDR, Inc.",Real Estate,REIT - Residential,United States,USD,12990127658.205418,-7.618251749999996,44.57919625,8.17,-0.20058527500000034,8.384738,11.149,-3.1975000000000016,0.017675005500000007,-0.013892498749999996,0.016371242500000018,-0.15774750625,0.18632501499999995,-0.014999999999999993,1.2805,1.474,51.705999999999996,-0.4785,0.003,-92723072.0,2371000.0,5845310976.0,19696349184.0,10605674000.0,,1712317000.0,,,322375000.0,,377704000.0,902887000.0,4.33,1.1701,1.73,3.85,0.435,1784246400.0,0.712,40.029998779296875,32.15207637461423,39.97999954223633,40.61905,,21.0,2.64,0.0614,0.0044,1.12304,False,False,,0.668,4420917.0,4661830.0,0.25,10.99,20.92,,,0.0,0.2211,62.9,8.72,,True,0.9075178876993544,,0.519,US,True,,47.01158080896149,85.67454798331015,64.07466135419187,54.821953363642976,82.78145695364239,29.4987146529563,42.33226837060703,50.0,30.630630630630627,66.8,57.30577437035686,standard,109,186379961,False,53.9,False,70.22518765638031,77.06422018348624,15.42952460383653,50.0417014178482,50.0417014178482,50.0417014178482,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,2.5,True,0.875,,2026-07-01,0
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,United States,USD,53057647084.45477,15.129815500000005,10.152783000000003,2.0772,8.764708525,6.026539,6.445,8.6795,0.08189500150000004,0.03149,0.01578624249999999,0.07348751375,0.009345014999999984,0.057999999999999996,0.328,0.389,39.050000000000004,-0.3830000000000002,0.616,-125353600.0,423000000.0,4054000128.0,56742645760.0,11219000000.0,,8342000000.0,,,1423000000.0,,869000000.0,1544000000.0,1.16,0.55869997,5.52,1.63,1.38,1786924800.0,1.561,486.4700012207031,301.1794698525613,476.82000732421875,465.00778,2.26667,27.0,5.22,0.0357,0.0017299999,0.90970004,False,False,,0.405,794820.0,1080710.0,0.35,5.2,32.55,,,-1.53,0.3558,68.8,9.11,,True,0.8826435568181418,,0.981,US,True,46.05587158108003,67.01006150177054,58.97079276773296,73.5422527982536,35.826120944234795,58.54304635761589,67.3521850899743,44.88817891373802,50.0,53.6036036036036,40.5,57.279276603027384,standard,110,515304150,False,48.9,False,60.30025020850709,52.543786488740615,23.102585487906588,50.0417014178482,50.0417014178482,50.0417014178482,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,7.3,True,0.875,,2026-07-01,0
STX,Seagate Technology Holdings plc,Technology,Computer Hardware,Singapore,USD,203604284712.1333,49.86270950000001,10.844597,0.6226,176.67722782500002,18.492668,18.603,36.7355,17.6952125015,0.17567,0.10463624249999998,0.21734249374999998,-0.06415498499999997,0.315,0.881,1.2,333.44,-0.4585000000000001,0.772,510146432.0,1146000000.0,4177999872.0,204815663104.0,8023000000.0,,9097000000.0,,,1915000000.0,,1469000000.0,1083000000.0,0.33,0.277,2.96,3.02,0.74,1782259200.0,2.083,1144.184150716912,137.16744321116371,899.9000244140625,898.0909,1.54167,22.0,2.53,0.0427,0.00242,0.88255996,False,False,,0.417,4225349.0,5897650.0,0.39,-1.24,116.28,,,-16.35,0.7694,57.5,9.59,,False,0.351374236559421,,0.969,US,True,41.240162082132,81.18965094231864,51.738525730180804,88.25401763183875,10.513711087716135,32.18543046357616,67.3521850899743,51.597444089456864,50.0,48.64864864864865,41.699999999999996,57.16959689740297,standard,111,5307295379,False,42.8,False,61.38448707256047,27.105921601334444,5.587989991659716,50.0417014178482,50.0417014178482,50.0417014178482,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,10.5,True,0.875,,2026-07-01,0
