ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days
NXT.L,NEXT plc,Consumer Cyclical,Apparel Retail,United Kingdom,GBp,21919836564455.4,-2.9277065,3.2789765000000006,2.9071,7.467668299999999,2.4455361,2.738,0.6372500000000003,0.35995995249999996,0.09580750074999998,0.04352002749999998,0.026549989999999996,0.04242000000000001,0.0795,0.134,0.232,18.591500000000003,0.4342500000000001,1.081,359943728.0,96200000.0,1809799936.0,18897039360.0,4915300000.0,,6901300000.0,,,1277200000.0,,888500000.0,1233600000.0,1.83,0.32869998,2.68,2.95,1.81,1782950400.0,1.038,209771.95308208466,141625.23283196578,192023.15133571625,14867.0,2.1,20.0,,,0.06202,0.70499,False,False,,0.5,439182.0,297781.0,0.48,3.17,12.79,11.01,,0.0,0.2371,61.4,6.54,,False,0.6769628459601978,,0.5,UK,True,79.90678771746363,74.01909052982894,78.84461095973357,54.54949445309582,64.57704847930938,5.208333333333334,67.33668341708542,73.72611464968153,50.0,,50.0,66.24056103838042,standard,14,57180846028,False,46.6,False,56.97577276524645,2.5480367585630743,63.074352548036764,50.04177109440268,50.04177109440268,50.04177109440268,5,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,0.4,True,0.875,,2026-07-27,0
000660.KS,SK hynix Inc.,Technology,Semiconductors,South Korea,KRW,1248634753269000.0,,-12.055551749999998,0.4154,,9.453352,9.187,-1.6215000000000006,0.48506749750000006,0.2281550015,0.45058999599999994,0.5671475375,0.30837998000000005,1.8370000000000002,3.748,3.975,7.376875000000001,0.8075,2.174,25799824253440.0,54361531088896.0,21832415576064.0,1213454023131136.0,176107659000000.0,,97146675000000.0,,,47206319000000.0,,42919287000000.0,53373126000000.0,0.17,0.028399998,3000.0,1.06,375.0,1779926400.0,2.027,2987000.0,243980.453125,1759000.0,3408502.2,1.35135,37.0,,,0.20716,0.40826,False,False,,0.5,5741465.0,5934344.0,0.83,-39.7,43.85,,,-39.74,1.0089,30.2,-20.01,,False,0.19070329433664057,,1.0,Asia,True,,95.7309894312335,48.70424120364885,96.5048540384347,41.51055868819248,0.26041666666666663,67.33668341708542,75.79617834394905,50.0,,50.0,66.14084255558114,standard,15,7620113100,False,43.6,False,76.44110275689223,2.5480367585630743,10.693400167084377,50.04177109440268,50.04177109440268,50.04177109440268,7,STARK,8,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,10.8,True,0.625,SUSPICIOUS_FWD_PE;,2026-07-27,0
9999.HK,"NetEase, Inc.",Communication Services,Electronic Gaming & Multimedia,China,HKD,600874799364.2573,0.12104125000000199,-0.0986229999999999,1.3211,1.096064275,5.2529283,3.89,2.0475000000000008,0.070097505,0.0657599985,0.165754994,0.2367299975,0.28183998000000005,0.0,-0.026499999999999996,0.036,-27.122125,2.0375000000000005,3.089,24919020032.0,170903830528.0,10955459584.0,444966567936.0,221415060000.0,,112625807000.0,,,35834867000.0,,33759800000.0,50739800000.0,2.4,0.3966,4.51,1.92,0.144,1780531200.0,0.79,247.3736598862898,168.6753483990376,187.6999969482422,249.10275,1.34783,20.0,,,0.43930998,0.2699,False,False,,0.5,9105037.0,13076199.0,0.46,,,,,,0.3607,34.7,,,False,0.014356670663920991,,0.506,Asia,True,90.93041163608709,84.4259685718259,,38.78764624110383,63.053526423514114,21.223958333333336,67.33668341708542,93.31210191082803,50.0,,50.0,66.06015670280841,standard,16,312984482,False,50.6,False,86.88387635756057,18.71345029239766,23.976608187134502,50.04177109440268,50.04177109440268,50.04177109440268,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,2.7,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-27,0
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,United States,USD,634767275740.9463,-2.1312032500000004,1.0647532500000039,4.2872,2.2983299,6.481913,6.811,2.3954999999999993,,,0.09593501000000004,0.0986125,0.20094003,-0.019000000000000003,-0.158,-0.001,8.311750000000007,,,,22051000320.0,54987001856.0,666996965376.0,199210000000.0,,94193000000.0,,,25596000000.0,,26804000000.0,24530000000.0,2.07,0.6079,5.36,2.77,1.34,1787616000.0,0.235,269.42999267578125,160.2265438896949,263.3999938964844,270.5909,1.91304,22.0,3.04,0.0127,0.00046999997,0.76825994,False,False,,0.454,8204283.0,8527750.0,0.38,9.5,18.55,,,0.0,0.2132,57.4,10.89,,False,0.8234168238991684,,0.676,US,True,,76.42701525054467,89.51379427792915,34.60338630161337,88.20069458756639,20.963541666666664,67.33668341708542,,50.0,88.39285714285714,45.4,65.84866394376382,standard,17,2246209298,False,35.0,False,28.362573099415204,18.462823725981618,17.794486215538846,50.04177109440268,50.04177109440268,50.04177109440268,1,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,-0.5,True,0.75,SUSPICIOUS_FWD_PE;,2026-07-27,0
MMM,3M Company,Industrials,Conglomerates,United States,USD,89024001104.36414,-3.4868197500000004,-5.461730749999999,1.7372,21.43809265,3.5355046,3.85,-4.979500000000001,0.625307447,0.024942500000000006,0.013320020000000037,0.06432250499999997,-0.08594996999999999,-0.052,0.22550000000000003,0.29,361.399,-0.17600000000000005,0.811,5293487552.0,5303000064.0,13159999488.0,96934002688.0,37733000000.0,,24948000000.0,,,4791000000.0,,3250000000.0,2306000000.0,1.84,0.5364,3.12,3.88,0.78,1779408000.0,1.081,176.16000366210938,138.62307999597104,172.6199951171875,180.37589,2.27778,17.0,3.2,0.0212,0.00099,0.78258,False,False,,0.601,3875979.0,4349710.0,0.57,5.15,21.61,,,0.0,0.2819,74.1,12.0,,True,1.0165434603709098,,0.902,US,True,,66.19906967042135,91.42115122615803,58.60252346668577,36.68130129147229,48.17708333333333,67.33668341708542,92.83439490445859,50.0,75.0,60.099999999999994,65.84640998668802,standard,18,750846919,False,57.0,False,92.4812030075188,41.10275689223057,34.92063492063492,50.04177109440268,50.04177109440268,50.04177109440268,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,8.1,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-27,0
MU,"Micron Technology, Inc.",Technology,Semiconductors,United States,USD,1040114636199.9875,-12.044365250000004,-16.6143306,0.1455,3.1936585,,11.304,-4.596500000000001,0.48116499500000004,0.279925005,0.45045001200000007,0.65805003,0.24566002999999997,3.3129999999999997,13.467,13.983,-44.0395,1.6724999999999999,2.927,6582862272.0,26022000640.0,6376000000.0,1020468592640.0,82798000000.0,,37378000000.0,,,9809000000.0,,8539000000.0,17525000000.0,0.05,0.0112,0.53,0.33,0.15,1783296000.0,2.142,1254.8069810301963,103.21434055919525,920.9500122070312,1507.381,1.42222,42.0,0.69,0.0321,0.0025099998,0.83168,False,False,,0.476,52095870.0,43063510.0,0.74,-28.39,74.95,,,-28.39,0.9356,40.7,-8.94,,False,0.34261304963783723,,1.0,US,True,,94.25229662077597,50.13309293922521,98.17227782200021,30.499615276571674,19.010416666666664,25.43969849246231,56.36942675159236,50.0,57.44047619047619,47.599999999999994,65.7392924488559,standard,19,39659340060,False,48.4,False,63.40852130325815,16.95906432748538,50.04177109440268,50.04177109440268,50.04177109440268,50.04177109440268,6,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,OK,10.6,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-27,0
BKT.MC,"Bankinter, S.A.",Financial Services,Banks - Regional,Spain,EUR,14451035985.194916,-2.021543999999996,-1.2510279999999998,10.15,-0.2189859999999999,5.105733,2.137,,0.027711262499999986,-0.005892499249999995,0.17628499499999994,0.22858501125000005,-0.379475015,0.023000000000000007,,0.158,,,,,19627560960.0,11225206784.0,6048683008.0,131018892000.0,,3128426000.0,,,,,1089976000.0,-598882000.0,4.9,0.5017,0.77,5.29,0.160932,1782086400.0,,16.110000610351562,11.670876752146293,16.079999923706055,16.00591,2.5,22.0,,,0.28851,0.40965998,False,False,,0.5,1529417.0,1473213.0,0.91,10.81,14.56,16.02,,0.0,0.2556,65.8,9.89,,True,0.9837076245377545,,0.718,Europe,True,,57.38260047281325,82.43188010899182,53.78576684841744,76.59297789336802,80.72916666666666,67.33668341708542,,50.0,,50.0,65.53625032517431,standard,20,26947178,False,44.6,False,28.362573099415204,75.10442773600668,24.81203007518797,50.04177109440268,50.04177109440268,50.04177109440268,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,OK,-5.2,True,0.625,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;,2026-07-27,0
ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,United States,USD,76631391049.85077,3.457123250000004,8.7619315,2.749,7.0020337999999995,3.223048,3.248,4.354999999999999,0.1994999725,0.0467350035,0.013710002500000033,0.02876250250000001,-0.15262993999999996,0.1325,0.259,0.356,-4.433499999999997,0.124,0.884,990945984.0,4130980096.0,4723149824.0,77223559168.0,15548737000.0,,22750559000.0,,,2707357000.0,,2145044000.0,3026883000.0,0.77,0.2318,1.78,1.03,0.445,1780963200.0,0.879,242.80999755859375,133.1617244126318,238.88999938964844,256.17648,1.68421,17.0,3.15,0.0373,0.021259999,0.97164,False,False,,0.1,3068630.0,2005000.0,0.37,12.65,7.27,,,0.0,0.2986,81.3,7.48,,True,0.8879669717943568,,0.946,US,True,66.76732579142504,62.93090807954388,77.79717302452316,75.42860472413177,56.39164027484909,51.953125,67.33668341708542,65.44585987261146,50.0,51.488095238095234,10.0,65.48573089327857,standard,21,478974449,False,53.2,False,73.1829573934837,44.27736006683375,38.42940685045948,50.04177109440268,50.04177109440268,50.04177109440268,5,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,3.4,True,0.875,,2026-07-27,0
KIMBERA.MX,"Kimberly-Clark de México, S. A. B. de C. V.",Consumer Defensive,Household & Personal Products,Mexico,MXN,61965903918.93707,-1.6215280000000014,2.5653985000000015,2.41,44.3730202,2.114866,2.34,0.14899999999999913,1.7230199899999998,0.07632249899999999,0.092059993,0.1187999999999999,0.10742002,-0.008000000000000004,0.026999999999999996,0.09,695.886,0.4570000000000001,1.488,4272836096.0,19581583360.0,32849412096.0,131639558144.0,45633156000.0,,55371444000.0,,,12091264000.0,,7581467000.0,9812087000.0,5.61,0.80300003,2.2,5.14,0.55,1790726400.0,0.246,42.79675221226247,32.177756263361275,39.70000076293945,43.125,2.41667,12.0,,,0.0,0.36313,False,False,,0.5,4128905.0,3522221.0,0.39,4.26,2.73,,,-6.18,0.2448,60.8,5.65,,True,1.1241087770247442,,0.512,LatAm,True,90.03389105428272,81.97641913502989,32.944852505627296,43.03557650457009,59.52656352883193,54.947916666666664,67.33668341708542,86.14649681528662,50.0,,50.0,64.69056898876978,standard,22,7271273,False,64.1,False,97.53550543024228,47.953216374269005,66.9172932330827,50.04177109440268,50.04177109440268,50.04177109440268,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,8.0,True,0.875,,2026-07-27,0
CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,United States,USD,72617179882.5,7.264935250000001,3.1710040000000013,1.6094,495.79390040000004,,3.824,0.38250000000000295,3.421442295,0.08714750600000001,0.013675024000000043,0.0796925,0.12060003000000002,0.049,-0.129,-0.064,1531.18,-0.09525000000000017,0.557,2262862528.0,1419000064.0,7973000192.0,79512182784.0,16330000000.0,,20382000000.0,,,4233000000.0,,2132000000.0,4198000000.0,2.35,0.8062,2.12,2.32,0.53,1784505600.0,0.319,98.15380175270234,73.21888235953229,90.75,97.65,2.09524,20.0,3.19,0.0233,0.00145,0.87951,False,False,,0.812,5172114.0,4061450.0,0.47,1.25,8.91,,,-6.43,0.2536,47.1,1.73,,False,0.2706692574716498,,0.867,US,True,86.17263998478943,77.46258239466,39.75776714844213,45.94415942316115,52.517566186051255,52.604166666666664,67.33668341708542,82.16560509554141,50.0,70.23809523809523,91.2,64.45595237213419,standard,23,368576588,False,57.9,False,84.29406850459482,45.27986633249791,50.04177109440268,50.04177109440268,50.04177109440268,50.04177109440268,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-0.7,True,0.875,,2026-07-27,0
