ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,data_warnings,roe_raw,roa_raw,pe_trailing_raw,pe_forward_raw,revenue_growth_raw,earnings_growth_raw,debt_to_equity_raw,current_ratio_raw,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days,predicted_return,ml_rank
ASAN,"Asana, Inc.",Technology,Software - Application,United States,USD,1640279616.38449,,,,9.826684149999998,2.904769,2.687,-39.46725000000001,-1.0729975025,-0.17379750220000004,-0.31890998800000003,-0.22510061962499997,0.23275989000000008,-0.07450000000000001,,,139.6625,0.0,1.039,-923509840.0,424640000.0,248240000.0,2172495104.0,844088000.0,,790806000.0,,,-197331000.0,,-189024000.0,90361000.0,,0.0,,,,,0.92,15.710000038146973,5.380000114440918,10.1899995803833,9.26923,2.66667,13.0,4.89,0.2856,0.44357,0.67669,False,False,,0.461,5404741.0,3672610.0,0.9521333187024995,28.18,32.34,43.52,,-0.35136858334564125,0.6421251696689017,61.0599054544224,0.2556992779124718,0.14659280538924047,True,0.9710760842663709,,1.0,[],-0.87553,-0.10148,,21.66748,0.095,,181.221,1.148,US,True,,21.65599880561392,73.69010654371766,55.08330902863467,18.42604767337437,94.86823855755895,12.604042806183116,1.1647254575707155,50.0,11.278409090909092,46.1,44.423888919991185,standard,433,37423894,False,1,SVAG,-8,50.2,False,30.70469798657718,93.37248322147651,40.01677852348993,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,18.4,True,0.75,EXTREME_EARNINGS_GROWTH;,2026-08-31,0,0.07077260315418243,91.1
KNIN.SW,Kuehne + Nagel International AG,Industrials,Integrated Freight & Logistics,Switzerland,CHF,27135251411.18794,,,2.5087,8.5695781,1.0774524,1.221,3.852249999999998,0.26067497500000003,0.005875002000000001,-0.048360008,-0.074835008,,-0.024500000000000008,-0.029499999999999985,0.117,133.6975,0.0,0.935,-428374976.0,617000000.0,4084000000.0,29576636416.0,11927000000.0,,24476000000.0,,,1237000000.0,,882000000.0,1781000000.0,0.027309968517721484,0.8253,6.0,4.18,6.0,1778198400.0,0.639,223.1999969482422,142.4033839338917,219.6999969482422,198.61111,3.11111,18.0,,,0.60231996,0.18229,False,False,,0.5,212569.0,190696.0,0.22622420788997588,7.75,17.3,29.58,,-0.0156810037986318,0.28676887015442715,76.19681083114563,0.06862133800082026,0.22304466083766372,True,0.8009770706886108,,0.443,['market_cap: CHF -> USD (x1.04) 26091587895.373016 -> 27135251411'],0.44268,0.06136,30.598886,23.509773,0.076,0.114,196.252,0.975,Europe,True,46.30173276161081,50.252839157816645,66.91944544176079,32.167555505419884,43.73282704403648,61.026352288488205,78.00237812128418,36.10648918469218,50.0,,50.0,44.38490724968143,standard,437,51827643,False,2,SVAG,-8,50.8,False,30.70469798657718,56.04026845637584,81.20805369127517,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,7.4,True,0.75,,2026-08-31,0,-0.02422206848859787,18.3
VICI,VICI Properties Inc.,Real Estate,REIT - Diversified,United States,USD,28484877453.001064,,,,-3.2497240399999994,6.951593,11.338,-9.013250000000001,-0.010177490000000011,0.013967499299999995,0.428815005,0.307194365375,,-0.016000000000000007,-0.46049999999999996,-0.391,0.0,,11.235,-845612480.0,300947008.0,17843673088.0,46459564032.0,46724168000.0,,4006116000.0,,,3655301000.0,,2775493000.0,2509991000.0,0.06957866028632642,0.69769996,1.8,5.15,0.45,1781740800.0,0.687,31.85284484325324,25.75,25.8700008392334,32.5,1.84,24.0,2.81,0.0278,0.00282,0.98446,False,False,,0.758,9666233.0,7259790.0,0.4658203578495294,-1.67,-6.79,-11.51,,-0.1878276189602911,0.18190672115511353,46.68876326222045,-0.022667142901906745,-0.05494675148232331,False,0.16327591740880962,,0.386,"['gross_margin: None för sektor Real Estate'
 'current_ratio: None för sektor Real Estate']",0.09849,0.04818,10.027132,8.652174,0.057,-0.414,60.277,,US,True,,75.84099324655546,23.4259291277935,15.38548600811449,78.74111062287069,59.63938973647711,97.97859690844233,34.109816971713805,50.0,61.50568181818182,75.8,44.354947661562484,standard,438,187810773,False,3,SVAG,-8,39.5,False,30.70469798657718,44.79865771812081,17.28187919463087,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,11.7,True,0.75,,2026-08-31,0,-0.005083533003926277,49.7
BOX,"Box, Inc.",Technology,Software - Infrastructure,United States,USD,4799282976.73447,,,0.6743,244.09228815,7.095416,8.07,-90.88425000000001,,-0.1914775062,-0.314429988,-0.37225061462500003,0.04305994000000002,-0.0335,,,,0.0,0.662,-960342720.0,200890000.0,425647008.0,5458703360.0,1546060000.0,,1177253000.0,,,83189000.0,,115383000.0,356450000.0,,0.0,,,,,1.414,36.15999984741211,21.34000015258789,34.97999954223633,37.5,2.4,8.0,5.23,0.1408,0.03304,1.0510501,False,False,,0.452,2710885.0,3428730.0,1.3691254662761352,12.51,29.75,48.54,,-0.032632751940131155,0.36895116638650227,58.6683535689725,0.1530322151167558,0.28107230601349564,True,1.0720479210934966,,0.828,['debt_to_equity: 2048.842 > 200 -> None' 'roe: |-5.75826| > 5 -> None'],,-0.119160004,51.441174,19.073479,0.136,,,0.76,US,True,,17.425354490925358,83.36103840091357,46.81963670084281,24.590496610531023,88.90429958391124,12.604042806183116,7.653910149750416,50.0,12.5,45.2,44.341432474432466,standard,439,119936974,False,1,SVAG,-8,45.4,False,30.70469798657718,84.81543624161074,16.2751677852349,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,,True,0.625,EXTREME_EARNINGS_GROWTH;,2026-08-31,0,0.05099942162632942,88.5
SGSN.SW,SGS SA,Industrials,Consulting Services,Switzerland,CHF,19132392748.75426,,,5.7463,14.1173261,2.552946,3.122,0.30324999999999847,0.581124975,0.025894997,0.007969991999999988,-0.0012849949999999971,,-0.024500000000000008,-0.1805,-0.016,,0.0,0.932,0.0,1300000000.0,5216000000.0,22495715328.0,7883000000.0,,6945000000.0,,,957000000.0,,668000000.0,1223000000.0,0.03437164395753992,0.9412,3.2,3.61,3.2,1775088000.0,0.579,98.76000213623047,76.91934931784853,93.0999984741211,101.63158,,19.0,,,0.14262,0.45870999,False,False,,0.5,313624.0,250377.0,0.1375162363977407,-2.8,6.01,-0.3,,-0.05731068792710148,0.1809178062770404,28.985500836468944,-0.015864578779812177,0.04088627945943424,False,0.3088729456982841,,0.5,"['debt_to_equity: 464.47 > 200 -> None'
 'market_cap: CHF -> USD (x1.04) 18396531489.18679 -> 19132392749']",0.76313,0.081379995,27.38235,20.87121,0.076,-0.037,,0.952,Europe,True,62.463039948524866,60.25000399145479,47.84179997616631,26.33386060532937,69.70701773553299,68.65464632454923,84.0665873959572,47.67054908485857,50.0,,50.0,44.33468706929524,standard,440,28835928,False,2,SVAG,-8,57.4,False,64.76510067114094,63.08724832214765,61.241610738255034,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,11.8,True,0.625,,2026-08-31,0,-0.012926454655826092,34.9
COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,419295891825.3369,8.167186999999998,11.456271499999998,4.5347,19.207783825,1.4281827,1.422,14.91675,0.08208750749999999,0.017475003049999997,-0.05737498699999999,-0.08541061162500002,,0.178,0.365,0.456,0.0,0.0,0.564,5841733696.0,11125999616.0,10227999744.0,417625047040.0,77099000000.0,,275235000000.0,,,10383000000.0,,8099000000.0,13335000000.0,0.0062191293030990445,0.2701,5.88,0.59,1.47,1784851200.0,0.86,1094.7594789612422,840.3510537593472,945.469970703125,1077.3143,2.0,35.0,3.82,0.0166,0.00161,0.74489,False,False,,0.448,2204823.0,1802670.0,0.8031937454862266,-0.91,-0.98,-6.18,,-0.13636740409845083,0.19999224827900827,47.65825011544225,0.00042841274403571106,-0.012533412229278285,False,0.33726463353138364,,0.851,[],0.29152,0.086660005,47.63073,41.724678,0.215,0.455,60.257,1.072,US,True,57.29619817926818,47.393075075272975,45.8315392989101,75.3295430054867,61.564939076001025,10.402219140083217,35.79072532699168,68.38602329450914,50.0,80.39772727272727,44.800000000000004,52.2933444585966,standard,241,1704370352,False,5,NEUTRAL,0,51.8,False,70.63758389261746,2.5587248322147653,75.25167785234899,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-8.2,True,0.875,,2026-08-31,0,0.008879908360540867,67.6
WPM,Wheaton Precious Metals Corp.,Basic Materials,Gold,Canada,USD,69636348725.03174,,,0.43,2.027494325,21.955936,22.548,10.84075,0.06448750249999999,0.0760474993,0.54031501,0.547419425375,0.21106994,0.704,0.5355,0.859,0.0,0.0,0.452,-4636227008.0,100192000.0,1976749952.0,71512907776.0,9125781000.0,,2314600000.0,,,1581641000.0,,1471720000.0,1904981000.0,0.005087067049405218,0.1597,0.78,1.13,0.195,1787184000.0,1.191,165.03238670429081,92.16364883116063,153.3300018310547,174.607,1.3125,10.0,2.84,,0.00113,0.72473997,False,False,,0.432,2169301.0,2830740.0,1.017818563652383,35.41,15.79,-5.89,,-0.07090962632810227,0.4987203045422514,67.14134778336089,0.2513646272643255,0.19958074079291577,True,0.7242091886328003,,0.913,[],0.2355,0.14365,33.99778,30.307104,0.847,0.857,20.399,0.466,US,True,24.69821194283445,89.29051518084194,62.470329486061416,85.53132444875547,34.94782437122039,39.389736477115115,33.769322235434004,17.803660565723796,50.0,,43.2,52.207194675741526,commodity,244,434037369,False,4,NEUTRAL,0,34.5,False,30.70469798657718,26.006711409395972,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-2.4,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-31,0,0.02448906935751438,79.1
WPM.TO,Wheaton Precious Metals Corp.,Basic Materials,Gold,Canada,CAD,70706849770.49072,,,0.43,4.039721050000001,30.538986,31.131,23.305000000000003,0.10441000749999998,0.076406250625,0.5582824962499999,0.5567975337500002,0.27327,0.704,0.5355,0.859,0.0,0.0,0.452,-4149167680.0,100192000.0,1976749952.0,98735251456.0,9125781000.0,,2314600000.0,,,1581641000.0,,1471720000.0,1904981000.0,0.005064003274554527,0.1597,1.08,1.11,0.269,1787184000.0,1.191,226.61000061035156,128.9170065276829,213.27000427246094,238.49127,1.3125,7.0,2.74,,0.00113,0.72473997,False,False,,0.5,817187.0,785840.0,0.8027598863986154,38.73,15.21,-3.63,,-0.058867641772034185,0.49494191949524163,67.93619708241877,0.23863918257981065,0.20465805611822985,True,0.7346124251729531,,0.913,['market_cap: CAD -> USD (x0.73) 96858698315.74072 -> 70706849770'],0.2355,0.14365,33.219627,30.296701,0.847,0.857,20.399,0.466,Canada,True,22.857674268967628,92.58176447284151,64.2954357725818,85.53132444875547,16.92431053050522,38.69625520110957,33.650416171224734,23.46089850249584,50.0,,50.0,52.188233358194374,commodity,245,120909365,False,4,NEUTRAL,0,34.4,False,30.70469798657718,25.671140939597315,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-1.6,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-31,0,0.018594039604067802,75.9
STAG,"STAG Industrial, Inc.",Real Estate,REIT - Industrial,United States,USD,7168613731.060432,,,19.49,-2.2520141,8.309525,12.083,-5.233250000000002,-0.038907495,-0.0052925007000000045,0.034385005000000024,-0.024275604624999954,,0.007999999999999993,-0.013499999999999998,0.058,10.047000000000004,,1.188,-642998592.0,85077000.0,3478531072.0,10640306176.0,7208069000.0,,845184000.0,,,319629000.0,,273519000.0,463388000.0,0.04168907980843202,1.1692,1.55,4.04,0.388,1790726400.0,0.967,42.61000061035156,33.24890372718184,37.18000030517578,42.08333,2.5,12.0,4.17,0.0504,0.00135,0.97357005,False,False,,0.361,1573166.0,1447100.0,0.973767125712465,-3.53,-0.84,-3.21,,-0.12743487977929369,0.19472477810156308,60.51281248716208,-0.034558837249989094,-0.013055831893140524,True,0.5843189980600945,,0.868,"['gross_margin: None för sektor Real Estate'
 'current_ratio: None för sektor Real Estate']",0.069759995,0.02892,28.6,42.25,0.081,0.033,93.78,,US,True,,45.04962893020313,47.994766576300364,48.81107177495379,59.884101931791214,84.32732316227461,67.30083234244947,18.96838602329451,50.0,35.79545454545455,36.1,44.115870717477,standard,441,53803178,False,2,SVAG,-8,44.2,False,30.70469798657718,79.78187919463086,13.422818791946309,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,12.3,True,0.75,,2026-08-31,0,-0.019337650388479233,24.3
PHIA.AS,PHIA.AS,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,26944000000.0,,17834000000.0,,,1449000000.0,,895000000.0,1172000000.0,,,,,,,,26.672283596444757,19.903108891793273,24.059999465942383,,,,,,,,False,False,,0.5,,,0.09,2.02,6.08,-6.21,,-8.98,0.2526,47.9,-1.34,,False,0.6222965039250578,,1.0,,,,,,,,,,Europe,True,,,43.347548675320155,94.94649227110583,75.4320987654321,,12.604042806183116,,50.0,,50.0,44.096275122203714,standard,442,,True,1,SVAG,-8,44.6,False,28.17195325542571,50.04173622704508,50.04173622704508,50.04173622704508,50.04173622704508,50.04173622704508,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.0,True,0.0,EXTREME_GROWTH;EXTREME_EARNINGS_GROWTH;MISSING_CRITICAL;,2026-08-31,0,-0.008437921293079853,44.0
MAA,"Mid-America Apartment Communities, Inc.",Real Estate,REIT - Residential,United States,USD,15037605917.584183,,,7.03,-1.4590698999999996,6.9492655,9.397,-4.93825,-0.03816749000000001,-0.0029225007000000074,-0.06441499499999997,-0.14107560462499996,,-0.06300000000000001,0.09050000000000001,0.126,18.644,,0.032,-191459200.0,51836000.0,5715268096.0,20849645568.0,11975383000.0,,2209126000.0,,,619438000.0,,446909000.0,1078175000.0,0.0472185785910043,1.7807001,6.12,3.58,1.53,1784073600.0,0.72,142.7571991322104,117.48296125287948,129.61000061035156,143.84,2.53846,25.0,3.94,0.037100002,0.00463,1.00178,False,False,,0.245,1021363.0,719940.0,1.0684233485272827,-2.78,1.58,-0.85,,-0.09209481974834022,0.19137720215174878,41.86047992837379,-0.03115316937893875,-0.001846185447971771,False,0.09296804022716625,,1.0,"['gross_margin: None för sektor Real Estate'
 'current_ratio: None för sektor Real Estate']",0.0705,0.03129,37.89766,39.520424,0.01,0.137,102.377,,US,True,,28.75900702902956,58.0147027307821,52.66199099801353,63.845787665846665,71.84466019417476,72.294887039239,39.767054908485854,50.0,48.01136363636363,24.5,44.054360307217436,standard,443,93311424,False,2,SVAG,-8,50.6,False,61.74496644295302,66.86241610738254,17.36577181208054,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,23.7,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-31,0,-0.010625531896948814,39.7
SLM,SLM Corporation,Financial Services,Credit Services,United States,USD,4965079971.313477,,,0.51,,2.944891,3.805,,0.1244225025,-0.0022825003000000003,0.16393000000000005,-0.10717560212500002,,-0.023499999999999993,-0.27849999999999997,-0.179,,,1.314,,4644066816.0,5844118016.0,6414800384.0,29746295000.0,,1984393000.0,,,,,744847000.0,-398581000.0,0.019689511662415036,0.14479999,0.52,2.01,0.13,1788480000.0,0.972,31.48024084954198,17.546235679862935,26.40999984741211,28.54545,2.09091,11.0,6.65,0.1088,0.01302,1.1445099,False,False,,0.802,2728484.0,1615620.0,0.9444905164299219,2.21,20.12,42.73,,-0.16106106132932074,0.39009062853439713,41.26679455545224,0.022985199169445414,0.08330302429270575,False,0.22966535912904407,,0.468,"['debt_to_equity: 236.158 > 200 -> None'
 'gross_margin: None för sektor Financial Services'
 'current_ratio: None för sektor Financial Services']",0.30333,0.02528,7.356546,7.849303,0.081,-0.094,,,US,True,,58.41796358374249,57.90679865403618,19.128309375708895,40.43795164739117,88.76560332871013,65.39833531510108,,50.0,17.045454545454543,90.2,44.01099393540424,standard,445,42668524,False,3,SVAG,-8,50.4,False,30.70469798657718,84.56375838926175,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,10.6,True,0.5,,2026-08-31,0,0.00016789314395282418,58.2
207940.KS,"Samsung Biologics Co.,Ltd.",Healthcare,Biotechnology,South Korea,KRW,51296854441.14,,,2.4736,,13.721276,13.227,10.583,0.08596750700000003,0.0458949998,0.24819250399999998,0.2441600075,,0.2145,0.16750000000000004,0.328,0.0,0.0,0.954,1273339100672.0,2212938383360.0,1241274646528.0,67740261941248.0,11060741976830.0,,4556971695180.0,,,2069221266710.0,,1784352060590.0,2247807426550.0,,0.0,,,,,0.214,1987000.0,1228000.0,1518000.0,1975520.0,1.45833,25.0,,,0.74373,0.1608,False,False,,0.5,61462.0,46066.0,1.67483814678552,-0.59,11.37,-12.15,,-0.23603422244589833,0.41037497701304937,43.73464373464373,0.03939854566369494,-0.044363373379853854,False,0.3680010503474799,,0.181,['market_cap: KRW -> USD (x0.00073) 70269663618000.0 -> 51296854441'],0.18526,0.09568,,30.840906,0.302,0.329,14.844,1.797,Asia,True,64.31199762731802,76.93371556270033,29.69654213255057,54.44381696272397,58.19068434297048,46.3245492371706,12.604042806183116,73.87687188019967,50.0,,50.0,59.99044016005049,standard,93,51047577,False,7,STARK,8,52.8,False,97.5251677852349,32.04697986577181,7.130872483221476,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,6.5,True,0.625,,2026-08-31,0,0.020505495369434357,77.1
CHRT.L,Cohort plc,Industrials,Aerospace & Defense,United Kingdom,GBp,,,,,0.3313774749999996,2.145531,2.055,0.0,0.08099748999999999,0.023909998000000002,0.034944996000000006,0.11319498999999998,,0.07050000000000001,0.30300000000000005,0.465,0.0,0.19324999999999992,1.136,0.0,49581000.0,56312000.0,629656896.0,396578000.0,,270043000.0,,,27836000.0,,19249000.0,51184000.0,0.0132,0.32849997,0.18,1.94,0.121,1787184000.0,0.34,19420.350551605225,10873.243413067139,,1668.75,1.42857,8.0,,,0.24229999,0.45936,False,False,,0.5,142352.0,100194.0,2.2414392868440265,,,,,,0.48103600036779404,59.57818631580448,,,True,,,0.5,,,,,,,,,,UK,True,,72.03686844720778,30.439952437574313,59.50551717625557,56.31628713978764,,51.843043995243754,47.67054908485857,50.0,,50.0,51.86732904746013,standard,247,,True,5,NEUTRAL,0,48.2,False,35.88777219430486,50.041876046901166,61.55778894472361,50.041876046901166,50.041876046901166,50.041876046901166,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.0,True,0.75,,2026-08-31,0,-0.10748962312936783,0.2
ABBN.SW,ABB Ltd,Industrials,Electrical Equipment & Parts,Switzerland,CHF,150145828877.47394,,,2.6264,7.1626560999999995,4.038123,4.173,3.908249999999999,0.143744975,0.03402500200000001,0.05681999200000001,0.03665499500000001,,0.04149999999999998,-0.061499999999999985,0.07,0.0,0.22725000000000017,0.818,814374976.0,5856999936.0,9146000384.0,149176500224.0,44885000000.0,,33220000000.0,,,5729000000.0,,4734000000.0,5469000000.0,0.011797188709836643,0.432,0.94,2.15,0.94,1774224000.0,1.011,89.13999938964844,51.892075616931166,79.68000030517578,81.44971,2.76923,26.0,,,0.00028,0.59547,False,False,,0.5,2340499.0,1890441.0,0.15736070655898615,0.2,-6.87,12.59,,-0.10612518677637794,0.2749342697583468,36.49635341363226,-0.0284016857715913,0.11263570447975346,False,0.26973567673281384,,0.707,['market_cap: CHF -> USD (x1.04) 144370989305.2634 -> 150145828877'],0.32575,0.08951,36.38356,27.614788,0.142,0.082,55.751,1.429,Europe,True,59.30769965465412,62.22815674532984,49.1357772512922,45.761857011459874,61.239621264510646,22.88488210818308,49.10820451843044,55.074875207986686,50.0,,50.0,51.838062486479416,standard,248,186338365,False,4,NEUTRAL,0,45.4,False,64.93288590604027,13.338926174496644,30.70469798657718,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-1.2,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-31,0,-0.013375281356275082,33.9
HNR1.DE,Hannover Rück SE,Financial Services,Insurance - Reinsurance,Germany,EUR,33577134846.91238,,,4.736,-0.3715122000000002,1.3716917,1.28,-0.9930000000000012,0.05806498500000001,0.010734998400000008,-0.128875008,-0.2512550025,,-0.3375,-0.34950000000000003,-0.166,0.0,,0.141,6052037312.0,7219599872.0,4143899904.0,29005801472.0,71327100000.0,,24017800000.0,,,,,2641500000.0,5686900000.0,0.0484872016752707,0.5516,12.5,2.66,12.5,1778112000.0,0.123,267.70153536115265,221.8152814172551,257.79998779296875,282.46667,2.33333,15.0,,,0.50200003,0.29221,False,False,,0.5,137932.0,113229.0,0.13224759257595692,2.14,14.48,5.7,,-0.03698726477166392,0.19679467887515317,60.62989902776376,0.03273666761955352,0.05760228009786594,True,1.0014895461659723,,0.855,"['gross_margin: None för sektor Financial Services'
 'current_ratio: None för sektor Financial Services'
 'market_cap: EUR -> USD (x1.08) 31089939673.067017 -> 33577134847']",0.22163,0.029189998,11.44252,10.929972,-0.233,-0.165,28.967,,Europe,True,,37.11740129485059,68.18224179456902,25.07502662812582,88.43415948012802,56.5880721220527,93.935790725327,99.00166389351082,50.0,,50.0,51.784438499304564,standard,250,33926584,False,5,NEUTRAL,0,59.2,False,91.86241610738254,41.61073825503356,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,30.3,True,0.75,,2026-08-31,0,-0.0032488731667399406,52.9
LIN,Linde plc,Basic Materials,Specialty Chemicals,United Kingdom,USD,225654404091.8894,,,2.071,0.6154073250000003,6.3656073,7.061,2.1457499999999987,0.01299748249999999,0.0040374992999999935,0.09807501,0.10570939537500001,,-0.04999999999999999,-0.20850000000000002,0.092,17.848,0.0,0.68,3048108608.0,4897999872.0,28013000704.0,250318405632.0,86817000000.0,,33986000000.0,,,9254000000.0,,6898000000.0,10350000000.0,0.013074298527754906,0.4,6.4,1.3,1.6,1788393600.0,0.726,548.2000122070312,385.26352644301903,489.510009765625,547.24,1.7037,25.0,2.31,0.0107,0.0024899999,0.88894,False,False,,0.358,2271092.0,1980720.0,0.6097177451057473,-3.76,-1.33,-3.03,,-0.10705946941723454,0.19174988228037676,47.45734713965034,-0.029951378987900124,0.025706772041629522,True,0.6990351273924176,,0.835,[],0.18400998,0.07164,31.540592,25.008495,0.093,0.113,68.947,0.879,US,True,69.79183737074663,54.794375800892624,47.21274689136922,36.96798514277344,51.636081794175446,16.50485436893204,51.12960760998811,65.3910149750416,50.0,89.48863636363636,35.8,51.69496677747735,standard,251,969582267,False,4,NEUTRAL,0,44.4,False,70.55369127516778,8.305369127516778,20.13422818791946,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,1.8,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-31,0,-0.06325473636388779,2.7
ARM,Arm Holdings plc,Technology,Semiconductors,United Kingdom,USD,255305061178.72296,,43.6138685,2.0958,22.01934215,49.516113,48.856,215.17075,-0.06393751250000002,-0.018167502200000015,0.085650002,-0.074760614625,0.32306999000000003,0.05449999999999999,0.766,1.077,0.0,3.4919999999999995,5.063,221858496.0,3888000000.0,485000000.0,251902394368.0,10703000000.0,,4920000000.0,,,908000000.0,,904000000.0,1524000000.0,,0.0,,,,,3.909,452.70001220703125,100.0199966430664,239.0500030517578,286.44104,1.95238,39.0,3.19,0.1257,0.0007,0.96182,False,False,,0.419,7721288.0,4055240.0,0.9035728776565728,-1.03,-32.34,87.56,,-0.47194610866846154,0.7650896555406277,33.56164610243417,-0.16956331004548852,0.19923582587889843,False,0.1671909295076769,,0.957,"['pe_trailing: 243.92857 utanför giltigt intervall (1, 200] -> None']",0.13352999,0.05415,,78.09948,0.224,1.083,5.62,5.252,US,True,34.605466216929486,49.86085969487256,49.56393061608449,79.21068849434911,44.74794113621547,14.563106796116504,12.604042806183116,48.91846921797005,50.0,13.920454545454545,41.9,51.667294152927305,standard,252,969405134,False,6,NEUTRAL,0,39.5,False,62.332214765100666,6.9630872483221475,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-2.7,True,0.75,,2026-08-31,0,-0.03521040454506874,9.9
FCX,Freeport-McMoRan Inc.,Basic Materials,Copper,United States,USD,109783535250.9723,,,6.4279,0.30092972500000026,4.2439904,4.955,-2.5482500000000003,-0.023462497500000012,0.008247499299999999,0.007575015000000004,0.15855939537500002,,-0.21599999999999997,-0.04049999999999998,0.275,0.0,0.24399999999999994,0.795,1046608448.0,4080000000.0,10359000064.0,128175538176.0,58167000000.0,,25915000000.0,,,6502000000.0,,2204000000.0,5610000000.0,0.007848267154362466,0.2941,0.6,1.28,0.15,1784073600.0,1.379,80.23999786376953,34.776152565400324,76.44999694824219,72.04545,1.69565,22.0,1.93,0.0182,0.00716,0.89449996,False,False,,0.441,14891196.0,17191120.0,1.2556304192133059,20.51,16.63,12.81,,-0.04723331276705611,0.5098520315511101,61.54741984466534,0.16585473469417122,0.27626249833001637,True,0.7672703374151453,,1.0,[],0.14755,0.07585,37.47549,18.489407,-0.073,0.281,32.149,2.066,US,True,,59.27974294269318,77.2722418687508,49.413476815232755,44.56767237187591,28.71012482662968,39.833531510107015,59.73377703826955,50.0,77.8409090909091,44.1,43.66456968059603,commodity,451,1314261072,False,3,SVAG,-8,46.8,False,69.04362416107382,17.78523489932886,29.194630872483224,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,22.4,True,0.875,,2026-08-31,0,-0.028282463550567627,15.6
