ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,dividend_yield,payout_ratio,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,earnings_surprise_pct,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,volatility,bb_position,sentiment_raw,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_sentiment,score_total,company_type,rank,data_quality,sector_signal,sector_adjustment,piotroski_f,piotroski_label,piotroski_boost,insider_signal,earnings_signal,analyst_signal,extra_composite,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_sector_pct,score_global_pct,score_total_sector,sector_rank,sector_return_3m,relative_strength,rs_label,prev_score,prev_rank,prev_price,prev_rsi,prev_ma200,prev_trend_capped,prev_short,score_delta,rank_delta,is_new,short_delta,price_change_1w,delta_flag
PNDX-B.ST,Pandox AB (publ),Real Estate,Real Estate Services,Sweden,SEK,21002287529.99878,9.320595,16.05119,,1.0131432,4.475156,11.336,19.236,0.109910004,0.02726,0.48009,0.52997,0.57962,0.11,4.664,4.664,153.872,0.784,0.117,1295250048.0,1566000000.0,53768998912.0,2.56,0.22559999,1.232,200.34090766906738,149.1318312341518,175.60000610351562,216.6,1.0,5.0,,,0.11670999,0.83288,,165171.0,131403.0,0.46213592110226154,-0.06706270953474014,-0.11047658563906415,-0.05429620101958743,,-0.12349400755645945,31.553414059187034,-0.03060740599734224,-0.03308645891309081,False,0.23773692714291628,0.35281942283108203,0.5,52.94881679246423,66.83945423389883,40.31936127744511,85.86716958852355,34.512355038811705,56.80473372781065,69.07164480322906,62.525227043390515,74.28878006901081,standard,8,0.875,UPPTREND,5,7,STARK,8,0.5,0.526,1.0,0.66,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,80.0,95.56962025316456,87.78481012658227,14,0.006034066781841929,-0.117,🔴 SVAG,74.28878006901081,9,175.60000610351562,31.553414059187038,-0.0330864589130908,True,,0.0,1,False,,0.0,
BATS.L,British American Tobacco p.l.c.,Consumer Defensive,Tobacco,United Kingdom,GBp,132885121568618.61,13.979943,12.643401,1.4758,2.3034797,4.120913,5.307,11.56,0.15824,0.053439997,0.30316,0.34576,0.82651,0.001,,,72.842,0.873,0.559,2993750016.0,3843000064.0,35070001152.0,5.1,0.6882,0.117,61597.03154373169,39854.6615118635,61433.34360218048,4809.0913,1.81818,11.0,,,0.06572,0.5564,,4708585.0,3227383.0,0.06439071921010603,0.17208056230271906,0.1459616501908898,0.15551806506782606,0.544786514040466,-0.002657399836467733,80.657755460398,0.13032158768940216,0.16320209485093295,True,0.2387915019239757,1.1389259979771278,0.5,59.36244340322213,75.5813924279883,83.33494301719142,25.482832618025753,59.58643256946159,2.366863905325444,69.07164480322906,62.525227043390515,61.538118223329555,standard,50,1.0,NEUTRAL,0,6,NEUTRAL,0,0.832,0.5,0.795,0.688,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,85.71428571428571,68.9873417721519,77.3508137432188,32,-0.031084627721516322,0.177,🟢 STARK,61.53811822332956,54,61433.34360218048,80.657755460398,0.1632020948509329,False,,-7.105427357601002e-15,4,False,,0.0,
CLAS-B.ST,Clas Ohlson AB (publ),Consumer Cyclical,Specialty Retail,Sweden,SEK,23526224337.0,23.458212,31.896551,3.14,8.644492,2.1125193,2.098,16.159,0.41338003,0.12434,0.09064999,0.16165,0.40995,0.057,0.204,0.206,62.599,1.434,0.684,1701762560.0,2056999936.0,1873400064.0,1.72,0.4032,0.948,445.0,253.74374511423105,407.0,390.0,3.0,3.0,,,0.36146,0.33835,,85039.0,65220.0,0.9943822127597803,0.00892416003466634,0.21058889120256863,0.2231496945467819,,-0.08539325842696632,48.47561060708547,0.04889338245803443,0.16326570991484912,False,0.38598465187512304,0.5296577177738323,0.5,34.3184375580039,65.57819550403099,78.0439121756487,54.582865423486794,44.18729127066357,54.437869822485204,69.07164480322906,62.525227043390515,73.61871523866436,standard,10,0.875,UPPTREND,5,7,STARK,8,0.5,0.753,0.5,0.601,UPPTREND,False,4,0.5714285714285714,MEDEL,STARK,86.95652173913044,94.30379746835443,90.63015960374244,7,0.024718917843827848,0.186,🟢 STARK,73.61871523866436,11,407.0,48.47561060708547,0.1632657099148491,False,,0.0,1,False,,0.0,
CTM.ST,Catena Media plc,Communication Services,Internet Content & Information,Malta,SEK,181560326.4145589,,0.64343166,,2.3645322,3.6954334,2.817,13.341,-0.04521,0.04047,-0.10889,0.14037,0.38551998,0.258,,,,4.468,4.468,12440625.0,13654000.0,0.0,,0.0,,3.799999952316284,1.399999976158142,2.4000000953674316,,,,,,0.26545,0.12751001,,222980.0,517801.0,5.957865103492992,0.034482829494228984,0.25000007761021625,0.13744086004252432,,-0.3684210196096147,48.99328923494974,0.010016030513917862,0.15769218563625653,False,0.9889437575166229,0.24656245868591892,0.5,65.19595565164971,30.129298384927562,59.2814371257485,87.07081545064378,45.7097433040895,99.40828402366864,14.076690211907165,62.525227043390515,73.46922463838686,standard,11,0.5,UPPTREND,5,7,STARK,8,0.5,0.5,0.8,0.59,UPPTREND,False,3,0.42857142857142855,LÅG,OK,50.0,93.67088607594937,71.83544303797468,39,0.02695555257166693,0.223,🟢 STARK,73.46922463838686,12,2.400000095367432,48.99328923494974,0.1576921856362565,False,,0.0,1,False,,-2.220446049250313e-16,
ANTO.L,Antofagasta plc,Basic Materials,Copper,United Kingdom,GBp,52669616582452.62,42.43,32.752644,0.92,5.487261,4.8524876,5.707,9.978,0.15127,0.08524,0.15416001,0.43218,0.49925,0.318,0.417,0.417,53.078,2.901,2.595,32187500.0,4909899776.0,7659400192.0,1.11,0.2982,1.349,54615.96241227748,21790.855983392183,53425.22584629059,3519.0845,2.95238,21.0,,,0.65474,0.22760999,,1441767.0,1474999.0,0.03413814463250314,0.11119834155239472,0.13970147903899988,0.540996260342373,1.2261782073296783,-0.021801988162332808,65.6123546161516,0.1688485331931091,0.38798836453526553,True,0.4451285235404767,0.9956706948816232,0.5,37.68093203866537,70.57268190327997,90.81031485416264,78.70021535635485,43.506648580817554,10.059171597633137,69.07164480322906,62.525227043390515,67.5395236536417,commodity,29,1.0,NEUTRAL,0,8,STARK,8,0.5,0.5,0.512,0.504,UPPTREND,False,5,0.7142857142857143,HÖG,OK,75.0,82.27848101265823,78.63924050632912,28,-0.015184431616981575,0.155,🟢 STARK,72.5395236536417,13,53425.22584629059,65.6123546161516,0.3879883645352655,False,,-5.0,-16,False,,0.0,📤 LÄMNAT TOPP20 · ⬇ -16
GLEN.L,Glencore plc,Basic Materials,Other Industrial Metals & Mining,Switzerland,GBp,87060299309689.38,295.0935,14.472439,0.2533,2.4025233,0.27932528,0.417,10.88,0.0034599998,0.01534,0.00147,0.01952,0.02474,0.143,,,125.35,1.062,0.339,5955874816.0,2987000064.0,42125000704.0,2.11,3.3554,0.527,7498.261428384925,3383.6305513363623,7431.26900603855,598.6351,1.73684,19.0,,,0.13726,0.64795,,40624890.0,57219449.0,0.0462711881880161,0.06464636803681922,0.22751485979066177,0.6341943059055193,,-0.008934394057370842,70.52806464883659,0.08933185274502509,0.4144148997183106,True,0.303717670881576,1.024185656666017,0.5,71.39980036193367,14.146473385222261,94.41117764471058,72.63948497854076,44.40620543383978,5.9171597633136095,33.047426841574165,62.525227043390515,52.40100967722653,standard,84,0.875,NEUTRAL,0,3,SVAG,-8,0.5,0.5,0.816,0.595,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,25.0,47.46835443037975,36.234177215189874,103,-0.015184431616981575,0.243,🟢 STARK,57.401009677226526,60,7431.26900603855,70.52806464883659,0.4144148997183106,False,,-4.999999999999993,-24,False,,0.0,⬇ -24
BILI-A.ST,Bilia AB (publ),Consumer Cyclical,Auto & Truck Dealerships,Sweden,SEK,12517540995.304565,15.773673,11.595926,27.19,2.3865683,0.31222823,0.531,10.462,0.15689999,0.03929,0.020079998,0.03464,0.16909,-0.032,0.304,0.302,176.53,1.303,0.48,-197750000.0,497000000.0,9258999808.0,4.39,0.485,0.526,137.89999389648438,108.55435631044266,136.60000610351562,152.0,2.25,3.0,,,0.22540002,0.38974997,,109838.0,110034.0,0.5673504800419881,0.0953563929686243,0.02623589805433757,0.09316728471283331,,-0.009427032998598928,74.67225693852373,0.0962626651134404,0.12315883152924934,True,0.28404810443030315,0.8827477656970343,0.5,75.84711525282775,31.095242657373383,73.25349301397205,50.72050082813437,48.02039866085116,66.86390532544378,69.07164480322906,62.525227043390515,56.289262970792414,standard,62,0.875,UPPTREND,5,3,SVAG,-8,0.5,0.322,0.688,0.485,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,91.30434782608695,61.39240506329114,76.34837644468905,36,0.024718917843827848,0.002,⚪ NORMAL,56.289262970792414,64,136.60000610351562,74.67225693852373,0.1231588315292493,False,,0.0,2,False,,0.0,
CPG.L,Compass Group PLC,Consumer Cyclical,Restaurants,United Kingdom,USD,699869547073.679,27.470585,19.993515,1.6218,7.2499447,1.1464006,1.315,16.74,0.26883,0.07289,0.04162,0.06701,0.72407997,0.107,0.163,0.163,113.105,0.698,0.622,1974125056.0,523000000.0,9130999808.0,2.12,0.5592,0.651,417.404270168503,242.27800369262695,411.61219880906356,38.25276,1.8,20.0,,,0.00121,0.75205004,,4833474.0,3712686.0,0.028105391749883586,0.21730372459400793,0.6607284915353138,0.3179216482357101,0.23197504030060823,-0.01387640657605449,71.65921831483845,0.26565475884882317,0.3435143349796679,True,0.4678007241249439,1.0697249594752583,0.5,44.57081356774224,58.59435780214693,79.06364689974889,58.081968807533634,29.956202857121443,18.93491124260355,69.07164480322906,62.525227043390515,64.51451450411646,standard,42,1.0,UPPTREND,5,4,NEUTRAL,0,0.5,0.5,0.8,0.59,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,82.6086956521739,74.0506329113924,78.32966428178315,29,0.024718917843827848,0.636,🟢 STARK,64.51451450411646,45,411.6121988090636,71.65921831483845,0.3435143349796679,False,,0.0,3,False,,-1.1102230246251565e-16,
GRNG.ST,Gränges AB (publ),Basic Materials,Aluminum,Sweden,SEK,19232344058.571808,17.758112,14.730832,,1.8801728,0.6549188,0.84,10.212,0.10537,0.046880003,0.036849998,0.05572,0.26841,0.139,0.269,0.269,50.273,1.307,0.611,-16625000.0,586000000.0,5438000128.0,1.88,0.3147,0.889,182.5477104539138,111.9322047530693,180.60000610351562,193.0,1.8,4.0,,,0.05432,0.7065,,141919.0,101115.0,0.5577553689666234,0.10908527139918656,0.11929780761108755,0.33831920984927155,,-0.010669563291454631,72.6526896431136,0.14252221988050784,0.2751015637311416,True,0.29116218070321026,0.8152322107604221,0.5,72.99110299777982,33.11167179447611,86.82634730538922,67.07783820438017,51.616049766371106,58.57988165680473,69.07164480322906,62.525227043390515,59.81116018688661,commodity,53,0.875,NEUTRAL,0,4,NEUTRAL,0,0.5,0.578,0.8,0.621,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,66.66666666666666,67.08860759493672,66.87763713080169,47,-0.015184431616981575,0.134,🟢 STARK,64.81116018688661,42,180.6000061035156,72.6526896431136,0.2751015637311416,False,,-5.0,-11,False,,2.220446049250313e-16,
ABB.ST,ABB Ltd,Industrials,Electrical Equipment & Parts,Switzerland,SEK,1778820288683.2168,39.684082,37.18406,3.2443,120.427734,51.45263,51.55,254.235,0.3355,0.08927,0.14335,0.20586,0.40374002,0.183,0.212,0.201,59.719,1.376,0.793,475500000.0,5926000128.0,9176999936.0,1.13,0.44169998,1.017,992.7999877929688,530.5459161843522,979.7999877929688,967.56824,,5.0,,,0.00028,0.57207,,494566.0,391455.0,0.509706176298609,0.1661508849770632,0.2352151802483673,0.4375848674739795,,-0.013094278968414863,70.4312129143922,0.16220693808476372,0.34620759482645536,True,0.2554600936920588,0.8293253981316977,0.5,3.579213229467914,68.20454397860144,92.01596806387226,65.61485317592425,52.77236385328315,18.34319526627219,69.07164480322906,62.525227043390515,65.14378965346023,standard,39,0.875,UPPTREND,5,6,NEUTRAL,0,0.5,0.887,0.5,0.655,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,90.69767441860465,75.9493670886076,83.32352075360612,22,-0.00045499464118392563,0.236,🟢 STARK,65.14378965346023,40,979.7999877929688,70.4312129143922,0.3462075948264553,False,,0.0,1,False,,0.0,
SHEL.L,Shell plc,Energy,Oil & Gas Integrated,United Kingdom,GBp,220513609304151.9,13.263714,9.040437,1.2521,1.3651109,0.6550808,0.864,4.7,0.10697,0.049889997,0.07014,0.14873,0.25858,0.007,0.266,0.191,43.324,1.275,0.824,15633999872.0,23117000704.0,75645001728.0,3.66,0.45049998,-0.24,45238.36688232422,31075.539672731462,39581.00340509415,3721.495,2.29412,16.0,,,0.00056,0.35411,,13590751.0,10949653.0,0.018693233856158422,-0.05501284023409625,0.12138453249987124,0.07771270221174076,0.23798377714296093,-0.1250567575073217,38.8274571462164,-0.044408141674220025,0.09476868575875219,False,0.21922699607636942,0.24571179385169709,0.5,89.52647651367143,41.22571041861572,61.23237396175392,49.71575324809055,72.95408177159231,1.7751479289940828,69.07164480322906,62.525227043390515,68.31543609034858,standard,27,1.0,STARK UPPTREND,10,5,NEUTRAL,0,0.15,0.748,0.495,0.493,VARNING,False,5,0.7142857142857143,HÖG,OK,,83.54430379746836,83.54430379746836,21,0.08743092967556598,0.034,⚪ NORMAL,63.31543609034857,47,39581.00340509415,38.8274571462164,0.0947686857587521,False,,5.000000000000014,20,False,,0.0,⬆ +20
GALP.LS,"Galp Energia, SGPS, S.A.",Energy,Oil & Gas Integrated,Portugal,EUR,157611100376.54977,18.747572,11.114436,0.95,3.3990493,0.78870475,0.886,6.56,0.16070999,0.0856,0.032780003,0.14714,0.30466998,0.048,,,87.31,1.393,0.972,1612375040.0,1832999936.0,4361999872.0,3.37,0.6301,-0.039,239.8187804085228,141.22135518080952,210.70299235296625,22.08333,2.38889,18.0,,,0.49872002,0.33778998,,2607246.0,2152595.0,0.015713293315529484,0.0012360288539421393,0.10912673267040263,0.06633779020817498,0.44167744917022156,-0.12140745610480896,53.954110239293456,-0.022666858567154113,0.11592713122906506,True,0.30571523007317103,0.5690995730067673,0.5,74.84152418729268,48.674079860943664,67.44253428626618,43.18669527896996,58.205878406654826,30.76923076923077,69.07164480322906,62.525227043390515,70.13258314209368,standard,22,1.0,STARK UPPTREND,10,6,NEUTRAL,0,0.5,0.833,0.653,0.679,VARNING,False,4,0.5714285714285714,MEDEL,OK,,86.70886075949366,86.70886075949366,17,0.08743092967556598,0.022,⚪ NORMAL,65.13258314209367,41,210.70299235296625,53.954110239293456,0.115927131229065,False,,5.000000000000014,19,False,,0.0,⬆ +19
MILDEF.ST,MilDef Group AB (publ),Industrials,Aerospace & Defense,Sweden,SEK,7337384784.722214,33.43348,53.53952,,4.5438643,3.040143,3.233,19.876,0.1449,0.06657,0.0907,0.1451,0.44362998,1.085,,,43.807,2.091,1.274,159450000.0,241400000.0,707400000.0,0.48,0.1073,1.093,294.3999938964844,110.19999694824219,155.8000030517578,220.4,,5.0,,,0.13206,0.47605,,349137.0,243999.0,0.27418150951208453,0.2003081617003699,0.08722958641867717,0.037974661668642495,,-0.47078802214058635,36.53845521825009,0.05705235046400703,0.022475783653638892,False,0.6827674440185728,-0.07045088981211649,0.5,29.981459812732957,53.891264934678034,45.908183632734534,97.85407725321889,42.433805624526784,78.10650887573965,69.07164480322906,62.525227043390515,70.57867461078355,standard,20,0.875,UPPTREND,5,7,STARK,8,0.5,0.325,0.5,0.43,UPPTREND,False,3,0.42857142857142855,LÅG,OK,83.72093023255815,87.9746835443038,85.84780688843097,18,-0.00045499464118392563,0.088,🟢 STARK,70.57867461078355,20,155.8000030517578,36.53845521825009,0.0224757836536388,False,,0.0,0,False,,0.0,
LLOY.L,Lloyds Banking Group plc,Financial Services,Banks - Regional,United Kingdom,GBp,70499305515287.31,12.020001,8.014669,1.0357,1.1669904,2.9265177,-5.521,,0.10784,0.00551,0.26495,0.41411,0.0,0.115,0.447,0.366,,,,,323060989952.0,161334001664.0,3.84,0.4382,0.935,1395.235783668475,948.0381272048579,1210.787158385181,114.833,1.88889,18.0,,,0.00078,0.50494,,226641112.0,256092854.0,0.037208640627725484,-0.052655797694797335,-0.02984946531081545,0.021439955439605418,0.25250824026785645,-0.13219889243259342,47.128741597794836,-0.0013644441733812185,0.04292149144167601,False,0.2681701124763179,0.309423446217907,0.5,76.8214224640575,45.54290502996848,48.71547228124396,70.88590669110009,55.32568303906656,7.6923076923076925,69.07164480322906,62.525227043390515,49.74513420404678,standard,94,0.875,NEUTRAL,0,3,SVAG,-8,0.15,0.609,0.778,0.522,VARNING,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,47.368421052631575,41.139240506329116,44.253830779480346,88,-0.012382164864004008,-0.017,⚪ NORMAL,49.74513420404678,95,1210.787158385181,47.12874159779484,0.042921491441676,False,,0.0,1,False,,0.0,
AQ.ST,AQ Group AB (publ),Industrials,Electrical Equipment & Parts,Sweden,SEK,21483819138.05374,31.143618,14.245742,,4.603349,2.3507843,,,0.14885001,0.07874,0.07539,0.06935,0.51242,-0.131,-0.003,-0.003,,2.647,1.746,601000000.0,,,0.77,0.21280001,0.691,235.39999389648438,164.11441900633258,234.1999969482422,212.0,3.0,2.0,,,0.39154,0.47443,,124857.0,65998.0,0.4469634697459717,0.1311172956354445,0.17267778216926732,0.28148280498765765,,-0.00509769320032305,55.98803666637356,0.1616693106368745,0.22764030143351177,True,0.319007514265459,0.9494017116137174,0.5,50.347046250996506,52.48186362920312,88.62275449101797,22.753540012022484,61.78109005093935,56.213017751479285,69.07164480322906,62.525227043390515,61.84260348513618,standard,49,0.75,UPPTREND,5,4,NEUTRAL,0,0.5,0.342,0.5,0.437,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,86.04651162790698,69.62025316455697,77.83338239623197,30,-0.00045499464118392563,0.173,🟢 STARK,61.84260348513618,53,234.1999969482422,55.98803666637356,0.2276403014335117,False,,0.0,4,False,,0.0,
HSBA.L,HSBC Holdings plc,Financial Services,Banks - Diversified,United Kingdom,GBp,288166269587216.25,14.995505,9.824084,1.0491,1.778286,3.588609,-2.495,,0.11611,0.00722,0.34977,0.54863,0.0,0.033,0.026,0.003,,,,,1162820976640.0,773452988416.0,4.15,0.6082,0.574,17215.801045589204,10948.966096517252,16804.45559984271,1383.7316,2.29412,17.0,,,0.00208,0.51246,,26189147.0,23646428.0,0.056476529212604924,0.0071088140281814205,0.055362711172951995,0.2313619430310183,0.4926480271653422,-0.023893482775341646,52.56213555994569,0.051798893668526746,0.1792086549326597,False,0.2471835685205118,0.6415197280553331,0.5,66.90915921193476,49.67474963751692,78.18717403901873,35.356162406598344,74.73814429019774,0.591715976331361,69.07164480322906,62.525227043390515,50.658387777868946,standard,90,0.875,NEUTRAL,0,3,SVAG,-8,0.15,0.948,0.676,0.627,UPPTREND,False,5,0.7142857142857143,HÖG,EJ AKTUELL,57.89473684210527,43.67088607594937,50.782811459027315,78,-0.012382164864004008,0.068,🟢 STARK,50.65838777786895,91,16804.45559984271,52.56213555994569,0.1792086549326597,False,,-7.105427357601002e-15,1,False,,0.0,
MNTC.ST,Mentice AB (publ),Healthcare,Medical Devices,Sweden,SEK,392353997.8854418,,20.217392,,2.8353658,1.4058182,1.185,-13.473,-0.22929001,-0.06179,-0.11585,0.16674,0.89886004,0.053,4.745,5.386,12.156,1.071,0.901,-32426124.0,33376000.0,16821000.0,,0.0,0.459,21.299999237060547,8.5,13.949999809265137,21.0,3.0,2.0,,,0.50958997,0.28076,,13971.0,39318.0,0.43342801446323304,0.08139536602982411,0.04887215106831966,0.48720678454880884,,-0.345070408031138,67.24138157829832,0.0429126693303441,0.07035420295746309,True,0.5565506705205112,1.3497764112139992,0.5,52.82248589446562,33.009101888555605,60.27944111776446,79.49186668786096,51.65997774236558,98.81656804733728,14.076690211907165,62.525227043390515,47.09785312989585,standard,109,0.75,NEDTREND,-10,5,NEUTRAL,0,0.5,0.509,0.5,0.504,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,62.5,31.645569620253166,47.072784810126585,85,-0.06441638231104208,0.113,🟢 STARK,47.09785312989585,109,13.949999809265137,67.24138157829832,0.070354202957463,False,,0.0,0,False,,0.0,
SSAB-A.ST,SSAB AB (publ),Basic Materials,Steel,Sweden,SEK,25038751066.39122,15.666666,14.314721,4.38,1.2438433,0.8779675,0.778,7.503,0.07771,0.03975,0.055999998,0.086,0.13711001,-0.007,0.423,0.423,16.461,2.545,1.454,-5592875008.0,21176999936.0,11541000192.0,2.36,0.48150003,1.197,89.41999816894531,51.535309068944024,84.5999984741211,89.33333,2.0,15.0,,,0.27507,0.26855,,1027406.0,853378.0,0.5738312078233625,0.08808034572265755,0.1172304527080672,0.4687058524969754,,-0.05390292768422533,52.864689694105394,0.10757858708799706,0.2691872078126396,False,0.3721600783166582,0.6539772277987761,0.5,79.51047945018763,29.565621708048145,83.03393213572853,56.94453013567922,55.50793253962944,52.662721893491124,69.07164480322906,62.525227043390515,57.19137441334256,commodity,58,0.875,NEUTRAL,0,5,NEUTRAL,0,0.5,0.493,0.75,0.572,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,58.333333333333336,63.92405063291139,61.128691983122366,57,-0.015184431616981575,0.132,🟢 STARK,62.19137441334256,51,84.5999984741211,52.864689694105394,0.2691872078126396,False,,-5.0,-7,False,,0.0,
GSK.L,GSK plc,Healthcare,Drug Manufacturers - General,United Kingdom,GBp,94967000345879.48,13.228873,9.596179,0.5032,4.229903,2.3008611,2.778,7.964,0.40905997,0.10019,0.17782,0.36283,0.72867996,0.015,0.084,0.07,109.7,0.792,0.507,3019249920.0,3443000064.0,19111999488.0,3.61,0.4645,0.298,27740.080583446506,16623.751459801642,23652.907554149628,2029.9999,2.81818,20.0,,,0.01743,0.46366,,9081023.0,9956971.0,0.02665891293055288,-0.12952408188305942,-0.09168660610469093,0.034849232557939924,0.342875586163208,-0.14733818155293466,24.43818329146815,-0.0640555316060335,0.04812695837483649,False,0.2527958182744498,0.3008102090851439,0.5,66.40576637282716,82.52748473713146,48.49816496040178,39.505012437368634,51.31909220518683,5.325443786982249,69.07164480322906,62.525227043390515,49.10454853774012,standard,96,1.0,NEDTREND,-10,5,NEUTRAL,0,0.85,0.975,0.406,0.767,VARNING,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,87.5,39.87341772151899,63.686708860759495,50,-0.06441638231104208,-0.027,⚪ NORMAL,49.10454853774012,97,23652.907554149628,24.43818329146815,0.0481269583748364,False,,0.0,1,False,,0.0,
OEM-B.ST,OEM International AB (publ),Industrials,Industrial Distribution,Sweden,SEK,16476154661.532593,33.022224,25.016836,,6.813076,3.8063607,3.729,23.714,0.22674,0.12753001,0.11552,0.15353,0.36201,0.072,0.218,0.216,6.213,3.278,2.026,337187488.0,607000000.0,188000000.0,1.18,0.38889998,0.984,160.09985718546034,113.05817461569153,148.60000610351562,141.5,,2.0,,,0.18971,0.56165004,,82675.0,72597.0,1.234193617058832,0.11380489494757695,0.12044458593200713,-0.03240886094562856,,-0.07182924010121527,42.361126564157345,0.11392422831561233,0.08158654419689038,False,0.31742395254123196,0.6473297204056123,0.5,27.719730889375754,61.71224683785083,64.87025948103792,57.34403873929341,65.43064122662044,60.946745562130175,69.07164480322906,62.525227043390515,68.89331320739038,standard,23,0.875,UPPTREND,5,8,STARK,8,0.5,0.364,0.5,0.446,UPPTREND,False,5,0.7142857142857143,HÖG,OK,88.37209302325581,86.07594936708861,87.22402119517221,15,-0.00045499464118392563,0.121,🟢 STARK,68.89331320739038,22,148.60000610351562,42.36112656415735,0.0815865441968903,False,,0.0,-1,False,,0.0,
SKIS-B.ST,SkiStar AB (publ),Consumer Cyclical,Resorts & Casinos,Sweden,SEK,11739778053.703857,19.83586,17.378319,2.65,2.843645,2.5163748,3.044,11.787,0.15043999,0.06181,0.12704,0.42451,0.75775003,0.077,0.054,0.054,69.007,0.655,0.339,361809376.0,406000000.0,2988000000.0,1.91,0.3788,0.786,176.5,147.40634155273438,157.10000610351562,207.5,,2.0,,,0.48597,0.17045,,65354.0,48803.0,0.38939607869136394,-0.03737739558084141,-0.10125856200929961,0.0067016603913869766,,-0.10991497958348084,36.66667877682552,-0.038814478013801335,-0.027263213074252834,False,0.19779367143555554,0.27193366685684656,0.5,55.24713152670746,71.0073949763542,46.506986027944116,44.64715420123415,51.288423870467454,69.23076923076923,69.07164480322906,62.525227043390515,68.47561835879097,standard,24,0.875,UPPTREND,5,7,STARK,8,0.5,0.338,0.5,0.435,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,78.26086956521739,85.44303797468355,81.85195376995047,23,0.024718917843827848,-0.126,🔴 SVAG,68.47561835879097,23,157.10000610351562,36.66667877682552,-0.0272632130742528,True,,0.0,-1,False,,0.0,
SSAB-B.ST,SSAB AB (publ),Basic Materials,Steel,Sweden,SEK,58938792392.83637,15.577778,14.02,3.76,1.236786,0.8739066,0.773,7.455,0.07771,0.03975,0.055999998,0.086,0.13711001,-0.007,0.423,0.423,16.461,2.545,1.454,-5592875008.0,21176999936.0,11541000192.0,2.38,0.48150003,1.197,89.0,40.96372985839844,84.12000274658203,78.0,3.0,1.0,,,0.13059,0.44059,,3559104.0,2437353.0,0.39347832918903697,0.08981563200453735,0.11662370964360691,0.4901175677345855,,-0.05483142981368505,53.15462811292334,0.10706031786013326,0.28141771224726564,False,0.5929745228853972,0.6534638668374019,0.5,80.1220251732069,29.565621708048145,83.03393213572853,56.94453013567922,48.62170499471926,43.786982248520715,69.07164480322906,62.525227043390515,55.857628433324074,commodity,65,0.875,NEUTRAL,0,5,NEUTRAL,0,0.5,0.486,0.5,0.494,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,41.66666666666667,59.49367088607595,50.58016877637131,79,-0.015184431616981575,0.132,🟢 STARK,60.85762843332408,55,84.12000274658203,53.15462811292334,0.2814177122472656,False,,-5.000000000000007,-10,False,,0.0,
AZN.L,AstraZeneca PLC,Healthcare,Drug Manufacturers - General,United Kingdom,GBp,270562142758864.12,28.276674,16.154552,1.5071,6.1638403,3.5553014,3.965,11.986,0.23482999,0.08469,0.17188999,0.28166,0.81504995,0.125,0.053,0.056,71.815,0.909,0.701,6538874880.0,7674999808.0,34029000704.0,1.72,0.477,0.223,193207.77797317505,131086.0974384807,174460.76487097424,16405.78,1.58333,21.0,,,0.00044,0.67697,,2627636.0,2613709.0,0.037238155931613046,-0.057536826014028986,-0.027994422289479237,0.034018733370063226,0.3303823476416272,-0.09703032299664271,41.691646946337016,-0.024236830807056298,0.04618190443120662,True,0.25083644660779864,0.48135840149542597,0.5,46.805985478945175,77.92935389600996,55.17674328761832,49.98079623724076,58.39568472004052,1.183431952662722,69.07164480322906,62.525227043390515,48.222599442493284,standard,106,1.0,NEDTREND,-10,6,NEUTRAL,0,0.5,0.86,0.836,0.745,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,93.75,33.54430379746836,63.64715189873418,51,-0.06441638231104208,0.036,⚪ NORMAL,48.22259944249328,106,174460.76487097424,41.691646946337016,0.0461819044312066,False,,7.105427357601002e-15,0,False,,0.0,
